floor,07
location,008
type,AC1
02-10-2024,09:00,3.4
02-10-2024,10:00,2.95
02-10-2024,11:00,3.98
02-10-2024,12:00,3.73
02-10-2024,13:00,2.35
02-10-2024,14:00,2.95
02-10-2024,15:00,3.62
02-10-2024,16:00,2.44
02-10-2024,17:00,3.19
02-10-2024,18:00,2.85
02-10-2024,19:00,0
02-10-2024,20:00,0.57
02-10-2024,21:00,1.93
02-10-2024,22:00,1.26
02-10-2024,23:00,1.92
03-10-2024,00:00,1.28
03-10-2024,01:00,0
03-10-2024,02:00,2.66
03-10-2024,03:00,1.11
03-10-2024,04:00,0.71
03-10-2024,05:00,3.42
03-10-2024,06:00,3.23
03-10-2024,07:00,3.87
03-10-2024,08:00,5
03-10-2024,09:00,1.69
03-10-2024,10:00,3.29
03-10-2024,11:00,1.75
03-10-2024,12:00,4.3
03-10-2024,13:00,3.46
03-10-2024,14:00,2.44
03-10-2024,15:00,5
03-10-2024,16:00,1.4
03-10-2024,17:00,2.59
03-10-2024,18:00,3.35
03-10-2024,19:00,2.53
03-10-2024,20:00,0
03-10-2024,21:00,1.97
03-10-2024,22:00,0.82
03-10-2024,23:00,1.13
04-10-2024,00:00,0
04-10-2024,01:00,1.81
04-10-2024,02:00,1.28
04-10-2024,03:00,2.04
04-10-2024,04:00,2.82
04-10-2024,05:00,1.34
04-10-2024,06:00,1.4
04-10-2024,07:00,2.62
04-10-2024,08:00,3.48
04-10-2024,09:00,2.67
04-10-2024,10:00,4.59
04-10-2024,11:00,3.58
04-10-2024,12:00,2.87
04-10-2024,13:00,3.31
04-10-2024,14:00,4.37
04-10-2024,15:00,2.69
04-10-2024,16:00,2.31
04-10-2024,17:00,2.36
04-10-2024,18:00,3.25
04-10-2024,19:00,1.52
04-10-2024,20:00,1.66
04-10-2024,21:00,1.59
04-10-2024,22:00,0
04-10-2024,23:00,0.82
05-10-2024,00:00,2.89
05-10-2024,01:00,0.25
05-10-2024,02:00,0.1
05-10-2024,03:00,0.86
05-10-2024,04:00,2.21
05-10-2024,05:00,0.34
05-10-2024,06:00,3.22
05-10-2024,07:00,4.74
05-10-2024,08:00,0.72
05-10-2024,09:00,2.59
05-10-2024,10:00,1.91
05-10-2024,11:00,2.13
05-10-2024,12:00,2.59
05-10-2024,13:00,1.77
05-10-2024,14:00,3.67
05-10-2024,15:00,2.08
05-10-2024,16:00,3.67
05-10-2024,17:00,2.78
05-10-2024,18:00,1.57
05-10-2024,19:00,1.58
05-10-2024,20:00,0.81
05-10-2024,21:00,1.77
05-10-2024,22:00,2.45
05-10-2024,23:00,0
06-10-2024,00:00,0
06-10-2024,01:00,1.73
06-10-2024,02:00,2.17
06-10-2024,03:00,1.02
06-10-2024,04:00,1.48
06-10-2024,05:00,0
06-10-2024,06:00,3.43
06-10-2024,07:00,4.71
06-10-2024,08:00,2.47
06-10-2024,09:00,3.98
06-10-2024,10:00,2.08
06-10-2024,11:00,3.74
06-10-2024,12:00,3.39
06-10-2024,13:00,3.97
06-10-2024,14:00,5
06-10-2024,15:00,1.74
06-10-2024,16:00,2.7
06-10-2024,17:00,3.25
06-10-2024,18:00,2.56
06-10-2024,19:00,0
06-10-2024,20:00,0.49
06-10-2024,21:00,1.49
06-10-2024,22:00,0.37
06-10-2024,23:00,1.62
07-10-2024,00:00,0.95
07-10-2024,01:00,1.6
07-10-2024,02:00,1.89
07-10-2024,03:00,1.33
07-10-2024,04:00,1.46
07-10-2024,05:00,1.26
07-10-2024,06:00,4.07
07-10-2024,07:00,3.43
07-10-2024,08:00,2.9
07-10-2024,09:00,2.32
07-10-2024,10:00,4.23
07-10-2024,11:00,2.07
07-10-2024,12:00,3.29
07-10-2024,13:00,3.41
07-10-2024,14:00,0.69
07-10-2024,15:00,4.67
07-10-2024,16:00,4.11
07-10-2024,17:00,3.43
07-10-2024,18:00,3.64
07-10-2024,19:00,0.59
07-10-2024,20:00,0
07-10-2024,21:00,1.41
07-10-2024,22:00,1.49
07-10-2024,23:00,0.68
08-10-2024,00:00,1.27
08-10-2024,01:00,0.57
08-10-2024,02:00,3.21
08-10-2024,03:00,0.56
08-10-2024,04:00,3.1
08-10-2024,05:00,0.02
08-10-2024,06:00,2.1
08-10-2024,07:00,1.71
08-10-2024,08:00,5
08-10-2024,09:00,1.87
08-10-2024,10:00,2.2
08-10-2024,11:00,2.87
08-10-2024,12:00,2.84
08-10-2024,13:00,3.19
08-10-2024,14:00,3.77
08-10-2024,15:00,3.26
08-10-2024,16:00,2.03
08-10-2024,17:00,4.52
08-10-2024,18:00,1.82
08-10-2024,19:00,1.65
08-10-2024,20:00,0
08-10-2024,21:00,-0.0
08-10-2024,22:00,0.44
08-10-2024,23:00,2.56
09-10-2024,00:00,0
09-10-2024,01:00,0.61
09-10-2024,02:00,0.51
09-10-2024,03:00,0.64
09-10-2024,04:00,0.22
09-10-2024,05:00,0.43
09-10-2024,06:00,3.26
09-10-2024,07:00,3.76
09-10-2024,08:00,2.39
09-10-2024,09:00,1.42
09-10-2024,10:00,2.86
09-10-2024,11:00,4.62
09-10-2024,12:00,2.95
09-10-2024,13:00,3.41
09-10-2024,14:00,3.58
09-10-2024,15:00,2.3
09-10-2024,16:00,2.37
09-10-2024,17:00,3.26
09-10-2024,18:00,3.41
09-10-2024,19:00,2.83
09-10-2024,20:00,0.79
09-10-2024,21:00,0.27
09-10-2024,22:00,2.02
09-10-2024,23:00,1.95
10-10-2024,00:00,2.03
10-10-2024,01:00,1.19
10-10-2024,02:00,0.08
10-10-2024,03:00,0.49
10-10-2024,04:00,1.4
10-10-2024,05:00,1.6
10-10-2024,06:00,4.83
10-10-2024,07:00,3.78
10-10-2024,08:00,4.47
10-10-2024,09:00,3.75
10-10-2024,10:00,2.53
10-10-2024,11:00,2.72
10-10-2024,12:00,2.71
10-10-2024,13:00,3.69
10-10-2024,14:00,3.35
10-10-2024,15:00,3.45
10-10-2024,16:00,3.74
10-10-2024,17:00,2.71
10-10-2024,18:00,2.87
10-10-2024,19:00,0
10-10-2024,20:00,0.92
10-10-2024,21:00,2.76
10-10-2024,22:00,2.31
10-10-2024,23:00,0
11-10-2024,00:00,0.13
11-10-2024,01:00,0.73
11-10-2024,02:00,1.01
11-10-2024,03:00,0.24
11-10-2024,04:00,2.73
11-10-2024,05:00,1.01
11-10-2024,06:00,3.83
11-10-2024,07:00,2.65
11-10-2024,08:00,1.78
11-10-2024,09:00,4.54
11-10-2024,10:00,1.18
11-10-2024,11:00,4.09
11-10-2024,12:00,2.43
11-10-2024,13:00,2.92
11-10-2024,14:00,4.6
11-10-2024,15:00,4.77
11-10-2024,16:00,5
11-10-2024,17:00,2.28
11-10-2024,18:00,3.15
11-10-2024,19:00,0.13
11-10-2024,20:00,0
11-10-2024,21:00,0.71
11-10-2024,22:00,0.23
11-10-2024,23:00,0.5
12-10-2024,00:00,0.41
12-10-2024,01:00,1.55
12-10-2024,02:00,1.19
12-10-2024,03:00,0.18
12-10-2024,04:00,1.01
12-10-2024,05:00,1.36
12-10-2024,06:00,3.04
12-10-2024,07:00,1.37
12-10-2024,08:00,2.33
12-10-2024,09:00,4.99
12-10-2024,10:00,1.05
12-10-2024,11:00,2.09
12-10-2024,12:00,2.3
12-10-2024,13:00,3.09
12-10-2024,14:00,3.41
12-10-2024,15:00,2.71
12-10-2024,16:00,2.76
12-10-2024,17:00,2.62
12-10-2024,18:00,2.11
12-10-2024,19:00,1.29
12-10-2024,20:00,0.15
12-10-2024,21:00,1.31
12-10-2024,22:00,1.84
12-10-2024,23:00,2.52
13-10-2024,00:00,0
13-10-2024,01:00,0.17
13-10-2024,02:00,0
13-10-2024,03:00,2.28
13-10-2024,04:00,2.01
13-10-2024,05:00,1.01
13-10-2024,06:00,2.09
13-10-2024,07:00,2.39
13-10-2024,08:00,3.15
13-10-2024,09:00,2.3
13-10-2024,10:00,2.07
13-10-2024,11:00,2.8
13-10-2024,12:00,1.18
13-10-2024,13:00,3.56
13-10-2024,14:00,0.81
13-10-2024,15:00,2.05
13-10-2024,16:00,3.68
13-10-2024,17:00,3.58
13-10-2024,18:00,2.44
13-10-2024,19:00,1.79
13-10-2024,20:00,0.11
13-10-2024,21:00,0.07
13-10-2024,22:00,1.09
13-10-2024,23:00,1.58
14-10-2024,00:00,0.74
14-10-2024,01:00,0.57
14-10-2024,02:00,0
14-10-2024,03:00,1.18
14-10-2024,04:00,2.03
14-10-2024,05:00,1.28
14-10-2024,06:00,3.74
14-10-2024,07:00,2.74
14-10-2024,08:00,2.72
14-10-2024,09:00,3.13
14-10-2024,10:00,2.32
14-10-2024,11:00,1.86
14-10-2024,12:00,2.38
14-10-2024,13:00,1.65
14-10-2024,14:00,3.8
14-10-2024,15:00,3.18
14-10-2024,16:00,2.92
14-10-2024,17:00,2.16
14-10-2024,18:00,3.05
14-10-2024,19:00,0.74
14-10-2024,20:00,1.78
14-10-2024,21:00,1.78
14-10-2024,22:00,0
14-10-2024,23:00,1.6
15-10-2024,00:00,1.24
15-10-2024,01:00,0.41
15-10-2024,02:00,1.62
15-10-2024,03:00,0.87
15-10-2024,04:00,0
15-10-2024,05:00,1.41
15-10-2024,06:00,2.7
15-10-2024,07:00,3.32
15-10-2024,08:00,0.99
15-10-2024,09:00,0.77
15-10-2024,10:00,3.08
15-10-2024,11:00,3.2
15-10-2024,12:00,3.38
15-10-2024,13:00,2.5
15-10-2024,14:00,3.29
15-10-2024,15:00,2.99
15-10-2024,16:00,2.4
15-10-2024,17:00,4.63
15-10-2024,18:00,3.12
15-10-2024,19:00,1.15
15-10-2024,20:00,0.17
15-10-2024,21:00,0.41
15-10-2024,22:00,0.9
15-10-2024,23:00,0
16-10-2024,00:00,2.2
16-10-2024,01:00,0.82
16-10-2024,02:00,3.26
16-10-2024,03:00,2.74
16-10-2024,04:00,0.88
16-10-2024,05:00,0.99
16-10-2024,06:00,3.54
16-10-2024,07:00,3.1
16-10-2024,08:00,2.55
16-10-2024,09:00,2.68
16-10-2024,10:00,1.14
16-10-2024,11:00,4.7
16-10-2024,12:00,2.32
16-10-2024,13:00,1.22
16-10-2024,14:00,2.14
16-10-2024,15:00,3.28
16-10-2024,16:00,2.7
16-10-2024,17:00,2.14
16-10-2024,18:00,3.5
16-10-2024,19:00,0.84
16-10-2024,20:00,1.0
16-10-2024,21:00,1.13
16-10-2024,22:00,0.7
16-10-2024,23:00,0.08
17-10-2024,00:00,0
17-10-2024,01:00,1.04
17-10-2024,02:00,0.58
17-10-2024,03:00,0.7
17-10-2024,04:00,1.91
17-10-2024,05:00,0.64
17-10-2024,06:00,2.47
17-10-2024,07:00,1.69
17-10-2024,08:00,2.36
17-10-2024,09:00,2.6
17-10-2024,10:00,3.58
17-10-2024,11:00,1.88
17-10-2024,12:00,3.76
17-10-2024,13:00,3.46
17-10-2024,14:00,4.53
17-10-2024,15:00,3.89
17-10-2024,16:00,2.67
17-10-2024,17:00,3.69
17-10-2024,18:00,4.51
17-10-2024,19:00,0
17-10-2024,20:00,2.87
17-10-2024,21:00,0.52
17-10-2024,22:00,0.3
17-10-2024,23:00,0.17
18-10-2024,00:00,0
18-10-2024,01:00,0
18-10-2024,02:00,0.51
18-10-2024,03:00,1.9
18-10-2024,04:00,0.68
18-10-2024,05:00,2.24
18-10-2024,06:00,4.48
18-10-2024,07:00,4.01
18-10-2024,08:00,2.54
18-10-2024,09:00,2.74
18-10-2024,10:00,2.95
18-10-2024,11:00,0.28
18-10-2024,12:00,2.7
18-10-2024,13:00,2.55
18-10-2024,14:00,3.31
18-10-2024,15:00,4.12
18-10-2024,16:00,2.75
18-10-2024,17:00,1.95
18-10-2024,18:00,1.3
18-10-2024,19:00,0.27
18-10-2024,20:00,1.63
18-10-2024,21:00,1.67
18-10-2024,22:00,0.62
18-10-2024,23:00,0
19-10-2024,00:00,0
19-10-2024,01:00,2.05
19-10-2024,02:00,0.7
19-10-2024,03:00,1.51
19-10-2024,04:00,1.45
19-10-2024,05:00,1.19
19-10-2024,06:00,1.44
19-10-2024,07:00,2.54
19-10-2024,08:00,3.07
19-10-2024,09:00,3.03
19-10-2024,10:00,1.7
19-10-2024,11:00,3.65
19-10-2024,12:00,2.57
19-10-2024,13:00,2.89
19-10-2024,14:00,4.37
19-10-2024,15:00,4.41
19-10-2024,16:00,3.95
19-10-2024,17:00,4.34
19-10-2024,18:00,2.99
19-10-2024,19:00,1.35
19-10-2024,20:00,1.0
19-10-2024,21:00,1.64
19-10-2024,22:00,2.19
19-10-2024,23:00,0
20-10-2024,00:00,2.83
20-10-2024,01:00,1.64
20-10-2024,02:00,1.78
20-10-2024,03:00,0.67
20-10-2024,04:00,2.3
20-10-2024,05:00,1.34
20-10-2024,06:00,4.57
20-10-2024,07:00,0.98
20-10-2024,08:00,1.04
20-10-2024,09:00,1.88
20-10-2024,10:00,2.07
20-10-2024,11:00,1.79
20-10-2024,12:00,3.65
20-10-2024,13:00,2.31
20-10-2024,14:00,4.65
20-10-2024,15:00,2.73
20-10-2024,16:00,2.39
20-10-2024,17:00,3.19
20-10-2024,18:00,1.39
20-10-2024,19:00,1.91
20-10-2024,20:00,1.64
20-10-2024,21:00,1.17
20-10-2024,22:00,0.4
20-10-2024,23:00,1.84
21-10-2024,00:00,0.79
21-10-2024,01:00,1.54
21-10-2024,02:00,0.84
21-10-2024,03:00,0.27
21-10-2024,04:00,1.28
21-10-2024,05:00,1.25
21-10-2024,06:00,1.35
21-10-2024,07:00,3.08
21-10-2024,08:00,3.04
21-10-2024,09:00,4.38
21-10-2024,10:00,2.23
21-10-2024,11:00,2.64
21-10-2024,12:00,1.78
21-10-2024,13:00,4.03
21-10-2024,14:00,2.72
21-10-2024,15:00,1.75
21-10-2024,16:00,2.7
21-10-2024,17:00,2.86
21-10-2024,18:00,2.94
21-10-2024,19:00,0.93
21-10-2024,20:00,0
21-10-2024,21:00,0.2
21-10-2024,22:00,0.65
21-10-2024,23:00,1.04
22-10-2024,00:00,0
22-10-2024,01:00,1.6
22-10-2024,02:00,1.81
22-10-2024,03:00,0.28
22-10-2024,04:00,0
22-10-2024,05:00,2.0
22-10-2024,06:00,2.17
22-10-2024,07:00,2.43
22-10-2024,08:00,3.46
22-10-2024,09:00,4.6
22-10-2024,10:00,3.08
22-10-2024,11:00,2.09
22-10-2024,12:00,2.17
22-10-2024,13:00,2.42
22-10-2024,14:00,2.91
22-10-2024,15:00,3.66
22-10-2024,16:00,3.16
22-10-2024,17:00,2.34
22-10-2024,18:00,3.97
22-10-2024,19:00,1.75
22-10-2024,20:00,0
22-10-2024,21:00,1.84
22-10-2024,22:00,1.9
22-10-2024,23:00,1.05
23-10-2024,00:00,1.71
23-10-2024,01:00,0.73
23-10-2024,02:00,2.11
23-10-2024,03:00,1.49
23-10-2024,04:00,1.06
23-10-2024,05:00,0.7
23-10-2024,06:00,3.18
23-10-2024,07:00,2.7
23-10-2024,08:00,3.78
23-10-2024,09:00,3.95
23-10-2024,10:00,2.39
23-10-2024,11:00,3.01
23-10-2024,12:00,2.92
23-10-2024,13:00,2.92
23-10-2024,14:00,3.12
23-10-2024,15:00,2.54
23-10-2024,16:00,4.39
23-10-2024,17:00,3.3
23-10-2024,18:00,2.9
23-10-2024,19:00,1.99
23-10-2024,20:00,1.12
23-10-2024,21:00,0.88
23-10-2024,22:00,0
23-10-2024,23:00,1.65
24-10-2024,00:00,0
24-10-2024,01:00,0.03
24-10-2024,02:00,0.28
24-10-2024,03:00,2.41
24-10-2024,04:00,1.37
24-10-2024,05:00,1.91
24-10-2024,06:00,3.14
24-10-2024,07:00,1.49
24-10-2024,08:00,1.61
24-10-2024,09:00,0.13
24-10-2024,10:00,2.66
24-10-2024,11:00,3.6
24-10-2024,12:00,0.71
24-10-2024,13:00,2.28
24-10-2024,14:00,2.24
24-10-2024,15:00,4.56
24-10-2024,16:00,3.39
24-10-2024,17:00,5
24-10-2024,18:00,2.51
24-10-2024,19:00,0
24-10-2024,20:00,0.16
24-10-2024,21:00,0.76
24-10-2024,22:00,0
24-10-2024,23:00,1.69
25-10-2024,00:00,1.3
25-10-2024,01:00,0.82
25-10-2024,02:00,1.96
25-10-2024,03:00,2.75
25-10-2024,04:00,0.8
25-10-2024,05:00,1.03
25-10-2024,06:00,2.7
25-10-2024,07:00,1.26
25-10-2024,08:00,2.81
25-10-2024,09:00,3.35
25-10-2024,10:00,1.92
25-10-2024,11:00,3.85
25-10-2024,12:00,3.13
25-10-2024,13:00,2.85
25-10-2024,14:00,0.27
25-10-2024,15:00,1.55
25-10-2024,16:00,2.09
25-10-2024,17:00,3.46
25-10-2024,18:00,3.07
25-10-2024,19:00,2.34
25-10-2024,20:00,1.52
25-10-2024,21:00,0.32
25-10-2024,22:00,0
25-10-2024,23:00,0.78
26-10-2024,00:00,1.22
26-10-2024,01:00,3.11
26-10-2024,02:00,0.98
26-10-2024,03:00,0
26-10-2024,04:00,0.9
26-10-2024,05:00,0.19
26-10-2024,06:00,2.72
26-10-2024,07:00,2.47
26-10-2024,08:00,2.51
26-10-2024,09:00,3.52
26-10-2024,10:00,5
26-10-2024,11:00,2.14
26-10-2024,12:00,2.52
26-10-2024,13:00,1.89
26-10-2024,14:00,3.84
26-10-2024,15:00,4.76
26-10-2024,16:00,2.3
26-10-2024,17:00,1.94
26-10-2024,18:00,2.57
26-10-2024,19:00,0.17
26-10-2024,20:00,1.99
26-10-2024,21:00,0.52
26-10-2024,22:00,0
26-10-2024,23:00,1.14
27-10-2024,00:00,1.66
27-10-2024,01:00,0.9
27-10-2024,02:00,1.55
27-10-2024,03:00,1.0
27-10-2024,04:00,1.52
27-10-2024,05:00,2.02
27-10-2024,06:00,3.4
27-10-2024,07:00,4.4
27-10-2024,08:00,4.13
27-10-2024,09:00,3.68
27-10-2024,10:00,2.37
27-10-2024,11:00,4.64
27-10-2024,12:00,3.67
27-10-2024,13:00,3.97
27-10-2024,14:00,2.54
27-10-2024,15:00,4.73
27-10-2024,16:00,2.91
27-10-2024,17:00,2.31
27-10-2024,18:00,2.64
27-10-2024,19:00,2.36
27-10-2024,20:00,0.57
27-10-2024,21:00,1.74
27-10-2024,22:00,1.78
27-10-2024,23:00,1.69
28-10-2024,00:00,3.02
28-10-2024,01:00,0
28-10-2024,02:00,1.26
28-10-2024,03:00,1.91
28-10-2024,04:00,2.38
28-10-2024,05:00,0
28-10-2024,06:00,2.04
28-10-2024,07:00,3.65
28-10-2024,08:00,0.54
28-10-2024,09:00,2.12
28-10-2024,10:00,2.22
28-10-2024,11:00,2.59
28-10-2024,12:00,4.41
28-10-2024,13:00,1.34
28-10-2024,14:00,1.47
28-10-2024,15:00,1.64
28-10-2024,16:00,4.06
28-10-2024,17:00,4.16
28-10-2024,18:00,4.61
28-10-2024,19:00,0.71
28-10-2024,20:00,1.4
28-10-2024,21:00,1.12
28-10-2024,22:00,1.4
28-10-2024,23:00,1.27
29-10-2024,00:00,1.75
29-10-2024,01:00,0.55
29-10-2024,02:00,1.09
29-10-2024,03:00,2.15
29-10-2024,04:00,1.14
29-10-2024,05:00,0.63
29-10-2024,06:00,3.42
29-10-2024,07:00,3.7
29-10-2024,08:00,4.32
29-10-2024,09:00,3.45
29-10-2024,10:00,3.46
29-10-2024,11:00,4.89
29-10-2024,12:00,3.23
29-10-2024,13:00,4.17
29-10-2024,14:00,2.85
29-10-2024,15:00,5
29-10-2024,16:00,1.58
29-10-2024,17:00,4.26
29-10-2024,18:00,2.2
29-10-2024,19:00,2.42
29-10-2024,20:00,1.58
29-10-2024,21:00,0
29-10-2024,22:00,0.74
29-10-2024,23:00,1.58
