floor,06
location,008
type,AC2
07-10-2024,15:00,3.1
07-10-2024,16:00,5
07-10-2024,17:00,2.43
07-10-2024,18:00,3.28
07-10-2024,19:00,0
07-10-2024,20:00,0
07-10-2024,21:00,0
07-10-2024,22:00,0.44
07-10-2024,23:00,0.6
08-10-2024,00:00,1.74
08-10-2024,01:00,1.24
08-10-2024,02:00,0
08-10-2024,03:00,0
08-10-2024,04:00,0.67
08-10-2024,05:00,2.06
08-10-2024,06:00,0.97
08-10-2024,07:00,1.38
08-10-2024,08:00,2.35
08-10-2024,09:00,2.4
08-10-2024,10:00,3.42
08-10-2024,11:00,3.66
08-10-2024,12:00,4.43
08-10-2024,13:00,2.26
08-10-2024,14:00,2.37
08-10-2024,15:00,2.77
08-10-2024,16:00,1.92
08-10-2024,17:00,4.01
08-10-2024,18:00,2.65
08-10-2024,19:00,0.95
08-10-2024,20:00,0.22
08-10-2024,21:00,0.84
08-10-2024,22:00,0.75
08-10-2024,23:00,0.28
09-10-2024,00:00,1.53
09-10-2024,01:00,2.55
09-10-2024,02:00,0.72
09-10-2024,03:00,1.36
09-10-2024,04:00,1.66
09-10-2024,05:00,0
09-10-2024,06:00,3.99
09-10-2024,07:00,3.34
09-10-2024,08:00,5
09-10-2024,09:00,3.19
09-10-2024,10:00,2.49
09-10-2024,11:00,1.0
09-10-2024,12:00,1.98
09-10-2024,13:00,1.79
09-10-2024,14:00,2.01
09-10-2024,15:00,2.05
09-10-2024,16:00,2.83
09-10-2024,17:00,2.4
09-10-2024,18:00,2.57
09-10-2024,19:00,0.23
09-10-2024,20:00,1.45
09-10-2024,21:00,2.63
09-10-2024,22:00,0.89
09-10-2024,23:00,0.67
10-10-2024,00:00,0.67
10-10-2024,01:00,0.79
10-10-2024,02:00,1.66
10-10-2024,03:00,3.51
10-10-2024,04:00,0.87
10-10-2024,05:00,1.6
10-10-2024,06:00,2.55
10-10-2024,07:00,0.6
10-10-2024,08:00,2.93
10-10-2024,09:00,2.43
10-10-2024,10:00,2.25
10-10-2024,11:00,4.14
10-10-2024,12:00,4.78
10-10-2024,13:00,0.68
10-10-2024,14:00,4.3
10-10-2024,15:00,3.76
10-10-2024,16:00,2.81
10-10-2024,17:00,2.42
10-10-2024,18:00,3.25
10-10-2024,19:00,0
10-10-2024,20:00,0.65
10-10-2024,21:00,1.32
10-10-2024,22:00,2.68
10-10-2024,23:00,1.13
11-10-2024,00:00,0.78
11-10-2024,01:00,1.19
11-10-2024,02:00,0.75
11-10-2024,03:00,1.69
11-10-2024,04:00,1.27
11-10-2024,05:00,0.59
11-10-2024,06:00,2.99
11-10-2024,07:00,3.53
11-10-2024,08:00,3.45
11-10-2024,09:00,3.8
11-10-2024,10:00,2.47
11-10-2024,11:00,1.33
11-10-2024,12:00,3.83
11-10-2024,13:00,2.18
11-10-2024,14:00,1.9
11-10-2024,15:00,4.22
11-10-2024,16:00,1.99
11-10-2024,17:00,1.38
11-10-2024,18:00,3.75
11-10-2024,19:00,1.82
11-10-2024,20:00,0.88
11-10-2024,21:00,1.02
11-10-2024,22:00,0.37
11-10-2024,23:00,0
12-10-2024,00:00,3.04
12-10-2024,01:00,0.77
12-10-2024,02:00,0.57
12-10-2024,03:00,1.72
12-10-2024,04:00,0
12-10-2024,05:00,0
12-10-2024,06:00,2.14
12-10-2024,07:00,3.53
12-10-2024,08:00,5
12-10-2024,09:00,3.33
12-10-2024,10:00,2.76
12-10-2024,11:00,2.73
12-10-2024,12:00,3.9
12-10-2024,13:00,3.62
12-10-2024,14:00,3.02
12-10-2024,15:00,3.6
12-10-2024,16:00,2.58
12-10-2024,17:00,3.14
12-10-2024,18:00,2.42
12-10-2024,19:00,1.2
12-10-2024,20:00,0.4
12-10-2024,21:00,1.37
12-10-2024,22:00,1.06
12-10-2024,23:00,0.66
13-10-2024,00:00,0.69
13-10-2024,01:00,0
13-10-2024,02:00,0.65
13-10-2024,03:00,0
13-10-2024,04:00,2.44
13-10-2024,05:00,0
13-10-2024,06:00,2.77
13-10-2024,07:00,4.3
13-10-2024,08:00,4.42
13-10-2024,09:00,3.39
13-10-2024,10:00,2.98
13-10-2024,11:00,2.88
13-10-2024,12:00,3.79
13-10-2024,13:00,3.8
13-10-2024,14:00,5
13-10-2024,15:00,4.49
13-10-2024,16:00,1.5
13-10-2024,17:00,4.55
13-10-2024,18:00,3.32
13-10-2024,19:00,0.53
13-10-2024,20:00,1.61
13-10-2024,21:00,0
13-10-2024,22:00,0
13-10-2024,23:00,0.07
14-10-2024,00:00,0.44
14-10-2024,01:00,2.0
14-10-2024,02:00,1.89
14-10-2024,03:00,1.02
14-10-2024,04:00,2.58
14-10-2024,05:00,2.93
14-10-2024,06:00,2.36
14-10-2024,07:00,2.8
14-10-2024,08:00,3.87
14-10-2024,09:00,2.99
14-10-2024,10:00,3.88
14-10-2024,11:00,3.49
14-10-2024,12:00,2.4
14-10-2024,13:00,1.03
14-10-2024,14:00,2.33
14-10-2024,15:00,2.27
14-10-2024,16:00,1.33
14-10-2024,17:00,5
14-10-2024,18:00,3.74
14-10-2024,19:00,1.58
14-10-2024,20:00,0.04
14-10-2024,21:00,1.71
14-10-2024,22:00,0.27
14-10-2024,23:00,3.26
15-10-2024,00:00,2.73
15-10-2024,01:00,0
15-10-2024,02:00,1.61
15-10-2024,03:00,1.05
15-10-2024,04:00,2.26
15-10-2024,05:00,0
15-10-2024,06:00,2.83
15-10-2024,07:00,4.23
15-10-2024,08:00,4.46
15-10-2024,09:00,1.96
15-10-2024,10:00,2.27
15-10-2024,11:00,2.44
15-10-2024,12:00,2.27
15-10-2024,13:00,1.95
15-10-2024,14:00,0.48
15-10-2024,15:00,3.21
15-10-2024,16:00,0.47
15-10-2024,17:00,2.31
15-10-2024,18:00,3.41
15-10-2024,19:00,0
15-10-2024,20:00,0
15-10-2024,21:00,1.56
15-10-2024,22:00,0.5
15-10-2024,23:00,0.89
16-10-2024,00:00,1.02
16-10-2024,01:00,2.43
16-10-2024,02:00,0.91
16-10-2024,03:00,1.35
16-10-2024,04:00,0
16-10-2024,05:00,1.26
16-10-2024,06:00,3.97
16-10-2024,07:00,1.83
16-10-2024,08:00,4.34
16-10-2024,09:00,4.72
16-10-2024,10:00,3.25
16-10-2024,11:00,2.77
16-10-2024,12:00,1.32
16-10-2024,13:00,2.87
16-10-2024,14:00,3.41
16-10-2024,15:00,1.9
16-10-2024,16:00,3.99
16-10-2024,17:00,3.84
16-10-2024,18:00,3.47
16-10-2024,19:00,0.24
16-10-2024,20:00,0.33
16-10-2024,21:00,1.93
16-10-2024,22:00,1.53
16-10-2024,23:00,1.34
17-10-2024,00:00,2.92
17-10-2024,01:00,0.32
17-10-2024,02:00,0.77
17-10-2024,03:00,0.87
17-10-2024,04:00,0
17-10-2024,05:00,0.32
17-10-2024,06:00,2.17
17-10-2024,07:00,3.37
17-10-2024,08:00,0.76
17-10-2024,09:00,2.9
17-10-2024,10:00,1.42
17-10-2024,11:00,3.34
17-10-2024,12:00,2.89
17-10-2024,13:00,2.84
17-10-2024,14:00,4.25
17-10-2024,15:00,3.62
17-10-2024,16:00,4.3
17-10-2024,17:00,1.54
17-10-2024,18:00,2.63
17-10-2024,19:00,0.69
17-10-2024,20:00,0.58
17-10-2024,21:00,3.83
17-10-2024,22:00,1.85
17-10-2024,23:00,1.78
18-10-2024,00:00,0.99
18-10-2024,01:00,1.92
18-10-2024,02:00,0.12
18-10-2024,03:00,0.23
18-10-2024,04:00,0.52
18-10-2024,05:00,1.29
18-10-2024,06:00,2.21
18-10-2024,07:00,4.86
18-10-2024,08:00,1.83
18-10-2024,09:00,3.05
18-10-2024,10:00,2.31
18-10-2024,11:00,3.08
18-10-2024,12:00,2.59
18-10-2024,13:00,2.56
18-10-2024,14:00,3.35
18-10-2024,15:00,2.0
18-10-2024,16:00,2.72
18-10-2024,17:00,3.25
18-10-2024,18:00,1.73
18-10-2024,19:00,0.33
18-10-2024,20:00,0
18-10-2024,21:00,1.4
18-10-2024,22:00,0.19
18-10-2024,23:00,2.41
19-10-2024,00:00,0.39
19-10-2024,01:00,0.57
19-10-2024,02:00,1.52
19-10-2024,03:00,2.12
19-10-2024,04:00,0.78
19-10-2024,05:00,0.77
19-10-2024,06:00,2.18
19-10-2024,07:00,1.21
19-10-2024,08:00,3.28
19-10-2024,09:00,3.94
19-10-2024,10:00,3.56
19-10-2024,11:00,3.94
19-10-2024,12:00,2.5
19-10-2024,13:00,4.23
19-10-2024,14:00,3.45
19-10-2024,15:00,2.92
19-10-2024,16:00,4.14
19-10-2024,17:00,1.9
19-10-2024,18:00,3.37
19-10-2024,19:00,1.4
19-10-2024,20:00,0.45
19-10-2024,21:00,1.32
19-10-2024,22:00,0
19-10-2024,23:00,0
20-10-2024,00:00,0.39
20-10-2024,01:00,1.83
20-10-2024,02:00,0.02
20-10-2024,03:00,0.66
20-10-2024,04:00,1.01
20-10-2024,05:00,2.59
20-10-2024,06:00,1.79
20-10-2024,07:00,4.35
20-10-2024,08:00,5
20-10-2024,09:00,2.38
20-10-2024,10:00,3.33
20-10-2024,11:00,3.6
20-10-2024,12:00,3.01
20-10-2024,13:00,4.49
20-10-2024,14:00,5
20-10-2024,15:00,2.4
20-10-2024,16:00,1.96
20-10-2024,17:00,3.58
20-10-2024,18:00,2.98
20-10-2024,19:00,0
20-10-2024,20:00,0.35
20-10-2024,21:00,1.44
20-10-2024,22:00,2.43
20-10-2024,23:00,2.34
21-10-2024,00:00,0.66
21-10-2024,01:00,2.33
21-10-2024,02:00,0.32
21-10-2024,03:00,0
21-10-2024,04:00,0.95
21-10-2024,05:00,0
21-10-2024,06:00,3.32
21-10-2024,07:00,4.27
21-10-2024,08:00,2.2
21-10-2024,09:00,2.22
21-10-2024,10:00,1.75
21-10-2024,11:00,2.98
21-10-2024,12:00,1.67
21-10-2024,13:00,3.54
21-10-2024,14:00,2.82
21-10-2024,15:00,2.85
21-10-2024,16:00,1.19
21-10-2024,17:00,3.36
21-10-2024,18:00,3.18
21-10-2024,19:00,0
21-10-2024,20:00,1.07
21-10-2024,21:00,0
21-10-2024,22:00,0.54
21-10-2024,23:00,0.16
22-10-2024,00:00,1.84
22-10-2024,01:00,0.1
22-10-2024,02:00,0.82
22-10-2024,03:00,0.98
22-10-2024,04:00,1.78
22-10-2024,05:00,1.15
22-10-2024,06:00,2.45
22-10-2024,07:00,4.21
22-10-2024,08:00,3.07
22-10-2024,09:00,2.61
22-10-2024,10:00,4.27
22-10-2024,11:00,3.37
22-10-2024,12:00,1.53
22-10-2024,13:00,1.1
22-10-2024,14:00,1.89
22-10-2024,15:00,2.55
22-10-2024,16:00,2.39
22-10-2024,17:00,1.7
22-10-2024,18:00,3.42
22-10-2024,19:00,0
22-10-2024,20:00,0.18
22-10-2024,21:00,1.51
22-10-2024,22:00,1.59
22-10-2024,23:00,3.1
23-10-2024,00:00,2.68
23-10-2024,01:00,1.56
23-10-2024,02:00,1.31
23-10-2024,03:00,1.02
23-10-2024,04:00,0.78
23-10-2024,05:00,2.38
23-10-2024,06:00,3.88
23-10-2024,07:00,2.29
23-10-2024,08:00,4.87
23-10-2024,09:00,4.54
23-10-2024,10:00,3.67
23-10-2024,11:00,4.93
23-10-2024,12:00,3.7
23-10-2024,13:00,2.63
23-10-2024,14:00,4.07
23-10-2024,15:00,2.19
23-10-2024,16:00,1.73
23-10-2024,17:00,2.44
23-10-2024,18:00,3.21
23-10-2024,19:00,1.82
23-10-2024,20:00,0
23-10-2024,21:00,0
23-10-2024,22:00,0.66
23-10-2024,23:00,0.42
24-10-2024,00:00,1.07
24-10-2024,01:00,1.03
24-10-2024,02:00,1.3
24-10-2024,03:00,2.79
24-10-2024,04:00,2.18
24-10-2024,05:00,1.05
24-10-2024,06:00,4.58
24-10-2024,07:00,3.04
24-10-2024,08:00,2.16
24-10-2024,09:00,4.88
24-10-2024,10:00,3.73
24-10-2024,11:00,4.89
24-10-2024,12:00,3.96
24-10-2024,13:00,3.84
24-10-2024,14:00,4.54
24-10-2024,15:00,3.53
24-10-2024,16:00,3.1
24-10-2024,17:00,2.78
24-10-2024,18:00,2.27
24-10-2024,19:00,1.75
24-10-2024,20:00,0
24-10-2024,21:00,1.38
24-10-2024,22:00,1.4
24-10-2024,23:00,1.14
25-10-2024,00:00,1.19
25-10-2024,01:00,1.91
25-10-2024,02:00,1.47
25-10-2024,03:00,0
25-10-2024,04:00,1.14
25-10-2024,05:00,0.88
25-10-2024,06:00,2.18
25-10-2024,07:00,2.49
25-10-2024,08:00,3.93
25-10-2024,09:00,2.12
25-10-2024,10:00,2.03
25-10-2024,11:00,3.21
25-10-2024,12:00,2.84
25-10-2024,13:00,2.11
25-10-2024,14:00,5
25-10-2024,15:00,4.26
25-10-2024,16:00,3.92
25-10-2024,17:00,1.44
25-10-2024,18:00,2.02
25-10-2024,19:00,3.81
25-10-2024,20:00,1.21
25-10-2024,21:00,0.68
25-10-2024,22:00,0.87
25-10-2024,23:00,0.42
26-10-2024,00:00,1.6
26-10-2024,01:00,1.95
26-10-2024,02:00,1.9
26-10-2024,03:00,0.1
26-10-2024,04:00,1.11
26-10-2024,05:00,1.18
26-10-2024,06:00,1.34
26-10-2024,07:00,2.87
26-10-2024,08:00,3.81
26-10-2024,09:00,2.55
26-10-2024,10:00,2.0
26-10-2024,11:00,1.96
26-10-2024,12:00,1.81
26-10-2024,13:00,3.91
26-10-2024,14:00,3.73
26-10-2024,15:00,2.97
26-10-2024,16:00,3.99
26-10-2024,17:00,1.66
26-10-2024,18:00,3.33
26-10-2024,19:00,1.91
26-10-2024,20:00,0.93
26-10-2024,21:00,1.35
26-10-2024,22:00,0.35
26-10-2024,23:00,0.66
27-10-2024,00:00,0.83
27-10-2024,01:00,2.25
27-10-2024,02:00,1.08
27-10-2024,03:00,1.77
27-10-2024,04:00,0.87
27-10-2024,05:00,0.57
27-10-2024,06:00,4.07
27-10-2024,07:00,2.58
27-10-2024,08:00,3.57
27-10-2024,09:00,2.91
27-10-2024,10:00,2.86
27-10-2024,11:00,1.98
27-10-2024,12:00,2.35
27-10-2024,13:00,4.43
27-10-2024,14:00,2.08
27-10-2024,15:00,1.86
27-10-2024,16:00,2.89
27-10-2024,17:00,2.33
27-10-2024,18:00,2.55
27-10-2024,19:00,0
27-10-2024,20:00,2.18
27-10-2024,21:00,2.33
27-10-2024,22:00,1.66
27-10-2024,23:00,1.7
28-10-2024,00:00,0
28-10-2024,01:00,2.02
28-10-2024,02:00,2.09
28-10-2024,03:00,1.56
28-10-2024,04:00,1.8
28-10-2024,05:00,0.61
28-10-2024,06:00,3.13
28-10-2024,07:00,3.19
28-10-2024,08:00,3.1
28-10-2024,09:00,2.08
28-10-2024,10:00,3.2
28-10-2024,11:00,2.4
28-10-2024,12:00,1.49
28-10-2024,13:00,3.36
28-10-2024,14:00,4.23
28-10-2024,15:00,4.68
28-10-2024,16:00,2.01
28-10-2024,17:00,4.45
28-10-2024,18:00,3.45
28-10-2024,19:00,0.83
28-10-2024,20:00,0.76
28-10-2024,21:00,0.78
28-10-2024,22:00,1.43
28-10-2024,23:00,1.95
29-10-2024,00:00,0
29-10-2024,01:00,0
29-10-2024,02:00,1.19
29-10-2024,03:00,0.71
29-10-2024,04:00,0.87
29-10-2024,05:00,0.04
29-10-2024,06:00,2.07
29-10-2024,07:00,2.96
29-10-2024,08:00,4.03
29-10-2024,09:00,3.75
29-10-2024,10:00,2.83
29-10-2024,11:00,3.38
29-10-2024,12:00,3.16
29-10-2024,13:00,3.17
29-10-2024,14:00,1.67
29-10-2024,15:00,3.07
29-10-2024,16:00,2.04
29-10-2024,17:00,3.03
29-10-2024,18:00,2.99
29-10-2024,19:00,1.43
29-10-2024,20:00,0
29-10-2024,21:00,1.5
29-10-2024,22:00,1.36
29-10-2024,23:00,1.83
