floor,04
location,008
type,AC1
09-10-2024,02:00,0.56
09-10-2024,03:00,0.97
09-10-2024,04:00,1.03
09-10-2024,05:00,0
09-10-2024,06:00,3.25
09-10-2024,07:00,3.87
09-10-2024,08:00,2.0
09-10-2024,09:00,2.15
09-10-2024,10:00,1.88
09-10-2024,11:00,3.43
09-10-2024,12:00,3.4
09-10-2024,13:00,3.93
09-10-2024,14:00,5
09-10-2024,15:00,2.87
09-10-2024,16:00,2.86
09-10-2024,17:00,1.45
09-10-2024,18:00,1.41
09-10-2024,19:00,0.08
09-10-2024,20:00,1.82
09-10-2024,21:00,0
09-10-2024,22:00,0.43
09-10-2024,23:00,2.1
10-10-2024,00:00,1.5
10-10-2024,01:00,0.55
10-10-2024,02:00,0
10-10-2024,03:00,0
10-10-2024,04:00,0.48
10-10-2024,05:00,1.69
10-10-2024,06:00,1.51
10-10-2024,07:00,4.69
10-10-2024,08:00,4.61
10-10-2024,09:00,2.91
10-10-2024,10:00,2.51
10-10-2024,11:00,3.54
10-10-2024,12:00,4.04
10-10-2024,13:00,2.25
10-10-2024,14:00,1.36
10-10-2024,15:00,3.58
10-10-2024,16:00,3.7
10-10-2024,17:00,3.56
10-10-2024,18:00,3.19
10-10-2024,19:00,0.72
10-10-2024,20:00,1.85
10-10-2024,21:00,0.52
10-10-2024,22:00,2.54
10-10-2024,23:00,1.67
11-10-2024,00:00,2.41
11-10-2024,01:00,0
11-10-2024,02:00,2.7
11-10-2024,03:00,0
11-10-2024,04:00,0
11-10-2024,05:00,1.45
11-10-2024,06:00,4.73
11-10-2024,07:00,4.09
11-10-2024,08:00,0.73
11-10-2024,09:00,2.06
11-10-2024,10:00,3.22
11-10-2024,11:00,2.87
11-10-2024,12:00,3.46
11-10-2024,13:00,3.35
11-10-2024,14:00,2.88
11-10-2024,15:00,3.86
11-10-2024,16:00,3.93
11-10-2024,17:00,4.51
11-10-2024,18:00,2.26
11-10-2024,19:00,0.59
11-10-2024,20:00,2.88
11-10-2024,21:00,1.4
11-10-2024,22:00,0.94
11-10-2024,23:00,1.13
12-10-2024,00:00,1.09
12-10-2024,01:00,0.69
12-10-2024,02:00,2.04
12-10-2024,03:00,0.58
12-10-2024,04:00,1.6
12-10-2024,05:00,0.71
12-10-2024,06:00,2.92
12-10-2024,07:00,3.54
12-10-2024,08:00,2.98
12-10-2024,09:00,1.96
12-10-2024,10:00,4.19
12-10-2024,11:00,5
12-10-2024,12:00,2.99
12-10-2024,13:00,0.55
12-10-2024,14:00,2.92
12-10-2024,15:00,1.95
12-10-2024,16:00,2.54
12-10-2024,17:00,3.44
12-10-2024,18:00,3.82
12-10-2024,19:00,1.78
12-10-2024,20:00,1.33
12-10-2024,21:00,1.27
12-10-2024,22:00,2.02
12-10-2024,23:00,0
13-10-2024,00:00,0.96
13-10-2024,01:00,0
13-10-2024,02:00,1.43
13-10-2024,03:00,1.68
13-10-2024,04:00,1.44
13-10-2024,05:00,0
13-10-2024,06:00,3.73
13-10-2024,07:00,2.78
13-10-2024,08:00,1.79
13-10-2024,09:00,1.93
13-10-2024,10:00,4.52
13-10-2024,11:00,2.4
13-10-2024,12:00,2.25
13-10-2024,13:00,2.44
13-10-2024,14:00,3.89
13-10-2024,15:00,3.57
13-10-2024,16:00,2.89
13-10-2024,17:00,3.31
13-10-2024,18:00,3.08
13-10-2024,19:00,0
13-10-2024,20:00,2.67
13-10-2024,21:00,0
13-10-2024,22:00,0.14
13-10-2024,23:00,1.44
14-10-2024,00:00,0
14-10-2024,01:00,0
14-10-2024,02:00,3.56
14-10-2024,03:00,1.72
14-10-2024,04:00,2.42
14-10-2024,05:00,2.53
14-10-2024,06:00,1.67
14-10-2024,07:00,3.12
14-10-2024,08:00,2.7
14-10-2024,09:00,3.44
14-10-2024,10:00,1.65
14-10-2024,11:00,4.99
14-10-2024,12:00,1.29
14-10-2024,13:00,3.42
14-10-2024,14:00,2.95
14-10-2024,15:00,3.13
14-10-2024,16:00,2.36
14-10-2024,17:00,3.56
14-10-2024,18:00,3.74
14-10-2024,19:00,1.41
14-10-2024,20:00,1.71
14-10-2024,21:00,0.63
14-10-2024,22:00,0.57
14-10-2024,23:00,0
15-10-2024,00:00,1.02
15-10-2024,01:00,2.1
15-10-2024,02:00,1.47
15-10-2024,03:00,0
15-10-2024,04:00,0.15
15-10-2024,05:00,0.79
15-10-2024,06:00,1.49
15-10-2024,07:00,3.14
15-10-2024,08:00,3.27
15-10-2024,09:00,1.81
15-10-2024,10:00,1.28
15-10-2024,11:00,2.98
15-10-2024,12:00,2.71
15-10-2024,13:00,1.45
15-10-2024,14:00,1.96
15-10-2024,15:00,4.13
15-10-2024,16:00,1.5
15-10-2024,17:00,2.58
15-10-2024,18:00,2.78
15-10-2024,19:00,0
15-10-2024,20:00,1.18
15-10-2024,21:00,0.08
15-10-2024,22:00,0
15-10-2024,23:00,1.85
16-10-2024,00:00,1.08
16-10-2024,01:00,0.2
16-10-2024,02:00,0.83
16-10-2024,03:00,1.43
16-10-2024,04:00,1.75
16-10-2024,05:00,2.05
16-10-2024,06:00,2.71
16-10-2024,07:00,3.82
16-10-2024,08:00,3.96
16-10-2024,09:00,0.68
16-10-2024,10:00,4.22
16-10-2024,11:00,1.08
16-10-2024,12:00,3.16
16-10-2024,13:00,2.65
16-10-2024,14:00,3.33
16-10-2024,15:00,3.01
16-10-2024,16:00,1.95
16-10-2024,17:00,2.17
16-10-2024,18:00,5
16-10-2024,19:00,0.98
16-10-2024,20:00,1.63
16-10-2024,21:00,1.66
16-10-2024,22:00,2.07
16-10-2024,23:00,0
17-10-2024,00:00,2.24
17-10-2024,01:00,0
17-10-2024,02:00,1.87
17-10-2024,03:00,1.81
17-10-2024,04:00,0.63
17-10-2024,05:00,1.8
17-10-2024,06:00,4.84
17-10-2024,07:00,4.47
17-10-2024,08:00,3.52
17-10-2024,09:00,4.14
17-10-2024,10:00,2.38
17-10-2024,11:00,3.98
17-10-2024,12:00,2.03
17-10-2024,13:00,3.0
17-10-2024,14:00,3.4
17-10-2024,15:00,2.66
17-10-2024,16:00,2.59
17-10-2024,17:00,4.71
17-10-2024,18:00,3.01
17-10-2024,19:00,1.28
17-10-2024,20:00,1.04
17-10-2024,21:00,2.11
17-10-2024,22:00,0
17-10-2024,23:00,0.68
18-10-2024,00:00,0
18-10-2024,01:00,0.32
18-10-2024,02:00,1.08
18-10-2024,03:00,0.63
18-10-2024,04:00,0.78
18-10-2024,05:00,0.05
18-10-2024,06:00,1.99
18-10-2024,07:00,2.91
18-10-2024,08:00,3.41
18-10-2024,09:00,2.35
18-10-2024,10:00,2.97
18-10-2024,11:00,3.73
18-10-2024,12:00,3.63
18-10-2024,13:00,1.97
18-10-2024,14:00,2.38
18-10-2024,15:00,4.25
18-10-2024,16:00,0
18-10-2024,17:00,4.9
18-10-2024,18:00,2.04
18-10-2024,19:00,2.87
18-10-2024,20:00,0.01
18-10-2024,21:00,3.51
18-10-2024,22:00,1.17
18-10-2024,23:00,2.46
19-10-2024,00:00,2.69
19-10-2024,01:00,0.35
19-10-2024,02:00,1.71
19-10-2024,03:00,0.58
19-10-2024,04:00,1.77
19-10-2024,05:00,1.64
19-10-2024,06:00,2.41
19-10-2024,07:00,2.19
19-10-2024,08:00,3.28
19-10-2024,09:00,3.06
19-10-2024,10:00,4.25
19-10-2024,11:00,2.36
19-10-2024,12:00,3.45
19-10-2024,13:00,1.01
19-10-2024,14:00,5
19-10-2024,15:00,1.77
19-10-2024,16:00,3.76
19-10-2024,17:00,3.69
19-10-2024,18:00,3.04
19-10-2024,19:00,0.91
19-10-2024,20:00,0
19-10-2024,21:00,0.82
19-10-2024,22:00,0.09
19-10-2024,23:00,1.78
20-10-2024,00:00,0.12
20-10-2024,01:00,0.16
20-10-2024,02:00,0
20-10-2024,03:00,0
20-10-2024,04:00,2.02
20-10-2024,05:00,0.87
20-10-2024,06:00,3.49
20-10-2024,07:00,2.24
20-10-2024,08:00,2.82
20-10-2024,09:00,2.85
20-10-2024,10:00,2.69
20-10-2024,11:00,4.47
20-10-2024,12:00,3.28
20-10-2024,13:00,0.81
20-10-2024,14:00,3.38
20-10-2024,15:00,2.67
20-10-2024,16:00,2.61
20-10-2024,17:00,2.23
20-10-2024,18:00,1.62
20-10-2024,19:00,0
20-10-2024,20:00,0.38
20-10-2024,21:00,0.53
20-10-2024,22:00,0.58
20-10-2024,23:00,0
21-10-2024,00:00,0.35
21-10-2024,01:00,1.31
21-10-2024,02:00,0.83
21-10-2024,03:00,1.01
21-10-2024,04:00,0.93
21-10-2024,05:00,0.97
21-10-2024,06:00,3.22
21-10-2024,07:00,3.45
21-10-2024,08:00,3.25
21-10-2024,09:00,4.35
21-10-2024,10:00,3.46
21-10-2024,11:00,3.92
21-10-2024,12:00,4.04
21-10-2024,13:00,1.95
21-10-2024,14:00,3.2
21-10-2024,15:00,1.8
21-10-2024,16:00,3.48
21-10-2024,17:00,3.71
21-10-2024,18:00,3.16
21-10-2024,19:00,1.49
21-10-2024,20:00,1.79
21-10-2024,21:00,1.3
21-10-2024,22:00,1.61
21-10-2024,23:00,0
22-10-2024,00:00,1.86
22-10-2024,01:00,1.25
22-10-2024,02:00,0
22-10-2024,03:00,3.09
22-10-2024,04:00,0.66
22-10-2024,05:00,1.15
22-10-2024,06:00,2.23
22-10-2024,07:00,1.72
22-10-2024,08:00,1.64
22-10-2024,09:00,3.53
22-10-2024,10:00,1.45
22-10-2024,11:00,4.34
22-10-2024,12:00,2.25
22-10-2024,13:00,2.45
22-10-2024,14:00,3.29
22-10-2024,15:00,4.21
22-10-2024,16:00,3.53
22-10-2024,17:00,2.6
22-10-2024,18:00,3.62
22-10-2024,19:00,0.25
22-10-2024,20:00,1.01
22-10-2024,21:00,0.92
22-10-2024,22:00,1.38
22-10-2024,23:00,1.94
23-10-2024,00:00,0.93
23-10-2024,01:00,0
23-10-2024,02:00,1.49
23-10-2024,03:00,0.36
23-10-2024,04:00,1.21
23-10-2024,05:00,1.95
23-10-2024,06:00,2.7
23-10-2024,07:00,2.48
23-10-2024,08:00,2.9
23-10-2024,09:00,4.15
23-10-2024,10:00,2.82
23-10-2024,11:00,3.46
23-10-2024,12:00,0.11
23-10-2024,13:00,1.95
23-10-2024,14:00,3.84
23-10-2024,15:00,2.8
23-10-2024,16:00,3.53
23-10-2024,17:00,4.02
23-10-2024,18:00,2.91
23-10-2024,19:00,1.04
23-10-2024,20:00,0.26
23-10-2024,21:00,1.29
23-10-2024,22:00,3.21
23-10-2024,23:00,0.32
24-10-2024,00:00,0.16
24-10-2024,01:00,2.01
24-10-2024,02:00,0.43
24-10-2024,03:00,0.91
24-10-2024,04:00,2.05
24-10-2024,05:00,0
24-10-2024,06:00,2.61
24-10-2024,07:00,4.5
24-10-2024,08:00,2.02
24-10-2024,09:00,4.04
24-10-2024,10:00,3.53
24-10-2024,11:00,4.14
24-10-2024,12:00,1.61
24-10-2024,13:00,3.23
24-10-2024,14:00,5
24-10-2024,15:00,4.35
24-10-2024,16:00,3.79
24-10-2024,17:00,4.04
24-10-2024,18:00,3.55
24-10-2024,19:00,0.8
24-10-2024,20:00,0.87
24-10-2024,21:00,0.42
24-10-2024,22:00,3.35
24-10-2024,23:00,2.46
25-10-2024,00:00,0.39
25-10-2024,01:00,0
25-10-2024,02:00,0.56
25-10-2024,03:00,0.57
25-10-2024,04:00,1.37
25-10-2024,05:00,1.29
25-10-2024,06:00,3.2
25-10-2024,07:00,4.17
25-10-2024,08:00,1.3
25-10-2024,09:00,1.51
25-10-2024,10:00,4.42
25-10-2024,11:00,4.12
25-10-2024,12:00,3.05
25-10-2024,13:00,3.16
25-10-2024,14:00,1.27
25-10-2024,15:00,2.18
25-10-2024,16:00,3.03
25-10-2024,17:00,4.72
25-10-2024,18:00,2.84
25-10-2024,19:00,1.14
25-10-2024,20:00,1.21
25-10-2024,21:00,2.94
25-10-2024,22:00,1.33
25-10-2024,23:00,0.36
26-10-2024,00:00,2.27
26-10-2024,01:00,0.93
26-10-2024,02:00,0
26-10-2024,03:00,1.29
26-10-2024,04:00,2.63
26-10-2024,05:00,2.2
26-10-2024,06:00,4.01
26-10-2024,07:00,3.54
26-10-2024,08:00,3.9
26-10-2024,09:00,2.83
26-10-2024,10:00,2.18
26-10-2024,11:00,1.12
26-10-2024,12:00,3.6
26-10-2024,13:00,2.11
26-10-2024,14:00,2.8
26-10-2024,15:00,2.77
26-10-2024,16:00,4.74
26-10-2024,17:00,2.04
26-10-2024,18:00,1.29
26-10-2024,19:00,1.58
26-10-2024,20:00,0.04
26-10-2024,21:00,2.17
26-10-2024,22:00,0.7
26-10-2024,23:00,1.61
27-10-2024,00:00,2.26
27-10-2024,01:00,1.11
27-10-2024,02:00,0.87
27-10-2024,03:00,0.05
27-10-2024,04:00,3.12
27-10-2024,05:00,1.96
27-10-2024,06:00,3.3
27-10-2024,07:00,3.33
27-10-2024,08:00,3.76
27-10-2024,09:00,1.82
27-10-2024,10:00,3.02
27-10-2024,11:00,3.01
27-10-2024,12:00,2.16
27-10-2024,13:00,3.18
27-10-2024,14:00,4.46
27-10-2024,15:00,2.16
27-10-2024,16:00,3.46
27-10-2024,17:00,2.05
27-10-2024,18:00,3.57
27-10-2024,19:00,0.76
27-10-2024,20:00,0.41
27-10-2024,21:00,0.7
27-10-2024,22:00,0.39
27-10-2024,23:00,1.45
28-10-2024,00:00,0.71
28-10-2024,01:00,2.39
28-10-2024,02:00,1.81
28-10-2024,03:00,0.38
28-10-2024,04:00,1.33
28-10-2024,05:00,0
28-10-2024,06:00,3.79
28-10-2024,07:00,1.46
28-10-2024,08:00,3.05
28-10-2024,09:00,1.26
28-10-2024,10:00,3.01
28-10-2024,11:00,3.3
28-10-2024,12:00,5
28-10-2024,13:00,3.19
28-10-2024,14:00,3.45
28-10-2024,15:00,3.91
28-10-2024,16:00,2.5
28-10-2024,17:00,2.81
28-10-2024,18:00,3.4
28-10-2024,19:00,1.97
28-10-2024,20:00,1.46
28-10-2024,21:00,0
28-10-2024,22:00,2.08
28-10-2024,23:00,1.52
29-10-2024,00:00,0.35
29-10-2024,01:00,0
29-10-2024,02:00,0.43
29-10-2024,03:00,0
29-10-2024,04:00,0
29-10-2024,05:00,0.49
29-10-2024,06:00,2.13
29-10-2024,07:00,1.16
29-10-2024,08:00,2.85
29-10-2024,09:00,4.01
29-10-2024,10:00,4.29
29-10-2024,11:00,3.05
29-10-2024,12:00,1.12
29-10-2024,13:00,4.13
29-10-2024,14:00,4.09
29-10-2024,15:00,2.46
29-10-2024,16:00,2.84
29-10-2024,17:00,2.77
29-10-2024,18:00,5.0
29-10-2024,19:00,1.84
29-10-2024,20:00,0.9
29-10-2024,21:00,0.16
29-10-2024,22:00,0.0
29-10-2024,23:00,0.91
