floor,06
location,007
type,Plug
14-10-2024,05:00,0.25
14-10-2024,06:00,4.38
14-10-2024,07:00,2.86
14-10-2024,08:00,2.87
14-10-2024,09:00,4.03
14-10-2024,10:00,2.99
14-10-2024,11:00,0.88
14-10-2024,12:00,2.84
14-10-2024,13:00,3.33
14-10-2024,14:00,4.09
14-10-2024,15:00,2.16
14-10-2024,16:00,3.19
14-10-2024,17:00,3.3
14-10-2024,18:00,2.55
14-10-2024,19:00,2.4
14-10-2024,20:00,2.24
14-10-2024,21:00,1.29
14-10-2024,22:00,1.9
14-10-2024,23:00,0.96
15-10-2024,00:00,0.26
15-10-2024,01:00,1.19
15-10-2024,02:00,1.45
15-10-2024,03:00,0
15-10-2024,04:00,1.08
15-10-2024,05:00,0
15-10-2024,06:00,0.94
15-10-2024,07:00,3.61
15-10-2024,08:00,3.54
15-10-2024,09:00,4.42
15-10-2024,10:00,3.82
15-10-2024,11:00,2.35
15-10-2024,12:00,2.88
15-10-2024,13:00,3.85
15-10-2024,14:00,4.24
15-10-2024,15:00,2.32
15-10-2024,16:00,4.43
15-10-2024,17:00,3.5
15-10-2024,18:00,2.08
15-10-2024,19:00,1.15
15-10-2024,20:00,0
15-10-2024,21:00,1.18
15-10-2024,22:00,2.08
15-10-2024,23:00,0.4
16-10-2024,00:00,2.22
16-10-2024,01:00,0.78
16-10-2024,02:00,0.65
16-10-2024,03:00,0
16-10-2024,04:00,1.37
16-10-2024,05:00,0
16-10-2024,06:00,1.1
16-10-2024,07:00,4.21
16-10-2024,08:00,3.58
16-10-2024,09:00,4.17
16-10-2024,10:00,2.29
16-10-2024,11:00,4.07
16-10-2024,12:00,4.94
16-10-2024,13:00,4.32
16-10-2024,14:00,4.08
16-10-2024,15:00,3.28
16-10-2024,16:00,2.9
16-10-2024,17:00,3.74
16-10-2024,18:00,4.27
16-10-2024,19:00,1.25
16-10-2024,20:00,0.12
16-10-2024,21:00,1.52
16-10-2024,22:00,1.28
16-10-2024,23:00,1.64
17-10-2024,00:00,1.54
17-10-2024,01:00,1.38
17-10-2024,02:00,0
17-10-2024,03:00,2.55
17-10-2024,04:00,1.11
17-10-2024,05:00,0.92
17-10-2024,06:00,3.11
17-10-2024,07:00,2.23
17-10-2024,08:00,3.85
17-10-2024,09:00,1.48
17-10-2024,10:00,4.46
17-10-2024,11:00,1.63
17-10-2024,12:00,3.79
17-10-2024,13:00,2.32
17-10-2024,14:00,3.52
17-10-2024,15:00,2.35
17-10-2024,16:00,3.27
17-10-2024,17:00,2.3
17-10-2024,18:00,4.39
17-10-2024,19:00,0
17-10-2024,20:00,1.19
17-10-2024,21:00,0
17-10-2024,22:00,1.0
17-10-2024,23:00,4.41
18-10-2024,00:00,0
18-10-2024,01:00,0
18-10-2024,02:00,0.99
18-10-2024,03:00,1.42
18-10-2024,04:00,0
18-10-2024,05:00,0.05
18-10-2024,06:00,1.74
18-10-2024,07:00,0.89
18-10-2024,08:00,3.26
18-10-2024,09:00,4.74
18-10-2024,10:00,2.33
18-10-2024,11:00,4.19
18-10-2024,12:00,1.79
18-10-2024,13:00,4.08
18-10-2024,14:00,3.88
18-10-2024,15:00,3.61
18-10-2024,16:00,1.74
18-10-2024,17:00,3.22
18-10-2024,18:00,1.89
18-10-2024,19:00,0
18-10-2024,20:00,0.59
18-10-2024,21:00,0.08
18-10-2024,22:00,0
18-10-2024,23:00,1.22
19-10-2024,00:00,2.0
19-10-2024,01:00,1.15
19-10-2024,02:00,0.85
19-10-2024,03:00,2.19
19-10-2024,04:00,2.54
19-10-2024,05:00,1.96
19-10-2024,06:00,5
19-10-2024,07:00,3.43
19-10-2024,08:00,2.05
19-10-2024,09:00,3.45
19-10-2024,10:00,2.14
19-10-2024,11:00,2.79
19-10-2024,12:00,2.2
19-10-2024,13:00,2.92
19-10-2024,14:00,3.55
19-10-2024,15:00,1.22
19-10-2024,16:00,3.44
19-10-2024,17:00,2.61
19-10-2024,18:00,3.41
19-10-2024,19:00,0.62
19-10-2024,20:00,0.37
19-10-2024,21:00,1.09
19-10-2024,22:00,0.66
19-10-2024,23:00,0.14
20-10-2024,00:00,0
20-10-2024,01:00,1.3
20-10-2024,02:00,0.47
20-10-2024,03:00,0.5
20-10-2024,04:00,0.47
20-10-2024,05:00,1.12
20-10-2024,06:00,3.53
20-10-2024,07:00,1.04
20-10-2024,08:00,3.27
20-10-2024,09:00,1.54
20-10-2024,10:00,2.34
20-10-2024,11:00,2.45
20-10-2024,12:00,4.32
20-10-2024,13:00,1.45
20-10-2024,14:00,2.03
20-10-2024,15:00,2.66
20-10-2024,16:00,4.45
20-10-2024,17:00,3.42
20-10-2024,18:00,3.46
20-10-2024,19:00,2.13
20-10-2024,20:00,0
20-10-2024,21:00,0.02
20-10-2024,22:00,0.69
20-10-2024,23:00,0
21-10-2024,00:00,0
21-10-2024,01:00,1.47
21-10-2024,02:00,1.94
21-10-2024,03:00,0.04
21-10-2024,04:00,1.76
21-10-2024,05:00,2.24
21-10-2024,06:00,2.76
21-10-2024,07:00,4.21
21-10-2024,08:00,4.62
21-10-2024,09:00,4.65
21-10-2024,10:00,2.6
21-10-2024,11:00,0.78
21-10-2024,12:00,3.88
21-10-2024,13:00,3.45
21-10-2024,14:00,3.04
21-10-2024,15:00,2.76
21-10-2024,16:00,2.17
21-10-2024,17:00,3.6
21-10-2024,18:00,2.67
21-10-2024,19:00,1.79
21-10-2024,20:00,1.59
21-10-2024,21:00,0.35
21-10-2024,22:00,0.72
21-10-2024,23:00,0.32
22-10-2024,00:00,0.13
22-10-2024,01:00,1.06
22-10-2024,02:00,1.94
22-10-2024,03:00,0
22-10-2024,04:00,2.38
22-10-2024,05:00,0.45
22-10-2024,06:00,3.05
22-10-2024,07:00,2.51
22-10-2024,08:00,2.68
22-10-2024,09:00,2.73
22-10-2024,10:00,2.06
22-10-2024,11:00,3.41
22-10-2024,12:00,2.94
22-10-2024,13:00,2.45
22-10-2024,14:00,3.86
22-10-2024,15:00,3.33
22-10-2024,16:00,3.15
22-10-2024,17:00,0.46
22-10-2024,18:00,3.78
22-10-2024,19:00,0.66
22-10-2024,20:00,0.05
22-10-2024,21:00,0.19
22-10-2024,22:00,0.93
22-10-2024,23:00,0.67
23-10-2024,00:00,0
23-10-2024,01:00,0.0
23-10-2024,02:00,0
23-10-2024,03:00,1.38
23-10-2024,04:00,1.42
23-10-2024,05:00,0.74
23-10-2024,06:00,3.3
23-10-2024,07:00,3.97
23-10-2024,08:00,3.1
23-10-2024,09:00,1.95
23-10-2024,10:00,3.53
23-10-2024,11:00,1.72
23-10-2024,12:00,4.4
23-10-2024,13:00,3.47
23-10-2024,14:00,3.56
23-10-2024,15:00,4.3
23-10-2024,16:00,3.5
23-10-2024,17:00,3.12
23-10-2024,18:00,4.68
23-10-2024,19:00,1.29
23-10-2024,20:00,1.97
23-10-2024,21:00,0
23-10-2024,22:00,1.35
23-10-2024,23:00,0.76
24-10-2024,00:00,0.02
24-10-2024,01:00,0.33
24-10-2024,02:00,2.47
24-10-2024,03:00,1.49
24-10-2024,04:00,0.01
24-10-2024,05:00,1.89
24-10-2024,06:00,1.86
24-10-2024,07:00,2.85
24-10-2024,08:00,2.81
24-10-2024,09:00,3.1
24-10-2024,10:00,4.27
24-10-2024,11:00,3.53
24-10-2024,12:00,2.14
24-10-2024,13:00,3.66
24-10-2024,14:00,3.07
24-10-2024,15:00,2.86
24-10-2024,16:00,1.52
24-10-2024,17:00,3.51
24-10-2024,18:00,3.73
24-10-2024,19:00,2.0
24-10-2024,20:00,0.58
24-10-2024,21:00,1.65
24-10-2024,22:00,1.64
24-10-2024,23:00,1.97
25-10-2024,00:00,1.19
25-10-2024,01:00,0.24
25-10-2024,02:00,1.58
25-10-2024,03:00,1.72
25-10-2024,04:00,2.04
25-10-2024,05:00,0.95
25-10-2024,06:00,2.25
25-10-2024,07:00,3.52
25-10-2024,08:00,2.48
25-10-2024,09:00,2.58
25-10-2024,10:00,3.62
25-10-2024,11:00,3.92
25-10-2024,12:00,3.34
25-10-2024,13:00,2.76
25-10-2024,14:00,3.17
25-10-2024,15:00,0.55
25-10-2024,16:00,2.39
25-10-2024,17:00,4.37
25-10-2024,18:00,2.49
25-10-2024,19:00,1.39
25-10-2024,20:00,0
25-10-2024,21:00,0
25-10-2024,22:00,1.94
25-10-2024,23:00,0
26-10-2024,00:00,0.07
26-10-2024,01:00,0.51
26-10-2024,02:00,2.73
26-10-2024,03:00,0
26-10-2024,04:00,0
26-10-2024,05:00,1.08
26-10-2024,06:00,3.3
26-10-2024,07:00,3.47
26-10-2024,08:00,1.59
26-10-2024,09:00,4.59
26-10-2024,10:00,2.9
26-10-2024,11:00,2.71
26-10-2024,12:00,2.6
26-10-2024,13:00,3.32
26-10-2024,14:00,3.61
26-10-2024,15:00,2.5
26-10-2024,16:00,2.89
26-10-2024,17:00,2.3
26-10-2024,18:00,3.62
26-10-2024,19:00,1.16
26-10-2024,20:00,0.79
26-10-2024,21:00,1.19
26-10-2024,22:00,0
26-10-2024,23:00,0.81
27-10-2024,00:00,1.71
27-10-2024,01:00,1.92
27-10-2024,02:00,0.12
27-10-2024,03:00,0.74
27-10-2024,04:00,1.09
27-10-2024,05:00,1.5
27-10-2024,06:00,2.13
27-10-2024,07:00,3.17
27-10-2024,08:00,3.28
27-10-2024,09:00,3.98
27-10-2024,10:00,2.28
27-10-2024,11:00,3.15
27-10-2024,12:00,1.27
27-10-2024,13:00,3.07
27-10-2024,14:00,3.18
27-10-2024,15:00,1.93
27-10-2024,16:00,4.07
27-10-2024,17:00,4.38
27-10-2024,18:00,2.62
27-10-2024,19:00,0.34
27-10-2024,20:00,0
27-10-2024,21:00,0.76
27-10-2024,22:00,2.49
27-10-2024,23:00,0.87
28-10-2024,00:00,0.74
28-10-2024,01:00,1.86
28-10-2024,02:00,0.77
28-10-2024,03:00,0.8
28-10-2024,04:00,0.17
28-10-2024,05:00,1.72
28-10-2024,06:00,1.36
28-10-2024,07:00,2.37
28-10-2024,08:00,3.4
28-10-2024,09:00,3.9
28-10-2024,10:00,3.78
28-10-2024,11:00,1.34
28-10-2024,12:00,2.27
28-10-2024,13:00,4.07
28-10-2024,14:00,3.54
28-10-2024,15:00,3.52
28-10-2024,16:00,3.63
28-10-2024,17:00,3.81
28-10-2024,18:00,3.01
28-10-2024,19:00,2.31
28-10-2024,20:00,0
28-10-2024,21:00,2.43
28-10-2024,22:00,1.92
28-10-2024,23:00,0.95
29-10-2024,00:00,1.62
29-10-2024,01:00,1.43
29-10-2024,02:00,0.72
29-10-2024,03:00,1.71
29-10-2024,04:00,0.82
29-10-2024,05:00,1.44
29-10-2024,06:00,3.51
29-10-2024,07:00,4.41
29-10-2024,08:00,4.91
29-10-2024,09:00,3.26
29-10-2024,10:00,2.47
29-10-2024,11:00,1.78
29-10-2024,12:00,3.23
29-10-2024,13:00,2.21
29-10-2024,14:00,0
29-10-2024,15:00,3.65
29-10-2024,16:00,3.06
29-10-2024,17:00,1.88
29-10-2024,18:00,3.7
29-10-2024,19:00,0
29-10-2024,20:00,1.55
29-10-2024,21:00,0
29-10-2024,22:00,2.94
29-10-2024,23:00,0.03
