floor,09
location,002
type,AC1
02-10-2024,18:00,0.94
02-10-2024,19:00,2.37
02-10-2024,20:00,1.73
02-10-2024,21:00,1.0
02-10-2024,22:00,1.75
02-10-2024,23:00,0.72
03-10-2024,00:00,1.77
03-10-2024,01:00,1.11
03-10-2024,02:00,1.03
03-10-2024,03:00,0.1
03-10-2024,04:00,2.06
03-10-2024,05:00,1.5
03-10-2024,06:00,2.54
03-10-2024,07:00,4.9
03-10-2024,08:00,2.77
03-10-2024,09:00,2.48
03-10-2024,10:00,3.06
03-10-2024,11:00,1.78
03-10-2024,12:00,2.23
03-10-2024,13:00,3.49
03-10-2024,14:00,3.96
03-10-2024,15:00,4.79
03-10-2024,16:00,4.01
03-10-2024,17:00,1.82
03-10-2024,18:00,2.61
03-10-2024,19:00,2.07
03-10-2024,20:00,2.31
03-10-2024,21:00,0.36
03-10-2024,22:00,1.26
03-10-2024,23:00,1.56
04-10-2024,00:00,0.73
04-10-2024,01:00,0.24
04-10-2024,02:00,0
04-10-2024,03:00,3.1
04-10-2024,04:00,1.65
04-10-2024,05:00,1.03
04-10-2024,06:00,4.22
04-10-2024,07:00,2.71
04-10-2024,08:00,2.71
04-10-2024,09:00,1.93
04-10-2024,10:00,2.56
04-10-2024,11:00,2.28
04-10-2024,12:00,1.98
04-10-2024,13:00,2.52
04-10-2024,14:00,1.83
04-10-2024,15:00,3.39
04-10-2024,16:00,3.58
04-10-2024,17:00,3.51
04-10-2024,18:00,2.98
04-10-2024,19:00,1.45
04-10-2024,20:00,0.95
04-10-2024,21:00,3.13
04-10-2024,22:00,0.59
04-10-2024,23:00,2.34
05-10-2024,00:00,0.42
05-10-2024,01:00,2.0
05-10-2024,02:00,1.94
05-10-2024,03:00,0
05-10-2024,04:00,1.68
05-10-2024,05:00,2.32
05-10-2024,06:00,3.07
05-10-2024,07:00,2.64
05-10-2024,08:00,2.46
05-10-2024,09:00,1.3
05-10-2024,10:00,2.5
05-10-2024,11:00,3.63
05-10-2024,12:00,0.46
05-10-2024,13:00,3.05
05-10-2024,14:00,4.1
05-10-2024,15:00,4.41
05-10-2024,16:00,3.34
05-10-2024,17:00,3.73
05-10-2024,18:00,3.12
05-10-2024,19:00,1.28
05-10-2024,20:00,0.41
05-10-2024,21:00,1.48
05-10-2024,22:00,1.78
05-10-2024,23:00,1.87
06-10-2024,00:00,1.82
06-10-2024,01:00,0
06-10-2024,02:00,0
06-10-2024,03:00,1.14
06-10-2024,04:00,0.16
06-10-2024,05:00,0
06-10-2024,06:00,0.47
06-10-2024,07:00,3.68
06-10-2024,08:00,3.09
06-10-2024,09:00,2.66
06-10-2024,10:00,1.39
06-10-2024,11:00,1.77
06-10-2024,12:00,3.93
06-10-2024,13:00,3.32
06-10-2024,14:00,2.58
06-10-2024,15:00,3.1
06-10-2024,16:00,2.28
06-10-2024,17:00,2.53
06-10-2024,18:00,2.58
06-10-2024,19:00,0.75
06-10-2024,20:00,0
06-10-2024,21:00,0.99
06-10-2024,22:00,0
06-10-2024,23:00,2.03
07-10-2024,00:00,1.68
07-10-2024,01:00,1.71
07-10-2024,02:00,0.7
07-10-2024,03:00,1.89
07-10-2024,04:00,1.32
07-10-2024,05:00,0.87
07-10-2024,06:00,2.5
07-10-2024,07:00,3.33
07-10-2024,08:00,2.48
07-10-2024,09:00,3.86
07-10-2024,10:00,2.73
07-10-2024,11:00,1.57
07-10-2024,12:00,3.27
07-10-2024,13:00,2.48
07-10-2024,14:00,3.36
07-10-2024,15:00,4.65
07-10-2024,16:00,2.62
07-10-2024,17:00,1.99
07-10-2024,18:00,2.92
07-10-2024,19:00,1.36
07-10-2024,20:00,0.02
07-10-2024,21:00,0.74
07-10-2024,22:00,1.34
07-10-2024,23:00,2.07
08-10-2024,00:00,0.26
08-10-2024,01:00,0.37
08-10-2024,02:00,1.5
08-10-2024,03:00,3.1
08-10-2024,04:00,0.99
08-10-2024,05:00,0.88
08-10-2024,06:00,5
08-10-2024,07:00,3.7
08-10-2024,08:00,3.17
08-10-2024,09:00,3.48
08-10-2024,10:00,3.87
08-10-2024,11:00,4.17
08-10-2024,12:00,1.25
08-10-2024,13:00,2.87
08-10-2024,14:00,2.66
08-10-2024,15:00,3.32
08-10-2024,16:00,3.57
08-10-2024,17:00,2.48
08-10-2024,18:00,3.38
08-10-2024,19:00,2.5
08-10-2024,20:00,0
08-10-2024,21:00,0.84
08-10-2024,22:00,0
08-10-2024,23:00,0.77
09-10-2024,00:00,0.46
09-10-2024,01:00,1.63
09-10-2024,02:00,2.22
09-10-2024,03:00,2.38
09-10-2024,04:00,2.02
09-10-2024,05:00,1.92
09-10-2024,06:00,3.51
09-10-2024,07:00,3.49
09-10-2024,08:00,3.98
09-10-2024,09:00,4.18
09-10-2024,10:00,3.11
09-10-2024,11:00,2.87
09-10-2024,12:00,3.48
09-10-2024,13:00,3.11
09-10-2024,14:00,2.12
09-10-2024,15:00,3.66
09-10-2024,16:00,3.37
09-10-2024,17:00,3.77
09-10-2024,18:00,1.89
09-10-2024,19:00,1.76
09-10-2024,20:00,0.36
09-10-2024,21:00,0.53
09-10-2024,22:00,0.12
09-10-2024,23:00,1.64
10-10-2024,00:00,1.16
10-10-2024,01:00,1.21
10-10-2024,02:00,1.18
10-10-2024,03:00,0.56
10-10-2024,04:00,1.89
10-10-2024,05:00,0.94
10-10-2024,06:00,3.72
10-10-2024,07:00,2.17
10-10-2024,08:00,2.95
10-10-2024,09:00,1.8
10-10-2024,10:00,1.96
10-10-2024,11:00,2.38
10-10-2024,12:00,1.81
10-10-2024,13:00,3.14
10-10-2024,14:00,3.52
10-10-2024,15:00,1.66
10-10-2024,16:00,2.74
10-10-2024,17:00,3.69
10-10-2024,18:00,2.43
10-10-2024,19:00,0.96
10-10-2024,20:00,1.18
10-10-2024,21:00,1.31
10-10-2024,22:00,1.63
10-10-2024,23:00,0.51
11-10-2024,00:00,1.08
11-10-2024,01:00,0
11-10-2024,02:00,1.51
11-10-2024,03:00,1.69
11-10-2024,04:00,0.5
11-10-2024,05:00,0.41
11-10-2024,06:00,0.79
11-10-2024,07:00,2.01
11-10-2024,08:00,3.0
11-10-2024,09:00,3.18
11-10-2024,10:00,2.99
11-10-2024,11:00,1.56
11-10-2024,12:00,3.27
11-10-2024,13:00,3.03
11-10-2024,14:00,1.75
11-10-2024,15:00,2.85
11-10-2024,16:00,1.89
11-10-2024,17:00,2.06
11-10-2024,18:00,3.58
11-10-2024,19:00,0.7
11-10-2024,20:00,1.47
11-10-2024,21:00,1.52
11-10-2024,22:00,0.78
11-10-2024,23:00,2.91
12-10-2024,00:00,1.41
12-10-2024,01:00,0
12-10-2024,02:00,0
12-10-2024,03:00,0
12-10-2024,04:00,0.21
12-10-2024,05:00,1.55
12-10-2024,06:00,3.14
12-10-2024,07:00,3.35
12-10-2024,08:00,2.22
12-10-2024,09:00,2.49
12-10-2024,10:00,4.25
12-10-2024,11:00,0.32
12-10-2024,12:00,4.16
12-10-2024,13:00,4.32
12-10-2024,14:00,3.13
12-10-2024,15:00,4.39
12-10-2024,16:00,2.34
12-10-2024,17:00,3.72
12-10-2024,18:00,5
12-10-2024,19:00,0.49
12-10-2024,20:00,0
12-10-2024,21:00,1.74
12-10-2024,22:00,0.93
12-10-2024,23:00,0
13-10-2024,00:00,2.66
13-10-2024,01:00,0.9
13-10-2024,02:00,1.1
13-10-2024,03:00,0.4
13-10-2024,04:00,0.96
13-10-2024,05:00,0.68
13-10-2024,06:00,2.55
13-10-2024,07:00,2.07
13-10-2024,08:00,2.95
13-10-2024,09:00,3.26
13-10-2024,10:00,1.31
13-10-2024,11:00,2.03
13-10-2024,12:00,2.71
13-10-2024,13:00,3.56
13-10-2024,14:00,2.79
13-10-2024,15:00,1.98
13-10-2024,16:00,2.98
13-10-2024,17:00,1.95
13-10-2024,18:00,2.59
13-10-2024,19:00,0
13-10-2024,20:00,0
13-10-2024,21:00,0.2
13-10-2024,22:00,2.04
13-10-2024,23:00,2.24
14-10-2024,00:00,1.0
14-10-2024,01:00,0
14-10-2024,02:00,0.54
14-10-2024,03:00,0
14-10-2024,04:00,0
14-10-2024,05:00,0.95
14-10-2024,06:00,4.51
14-10-2024,07:00,3.88
14-10-2024,08:00,2.09
14-10-2024,09:00,2.06
14-10-2024,10:00,4.14
14-10-2024,11:00,3.18
14-10-2024,12:00,2.97
14-10-2024,13:00,2.94
14-10-2024,14:00,2.68
14-10-2024,15:00,2.51
14-10-2024,16:00,1.92
14-10-2024,17:00,3.23
14-10-2024,18:00,2.73
14-10-2024,19:00,0.69
14-10-2024,20:00,0.41
14-10-2024,21:00,0
14-10-2024,22:00,1.18
14-10-2024,23:00,1.31
15-10-2024,00:00,1.08
15-10-2024,01:00,1.9
15-10-2024,02:00,1.33
15-10-2024,03:00,0.71
15-10-2024,04:00,0
15-10-2024,05:00,1.45
15-10-2024,06:00,3.54
15-10-2024,07:00,1.97
15-10-2024,08:00,2.55
15-10-2024,09:00,3.28
15-10-2024,10:00,2.77
15-10-2024,11:00,2.66
15-10-2024,12:00,2.02
15-10-2024,13:00,3.78
15-10-2024,14:00,1.07
15-10-2024,15:00,4.4
15-10-2024,16:00,3.47
15-10-2024,17:00,2.44
15-10-2024,18:00,4.11
15-10-2024,19:00,0.69
15-10-2024,20:00,0
15-10-2024,21:00,1.69
15-10-2024,22:00,2.98
15-10-2024,23:00,1.19
16-10-2024,00:00,0.15
16-10-2024,01:00,1.48
16-10-2024,02:00,1.89
16-10-2024,03:00,0.51
16-10-2024,04:00,0.94
16-10-2024,05:00,0.99
16-10-2024,06:00,3.6
16-10-2024,07:00,3.28
16-10-2024,08:00,3.04
16-10-2024,09:00,3.09
16-10-2024,10:00,2.23
16-10-2024,11:00,2.75
16-10-2024,12:00,5
16-10-2024,13:00,3.28
16-10-2024,14:00,2.59
16-10-2024,15:00,3.67
16-10-2024,16:00,4.81
16-10-2024,17:00,3.83
16-10-2024,18:00,3.44
16-10-2024,19:00,0.2
16-10-2024,20:00,0.44
16-10-2024,21:00,0.18
16-10-2024,22:00,0.53
16-10-2024,23:00,0
17-10-2024,00:00,0.24
17-10-2024,01:00,0.64
17-10-2024,02:00,0
17-10-2024,03:00,2.39
17-10-2024,04:00,0
17-10-2024,05:00,1.23
17-10-2024,06:00,1.87
17-10-2024,07:00,3.17
17-10-2024,08:00,1.86
17-10-2024,09:00,2.82
17-10-2024,10:00,1.74
17-10-2024,11:00,3.91
17-10-2024,12:00,3.64
17-10-2024,13:00,4.44
17-10-2024,14:00,3.26
17-10-2024,15:00,3.62
17-10-2024,16:00,3.17
17-10-2024,17:00,3.99
17-10-2024,18:00,2.33
17-10-2024,19:00,0.73
17-10-2024,20:00,1.34
17-10-2024,21:00,1.91
17-10-2024,22:00,1.8
17-10-2024,23:00,1.18
18-10-2024,00:00,0.64
18-10-2024,01:00,1.33
18-10-2024,02:00,2.07
18-10-2024,03:00,0.27
18-10-2024,04:00,0
18-10-2024,05:00,1.39
18-10-2024,06:00,2.44
18-10-2024,07:00,3.59
18-10-2024,08:00,2.91
18-10-2024,09:00,3.23
18-10-2024,10:00,4.16
18-10-2024,11:00,1.7
18-10-2024,12:00,3.23
18-10-2024,13:00,4.34
18-10-2024,14:00,1.61
18-10-2024,15:00,2.0
18-10-2024,16:00,3.84
18-10-2024,17:00,0.74
18-10-2024,18:00,3.45
18-10-2024,19:00,1.4
18-10-2024,20:00,2.32
18-10-2024,21:00,1.61
18-10-2024,22:00,1.31
18-10-2024,23:00,0.16
19-10-2024,00:00,1.3
19-10-2024,01:00,1.48
19-10-2024,02:00,1.0
19-10-2024,03:00,1.79
19-10-2024,04:00,0.62
19-10-2024,05:00,2.7
19-10-2024,06:00,2.74
19-10-2024,07:00,3.43
19-10-2024,08:00,1.66
19-10-2024,09:00,2.0
19-10-2024,10:00,3.24
19-10-2024,11:00,3.67
19-10-2024,12:00,4.59
19-10-2024,13:00,1.47
19-10-2024,14:00,1.32
19-10-2024,15:00,2.38
19-10-2024,16:00,3.18
19-10-2024,17:00,1.11
19-10-2024,18:00,3.85
19-10-2024,19:00,1.78
19-10-2024,20:00,1.94
19-10-2024,21:00,1.31
19-10-2024,22:00,1.76
19-10-2024,23:00,2.05
20-10-2024,00:00,4.58
20-10-2024,01:00,2.05
20-10-2024,02:00,0.03
20-10-2024,03:00,1.83
20-10-2024,04:00,0.04
20-10-2024,05:00,0.62
20-10-2024,06:00,3.11
20-10-2024,07:00,2.85
20-10-2024,08:00,2.48
20-10-2024,09:00,3.4
20-10-2024,10:00,0.81
20-10-2024,11:00,1.51
20-10-2024,12:00,3.15
20-10-2024,13:00,2.42
20-10-2024,14:00,0.64
20-10-2024,15:00,4.79
20-10-2024,16:00,0.97
20-10-2024,17:00,3.17
20-10-2024,18:00,5
20-10-2024,19:00,0.64
20-10-2024,20:00,1.11
20-10-2024,21:00,1.2
20-10-2024,22:00,0.42
20-10-2024,23:00,1.49
21-10-2024,00:00,1.5
21-10-2024,01:00,1.19
21-10-2024,02:00,0.89
21-10-2024,03:00,0
21-10-2024,04:00,1.0
21-10-2024,05:00,1.2
21-10-2024,06:00,5
21-10-2024,07:00,2.86
21-10-2024,08:00,3.58
21-10-2024,09:00,3.43
21-10-2024,10:00,4.41
21-10-2024,11:00,3.03
21-10-2024,12:00,1.89
21-10-2024,13:00,1.76
21-10-2024,14:00,3.91
21-10-2024,15:00,4.3
21-10-2024,16:00,1.53
21-10-2024,17:00,3.55
21-10-2024,18:00,3.17
21-10-2024,19:00,1.38
21-10-2024,20:00,1.78
21-10-2024,21:00,1.29
21-10-2024,22:00,0.91
21-10-2024,23:00,0
22-10-2024,00:00,0.71
22-10-2024,01:00,0.71
22-10-2024,02:00,0
22-10-2024,03:00,1.23
22-10-2024,04:00,1.42
22-10-2024,05:00,1.03
22-10-2024,06:00,4.31
22-10-2024,07:00,3.67
22-10-2024,08:00,2.84
22-10-2024,09:00,1.78
22-10-2024,10:00,2.06
22-10-2024,11:00,3.27
22-10-2024,12:00,3.43
22-10-2024,13:00,4.92
22-10-2024,14:00,3.79
22-10-2024,15:00,3.06
22-10-2024,16:00,1.2
22-10-2024,17:00,3.35
22-10-2024,18:00,2.74
22-10-2024,19:00,0.69
22-10-2024,20:00,0
22-10-2024,21:00,0
22-10-2024,22:00,0.57
22-10-2024,23:00,1.29
23-10-2024,00:00,0
23-10-2024,01:00,0.6
23-10-2024,02:00,1.5
23-10-2024,03:00,0.09
23-10-2024,04:00,0.78
23-10-2024,05:00,1.44
23-10-2024,06:00,3.45
23-10-2024,07:00,4.04
23-10-2024,08:00,3.09
23-10-2024,09:00,2.48
23-10-2024,10:00,2.91
23-10-2024,11:00,3.91
23-10-2024,12:00,3.72
23-10-2024,13:00,3.3
23-10-2024,14:00,1.93
23-10-2024,15:00,2.73
23-10-2024,16:00,3.21
23-10-2024,17:00,3.79
23-10-2024,18:00,2.27
23-10-2024,19:00,0.8
23-10-2024,20:00,1.46
23-10-2024,21:00,0.79
23-10-2024,22:00,0.5
23-10-2024,23:00,0.49
24-10-2024,00:00,1.84
24-10-2024,01:00,1.51
24-10-2024,02:00,1.18
24-10-2024,03:00,1.88
24-10-2024,04:00,1.47
24-10-2024,05:00,1.31
24-10-2024,06:00,3.79
24-10-2024,07:00,3.17
24-10-2024,08:00,2.06
24-10-2024,09:00,1.07
24-10-2024,10:00,4.47
24-10-2024,11:00,4.28
24-10-2024,12:00,2.47
24-10-2024,13:00,4.47
24-10-2024,14:00,2.55
24-10-2024,15:00,1.98
24-10-2024,16:00,3.72
24-10-2024,17:00,1.5
24-10-2024,18:00,2.03
24-10-2024,19:00,0.75
24-10-2024,20:00,3.1
24-10-2024,21:00,0
24-10-2024,22:00,1.98
24-10-2024,23:00,0.79
25-10-2024,00:00,0
25-10-2024,01:00,1.97
25-10-2024,02:00,0
25-10-2024,03:00,0.76
25-10-2024,04:00,0
25-10-2024,05:00,1.38
25-10-2024,06:00,4.68
25-10-2024,07:00,2.51
25-10-2024,08:00,2.88
25-10-2024,09:00,1.72
25-10-2024,10:00,3.13
25-10-2024,11:00,3.7
25-10-2024,12:00,2.7
25-10-2024,13:00,3.08
25-10-2024,14:00,2.81
25-10-2024,15:00,4.31
25-10-2024,16:00,4.02
25-10-2024,17:00,3.86
25-10-2024,18:00,2.38
25-10-2024,19:00,1.55
25-10-2024,20:00,2.37
25-10-2024,21:00,0.81
25-10-2024,22:00,3.22
25-10-2024,23:00,0
26-10-2024,00:00,2.02
26-10-2024,01:00,0.85
26-10-2024,02:00,2.75
26-10-2024,03:00,2.47
26-10-2024,04:00,0
26-10-2024,05:00,1.21
26-10-2024,06:00,2.93
26-10-2024,07:00,2.01
26-10-2024,08:00,3.38
26-10-2024,09:00,1.66
26-10-2024,10:00,3.51
26-10-2024,11:00,4.24
26-10-2024,12:00,2.09
26-10-2024,13:00,2.44
26-10-2024,14:00,1.99
26-10-2024,15:00,2.31
26-10-2024,16:00,3.91
26-10-2024,17:00,3.48
26-10-2024,18:00,4.03
26-10-2024,19:00,0.09
26-10-2024,20:00,1.37
26-10-2024,21:00,0.78
26-10-2024,22:00,0.75
26-10-2024,23:00,0.53
27-10-2024,00:00,0.72
27-10-2024,01:00,0.37
27-10-2024,02:00,0
27-10-2024,03:00,1.58
27-10-2024,04:00,2.07
27-10-2024,05:00,0
27-10-2024,06:00,3.01
27-10-2024,07:00,2.17
27-10-2024,08:00,3.76
27-10-2024,09:00,3.22
27-10-2024,10:00,1.99
27-10-2024,11:00,3.47
27-10-2024,12:00,3.09
27-10-2024,13:00,4.3
27-10-2024,14:00,2.92
27-10-2024,15:00,3.2
27-10-2024,16:00,1.62
27-10-2024,17:00,2.27
27-10-2024,18:00,2.95
27-10-2024,19:00,1.29
27-10-2024,20:00,0.81
27-10-2024,21:00,0.71
27-10-2024,22:00,0
27-10-2024,23:00,1.62
28-10-2024,00:00,1.34
28-10-2024,01:00,0.81
28-10-2024,02:00,0.53
28-10-2024,03:00,1.49
28-10-2024,04:00,0
28-10-2024,05:00,0.15
28-10-2024,06:00,1.9
28-10-2024,07:00,2.05
28-10-2024,08:00,3.44
28-10-2024,09:00,2.93
28-10-2024,10:00,1.28
28-10-2024,11:00,1.33
28-10-2024,12:00,5
28-10-2024,13:00,3.04
28-10-2024,14:00,2.92
28-10-2024,15:00,2.44
28-10-2024,16:00,2.99
28-10-2024,17:00,2.49
28-10-2024,18:00,2.41
28-10-2024,19:00,0
28-10-2024,20:00,1.96
28-10-2024,21:00,1.77
28-10-2024,22:00,0.87
28-10-2024,23:00,1.45
29-10-2024,00:00,3.39
29-10-2024,01:00,0.5
29-10-2024,02:00,1.26
29-10-2024,03:00,0.44
29-10-2024,04:00,0.8
29-10-2024,05:00,1.77
29-10-2024,06:00,3.74
29-10-2024,07:00,4.61
29-10-2024,08:00,4.12
29-10-2024,09:00,3.28
29-10-2024,10:00,2.67
29-10-2024,11:00,3.21
29-10-2024,12:00,2.44
29-10-2024,13:00,2.65
29-10-2024,14:00,3.49
29-10-2024,15:00,4.13
29-10-2024,16:00,3.7
29-10-2024,17:00,3.48
29-10-2024,18:00,3.2
29-10-2024,19:00,2.24
29-10-2024,20:00,1.65
29-10-2024,21:00,0.63
29-10-2024,22:00,0
29-10-2024,23:00,1.29
