floor,07
location,001
type,AC2
07-10-2024,14:00,2.47
07-10-2024,15:00,3.69
07-10-2024,16:00,3.06
07-10-2024,17:00,2.57
07-10-2024,18:00,2.3
07-10-2024,19:00,0
07-10-2024,20:00,1.47
07-10-2024,21:00,1.08
07-10-2024,22:00,1.53
07-10-2024,23:00,1.36
08-10-2024,00:00,1.44
08-10-2024,01:00,0.88
08-10-2024,02:00,1.54
08-10-2024,03:00,1.57
08-10-2024,04:00,1.19
08-10-2024,05:00,0
08-10-2024,06:00,0.32
08-10-2024,07:00,2.96
08-10-2024,08:00,3.07
08-10-2024,09:00,2.78
08-10-2024,10:00,2.65
08-10-2024,11:00,2.96
08-10-2024,12:00,3.64
08-10-2024,13:00,5
08-10-2024,14:00,3.7
08-10-2024,15:00,3.4
08-10-2024,16:00,0.21
08-10-2024,17:00,1.83
08-10-2024,18:00,1.17
08-10-2024,19:00,0
08-10-2024,20:00,0.47
08-10-2024,21:00,1.0
08-10-2024,22:00,1.74
08-10-2024,23:00,0.68
09-10-2024,00:00,1.72
09-10-2024,01:00,2.94
09-10-2024,02:00,0
09-10-2024,03:00,0
09-10-2024,04:00,0
09-10-2024,05:00,0.11
09-10-2024,06:00,2.6
09-10-2024,07:00,2.11
09-10-2024,08:00,2.26
09-10-2024,09:00,3.32
09-10-2024,10:00,4.05
09-10-2024,11:00,4.56
09-10-2024,12:00,2.26
09-10-2024,13:00,2.44
09-10-2024,14:00,2.87
09-10-2024,15:00,3.59
09-10-2024,16:00,2.79
09-10-2024,17:00,1.85
09-10-2024,18:00,3.79
09-10-2024,19:00,0
09-10-2024,20:00,1.24
09-10-2024,21:00,0
09-10-2024,22:00,1.01
09-10-2024,23:00,1.71
10-10-2024,00:00,0.76
10-10-2024,01:00,3.3
10-10-2024,02:00,0.98
10-10-2024,03:00,0
10-10-2024,04:00,0.22
10-10-2024,05:00,3.35
10-10-2024,06:00,3.92
10-10-2024,07:00,4.03
10-10-2024,08:00,1.47
10-10-2024,09:00,2.32
10-10-2024,10:00,3.87
10-10-2024,11:00,3.63
10-10-2024,12:00,2.86
10-10-2024,13:00,2.57
10-10-2024,14:00,3.92
10-10-2024,15:00,2.88
10-10-2024,16:00,3.27
10-10-2024,17:00,4.06
10-10-2024,18:00,0.23
10-10-2024,19:00,0
10-10-2024,20:00,0.77
10-10-2024,21:00,1.21
10-10-2024,22:00,1.94
10-10-2024,23:00,0.59
11-10-2024,00:00,2.28
11-10-2024,01:00,1.1
11-10-2024,02:00,0.13
11-10-2024,03:00,0.32
11-10-2024,04:00,0
11-10-2024,05:00,1.26
11-10-2024,06:00,3.02
11-10-2024,07:00,2.0
11-10-2024,08:00,3.25
11-10-2024,09:00,2.79
11-10-2024,10:00,3.0
11-10-2024,11:00,4.26
11-10-2024,12:00,2.2
11-10-2024,13:00,1.09
11-10-2024,14:00,1.2
11-10-2024,15:00,2.79
11-10-2024,16:00,2.98
11-10-2024,17:00,2.88
11-10-2024,18:00,2.49
11-10-2024,19:00,0.19
11-10-2024,20:00,1.88
11-10-2024,21:00,1.39
11-10-2024,22:00,2.58
11-10-2024,23:00,0
12-10-2024,00:00,0.81
12-10-2024,01:00,1.97
12-10-2024,02:00,0.7
12-10-2024,03:00,0.06
12-10-2024,04:00,0.47
12-10-2024,05:00,0
12-10-2024,06:00,2.66
12-10-2024,07:00,3.45
12-10-2024,08:00,3.11
12-10-2024,09:00,3.33
12-10-2024,10:00,0
12-10-2024,11:00,1.33
12-10-2024,12:00,2.65
12-10-2024,13:00,3.45
12-10-2024,14:00,2.34
12-10-2024,15:00,3.17
12-10-2024,16:00,4.66
12-10-2024,17:00,2.41
12-10-2024,18:00,2.35
12-10-2024,19:00,0.25
12-10-2024,20:00,1.66
12-10-2024,21:00,1.21
12-10-2024,22:00,1.24
12-10-2024,23:00,0.32
13-10-2024,00:00,2.11
13-10-2024,01:00,1.27
13-10-2024,02:00,1.12
13-10-2024,03:00,3.28
13-10-2024,04:00,2.41
13-10-2024,05:00,1.73
13-10-2024,06:00,3.4
13-10-2024,07:00,3.43
13-10-2024,08:00,3.86
13-10-2024,09:00,2.71
13-10-2024,10:00,3.35
13-10-2024,11:00,4.32
13-10-2024,12:00,2.56
13-10-2024,13:00,3.18
13-10-2024,14:00,4.7
13-10-2024,15:00,4.08
13-10-2024,16:00,3.56
13-10-2024,17:00,2.69
13-10-2024,18:00,1.11
13-10-2024,19:00,0.09
13-10-2024,20:00,1.8
13-10-2024,21:00,0.99
13-10-2024,22:00,0.07
13-10-2024,23:00,3.6
14-10-2024,00:00,1.36
14-10-2024,01:00,0.52
14-10-2024,02:00,0.49
14-10-2024,03:00,0.22
14-10-2024,04:00,0.2
14-10-2024,05:00,0.89
14-10-2024,06:00,4.08
14-10-2024,07:00,2.63
14-10-2024,08:00,2.28
14-10-2024,09:00,2.51
14-10-2024,10:00,3.94
14-10-2024,11:00,2.42
14-10-2024,12:00,2.76
14-10-2024,13:00,4.41
14-10-2024,14:00,3.2
14-10-2024,15:00,3.32
14-10-2024,16:00,2.48
14-10-2024,17:00,3.01
14-10-2024,18:00,3.85
14-10-2024,19:00,0
14-10-2024,20:00,0.66
14-10-2024,21:00,0.08
14-10-2024,22:00,1.18
14-10-2024,23:00,1.82
15-10-2024,00:00,2.32
15-10-2024,01:00,2.61
15-10-2024,02:00,0.14
15-10-2024,03:00,1.8
15-10-2024,04:00,0.15
15-10-2024,05:00,0
15-10-2024,06:00,2.32
15-10-2024,07:00,1.85
15-10-2024,08:00,4.03
15-10-2024,09:00,4.53
15-10-2024,10:00,4.27
15-10-2024,11:00,1.82
15-10-2024,12:00,4.56
15-10-2024,13:00,3.36
15-10-2024,14:00,3.34
15-10-2024,15:00,2.03
15-10-2024,16:00,3.03
15-10-2024,17:00,5
15-10-2024,18:00,4.09
15-10-2024,19:00,1.45
15-10-2024,20:00,0.72
15-10-2024,21:00,1.77
15-10-2024,22:00,0.89
15-10-2024,23:00,0
16-10-2024,00:00,0.35
16-10-2024,01:00,1.86
16-10-2024,02:00,1.91
16-10-2024,03:00,1.7
16-10-2024,04:00,0
16-10-2024,05:00,1.02
16-10-2024,06:00,2.76
16-10-2024,07:00,3.62
16-10-2024,08:00,2.81
16-10-2024,09:00,4.26
16-10-2024,10:00,3.28
16-10-2024,11:00,4.26
16-10-2024,12:00,2.4
16-10-2024,13:00,2.18
16-10-2024,14:00,3.08
16-10-2024,15:00,3.26
16-10-2024,16:00,2.29
16-10-2024,17:00,1.7
16-10-2024,18:00,3.01
16-10-2024,19:00,0.52
16-10-2024,20:00,0.63
16-10-2024,21:00,2.71
16-10-2024,22:00,0.84
16-10-2024,23:00,0.8
17-10-2024,00:00,0
17-10-2024,01:00,0.54
17-10-2024,02:00,1.02
17-10-2024,03:00,0
17-10-2024,04:00,3.22
17-10-2024,05:00,1.91
17-10-2024,06:00,3.21
17-10-2024,07:00,3.74
17-10-2024,08:00,3.66
17-10-2024,09:00,2.35
17-10-2024,10:00,2.86
17-10-2024,11:00,4.15
17-10-2024,12:00,3.06
17-10-2024,13:00,2.46
17-10-2024,14:00,2.02
17-10-2024,15:00,3.0
17-10-2024,16:00,3.88
17-10-2024,17:00,2.42
17-10-2024,18:00,3.16
17-10-2024,19:00,0.64
17-10-2024,20:00,0.44
17-10-2024,21:00,0.06
17-10-2024,22:00,0.7
17-10-2024,23:00,1.7
18-10-2024,00:00,1.2
18-10-2024,01:00,0
18-10-2024,02:00,0
18-10-2024,03:00,1.3
18-10-2024,04:00,1.12
18-10-2024,05:00,0
18-10-2024,06:00,2.13
18-10-2024,07:00,2.83
18-10-2024,08:00,1.78
18-10-2024,09:00,3.87
18-10-2024,10:00,2.36
18-10-2024,11:00,2.57
18-10-2024,12:00,2.8
18-10-2024,13:00,3.77
18-10-2024,14:00,3.82
18-10-2024,15:00,2.93
18-10-2024,16:00,3.22
18-10-2024,17:00,2.27
18-10-2024,18:00,3.62
18-10-2024,19:00,2.03
18-10-2024,20:00,0.95
18-10-2024,21:00,1.85
18-10-2024,22:00,0.56
18-10-2024,23:00,1.46
19-10-2024,00:00,0.08
19-10-2024,01:00,2.26
19-10-2024,02:00,3.13
19-10-2024,03:00,1.72
19-10-2024,04:00,0
19-10-2024,05:00,1.39
19-10-2024,06:00,2.61
19-10-2024,07:00,3.68
19-10-2024,08:00,2.94
19-10-2024,09:00,2.39
19-10-2024,10:00,2.95
19-10-2024,11:00,3.62
19-10-2024,12:00,1.5
19-10-2024,13:00,3.45
19-10-2024,14:00,4.17
19-10-2024,15:00,2.47
19-10-2024,16:00,3.25
19-10-2024,17:00,2.31
19-10-2024,18:00,3.39
19-10-2024,19:00,1.16
19-10-2024,20:00,1.26
19-10-2024,21:00,1.97
19-10-2024,22:00,1.23
19-10-2024,23:00,0
20-10-2024,00:00,2.81
20-10-2024,01:00,0.43
20-10-2024,02:00,1.49
20-10-2024,03:00,0.02
20-10-2024,04:00,0.45
20-10-2024,05:00,1.0
20-10-2024,06:00,2.29
20-10-2024,07:00,2.51
20-10-2024,08:00,3.23
20-10-2024,09:00,2.91
20-10-2024,10:00,4.1
20-10-2024,11:00,3.77
20-10-2024,12:00,4.08
20-10-2024,13:00,4.05
20-10-2024,14:00,2.67
20-10-2024,15:00,1.74
20-10-2024,16:00,2.58
20-10-2024,17:00,2.89
20-10-2024,18:00,4.06
20-10-2024,19:00,2.25
20-10-2024,20:00,0.82
20-10-2024,21:00,1.1
20-10-2024,22:00,0.22
20-10-2024,23:00,1.65
21-10-2024,00:00,1.04
21-10-2024,01:00,0.77
21-10-2024,02:00,1.47
21-10-2024,03:00,1.71
21-10-2024,04:00,0.56
21-10-2024,05:00,3.03
21-10-2024,06:00,2.02
21-10-2024,07:00,3.27
21-10-2024,08:00,1.93
21-10-2024,09:00,3.86
21-10-2024,10:00,4.42
21-10-2024,11:00,1.58
21-10-2024,12:00,1.95
21-10-2024,13:00,2.07
21-10-2024,14:00,1.88
21-10-2024,15:00,1.07
21-10-2024,16:00,3.9
21-10-2024,17:00,4.46
21-10-2024,18:00,3.04
21-10-2024,19:00,0
21-10-2024,20:00,1.54
21-10-2024,21:00,2.6
21-10-2024,22:00,0.47
21-10-2024,23:00,2.29
22-10-2024,00:00,0.11
22-10-2024,01:00,0
22-10-2024,02:00,1.52
22-10-2024,03:00,0.27
22-10-2024,04:00,0
22-10-2024,05:00,1.46
22-10-2024,06:00,1.97
22-10-2024,07:00,4.21
22-10-2024,08:00,3.38
22-10-2024,09:00,1.92
22-10-2024,10:00,3.29
22-10-2024,11:00,2.52
22-10-2024,12:00,3.89
22-10-2024,13:00,3.31
22-10-2024,14:00,0.93
22-10-2024,15:00,3.65
22-10-2024,16:00,2.1
22-10-2024,17:00,2.45
22-10-2024,18:00,1.95
22-10-2024,19:00,0.67
22-10-2024,20:00,0.59
22-10-2024,21:00,0.39
22-10-2024,22:00,0.95
22-10-2024,23:00,1.46
23-10-2024,00:00,1.36
23-10-2024,01:00,0.58
23-10-2024,02:00,0.14
23-10-2024,03:00,0.23
23-10-2024,04:00,1.38
23-10-2024,05:00,0
23-10-2024,06:00,3.03
23-10-2024,07:00,5
23-10-2024,08:00,2.92
23-10-2024,09:00,1.56
23-10-2024,10:00,0.48
23-10-2024,11:00,1.28
23-10-2024,12:00,3.2
23-10-2024,13:00,3.29
23-10-2024,14:00,3.26
23-10-2024,15:00,4.84
23-10-2024,16:00,3.47
23-10-2024,17:00,2.64
23-10-2024,18:00,3.72
23-10-2024,19:00,0
23-10-2024,20:00,0
23-10-2024,21:00,1.95
23-10-2024,22:00,1.11
23-10-2024,23:00,0
24-10-2024,00:00,0.72
24-10-2024,01:00,1.28
24-10-2024,02:00,1.93
24-10-2024,03:00,0
24-10-2024,04:00,0.03
24-10-2024,05:00,0
24-10-2024,06:00,3.13
24-10-2024,07:00,4.11
24-10-2024,08:00,3.09
24-10-2024,09:00,4.66
24-10-2024,10:00,1.68
24-10-2024,11:00,0.65
24-10-2024,12:00,2.87
24-10-2024,13:00,3.27
24-10-2024,14:00,4.2
24-10-2024,15:00,4.49
24-10-2024,16:00,2.21
24-10-2024,17:00,2.06
24-10-2024,18:00,3.37
24-10-2024,19:00,0.9
24-10-2024,20:00,2.69
24-10-2024,21:00,0
24-10-2024,22:00,0.41
24-10-2024,23:00,1.03
25-10-2024,00:00,0.62
25-10-2024,01:00,1.06
25-10-2024,02:00,1.78
25-10-2024,03:00,0.49
25-10-2024,04:00,1.9
25-10-2024,05:00,0
25-10-2024,06:00,3.01
25-10-2024,07:00,4.33
25-10-2024,08:00,2.99
25-10-2024,09:00,4.56
25-10-2024,10:00,2.35
25-10-2024,11:00,2.73
25-10-2024,12:00,1.05
25-10-2024,13:00,3.18
25-10-2024,14:00,2.4
25-10-2024,15:00,3.59
25-10-2024,16:00,2.78
25-10-2024,17:00,0.74
25-10-2024,18:00,2.56
25-10-2024,19:00,1.46
25-10-2024,20:00,0.38
25-10-2024,21:00,1.66
25-10-2024,22:00,1.09
25-10-2024,23:00,0
26-10-2024,00:00,2.41
26-10-2024,01:00,0.87
26-10-2024,02:00,1.27
26-10-2024,03:00,1.3
26-10-2024,04:00,0.06
26-10-2024,05:00,0.91
26-10-2024,06:00,2.79
26-10-2024,07:00,3.42
26-10-2024,08:00,2.89
26-10-2024,09:00,2.43
26-10-2024,10:00,5
26-10-2024,11:00,2.87
26-10-2024,12:00,3.55
26-10-2024,13:00,4.58
26-10-2024,14:00,3.98
26-10-2024,15:00,1.63
26-10-2024,16:00,3.12
26-10-2024,17:00,1.88
26-10-2024,18:00,2.71
26-10-2024,19:00,1.29
26-10-2024,20:00,0
26-10-2024,21:00,0.67
26-10-2024,22:00,0.72
26-10-2024,23:00,1.44
27-10-2024,00:00,1.65
27-10-2024,01:00,2.51
27-10-2024,02:00,1.25
27-10-2024,03:00,0
27-10-2024,04:00,1.21
27-10-2024,05:00,0.4
27-10-2024,06:00,2.67
27-10-2024,07:00,3.58
27-10-2024,08:00,2.29
27-10-2024,09:00,3.56
27-10-2024,10:00,2.73
27-10-2024,11:00,4.32
27-10-2024,12:00,3.33
27-10-2024,13:00,1.91
27-10-2024,14:00,3.03
27-10-2024,15:00,2.53
27-10-2024,16:00,2.63
27-10-2024,17:00,3.28
27-10-2024,18:00,3.37
27-10-2024,19:00,0.64
27-10-2024,20:00,1.39
27-10-2024,21:00,0.45
27-10-2024,22:00,1.45
27-10-2024,23:00,2.45
28-10-2024,00:00,0.29
28-10-2024,01:00,0.82
28-10-2024,02:00,2.45
28-10-2024,03:00,0.85
28-10-2024,04:00,1.61
28-10-2024,05:00,1.5
28-10-2024,06:00,3.14
28-10-2024,07:00,2.52
28-10-2024,08:00,3.33
28-10-2024,09:00,1.35
28-10-2024,10:00,2.81
28-10-2024,11:00,2.43
28-10-2024,12:00,4.66
28-10-2024,13:00,4.5
28-10-2024,14:00,2.19
28-10-2024,15:00,3.7
28-10-2024,16:00,3.58
28-10-2024,17:00,2.46
28-10-2024,18:00,3.44
28-10-2024,19:00,0.17
28-10-2024,20:00,2.83
28-10-2024,21:00,0.02
28-10-2024,22:00,2.27
28-10-2024,23:00,1.61
29-10-2024,00:00,1.48
29-10-2024,01:00,0
29-10-2024,02:00,1.8
29-10-2024,03:00,0
29-10-2024,04:00,0.57
29-10-2024,05:00,0.4
29-10-2024,06:00,2.9
29-10-2024,07:00,2.69
29-10-2024,08:00,2.14
29-10-2024,09:00,3.28
29-10-2024,10:00,3.23
29-10-2024,11:00,3.36
29-10-2024,12:00,2.91
29-10-2024,13:00,2.92
29-10-2024,14:00,1.85
29-10-2024,15:00,3.88
29-10-2024,16:00,4.28
29-10-2024,17:00,1.29
29-10-2024,18:00,2.13
29-10-2024,19:00,1.33
29-10-2024,20:00,1.71
29-10-2024,21:00,0.59
29-10-2024,22:00,2.16
29-10-2024,23:00,1.46
