floor,08
location,001
type,Plug
10-10-2024,19:00,0
10-10-2024,20:00,0.43
10-10-2024,21:00,0.13
10-10-2024,22:00,0
10-10-2024,23:00,0.57
11-10-2024,00:00,2.57
11-10-2024,01:00,0
11-10-2024,02:00,1.11
11-10-2024,03:00,0
11-10-2024,04:00,0.41
11-10-2024,05:00,0.88
11-10-2024,06:00,3.1
11-10-2024,07:00,2.61
11-10-2024,08:00,3.78
11-10-2024,09:00,2.38
11-10-2024,10:00,2.22
11-10-2024,11:00,2.29
11-10-2024,12:00,3.59
11-10-2024,13:00,2.91
11-10-2024,14:00,3.46
11-10-2024,15:00,1.49
11-10-2024,16:00,2.32
11-10-2024,17:00,5
11-10-2024,18:00,2.64
11-10-2024,19:00,1.26
11-10-2024,20:00,0
11-10-2024,21:00,0.69
11-10-2024,22:00,1.78
11-10-2024,23:00,0.44
12-10-2024,00:00,1.7
12-10-2024,01:00,1.18
12-10-2024,02:00,0
12-10-2024,03:00,0.3
12-10-2024,04:00,1.95
12-10-2024,05:00,0.23
12-10-2024,06:00,2.85
12-10-2024,07:00,2.9
12-10-2024,08:00,3.09
12-10-2024,09:00,2.06
12-10-2024,10:00,3.58
12-10-2024,11:00,3.45
12-10-2024,12:00,2.49
12-10-2024,13:00,2.42
12-10-2024,14:00,3.33
12-10-2024,15:00,3.7
12-10-2024,16:00,2.45
12-10-2024,17:00,3.05
12-10-2024,18:00,3.53
12-10-2024,19:00,0.96
12-10-2024,20:00,2.6
12-10-2024,21:00,0
12-10-2024,22:00,0
12-10-2024,23:00,0.89
13-10-2024,00:00,1.43
13-10-2024,01:00,0.88
13-10-2024,02:00,0.99
13-10-2024,03:00,2.03
13-10-2024,04:00,2.45
13-10-2024,05:00,1.56
13-10-2024,06:00,2.28
13-10-2024,07:00,1.38
13-10-2024,08:00,2.68
13-10-2024,09:00,1.88
13-10-2024,10:00,2.6
13-10-2024,11:00,2.22
13-10-2024,12:00,4.14
13-10-2024,13:00,3.94
13-10-2024,14:00,3.29
13-10-2024,15:00,3.14
13-10-2024,16:00,2.7
13-10-2024,17:00,3.99
13-10-2024,18:00,4.44
13-10-2024,19:00,0.6
13-10-2024,20:00,1.34
13-10-2024,21:00,0
13-10-2024,22:00,2.52
13-10-2024,23:00,1.0
14-10-2024,00:00,1.42
14-10-2024,01:00,0.97
14-10-2024,02:00,2.66
14-10-2024,03:00,0.82
14-10-2024,04:00,1.85
14-10-2024,05:00,2.07
14-10-2024,06:00,3.98
14-10-2024,07:00,2.97
14-10-2024,08:00,3.82
14-10-2024,09:00,3.17
14-10-2024,10:00,2.13
14-10-2024,11:00,2.7
14-10-2024,12:00,3.55
14-10-2024,13:00,4.02
14-10-2024,14:00,3.06
14-10-2024,15:00,2.5
14-10-2024,16:00,2.66
14-10-2024,17:00,3.52
14-10-2024,18:00,2.15
14-10-2024,19:00,2.15
14-10-2024,20:00,2.11
14-10-2024,21:00,0
14-10-2024,22:00,0.4
14-10-2024,23:00,0.91
15-10-2024,00:00,1.62
15-10-2024,01:00,0.91
15-10-2024,02:00,1.17
15-10-2024,03:00,0.31
15-10-2024,04:00,0.97
15-10-2024,05:00,1.23
15-10-2024,06:00,3.81
15-10-2024,07:00,2.09
15-10-2024,08:00,3.01
15-10-2024,09:00,4.28
15-10-2024,10:00,1.74
15-10-2024,11:00,3.81
15-10-2024,12:00,3.93
15-10-2024,13:00,4.26
15-10-2024,14:00,2.69
15-10-2024,15:00,2.48
15-10-2024,16:00,2.51
15-10-2024,17:00,2.99
15-10-2024,18:00,3.15
15-10-2024,19:00,1.1
15-10-2024,20:00,1.32
15-10-2024,21:00,0.66
15-10-2024,22:00,0.0
15-10-2024,23:00,0.1
16-10-2024,00:00,1.41
16-10-2024,01:00,1.2
16-10-2024,02:00,1.37
16-10-2024,03:00,0.49
16-10-2024,04:00,2.17
16-10-2024,05:00,1.09
16-10-2024,06:00,2.88
16-10-2024,07:00,3.07
16-10-2024,08:00,1.7
16-10-2024,09:00,3.67
16-10-2024,10:00,5
16-10-2024,11:00,4.97
16-10-2024,12:00,3.25
16-10-2024,13:00,3.37
16-10-2024,14:00,2.98
16-10-2024,15:00,3.04
16-10-2024,16:00,2.56
16-10-2024,17:00,2.22
16-10-2024,18:00,3.3
16-10-2024,19:00,2.13
16-10-2024,20:00,0
16-10-2024,21:00,0.08
16-10-2024,22:00,0.31
16-10-2024,23:00,0
17-10-2024,00:00,1.6
17-10-2024,01:00,2.1
17-10-2024,02:00,0.79
17-10-2024,03:00,0.52
17-10-2024,04:00,1.46
17-10-2024,05:00,1.67
17-10-2024,06:00,4.6
17-10-2024,07:00,3.73
17-10-2024,08:00,3.87
17-10-2024,09:00,3.48
17-10-2024,10:00,2.34
17-10-2024,11:00,1.96
17-10-2024,12:00,3.08
17-10-2024,13:00,4.16
17-10-2024,14:00,4.76
17-10-2024,15:00,4.73
17-10-2024,16:00,2.81
17-10-2024,17:00,1.65
17-10-2024,18:00,2.69
17-10-2024,19:00,1.58
17-10-2024,20:00,2.35
17-10-2024,21:00,1.89
17-10-2024,22:00,0.52
17-10-2024,23:00,2.76
18-10-2024,00:00,2.17
18-10-2024,01:00,1.84
18-10-2024,02:00,0.12
18-10-2024,03:00,0
18-10-2024,04:00,0.3
18-10-2024,05:00,0.82
18-10-2024,06:00,3.24
18-10-2024,07:00,2.98
18-10-2024,08:00,3.33
18-10-2024,09:00,0.29
18-10-2024,10:00,3.74
18-10-2024,11:00,2.75
18-10-2024,12:00,2.73
18-10-2024,13:00,3.48
18-10-2024,14:00,3.43
18-10-2024,15:00,4.07
18-10-2024,16:00,2.12
18-10-2024,17:00,2.32
18-10-2024,18:00,0.97
18-10-2024,19:00,0.32
18-10-2024,20:00,0.96
18-10-2024,21:00,1.31
18-10-2024,22:00,0.66
18-10-2024,23:00,1.17
19-10-2024,00:00,2.27
19-10-2024,01:00,1.3
19-10-2024,02:00,1.02
19-10-2024,03:00,0
19-10-2024,04:00,1.1
19-10-2024,05:00,0.64
19-10-2024,06:00,2.11
19-10-2024,07:00,3.98
19-10-2024,08:00,3.94
19-10-2024,09:00,2.15
19-10-2024,10:00,1.56
19-10-2024,11:00,2.14
19-10-2024,12:00,3.66
19-10-2024,13:00,1.84
19-10-2024,14:00,3.35
19-10-2024,15:00,3.78
19-10-2024,16:00,2.52
19-10-2024,17:00,3.52
19-10-2024,18:00,2.82
19-10-2024,19:00,2.77
19-10-2024,20:00,1.3
19-10-2024,21:00,1.42
19-10-2024,22:00,2.55
19-10-2024,23:00,0.05
20-10-2024,00:00,0.32
20-10-2024,01:00,2.03
20-10-2024,02:00,0.16
20-10-2024,03:00,2.71
20-10-2024,04:00,0.83
20-10-2024,05:00,1.61
20-10-2024,06:00,4.14
20-10-2024,07:00,2.91
20-10-2024,08:00,2.43
20-10-2024,09:00,3.17
20-10-2024,10:00,4.29
20-10-2024,11:00,2.8
20-10-2024,12:00,2.94
20-10-2024,13:00,3.75
20-10-2024,14:00,3.64
20-10-2024,15:00,2.68
20-10-2024,16:00,3.97
20-10-2024,17:00,5
20-10-2024,18:00,4.46
20-10-2024,19:00,2.25
20-10-2024,20:00,1.63
20-10-2024,21:00,0.97
20-10-2024,22:00,1.66
20-10-2024,23:00,1.22
21-10-2024,00:00,0.88
21-10-2024,01:00,1.38
21-10-2024,02:00,2.49
21-10-2024,03:00,0
21-10-2024,04:00,0.78
21-10-2024,05:00,1.05
21-10-2024,06:00,1.62
21-10-2024,07:00,3.41
21-10-2024,08:00,3.05
21-10-2024,09:00,3.2
21-10-2024,10:00,2.46
21-10-2024,11:00,3.78
21-10-2024,12:00,2.89
21-10-2024,13:00,0.59
21-10-2024,14:00,4.23
21-10-2024,15:00,0.98
21-10-2024,16:00,2.55
21-10-2024,17:00,3.72
21-10-2024,18:00,5
21-10-2024,19:00,0.8
21-10-2024,20:00,1.92
21-10-2024,21:00,0.97
21-10-2024,22:00,0.76
21-10-2024,23:00,1.06
22-10-2024,00:00,1.16
22-10-2024,01:00,2.93
22-10-2024,02:00,0.45
22-10-2024,03:00,1.82
22-10-2024,04:00,1.58
22-10-2024,05:00,1.53
22-10-2024,06:00,2.67
22-10-2024,07:00,1.3
22-10-2024,08:00,2.83
22-10-2024,09:00,5
22-10-2024,10:00,2.57
22-10-2024,11:00,3.9
22-10-2024,12:00,3.09
22-10-2024,13:00,4.23
22-10-2024,14:00,4.53
22-10-2024,15:00,3.15
22-10-2024,16:00,1.87
22-10-2024,17:00,5
22-10-2024,18:00,2.09
22-10-2024,19:00,0.73
22-10-2024,20:00,1.71
22-10-2024,21:00,0
22-10-2024,22:00,0
22-10-2024,23:00,2.12
23-10-2024,00:00,0.9
23-10-2024,01:00,0.59
23-10-2024,02:00,2.13
23-10-2024,03:00,3.64
23-10-2024,04:00,0.71
23-10-2024,05:00,0.85
23-10-2024,06:00,2.94
23-10-2024,07:00,2.86
23-10-2024,08:00,4.14
23-10-2024,09:00,1.88
23-10-2024,10:00,5
23-10-2024,11:00,3.77
23-10-2024,12:00,2.21
23-10-2024,13:00,3.52
23-10-2024,14:00,1.31
23-10-2024,15:00,4.24
23-10-2024,16:00,1.76
23-10-2024,17:00,3.38
23-10-2024,18:00,2.26
23-10-2024,19:00,2.47
23-10-2024,20:00,1.11
23-10-2024,21:00,0.94
23-10-2024,22:00,0.39
23-10-2024,23:00,1.68
24-10-2024,00:00,0.89
24-10-2024,01:00,2.28
24-10-2024,02:00,0.3
24-10-2024,03:00,1.31
24-10-2024,04:00,0.09
24-10-2024,05:00,0
24-10-2024,06:00,1.24
24-10-2024,07:00,2.73
24-10-2024,08:00,3.62
24-10-2024,09:00,1.67
24-10-2024,10:00,2.61
24-10-2024,11:00,4.38
24-10-2024,12:00,2.95
24-10-2024,13:00,1.97
24-10-2024,14:00,2.62
24-10-2024,15:00,3.25
24-10-2024,16:00,3.61
24-10-2024,17:00,3.51
24-10-2024,18:00,3.17
24-10-2024,19:00,0.31
24-10-2024,20:00,1.37
24-10-2024,21:00,1.23
24-10-2024,22:00,2.17
24-10-2024,23:00,1.78
25-10-2024,00:00,0
25-10-2024,01:00,0.22
25-10-2024,02:00,0.5
25-10-2024,03:00,0
25-10-2024,04:00,2.94
25-10-2024,05:00,2.46
25-10-2024,06:00,3.2
25-10-2024,07:00,3.42
25-10-2024,08:00,2.62
25-10-2024,09:00,2.96
25-10-2024,10:00,3.71
25-10-2024,11:00,3.94
25-10-2024,12:00,3.28
25-10-2024,13:00,2.27
25-10-2024,14:00,3.72
25-10-2024,15:00,3.53
25-10-2024,16:00,3.24
25-10-2024,17:00,3.71
25-10-2024,18:00,3.5
25-10-2024,19:00,1.45
25-10-2024,20:00,1.69
25-10-2024,21:00,0.32
25-10-2024,22:00,1.01
25-10-2024,23:00,1.25
26-10-2024,00:00,1.25
26-10-2024,01:00,1.05
26-10-2024,02:00,0
26-10-2024,03:00,0
26-10-2024,04:00,1.55
26-10-2024,05:00,1.24
26-10-2024,06:00,2.85
26-10-2024,07:00,2.27
26-10-2024,08:00,2.87
26-10-2024,09:00,3.93
26-10-2024,10:00,2.54
26-10-2024,11:00,2.41
26-10-2024,12:00,2.74
26-10-2024,13:00,3.05
26-10-2024,14:00,2.63
26-10-2024,15:00,0.43
26-10-2024,16:00,3.94
26-10-2024,17:00,2.86
26-10-2024,18:00,3.16
26-10-2024,19:00,0
26-10-2024,20:00,0.06
26-10-2024,21:00,2.47
26-10-2024,22:00,0.77
26-10-2024,23:00,0.29
27-10-2024,00:00,2.18
27-10-2024,01:00,2.19
27-10-2024,02:00,2.25
27-10-2024,03:00,1.35
27-10-2024,04:00,1.07
27-10-2024,05:00,0.25
27-10-2024,06:00,2.52
27-10-2024,07:00,2.68
27-10-2024,08:00,2.16
27-10-2024,09:00,2.66
27-10-2024,10:00,5
27-10-2024,11:00,3.2
27-10-2024,12:00,3.46
27-10-2024,13:00,1.67
27-10-2024,14:00,3.75
27-10-2024,15:00,3.13
27-10-2024,16:00,3.93
27-10-2024,17:00,3.83
27-10-2024,18:00,4.25
27-10-2024,19:00,1.32
27-10-2024,20:00,1.95
27-10-2024,21:00,1.7
27-10-2024,22:00,1.13
27-10-2024,23:00,1.2
28-10-2024,00:00,2.26
28-10-2024,01:00,0.72
28-10-2024,02:00,0
28-10-2024,03:00,0
28-10-2024,04:00,1.4
28-10-2024,05:00,0.17
28-10-2024,06:00,2.87
28-10-2024,07:00,4.45
28-10-2024,08:00,4.05
28-10-2024,09:00,0.92
28-10-2024,10:00,4.09
28-10-2024,11:00,4.19
28-10-2024,12:00,4.16
28-10-2024,13:00,2.64
28-10-2024,14:00,2.26
28-10-2024,15:00,3.4
28-10-2024,16:00,3.58
28-10-2024,17:00,3.28
28-10-2024,18:00,3.04
28-10-2024,19:00,1.17
28-10-2024,20:00,0.81
28-10-2024,21:00,0.35
28-10-2024,22:00,1.18
28-10-2024,23:00,0.51
29-10-2024,00:00,2.31
29-10-2024,01:00,0
29-10-2024,02:00,0
29-10-2024,03:00,1.07
29-10-2024,04:00,3.22
29-10-2024,05:00,2.0
29-10-2024,06:00,3.02
29-10-2024,07:00,2.61
29-10-2024,08:00,5
29-10-2024,09:00,3.21
29-10-2024,10:00,3.39
29-10-2024,11:00,3.51
29-10-2024,12:00,3.53
29-10-2024,13:00,3.51
29-10-2024,14:00,3.86
29-10-2024,15:00,1.39
29-10-2024,16:00,3.56
29-10-2024,17:00,3.54
29-10-2024,18:00,2.8
29-10-2024,19:00,0
29-10-2024,20:00,1.42
29-10-2024,21:00,0.59
29-10-2024,22:00,0.84
29-10-2024,23:00,2.03
