floor,05
location,004
type,AC1
13-10-2024,20:00,2.15
13-10-2024,21:00,1.37
13-10-2024,22:00,1.85
13-10-2024,23:00,1.57
14-10-2024,00:00,1.06
14-10-2024,01:00,1.74
14-10-2024,02:00,1.91
14-10-2024,03:00,0
14-10-2024,04:00,0.45
14-10-2024,05:00,1.98
14-10-2024,06:00,0.4
14-10-2024,07:00,1.85
14-10-2024,08:00,3.08
14-10-2024,09:00,2.13
14-10-2024,10:00,1.23
14-10-2024,11:00,4.18
14-10-2024,12:00,2.09
14-10-2024,13:00,2.97
14-10-2024,14:00,2.41
14-10-2024,15:00,3.85
14-10-2024,16:00,1.65
14-10-2024,17:00,3.45
14-10-2024,18:00,2.96
14-10-2024,19:00,0
14-10-2024,20:00,1.07
14-10-2024,21:00,0.78
14-10-2024,22:00,0.03
14-10-2024,23:00,0.33
15-10-2024,00:00,1.11
15-10-2024,01:00,0.8
15-10-2024,02:00,1.07
15-10-2024,03:00,0
15-10-2024,04:00,1.97
15-10-2024,05:00,1.82
15-10-2024,06:00,4.41
15-10-2024,07:00,4.28
15-10-2024,08:00,3.38
15-10-2024,09:00,2.27
15-10-2024,10:00,2.26
15-10-2024,11:00,3.88
15-10-2024,12:00,2.5
15-10-2024,13:00,2.07
15-10-2024,14:00,3.88
15-10-2024,15:00,2.56
15-10-2024,16:00,3.41
15-10-2024,17:00,2.82
15-10-2024,18:00,4.13
15-10-2024,19:00,0
15-10-2024,20:00,2.72
15-10-2024,21:00,2.58
15-10-2024,22:00,2.37
15-10-2024,23:00,2.32
16-10-2024,00:00,0.19
16-10-2024,01:00,0.75
16-10-2024,02:00,0
16-10-2024,03:00,0.23
16-10-2024,04:00,1.84
16-10-2024,05:00,2.44
16-10-2024,06:00,5
16-10-2024,07:00,4.34
16-10-2024,08:00,3.56
16-10-2024,09:00,1.82
16-10-2024,10:00,3.33
16-10-2024,11:00,2.53
16-10-2024,12:00,2.72
16-10-2024,13:00,2.19
16-10-2024,14:00,2.57
16-10-2024,15:00,2.57
16-10-2024,16:00,2.44
16-10-2024,17:00,2.11
16-10-2024,18:00,2.11
16-10-2024,19:00,1.47
16-10-2024,20:00,1.07
16-10-2024,21:00,2.36
16-10-2024,22:00,0.89
16-10-2024,23:00,1.04
17-10-2024,00:00,0.32
17-10-2024,01:00,2.56
17-10-2024,02:00,1.21
17-10-2024,03:00,0
17-10-2024,04:00,1.59
17-10-2024,05:00,3.06
17-10-2024,06:00,3.4
17-10-2024,07:00,1.57
17-10-2024,08:00,2.66
17-10-2024,09:00,1.25
17-10-2024,10:00,3.31
17-10-2024,11:00,2.89
17-10-2024,12:00,2.47
17-10-2024,13:00,2.86
17-10-2024,14:00,3.08
17-10-2024,15:00,3.35
17-10-2024,16:00,3.45
17-10-2024,17:00,3.74
17-10-2024,18:00,1.78
17-10-2024,19:00,0
17-10-2024,20:00,0.98
17-10-2024,21:00,1.58
17-10-2024,22:00,2.07
17-10-2024,23:00,1.24
18-10-2024,00:00,0.47
18-10-2024,01:00,1.1
18-10-2024,02:00,0.19
18-10-2024,03:00,1.94
18-10-2024,04:00,0.3
18-10-2024,05:00,1.03
18-10-2024,06:00,3.13
18-10-2024,07:00,3.27
18-10-2024,08:00,2.69
18-10-2024,09:00,3.77
18-10-2024,10:00,0.84
18-10-2024,11:00,4.09
18-10-2024,12:00,3.38
18-10-2024,13:00,3.16
18-10-2024,14:00,2.82
18-10-2024,15:00,3.96
18-10-2024,16:00,2.73
18-10-2024,17:00,3.92
18-10-2024,18:00,3.85
18-10-2024,19:00,0.31
18-10-2024,20:00,1.49
18-10-2024,21:00,1.27
18-10-2024,22:00,0
18-10-2024,23:00,0.26
19-10-2024,00:00,0.63
19-10-2024,01:00,0.75
19-10-2024,02:00,0
19-10-2024,03:00,1.7
19-10-2024,04:00,1.99
19-10-2024,05:00,1.8
19-10-2024,06:00,2.96
19-10-2024,07:00,2.83
19-10-2024,08:00,3.31
19-10-2024,09:00,3.22
19-10-2024,10:00,3.53
19-10-2024,11:00,2.95
19-10-2024,12:00,2.66
19-10-2024,13:00,2.22
19-10-2024,14:00,4.04
19-10-2024,15:00,3.9
19-10-2024,16:00,2.27
19-10-2024,17:00,2.74
19-10-2024,18:00,3.67
19-10-2024,19:00,0.82
19-10-2024,20:00,0
19-10-2024,21:00,0.56
19-10-2024,22:00,1.84
19-10-2024,23:00,0.69
20-10-2024,00:00,2.72
20-10-2024,01:00,1.07
20-10-2024,02:00,0.39
20-10-2024,03:00,0
20-10-2024,04:00,0.58
20-10-2024,05:00,0.08
20-10-2024,06:00,2.82
20-10-2024,07:00,3.27
20-10-2024,08:00,3.03
20-10-2024,09:00,3.05
20-10-2024,10:00,3.5
20-10-2024,11:00,4.66
20-10-2024,12:00,2.25
20-10-2024,13:00,3.51
20-10-2024,14:00,2.83
20-10-2024,15:00,3.09
20-10-2024,16:00,4.88
20-10-2024,17:00,2.48
20-10-2024,18:00,3.85
20-10-2024,19:00,0.79
20-10-2024,20:00,1.54
20-10-2024,21:00,0.99
20-10-2024,22:00,1.64
20-10-2024,23:00,1.3
21-10-2024,00:00,2.02
21-10-2024,01:00,0
21-10-2024,02:00,1.78
21-10-2024,03:00,0
21-10-2024,04:00,0.98
21-10-2024,05:00,0.7
21-10-2024,06:00,3.71
21-10-2024,07:00,2.88
21-10-2024,08:00,4.98
21-10-2024,09:00,4.86
21-10-2024,10:00,3.29
21-10-2024,11:00,3.22
21-10-2024,12:00,2.54
21-10-2024,13:00,3.39
21-10-2024,14:00,3.75
21-10-2024,15:00,3.51
21-10-2024,16:00,4.31
21-10-2024,17:00,1.15
21-10-2024,18:00,1.72
21-10-2024,19:00,0.86
21-10-2024,20:00,1.84
21-10-2024,21:00,0.45
21-10-2024,22:00,1.34
21-10-2024,23:00,0.36
22-10-2024,00:00,0.48
22-10-2024,01:00,1.71
22-10-2024,02:00,1.17
22-10-2024,03:00,0.57
22-10-2024,04:00,1.9
22-10-2024,05:00,1.12
22-10-2024,06:00,3.69
22-10-2024,07:00,3.18
22-10-2024,08:00,1.41
22-10-2024,09:00,2.99
22-10-2024,10:00,2.69
22-10-2024,11:00,3.4
22-10-2024,12:00,5
22-10-2024,13:00,2.13
22-10-2024,14:00,3.49
22-10-2024,15:00,3.37
22-10-2024,16:00,4.25
22-10-2024,17:00,4.63
22-10-2024,18:00,1.61
22-10-2024,19:00,1.95
22-10-2024,20:00,0.97
22-10-2024,21:00,1.77
22-10-2024,22:00,0
22-10-2024,23:00,0
23-10-2024,00:00,0.66
23-10-2024,01:00,2.96
23-10-2024,02:00,0
23-10-2024,03:00,2.51
23-10-2024,04:00,1.74
23-10-2024,05:00,2.42
23-10-2024,06:00,2.4
23-10-2024,07:00,2.44
23-10-2024,08:00,2.1
23-10-2024,09:00,2.15
23-10-2024,10:00,2.94
23-10-2024,11:00,4.3
23-10-2024,12:00,3.22
23-10-2024,13:00,2.32
23-10-2024,14:00,1.95
23-10-2024,15:00,2.81
23-10-2024,16:00,4.69
23-10-2024,17:00,4.6
23-10-2024,18:00,3.43
23-10-2024,19:00,0
23-10-2024,20:00,0
23-10-2024,21:00,0.47
23-10-2024,22:00,0.76
23-10-2024,23:00,1.71
24-10-2024,00:00,2.47
24-10-2024,01:00,1.18
24-10-2024,02:00,0.4
24-10-2024,03:00,2.08
24-10-2024,04:00,0.99
24-10-2024,05:00,0.79
24-10-2024,06:00,4.33
24-10-2024,07:00,3.36
24-10-2024,08:00,1.22
24-10-2024,09:00,3.63
24-10-2024,10:00,3.47
24-10-2024,11:00,1.63
24-10-2024,12:00,3.16
24-10-2024,13:00,4.0
24-10-2024,14:00,3.97
24-10-2024,15:00,3.41
24-10-2024,16:00,3.61
24-10-2024,17:00,3.23
24-10-2024,18:00,3.39
24-10-2024,19:00,0.07
24-10-2024,20:00,0.98
24-10-2024,21:00,1.06
24-10-2024,22:00,0
24-10-2024,23:00,3.15
25-10-2024,00:00,1.23
25-10-2024,01:00,1.36
25-10-2024,02:00,0
25-10-2024,03:00,0.33
25-10-2024,04:00,0.76
25-10-2024,05:00,0.05
25-10-2024,06:00,4.26
25-10-2024,07:00,1.52
25-10-2024,08:00,1.96
25-10-2024,09:00,2.7
25-10-2024,10:00,2.85
25-10-2024,11:00,2.09
25-10-2024,12:00,3.61
25-10-2024,13:00,1.89
25-10-2024,14:00,1.69
25-10-2024,15:00,5
25-10-2024,16:00,5
25-10-2024,17:00,3.94
25-10-2024,18:00,3.7
25-10-2024,19:00,0.05
25-10-2024,20:00,0.31
25-10-2024,21:00,0
25-10-2024,22:00,0.75
25-10-2024,23:00,0.88
26-10-2024,00:00,0.8
26-10-2024,01:00,0.41
26-10-2024,02:00,0.56
26-10-2024,03:00,0
26-10-2024,04:00,0
26-10-2024,05:00,1.21
26-10-2024,06:00,3.15
26-10-2024,07:00,1.96
26-10-2024,08:00,2.54
26-10-2024,09:00,2.8
26-10-2024,10:00,3.73
26-10-2024,11:00,1.62
26-10-2024,12:00,3.08
26-10-2024,13:00,2.81
26-10-2024,14:00,2.99
26-10-2024,15:00,2.57
26-10-2024,16:00,3.01
26-10-2024,17:00,1.81
26-10-2024,18:00,1.11
26-10-2024,19:00,0.8
26-10-2024,20:00,3.01
26-10-2024,21:00,0.2
26-10-2024,22:00,0
26-10-2024,23:00,1.63
27-10-2024,00:00,1.14
27-10-2024,01:00,1.38
27-10-2024,02:00,0.38
27-10-2024,03:00,0
27-10-2024,04:00,1.63
27-10-2024,05:00,1.95
27-10-2024,06:00,3.99
27-10-2024,07:00,2.82
27-10-2024,08:00,2.86
27-10-2024,09:00,1.53
27-10-2024,10:00,2.46
27-10-2024,11:00,1.2
27-10-2024,12:00,2.46
27-10-2024,13:00,1.88
27-10-2024,14:00,3.14
27-10-2024,15:00,3.71
27-10-2024,16:00,2.11
27-10-2024,17:00,2.45
27-10-2024,18:00,3.0
27-10-2024,19:00,1.06
27-10-2024,20:00,1.38
27-10-2024,21:00,2.46
27-10-2024,22:00,1.21
27-10-2024,23:00,0
28-10-2024,00:00,0
28-10-2024,01:00,0
28-10-2024,02:00,0.76
28-10-2024,03:00,0
28-10-2024,04:00,0.17
28-10-2024,05:00,0.22
28-10-2024,06:00,3.76
28-10-2024,07:00,3.61
28-10-2024,08:00,3.17
28-10-2024,09:00,4.2
28-10-2024,10:00,1.27
28-10-2024,11:00,2.36
28-10-2024,12:00,3.72
28-10-2024,13:00,0.61
28-10-2024,14:00,2.89
28-10-2024,15:00,1.75
28-10-2024,16:00,2.91
28-10-2024,17:00,2.42
28-10-2024,18:00,1.51
28-10-2024,19:00,1.29
28-10-2024,20:00,1.06
28-10-2024,21:00,1.79
28-10-2024,22:00,2.29
28-10-2024,23:00,1.29
29-10-2024,00:00,0.99
29-10-2024,01:00,2.12
29-10-2024,02:00,0.66
29-10-2024,03:00,1.61
29-10-2024,04:00,1.24
29-10-2024,05:00,0.11
29-10-2024,06:00,2.34
29-10-2024,07:00,1.23
29-10-2024,08:00,2.53
29-10-2024,09:00,3.28
29-10-2024,10:00,2.6
29-10-2024,11:00,3.15
29-10-2024,12:00,2.29
29-10-2024,13:00,1.16
29-10-2024,14:00,2.52
29-10-2024,15:00,4.65
29-10-2024,16:00,3.44
29-10-2024,17:00,2.81
29-10-2024,18:00,3.36
29-10-2024,19:00,0.63
29-10-2024,20:00,1.18
29-10-2024,21:00,3.05
29-10-2024,22:00,1.13
29-10-2024,23:00,1.56
