floor,01
location,005
type,Light
05-10-2024,08:00,2.91
05-10-2024,09:00,4.59
05-10-2024,10:00,2.16
05-10-2024,11:00,2.25
05-10-2024,12:00,3.54
05-10-2024,13:00,2.9
05-10-2024,14:00,2.38
05-10-2024,15:00,3.33
05-10-2024,16:00,4.06
05-10-2024,17:00,3.17
05-10-2024,18:00,1.77
05-10-2024,19:00,0.66
05-10-2024,20:00,0
05-10-2024,21:00,0.98
05-10-2024,22:00,0.84
05-10-2024,23:00,1.54
06-10-2024,00:00,0
06-10-2024,01:00,1.33
06-10-2024,02:00,0.48
06-10-2024,03:00,1.25
06-10-2024,04:00,0
06-10-2024,05:00,0
06-10-2024,06:00,4.57
06-10-2024,07:00,3.59
06-10-2024,08:00,3.5
06-10-2024,09:00,2.27
06-10-2024,10:00,2.9
06-10-2024,11:00,3.85
06-10-2024,12:00,2.54
06-10-2024,13:00,2.72
06-10-2024,14:00,2.9
06-10-2024,15:00,3.05
06-10-2024,16:00,1.99
06-10-2024,17:00,2.38
06-10-2024,18:00,1.36
06-10-2024,19:00,2.52
06-10-2024,20:00,2.26
06-10-2024,21:00,0.37
06-10-2024,22:00,0.04
06-10-2024,23:00,1.11
07-10-2024,00:00,1.85
07-10-2024,01:00,0.57
07-10-2024,02:00,0.72
07-10-2024,03:00,0.18
07-10-2024,04:00,0.96
07-10-2024,05:00,2.85
07-10-2024,06:00,3.98
07-10-2024,07:00,1.53
07-10-2024,08:00,2.98
07-10-2024,09:00,2.03
07-10-2024,10:00,3.18
07-10-2024,11:00,2.24
07-10-2024,12:00,3.22
07-10-2024,13:00,4.73
07-10-2024,14:00,3.46
07-10-2024,15:00,3.84
07-10-2024,16:00,3.21
07-10-2024,17:00,2.6
07-10-2024,18:00,0.99
07-10-2024,19:00,1.31
07-10-2024,20:00,0
07-10-2024,21:00,0.36
07-10-2024,22:00,0.14
07-10-2024,23:00,1.08
08-10-2024,00:00,1.75
08-10-2024,01:00,1.37
08-10-2024,02:00,1.57
08-10-2024,03:00,1.46
08-10-2024,04:00,3.26
08-10-2024,05:00,1.4
08-10-2024,06:00,2.08
08-10-2024,07:00,3.79
08-10-2024,08:00,4.82
08-10-2024,09:00,1.61
08-10-2024,10:00,2.12
08-10-2024,11:00,3.16
08-10-2024,12:00,3.05
08-10-2024,13:00,1.89
08-10-2024,14:00,3.6
08-10-2024,15:00,2.9
08-10-2024,16:00,4.12
08-10-2024,17:00,2.67
08-10-2024,18:00,5
08-10-2024,19:00,1.74
08-10-2024,20:00,2.49
08-10-2024,21:00,3.21
08-10-2024,22:00,0
08-10-2024,23:00,1.63
09-10-2024,00:00,2.0
09-10-2024,01:00,0.53
09-10-2024,02:00,1.99
09-10-2024,03:00,0.46
09-10-2024,04:00,0.47
09-10-2024,05:00,0
09-10-2024,06:00,2.93
09-10-2024,07:00,2.09
09-10-2024,08:00,1.55
09-10-2024,09:00,3.43
09-10-2024,10:00,3.34
09-10-2024,11:00,3.18
09-10-2024,12:00,2.02
09-10-2024,13:00,3.32
09-10-2024,14:00,5
09-10-2024,15:00,2.6
09-10-2024,16:00,3.62
09-10-2024,17:00,2.54
09-10-2024,18:00,2.81
09-10-2024,19:00,1.69
09-10-2024,20:00,0.33
09-10-2024,21:00,1.26
09-10-2024,22:00,0.56
09-10-2024,23:00,1.16
10-10-2024,00:00,0
10-10-2024,01:00,1.62
10-10-2024,02:00,0.54
10-10-2024,03:00,1.03
10-10-2024,04:00,0.23
10-10-2024,05:00,2.1
10-10-2024,06:00,2.28
10-10-2024,07:00,4.07
10-10-2024,08:00,3.18
10-10-2024,09:00,3.47
10-10-2024,10:00,3.29
10-10-2024,11:00,3.22
10-10-2024,12:00,3.22
10-10-2024,13:00,3.26
10-10-2024,14:00,2.36
10-10-2024,15:00,4.13
10-10-2024,16:00,4.51
10-10-2024,17:00,5
10-10-2024,18:00,1.19
10-10-2024,19:00,0
10-10-2024,20:00,3.6
10-10-2024,21:00,0.84
10-10-2024,22:00,3.27
10-10-2024,23:00,0
11-10-2024,00:00,0
11-10-2024,01:00,0.43
11-10-2024,02:00,1.41
11-10-2024,03:00,1.24
11-10-2024,04:00,0.27
11-10-2024,05:00,1.44
11-10-2024,06:00,3.8
11-10-2024,07:00,4.85
11-10-2024,08:00,3.46
11-10-2024,09:00,2.17
11-10-2024,10:00,4.18
11-10-2024,11:00,3.56
11-10-2024,12:00,4.81
11-10-2024,13:00,4.08
11-10-2024,14:00,3.33
11-10-2024,15:00,3.49
11-10-2024,16:00,3.33
11-10-2024,17:00,2.02
11-10-2024,18:00,3.1
11-10-2024,19:00,0.2
11-10-2024,20:00,2.3
11-10-2024,21:00,0.96
11-10-2024,22:00,1.36
11-10-2024,23:00,0
12-10-2024,00:00,0
12-10-2024,01:00,2.43
12-10-2024,02:00,1.69
12-10-2024,03:00,1.54
12-10-2024,04:00,0.94
12-10-2024,05:00,2.6
12-10-2024,06:00,3.31
12-10-2024,07:00,3.69
12-10-2024,08:00,3.15
12-10-2024,09:00,3.04
12-10-2024,10:00,3.02
12-10-2024,11:00,3.78
12-10-2024,12:00,1.69
12-10-2024,13:00,2.62
12-10-2024,14:00,1.92
12-10-2024,15:00,2.47
12-10-2024,16:00,3.8
12-10-2024,17:00,2.67
12-10-2024,18:00,2.21
12-10-2024,19:00,2.33
12-10-2024,20:00,0
12-10-2024,21:00,1.26
12-10-2024,22:00,0.7
12-10-2024,23:00,0.59
13-10-2024,00:00,1.49
13-10-2024,01:00,0.8
13-10-2024,02:00,2.04
13-10-2024,03:00,1.43
13-10-2024,04:00,0.48
13-10-2024,05:00,1.05
13-10-2024,06:00,2.54
13-10-2024,07:00,1.72
13-10-2024,08:00,2.57
13-10-2024,09:00,2.55
13-10-2024,10:00,3.34
13-10-2024,11:00,2.97
13-10-2024,12:00,4.61
13-10-2024,13:00,3.16
13-10-2024,14:00,3.94
13-10-2024,15:00,1.23
13-10-2024,16:00,2.57
13-10-2024,17:00,2.31
13-10-2024,18:00,2.66
13-10-2024,19:00,1.72
13-10-2024,20:00,1.05
13-10-2024,21:00,1.1
13-10-2024,22:00,0.13
13-10-2024,23:00,0
14-10-2024,00:00,2.14
14-10-2024,01:00,1.15
14-10-2024,02:00,0
14-10-2024,03:00,3.53
14-10-2024,04:00,1.17
14-10-2024,05:00,0.54
14-10-2024,06:00,3.09
14-10-2024,07:00,2.82
14-10-2024,08:00,1.63
14-10-2024,09:00,1.58
14-10-2024,10:00,3.74
14-10-2024,11:00,2.52
14-10-2024,12:00,1.96
14-10-2024,13:00,2.23
14-10-2024,14:00,3.41
14-10-2024,15:00,1.74
14-10-2024,16:00,3.73
14-10-2024,17:00,4.2
14-10-2024,18:00,2.85
14-10-2024,19:00,0.2
14-10-2024,20:00,2.27
14-10-2024,21:00,0.11
14-10-2024,22:00,0.11
14-10-2024,23:00,1.86
15-10-2024,00:00,0.64
15-10-2024,01:00,0
15-10-2024,02:00,0.76
15-10-2024,03:00,0.56
15-10-2024,04:00,1.83
15-10-2024,05:00,0
15-10-2024,06:00,0
15-10-2024,07:00,3.42
15-10-2024,08:00,2.91
15-10-2024,09:00,2.39
15-10-2024,10:00,2.9
15-10-2024,11:00,2.98
15-10-2024,12:00,2.64
15-10-2024,13:00,0.34
15-10-2024,14:00,3.79
15-10-2024,15:00,3.39
15-10-2024,16:00,2.84
15-10-2024,17:00,1.66
15-10-2024,18:00,1.22
15-10-2024,19:00,1.32
15-10-2024,20:00,1.41
15-10-2024,21:00,0.6
15-10-2024,22:00,1.74
15-10-2024,23:00,1.45
16-10-2024,00:00,1.84
16-10-2024,01:00,1.3
16-10-2024,02:00,0.19
16-10-2024,03:00,1.15
16-10-2024,04:00,3.43
16-10-2024,05:00,0
16-10-2024,06:00,3.99
16-10-2024,07:00,4.21
16-10-2024,08:00,3.13
16-10-2024,09:00,2.62
16-10-2024,10:00,3.25
16-10-2024,11:00,3.42
16-10-2024,12:00,4.72
16-10-2024,13:00,2.79
16-10-2024,14:00,2.77
16-10-2024,15:00,3.85
16-10-2024,16:00,4.23
16-10-2024,17:00,1.91
16-10-2024,18:00,1.87
16-10-2024,19:00,0
16-10-2024,20:00,0.3
16-10-2024,21:00,2.13
16-10-2024,22:00,1.14
16-10-2024,23:00,1.6
17-10-2024,00:00,0.85
17-10-2024,01:00,1.22
17-10-2024,02:00,0.78
17-10-2024,03:00,2.31
17-10-2024,04:00,1.57
17-10-2024,05:00,0
17-10-2024,06:00,1.14
17-10-2024,07:00,2.22
17-10-2024,08:00,1.37
17-10-2024,09:00,1.64
17-10-2024,10:00,4.54
17-10-2024,11:00,3.4
17-10-2024,12:00,2.94
17-10-2024,13:00,2.81
17-10-2024,14:00,2.98
17-10-2024,15:00,2.8
17-10-2024,16:00,1.61
17-10-2024,17:00,3.05
17-10-2024,18:00,2.9
17-10-2024,19:00,0.2
17-10-2024,20:00,1.75
17-10-2024,21:00,1.3
17-10-2024,22:00,1.88
17-10-2024,23:00,0.85
18-10-2024,00:00,1.92
18-10-2024,01:00,0.39
18-10-2024,02:00,0
18-10-2024,03:00,0
18-10-2024,04:00,0.97
18-10-2024,05:00,0.66
18-10-2024,06:00,2.46
18-10-2024,07:00,4.26
18-10-2024,08:00,3.08
18-10-2024,09:00,3.92
18-10-2024,10:00,1.98
18-10-2024,11:00,1.09
18-10-2024,12:00,2.07
18-10-2024,13:00,3.19
18-10-2024,14:00,2.16
18-10-2024,15:00,2.16
18-10-2024,16:00,3.08
18-10-2024,17:00,1.54
18-10-2024,18:00,3.09
18-10-2024,19:00,1.05
18-10-2024,20:00,2.63
18-10-2024,21:00,0.44
18-10-2024,22:00,2.6
18-10-2024,23:00,1.65
19-10-2024,00:00,0
19-10-2024,01:00,0
19-10-2024,02:00,1.3
19-10-2024,03:00,2.5
19-10-2024,04:00,0.56
19-10-2024,05:00,0.16
19-10-2024,06:00,1.98
19-10-2024,07:00,1.75
19-10-2024,08:00,2.8
19-10-2024,09:00,3.12
19-10-2024,10:00,3.43
19-10-2024,11:00,2.16
19-10-2024,12:00,3.44
19-10-2024,13:00,3.92
19-10-2024,14:00,3.54
19-10-2024,15:00,3.39
19-10-2024,16:00,1.45
19-10-2024,17:00,2.44
19-10-2024,18:00,4.24
19-10-2024,19:00,0
19-10-2024,20:00,1.04
19-10-2024,21:00,0.43
19-10-2024,22:00,1.86
19-10-2024,23:00,2.55
20-10-2024,00:00,0
20-10-2024,01:00,0.49
20-10-2024,02:00,1.13
20-10-2024,03:00,0.7
20-10-2024,04:00,2.08
20-10-2024,05:00,0.89
20-10-2024,06:00,1.68
20-10-2024,07:00,3.12
20-10-2024,08:00,4.66
20-10-2024,09:00,4.84
20-10-2024,10:00,2.17
20-10-2024,11:00,2.13
20-10-2024,12:00,1.45
20-10-2024,13:00,3.44
20-10-2024,14:00,2.67
20-10-2024,15:00,2.54
20-10-2024,16:00,1.88
20-10-2024,17:00,3.27
20-10-2024,18:00,2.3
20-10-2024,19:00,0.62
20-10-2024,20:00,1.56
20-10-2024,21:00,0
20-10-2024,22:00,1.42
20-10-2024,23:00,0
21-10-2024,00:00,0
21-10-2024,01:00,0
21-10-2024,02:00,2.88
21-10-2024,03:00,0.96
21-10-2024,04:00,0.21
21-10-2024,05:00,0.09
21-10-2024,06:00,3.42
21-10-2024,07:00,3.31
21-10-2024,08:00,3.26
21-10-2024,09:00,3.52
21-10-2024,10:00,2.52
21-10-2024,11:00,2.88
21-10-2024,12:00,4.63
21-10-2024,13:00,2.39
21-10-2024,14:00,4.56
21-10-2024,15:00,3.49
21-10-2024,16:00,3.88
21-10-2024,17:00,2.76
21-10-2024,18:00,3.61
21-10-2024,19:00,1.56
21-10-2024,20:00,0.45
21-10-2024,21:00,1.05
21-10-2024,22:00,0.46
21-10-2024,23:00,0.49
22-10-2024,00:00,0.99
22-10-2024,01:00,1.46
22-10-2024,02:00,0
22-10-2024,03:00,0.48
22-10-2024,04:00,0.5
22-10-2024,05:00,0.67
22-10-2024,06:00,3.44
22-10-2024,07:00,3.47
22-10-2024,08:00,2.76
22-10-2024,09:00,4.25
22-10-2024,10:00,2.75
22-10-2024,11:00,2.95
22-10-2024,12:00,4.48
22-10-2024,13:00,3.43
22-10-2024,14:00,2.17
22-10-2024,15:00,3.18
22-10-2024,16:00,3.19
22-10-2024,17:00,2.95
22-10-2024,18:00,1.92
22-10-2024,19:00,0.41
22-10-2024,20:00,1.77
22-10-2024,21:00,0
22-10-2024,22:00,2.83
22-10-2024,23:00,1.09
23-10-2024,00:00,0.36
23-10-2024,01:00,1.3
23-10-2024,02:00,1.07
23-10-2024,03:00,2.21
23-10-2024,04:00,2.32
23-10-2024,05:00,0.54
23-10-2024,06:00,3.33
23-10-2024,07:00,3.75
23-10-2024,08:00,3.64
23-10-2024,09:00,2.69
23-10-2024,10:00,2.57
23-10-2024,11:00,3.03
23-10-2024,12:00,3.6
23-10-2024,13:00,2.52
23-10-2024,14:00,3.43
23-10-2024,15:00,2.83
23-10-2024,16:00,4.35
23-10-2024,17:00,2.97
23-10-2024,18:00,3.51
23-10-2024,19:00,1.77
23-10-2024,20:00,1.2
23-10-2024,21:00,0.93
23-10-2024,22:00,0
23-10-2024,23:00,0.5
24-10-2024,00:00,0
24-10-2024,01:00,0
24-10-2024,02:00,0.82
24-10-2024,03:00,1.19
24-10-2024,04:00,1.26
24-10-2024,05:00,1.42
24-10-2024,06:00,1.61
24-10-2024,07:00,4.55
24-10-2024,08:00,4.59
24-10-2024,09:00,3.12
24-10-2024,10:00,3.06
24-10-2024,11:00,2.22
24-10-2024,12:00,3.85
24-10-2024,13:00,2.03
24-10-2024,14:00,3.44
24-10-2024,15:00,4.63
24-10-2024,16:00,4.55
24-10-2024,17:00,2.73
24-10-2024,18:00,3.71
24-10-2024,19:00,2.27
24-10-2024,20:00,0
24-10-2024,21:00,0.73
24-10-2024,22:00,0.92
24-10-2024,23:00,1.0
25-10-2024,00:00,0
25-10-2024,01:00,0
25-10-2024,02:00,0.95
25-10-2024,03:00,1.42
25-10-2024,04:00,0.4
25-10-2024,05:00,0.72
25-10-2024,06:00,3.23
25-10-2024,07:00,2.4
25-10-2024,08:00,2.18
25-10-2024,09:00,2.63
25-10-2024,10:00,2.22
25-10-2024,11:00,4.67
25-10-2024,12:00,3.37
25-10-2024,13:00,3.39
25-10-2024,14:00,3.24
25-10-2024,15:00,2.45
25-10-2024,16:00,1.13
25-10-2024,17:00,2.44
25-10-2024,18:00,3.69
25-10-2024,19:00,1.73
25-10-2024,20:00,0.68
25-10-2024,21:00,2.58
25-10-2024,22:00,0.01
25-10-2024,23:00,1.49
26-10-2024,00:00,0
26-10-2024,01:00,2.27
26-10-2024,02:00,1.87
26-10-2024,03:00,3.03
26-10-2024,04:00,1.16
26-10-2024,05:00,1.17
26-10-2024,06:00,4.68
26-10-2024,07:00,2.81
26-10-2024,08:00,1.22
26-10-2024,09:00,5
26-10-2024,10:00,3.52
26-10-2024,11:00,4.24
26-10-2024,12:00,4.0
26-10-2024,13:00,1.96
26-10-2024,14:00,2.53
26-10-2024,15:00,3.54
26-10-2024,16:00,2.54
26-10-2024,17:00,4.14
26-10-2024,18:00,3.49
26-10-2024,19:00,0.83
26-10-2024,20:00,1.23
26-10-2024,21:00,1.76
26-10-2024,22:00,1.51
26-10-2024,23:00,0.65
27-10-2024,00:00,1.61
27-10-2024,01:00,3.24
27-10-2024,02:00,0.29
27-10-2024,03:00,0.79
27-10-2024,04:00,0.67
27-10-2024,05:00,0.73
27-10-2024,06:00,2.84
27-10-2024,07:00,1.69
27-10-2024,08:00,2.79
27-10-2024,09:00,4.78
27-10-2024,10:00,1.11
27-10-2024,11:00,3.21
27-10-2024,12:00,3.12
27-10-2024,13:00,2.42
27-10-2024,14:00,1.63
27-10-2024,15:00,2.28
27-10-2024,16:00,4.53
27-10-2024,17:00,4.24
27-10-2024,18:00,3.05
27-10-2024,19:00,1.93
27-10-2024,20:00,1.76
27-10-2024,21:00,0.93
27-10-2024,22:00,3.28
27-10-2024,23:00,2.07
28-10-2024,00:00,0.51
28-10-2024,01:00,0
28-10-2024,02:00,2.05
28-10-2024,03:00,0.31
28-10-2024,04:00,1.5
28-10-2024,05:00,1.11
28-10-2024,06:00,2.87
28-10-2024,07:00,2.66
28-10-2024,08:00,2.79
28-10-2024,09:00,3.02
28-10-2024,10:00,2.16
28-10-2024,11:00,3.62
28-10-2024,12:00,2.31
28-10-2024,13:00,4.4
28-10-2024,14:00,2.41
28-10-2024,15:00,2.09
28-10-2024,16:00,4.39
28-10-2024,17:00,3.34
28-10-2024,18:00,4.29
28-10-2024,19:00,0.93
28-10-2024,20:00,0.56
28-10-2024,21:00,0
28-10-2024,22:00,0
28-10-2024,23:00,0.72
29-10-2024,00:00,1.69
29-10-2024,01:00,0.02
29-10-2024,02:00,0
29-10-2024,03:00,0
29-10-2024,04:00,1.83
29-10-2024,05:00,0.49
29-10-2024,06:00,4.88
29-10-2024,07:00,3.9
29-10-2024,08:00,2.36
29-10-2024,09:00,2.63
29-10-2024,10:00,3.77
29-10-2024,11:00,4.39
29-10-2024,12:00,3.01
29-10-2024,13:00,2.42
29-10-2024,14:00,3.45
29-10-2024,15:00,2.95
29-10-2024,16:00,3.61
29-10-2024,17:00,0.72
29-10-2024,18:00,2.11
29-10-2024,19:00,0.5
29-10-2024,20:00,0.85
29-10-2024,21:00,0.8
29-10-2024,22:00,0
29-10-2024,23:00,1.97
