floor,02
location,002
type,Light
11-10-2024,03:00,0.91
11-10-2024,04:00,1.67
11-10-2024,05:00,0.84
11-10-2024,06:00,2.34
11-10-2024,07:00,3.29
11-10-2024,08:00,2.28
11-10-2024,09:00,1.63
11-10-2024,10:00,0.99
11-10-2024,11:00,3.41
11-10-2024,12:00,3.53
11-10-2024,13:00,3.03
11-10-2024,14:00,3.74
11-10-2024,15:00,3.13
11-10-2024,16:00,3.45
11-10-2024,17:00,4.36
11-10-2024,18:00,3.63
11-10-2024,19:00,0.34
11-10-2024,20:00,0.66
11-10-2024,21:00,0
11-10-2024,22:00,0
11-10-2024,23:00,0.85
12-10-2024,00:00,1.31
12-10-2024,01:00,0
12-10-2024,02:00,0.28
12-10-2024,03:00,1.56
12-10-2024,04:00,0.59
12-10-2024,05:00,0
12-10-2024,06:00,3.12
12-10-2024,07:00,3.48
12-10-2024,08:00,2.08
12-10-2024,09:00,2.74
12-10-2024,10:00,1.86
12-10-2024,11:00,4.83
12-10-2024,12:00,3.61
12-10-2024,13:00,2.45
12-10-2024,14:00,3.15
12-10-2024,15:00,2.03
12-10-2024,16:00,2.58
12-10-2024,17:00,4.39
12-10-2024,18:00,2.67
12-10-2024,19:00,0.21
12-10-2024,20:00,2.51
12-10-2024,21:00,1.22
12-10-2024,22:00,0.42
12-10-2024,23:00,1.56
13-10-2024,00:00,1.99
13-10-2024,01:00,1.65
13-10-2024,02:00,1.06
13-10-2024,03:00,0
13-10-2024,04:00,0
13-10-2024,05:00,0
13-10-2024,06:00,3.79
13-10-2024,07:00,3.52
13-10-2024,08:00,2.28
13-10-2024,09:00,4.87
13-10-2024,10:00,3.74
13-10-2024,11:00,2.93
13-10-2024,12:00,2.17
13-10-2024,13:00,2.15
13-10-2024,14:00,3.22
13-10-2024,15:00,3.55
13-10-2024,16:00,3.96
13-10-2024,17:00,2.4
13-10-2024,18:00,4.2
13-10-2024,19:00,2.61
13-10-2024,20:00,0
13-10-2024,21:00,0
13-10-2024,22:00,1.59
13-10-2024,23:00,0.37
14-10-2024,00:00,1.54
14-10-2024,01:00,2.13
14-10-2024,02:00,3.86
14-10-2024,03:00,1.46
14-10-2024,04:00,1.68
14-10-2024,05:00,0.34
14-10-2024,06:00,3.04
14-10-2024,07:00,4.05
14-10-2024,08:00,3.14
14-10-2024,09:00,4.13
14-10-2024,10:00,3.09
14-10-2024,11:00,0.69
14-10-2024,12:00,2.42
14-10-2024,13:00,3.47
14-10-2024,14:00,2.96
14-10-2024,15:00,2.96
14-10-2024,16:00,3.21
14-10-2024,17:00,2.06
14-10-2024,18:00,3.59
14-10-2024,19:00,1.44
14-10-2024,20:00,2.32
14-10-2024,21:00,2.71
14-10-2024,22:00,1.1
14-10-2024,23:00,0.17
15-10-2024,00:00,0.72
15-10-2024,01:00,0.43
15-10-2024,02:00,2.43
15-10-2024,03:00,0.63
15-10-2024,04:00,1.91
15-10-2024,05:00,0
15-10-2024,06:00,2.51
15-10-2024,07:00,3.26
15-10-2024,08:00,3.3
15-10-2024,09:00,3.21
15-10-2024,10:00,1.16
15-10-2024,11:00,1.99
15-10-2024,12:00,3.92
15-10-2024,13:00,0.74
15-10-2024,14:00,2.91
15-10-2024,15:00,2.54
15-10-2024,16:00,2.8
15-10-2024,17:00,1.48
15-10-2024,18:00,3.36
15-10-2024,19:00,0.02
15-10-2024,20:00,0.56
15-10-2024,21:00,1.02
15-10-2024,22:00,1.57
15-10-2024,23:00,1.23
16-10-2024,00:00,0.62
16-10-2024,01:00,1.53
16-10-2024,02:00,1.27
16-10-2024,03:00,0
16-10-2024,04:00,1.51
16-10-2024,05:00,1.98
16-10-2024,06:00,2.64
16-10-2024,07:00,4.62
16-10-2024,08:00,2.49
16-10-2024,09:00,2.42
16-10-2024,10:00,3.04
16-10-2024,11:00,1.11
16-10-2024,12:00,4.63
16-10-2024,13:00,3.31
16-10-2024,14:00,4.48
16-10-2024,15:00,3.54
16-10-2024,16:00,4.53
16-10-2024,17:00,3.15
16-10-2024,18:00,3.72
16-10-2024,19:00,1.98
16-10-2024,20:00,0.45
16-10-2024,21:00,0.44
16-10-2024,22:00,1.42
16-10-2024,23:00,1.5
17-10-2024,00:00,1.53
17-10-2024,01:00,0
17-10-2024,02:00,1.8
17-10-2024,03:00,1.66
17-10-2024,04:00,0.73
17-10-2024,05:00,1.58
17-10-2024,06:00,4.17
17-10-2024,07:00,2.29
17-10-2024,08:00,3.35
17-10-2024,09:00,2.78
17-10-2024,10:00,1.97
17-10-2024,11:00,1.49
17-10-2024,12:00,3.84
17-10-2024,13:00,4.81
17-10-2024,14:00,2.56
17-10-2024,15:00,3.44
17-10-2024,16:00,3.03
17-10-2024,17:00,2.19
17-10-2024,18:00,4.01
17-10-2024,19:00,0
17-10-2024,20:00,0
17-10-2024,21:00,2.53
17-10-2024,22:00,1.42
17-10-2024,23:00,1.61
18-10-2024,00:00,0.34
18-10-2024,01:00,0.42
18-10-2024,02:00,0
18-10-2024,03:00,1.61
18-10-2024,04:00,0.83
18-10-2024,05:00,0.53
18-10-2024,06:00,3.86
18-10-2024,07:00,1.79
18-10-2024,08:00,4.56
18-10-2024,09:00,1.96
18-10-2024,10:00,4.71
18-10-2024,11:00,3.37
18-10-2024,12:00,3.31
18-10-2024,13:00,2.52
18-10-2024,14:00,1.83
18-10-2024,15:00,5
18-10-2024,16:00,3.75
18-10-2024,17:00,3.75
18-10-2024,18:00,5
18-10-2024,19:00,0
18-10-2024,20:00,1.64
18-10-2024,21:00,0.84
18-10-2024,22:00,1.42
18-10-2024,23:00,0.75
19-10-2024,00:00,0
19-10-2024,01:00,0.92
19-10-2024,02:00,1.83
19-10-2024,03:00,2.61
19-10-2024,04:00,0.15
19-10-2024,05:00,1.59
19-10-2024,06:00,2.43
19-10-2024,07:00,2.59
19-10-2024,08:00,2.65
19-10-2024,09:00,2.24
19-10-2024,10:00,3.29
19-10-2024,11:00,1.86
19-10-2024,12:00,2.65
19-10-2024,13:00,1.14
19-10-2024,14:00,3.17
19-10-2024,15:00,1.28
19-10-2024,16:00,1.84
19-10-2024,17:00,3.83
19-10-2024,18:00,3.0
19-10-2024,19:00,1.69
19-10-2024,20:00,0
19-10-2024,21:00,0.43
19-10-2024,22:00,0.55
19-10-2024,23:00,0
20-10-2024,00:00,0.38
20-10-2024,01:00,2.49
20-10-2024,02:00,0.22
20-10-2024,03:00,0.92
20-10-2024,04:00,1.98
20-10-2024,05:00,0
20-10-2024,06:00,2.93
20-10-2024,07:00,4.05
20-10-2024,08:00,4.0
20-10-2024,09:00,4.04
20-10-2024,10:00,3.93
20-10-2024,11:00,4.6
20-10-2024,12:00,2.54
20-10-2024,13:00,2.19
20-10-2024,14:00,2.7
20-10-2024,15:00,2.88
20-10-2024,16:00,2.4
20-10-2024,17:00,5
20-10-2024,18:00,4.35
20-10-2024,19:00,0.29
20-10-2024,20:00,2.47
20-10-2024,21:00,1.41
20-10-2024,22:00,1.79
20-10-2024,23:00,0.97
21-10-2024,00:00,0.76
21-10-2024,01:00,1.54
21-10-2024,02:00,1.67
21-10-2024,03:00,0
21-10-2024,04:00,2.93
21-10-2024,05:00,0.64
21-10-2024,06:00,4.92
21-10-2024,07:00,3.19
21-10-2024,08:00,5
21-10-2024,09:00,3.41
21-10-2024,10:00,2.55
21-10-2024,11:00,3.51
21-10-2024,12:00,3.09
21-10-2024,13:00,3.97
21-10-2024,14:00,1.09
21-10-2024,15:00,2.65
21-10-2024,16:00,3.83
21-10-2024,17:00,4.56
21-10-2024,18:00,2.69
21-10-2024,19:00,2.11
21-10-2024,20:00,1.05
21-10-2024,21:00,2.53
21-10-2024,22:00,0.45
21-10-2024,23:00,0.57
22-10-2024,00:00,0.5
22-10-2024,01:00,0
22-10-2024,02:00,0.58
22-10-2024,03:00,0.29
22-10-2024,04:00,1.03
22-10-2024,05:00,0.42
22-10-2024,06:00,3.51
22-10-2024,07:00,3.02
22-10-2024,08:00,1.49
22-10-2024,09:00,2.12
22-10-2024,10:00,2.93
22-10-2024,11:00,2.49
22-10-2024,12:00,0.95
22-10-2024,13:00,3.54
22-10-2024,14:00,2.75
22-10-2024,15:00,3.49
22-10-2024,16:00,2.49
22-10-2024,17:00,2.41
22-10-2024,18:00,4.51
22-10-2024,19:00,0.71
22-10-2024,20:00,2.29
22-10-2024,21:00,0.66
22-10-2024,22:00,0.96
22-10-2024,23:00,1.19
23-10-2024,00:00,1.22
23-10-2024,01:00,0.07
23-10-2024,02:00,2.06
23-10-2024,03:00,1.19
23-10-2024,04:00,2.23
23-10-2024,05:00,1.38
23-10-2024,06:00,4.58
23-10-2024,07:00,2.99
23-10-2024,08:00,3.07
23-10-2024,09:00,2.84
23-10-2024,10:00,3.09
23-10-2024,11:00,3.32
23-10-2024,12:00,3.94
23-10-2024,13:00,2.04
23-10-2024,14:00,3.4
23-10-2024,15:00,2.99
23-10-2024,16:00,3.46
23-10-2024,17:00,4.26
23-10-2024,18:00,2.62
23-10-2024,19:00,1.51
23-10-2024,20:00,1.78
23-10-2024,21:00,1.2
23-10-2024,22:00,0.28
23-10-2024,23:00,0.97
24-10-2024,00:00,0.07
24-10-2024,01:00,2.82
24-10-2024,02:00,1.06
24-10-2024,03:00,1.99
24-10-2024,04:00,1.61
24-10-2024,05:00,0.84
24-10-2024,06:00,2.91
24-10-2024,07:00,5
24-10-2024,08:00,2.81
24-10-2024,09:00,1.78
24-10-2024,10:00,2.5
24-10-2024,11:00,3.09
24-10-2024,12:00,2.01
24-10-2024,13:00,3.11
24-10-2024,14:00,3.37
24-10-2024,15:00,2.77
24-10-2024,16:00,2.1
24-10-2024,17:00,3.35
24-10-2024,18:00,5
24-10-2024,19:00,0.31
24-10-2024,20:00,1.53
24-10-2024,21:00,0.69
24-10-2024,22:00,1.14
24-10-2024,23:00,1.02
25-10-2024,00:00,1.84
25-10-2024,01:00,0.27
25-10-2024,02:00,2.98
25-10-2024,03:00,0
25-10-2024,04:00,3.19
25-10-2024,05:00,1.67
25-10-2024,06:00,1.2
25-10-2024,07:00,1.18
25-10-2024,08:00,2.55
25-10-2024,09:00,2.96
25-10-2024,10:00,2.24
25-10-2024,11:00,4.73
25-10-2024,12:00,2.7
25-10-2024,13:00,3.63
25-10-2024,14:00,3.37
25-10-2024,15:00,4.14
25-10-2024,16:00,3.13
25-10-2024,17:00,2.96
25-10-2024,18:00,1.75
25-10-2024,19:00,1.59
25-10-2024,20:00,0
25-10-2024,21:00,1.97
25-10-2024,22:00,0
25-10-2024,23:00,2.25
26-10-2024,00:00,0.54
26-10-2024,01:00,0.87
26-10-2024,02:00,1.08
26-10-2024,03:00,2.72
26-10-2024,04:00,0
26-10-2024,05:00,2.2
26-10-2024,06:00,4.3
26-10-2024,07:00,2.55
26-10-2024,08:00,5
26-10-2024,09:00,2.25
26-10-2024,10:00,3.45
26-10-2024,11:00,3.17
26-10-2024,12:00,4.29
26-10-2024,13:00,3.34
26-10-2024,14:00,5
26-10-2024,15:00,4.39
26-10-2024,16:00,3.82
26-10-2024,17:00,3.95
26-10-2024,18:00,3.35
26-10-2024,19:00,0.69
26-10-2024,20:00,2.76
26-10-2024,21:00,0.47
26-10-2024,22:00,0
26-10-2024,23:00,0
27-10-2024,00:00,1.26
27-10-2024,01:00,0.12
27-10-2024,02:00,1.53
27-10-2024,03:00,0
27-10-2024,04:00,1.8
27-10-2024,05:00,0.88
27-10-2024,06:00,3.73
27-10-2024,07:00,2.36
27-10-2024,08:00,3.0
27-10-2024,09:00,3.93
27-10-2024,10:00,3.85
27-10-2024,11:00,0.69
27-10-2024,12:00,3.91
27-10-2024,13:00,1.78
27-10-2024,14:00,2.35
27-10-2024,15:00,3.24
27-10-2024,16:00,1.56
27-10-2024,17:00,2.46
27-10-2024,18:00,3.61
27-10-2024,19:00,0
27-10-2024,20:00,0.89
27-10-2024,21:00,2.32
27-10-2024,22:00,0.77
27-10-2024,23:00,0.7
28-10-2024,00:00,0
28-10-2024,01:00,0.87
28-10-2024,02:00,1.08
28-10-2024,03:00,1.74
28-10-2024,04:00,0.63
28-10-2024,05:00,1.39
28-10-2024,06:00,0.67
28-10-2024,07:00,2.72
28-10-2024,08:00,3.5
28-10-2024,09:00,4.23
28-10-2024,10:00,1.13
28-10-2024,11:00,2.99
28-10-2024,12:00,3.04
28-10-2024,13:00,1.93
28-10-2024,14:00,3.3
28-10-2024,15:00,2.65
28-10-2024,16:00,3.92
28-10-2024,17:00,2.24
28-10-2024,18:00,3.19
28-10-2024,19:00,0.86
28-10-2024,20:00,2.65
28-10-2024,21:00,2.47
28-10-2024,22:00,0.76
28-10-2024,23:00,0.54
29-10-2024,00:00,0.57
29-10-2024,01:00,1.86
29-10-2024,02:00,0.9
29-10-2024,03:00,1.9
29-10-2024,04:00,2.04
29-10-2024,05:00,0.06
29-10-2024,06:00,2.92
29-10-2024,07:00,2.92
29-10-2024,08:00,1.64
29-10-2024,09:00,4.07
29-10-2024,10:00,1.89
29-10-2024,11:00,3.69
29-10-2024,12:00,2.32
29-10-2024,13:00,2.75
29-10-2024,14:00,2.84
29-10-2024,15:00,3.28
29-10-2024,16:00,2.74
29-10-2024,17:00,2.24
29-10-2024,18:00,1.53
29-10-2024,19:00,0.33
29-10-2024,20:00,0.81
29-10-2024,21:00,0.53
29-10-2024,22:00,1.41
29-10-2024,23:00,1.41
