floor,04
location,007
type,Plug
14-10-2024,03:00,1.34
14-10-2024,04:00,0.25
14-10-2024,05:00,2.61
14-10-2024,06:00,1.89
14-10-2024,07:00,3.33
14-10-2024,08:00,2.34
14-10-2024,09:00,2.03
14-10-2024,10:00,2.25
14-10-2024,11:00,4.67
14-10-2024,12:00,2.23
14-10-2024,13:00,0.55
14-10-2024,14:00,3.41
14-10-2024,15:00,4.36
14-10-2024,16:00,4.11
14-10-2024,17:00,1.58
14-10-2024,18:00,3.23
14-10-2024,19:00,1.11
14-10-2024,20:00,1.16
14-10-2024,21:00,0.62
14-10-2024,22:00,1.78
14-10-2024,23:00,1.47
15-10-2024,00:00,0.29
15-10-2024,01:00,0.84
15-10-2024,02:00,1.34
15-10-2024,03:00,2.1
15-10-2024,04:00,0.76
15-10-2024,05:00,2.19
15-10-2024,06:00,2.41
15-10-2024,07:00,3.44
15-10-2024,08:00,3.48
15-10-2024,09:00,3.07
15-10-2024,10:00,3.94
15-10-2024,11:00,2.05
15-10-2024,12:00,2.26
15-10-2024,13:00,2.81
15-10-2024,14:00,3.12
15-10-2024,15:00,3.55
15-10-2024,16:00,3.31
15-10-2024,17:00,1.66
15-10-2024,18:00,2.02
15-10-2024,19:00,1.83
15-10-2024,20:00,2.58
15-10-2024,21:00,1.99
15-10-2024,22:00,0.39
15-10-2024,23:00,0
16-10-2024,00:00,0.88
16-10-2024,01:00,2.0
16-10-2024,02:00,2.52
16-10-2024,03:00,1.24
16-10-2024,04:00,1.26
16-10-2024,05:00,1.33
16-10-2024,06:00,3.09
16-10-2024,07:00,2.91
16-10-2024,08:00,4.31
16-10-2024,09:00,4.18
16-10-2024,10:00,2.07
16-10-2024,11:00,2.37
16-10-2024,12:00,3.39
16-10-2024,13:00,3.22
16-10-2024,14:00,1.72
16-10-2024,15:00,2.76
16-10-2024,16:00,4.55
16-10-2024,17:00,1.79
16-10-2024,18:00,2.73
16-10-2024,19:00,0.08
16-10-2024,20:00,0.75
16-10-2024,21:00,0.11
16-10-2024,22:00,0
16-10-2024,23:00,1.75
17-10-2024,00:00,1.03
17-10-2024,01:00,1.1
17-10-2024,02:00,0.66
17-10-2024,03:00,0
17-10-2024,04:00,2.0
17-10-2024,05:00,1.03
17-10-2024,06:00,3.33
17-10-2024,07:00,4.05
17-10-2024,08:00,4.19
17-10-2024,09:00,5.0
17-10-2024,10:00,2.24
17-10-2024,11:00,1.67
17-10-2024,12:00,3.32
17-10-2024,13:00,1.76
17-10-2024,14:00,2.17
17-10-2024,15:00,2.17
17-10-2024,16:00,2.17
17-10-2024,17:00,2.07
17-10-2024,18:00,3.08
17-10-2024,19:00,0.58
17-10-2024,20:00,0.52
17-10-2024,21:00,1.06
17-10-2024,22:00,2.3
17-10-2024,23:00,1.75
18-10-2024,00:00,1.53
18-10-2024,01:00,2.14
18-10-2024,02:00,0.69
18-10-2024,03:00,0.38
18-10-2024,04:00,0.65
18-10-2024,05:00,0.16
18-10-2024,06:00,0.2
18-10-2024,07:00,3.83
18-10-2024,08:00,1.89
18-10-2024,09:00,2.01
18-10-2024,10:00,2.82
18-10-2024,11:00,2.21
18-10-2024,12:00,2.45
18-10-2024,13:00,1.76
18-10-2024,14:00,3.02
18-10-2024,15:00,4.97
18-10-2024,16:00,1.3
18-10-2024,17:00,0.86
18-10-2024,18:00,2.42
18-10-2024,19:00,0.53
18-10-2024,20:00,0.49
18-10-2024,21:00,0.1
18-10-2024,22:00,3.54
18-10-2024,23:00,1.18
19-10-2024,00:00,0.97
19-10-2024,01:00,0
19-10-2024,02:00,0.88
19-10-2024,03:00,1.33
19-10-2024,04:00,2.61
19-10-2024,05:00,0.89
19-10-2024,06:00,2.95
19-10-2024,07:00,2.27
19-10-2024,08:00,2.3
19-10-2024,09:00,3.39
19-10-2024,10:00,3.01
19-10-2024,11:00,2.2
19-10-2024,12:00,1.33
19-10-2024,13:00,2.87
19-10-2024,14:00,2.65
19-10-2024,15:00,4.56
19-10-2024,16:00,2.21
19-10-2024,17:00,3.28
19-10-2024,18:00,2.9
19-10-2024,19:00,0
19-10-2024,20:00,0.29
19-10-2024,21:00,3.26
19-10-2024,22:00,2.29
19-10-2024,23:00,2.16
20-10-2024,00:00,0.34
20-10-2024,01:00,2.72
20-10-2024,02:00,2.45
20-10-2024,03:00,0.39
20-10-2024,04:00,2.61
20-10-2024,05:00,0.58
20-10-2024,06:00,2.48
20-10-2024,07:00,4.28
20-10-2024,08:00,4.03
20-10-2024,09:00,3.64
20-10-2024,10:00,1.27
20-10-2024,11:00,1.82
20-10-2024,12:00,3.85
20-10-2024,13:00,2.43
20-10-2024,14:00,3.65
20-10-2024,15:00,2.42
20-10-2024,16:00,3.55
20-10-2024,17:00,2.58
20-10-2024,18:00,3.32
20-10-2024,19:00,1.11
20-10-2024,20:00,0
20-10-2024,21:00,1.37
20-10-2024,22:00,0
20-10-2024,23:00,0.72
21-10-2024,00:00,2.26
21-10-2024,01:00,0
21-10-2024,02:00,1.91
21-10-2024,03:00,1.51
21-10-2024,04:00,0
21-10-2024,05:00,0.75
21-10-2024,06:00,2.76
21-10-2024,07:00,2.71
21-10-2024,08:00,4.13
21-10-2024,09:00,3.16
21-10-2024,10:00,2.87
21-10-2024,11:00,3.49
21-10-2024,12:00,2.08
21-10-2024,13:00,4.89
21-10-2024,14:00,2.37
21-10-2024,15:00,3.54
21-10-2024,16:00,2.33
21-10-2024,17:00,1.76
21-10-2024,18:00,3.03
21-10-2024,19:00,0.86
21-10-2024,20:00,0.68
21-10-2024,21:00,2.73
21-10-2024,22:00,1.19
21-10-2024,23:00,0.25
22-10-2024,00:00,0.83
22-10-2024,01:00,0.67
22-10-2024,02:00,1.35
22-10-2024,03:00,1.83
22-10-2024,04:00,1.3
22-10-2024,05:00,1.26
22-10-2024,06:00,4.26
22-10-2024,07:00,3.8
22-10-2024,08:00,3.61
22-10-2024,09:00,0
22-10-2024,10:00,2.24
22-10-2024,11:00,2.75
22-10-2024,12:00,4.08
22-10-2024,13:00,3.23
22-10-2024,14:00,4.1
22-10-2024,15:00,2.86
22-10-2024,16:00,2.93
22-10-2024,17:00,3.15
22-10-2024,18:00,5
22-10-2024,19:00,1.82
22-10-2024,20:00,0
22-10-2024,21:00,0.07
22-10-2024,22:00,0
22-10-2024,23:00,0.23
23-10-2024,00:00,2.0
23-10-2024,01:00,0.32
23-10-2024,02:00,1.87
23-10-2024,03:00,0
23-10-2024,04:00,1.61
23-10-2024,05:00,0.02
23-10-2024,06:00,3.54
23-10-2024,07:00,4.33
23-10-2024,08:00,3.64
23-10-2024,09:00,2.53
23-10-2024,10:00,1.9
23-10-2024,11:00,2.92
23-10-2024,12:00,3.65
23-10-2024,13:00,3.24
23-10-2024,14:00,2.85
23-10-2024,15:00,3.08
23-10-2024,16:00,3.68
23-10-2024,17:00,2.79
23-10-2024,18:00,3.71
23-10-2024,19:00,0
23-10-2024,20:00,0
23-10-2024,21:00,0.6
23-10-2024,22:00,0.52
23-10-2024,23:00,1.37
24-10-2024,00:00,1.79
24-10-2024,01:00,0
24-10-2024,02:00,1.46
24-10-2024,03:00,2.38
24-10-2024,04:00,1.77
24-10-2024,05:00,0.72
24-10-2024,06:00,3.54
24-10-2024,07:00,2.38
24-10-2024,08:00,4.27
24-10-2024,09:00,3.87
24-10-2024,10:00,1.9
24-10-2024,11:00,3.2
24-10-2024,12:00,2.4
24-10-2024,13:00,3.3
24-10-2024,14:00,3.65
24-10-2024,15:00,2.13
24-10-2024,16:00,3.04
24-10-2024,17:00,2.09
24-10-2024,18:00,2.61
24-10-2024,19:00,1.22
24-10-2024,20:00,1.01
24-10-2024,21:00,1.4
24-10-2024,22:00,1.41
24-10-2024,23:00,1.1
25-10-2024,00:00,0.65
25-10-2024,01:00,1.7
25-10-2024,02:00,0
25-10-2024,03:00,0.81
25-10-2024,04:00,0.33
25-10-2024,05:00,2.33
25-10-2024,06:00,3.26
25-10-2024,07:00,3.97
25-10-2024,08:00,4.7
25-10-2024,09:00,1.24
25-10-2024,10:00,3.58
25-10-2024,11:00,2.55
25-10-2024,12:00,2.58
25-10-2024,13:00,1.33
25-10-2024,14:00,4.08
25-10-2024,15:00,4.29
25-10-2024,16:00,2.52
25-10-2024,17:00,3.39
25-10-2024,18:00,2.91
25-10-2024,19:00,1.54
25-10-2024,20:00,1.26
25-10-2024,21:00,0.5
25-10-2024,22:00,0.66
25-10-2024,23:00,1.23
26-10-2024,00:00,0.8
26-10-2024,01:00,1.11
26-10-2024,02:00,1.37
26-10-2024,03:00,0
26-10-2024,04:00,1.77
26-10-2024,05:00,0
26-10-2024,06:00,2.76
26-10-2024,07:00,3.15
26-10-2024,08:00,3.4
26-10-2024,09:00,2.33
26-10-2024,10:00,2.13
26-10-2024,11:00,3.6
26-10-2024,12:00,2.47
26-10-2024,13:00,2.36
26-10-2024,14:00,3.87
26-10-2024,15:00,2.51
26-10-2024,16:00,1.84
26-10-2024,17:00,3.16
26-10-2024,18:00,3.19
26-10-2024,19:00,2.04
26-10-2024,20:00,0
26-10-2024,21:00,1.18
26-10-2024,22:00,2.36
26-10-2024,23:00,0
27-10-2024,00:00,0.46
27-10-2024,01:00,0.13
27-10-2024,02:00,1.44
27-10-2024,03:00,0.74
27-10-2024,04:00,1.03
27-10-2024,05:00,0.82
27-10-2024,06:00,2.61
27-10-2024,07:00,2.32
27-10-2024,08:00,2.0
27-10-2024,09:00,1.66
27-10-2024,10:00,1.81
27-10-2024,11:00,2.84
27-10-2024,12:00,3.8
27-10-2024,13:00,4.92
27-10-2024,14:00,1.4
27-10-2024,15:00,3.81
27-10-2024,16:00,2.53
27-10-2024,17:00,4.19
27-10-2024,18:00,4.32
27-10-2024,19:00,2.21
27-10-2024,20:00,1.16
27-10-2024,21:00,2.13
27-10-2024,22:00,2.79
27-10-2024,23:00,0.05
28-10-2024,00:00,1.12
28-10-2024,01:00,1.85
28-10-2024,02:00,1.5
28-10-2024,03:00,0
28-10-2024,04:00,1.71
28-10-2024,05:00,1.44
28-10-2024,06:00,3.41
28-10-2024,07:00,3.29
28-10-2024,08:00,2.61
28-10-2024,09:00,2.64
28-10-2024,10:00,3.42
28-10-2024,11:00,2.54
28-10-2024,12:00,5
28-10-2024,13:00,3.39
28-10-2024,14:00,5
28-10-2024,15:00,4.37
28-10-2024,16:00,5
28-10-2024,17:00,2.71
28-10-2024,18:00,3.42
28-10-2024,19:00,0.84
28-10-2024,20:00,0.89
28-10-2024,21:00,2.1
28-10-2024,22:00,0.69
28-10-2024,23:00,0.16
29-10-2024,00:00,1.79
29-10-2024,01:00,1.0
29-10-2024,02:00,0
29-10-2024,03:00,0.56
29-10-2024,04:00,0
29-10-2024,05:00,0.78
29-10-2024,06:00,4.32
29-10-2024,07:00,2.39
29-10-2024,08:00,3.65
29-10-2024,09:00,3.09
29-10-2024,10:00,3.22
29-10-2024,11:00,1.9
29-10-2024,12:00,2.73
29-10-2024,13:00,4.11
29-10-2024,14:00,2.66
29-10-2024,15:00,2.85
29-10-2024,16:00,2.37
29-10-2024,17:00,3.1
29-10-2024,18:00,2.6
29-10-2024,19:00,1.32
29-10-2024,20:00,1.69
29-10-2024,21:00,1.21
29-10-2024,22:00,0.47
29-10-2024,23:00,0
