floor,06
location,003
type,AC2
04-10-2024,23:00,1.81
05-10-2024,00:00,0.54
05-10-2024,01:00,2.08
05-10-2024,02:00,1.7
05-10-2024,03:00,0.69
05-10-2024,04:00,0.62
05-10-2024,05:00,0.32
05-10-2024,06:00,3.53
05-10-2024,07:00,1.86
05-10-2024,08:00,3.86
05-10-2024,09:00,3.33
05-10-2024,10:00,1.93
05-10-2024,11:00,2.6
05-10-2024,12:00,2.63
05-10-2024,13:00,3.66
05-10-2024,14:00,1.02
05-10-2024,15:00,3.1
05-10-2024,16:00,3.01
05-10-2024,17:00,3.55
05-10-2024,18:00,2.14
05-10-2024,19:00,1.89
05-10-2024,20:00,1.28
05-10-2024,21:00,0.98
05-10-2024,22:00,0.6
05-10-2024,23:00,1.15
06-10-2024,00:00,2.06
06-10-2024,01:00,1.82
06-10-2024,02:00,0.65
06-10-2024,03:00,1.11
06-10-2024,04:00,1.67
06-10-2024,05:00,0.57
06-10-2024,06:00,2.46
06-10-2024,07:00,3.53
06-10-2024,08:00,0.77
06-10-2024,09:00,2.35
06-10-2024,10:00,2.69
06-10-2024,11:00,4.13
06-10-2024,12:00,2.74
06-10-2024,13:00,4.45
06-10-2024,14:00,2.44
06-10-2024,15:00,3.29
06-10-2024,16:00,4.56
06-10-2024,17:00,3.0
06-10-2024,18:00,4.78
06-10-2024,19:00,0.25
06-10-2024,20:00,0.65
06-10-2024,21:00,1.51
06-10-2024,22:00,2.17
06-10-2024,23:00,0.85
07-10-2024,00:00,1.7
07-10-2024,01:00,0.0
07-10-2024,02:00,1.56
07-10-2024,03:00,2.82
07-10-2024,04:00,1.91
07-10-2024,05:00,1.72
07-10-2024,06:00,3.08
07-10-2024,07:00,4.61
07-10-2024,08:00,2.2
07-10-2024,09:00,2.44
07-10-2024,10:00,2.88
07-10-2024,11:00,2.46
07-10-2024,12:00,3.1
07-10-2024,13:00,2.49
07-10-2024,14:00,2.15
07-10-2024,15:00,3.27
07-10-2024,16:00,3.36
07-10-2024,17:00,3.35
07-10-2024,18:00,1.49
07-10-2024,19:00,3.45
07-10-2024,20:00,1.36
07-10-2024,21:00,1.59
07-10-2024,22:00,0
07-10-2024,23:00,1.5
08-10-2024,00:00,0.09
08-10-2024,01:00,0
08-10-2024,02:00,2.83
08-10-2024,03:00,1.62
08-10-2024,04:00,2.8
08-10-2024,05:00,0.47
08-10-2024,06:00,4.05
08-10-2024,07:00,3.71
08-10-2024,08:00,1.51
08-10-2024,09:00,2.35
08-10-2024,10:00,2.42
08-10-2024,11:00,2.11
08-10-2024,12:00,4.08
08-10-2024,13:00,1.26
08-10-2024,14:00,4.34
08-10-2024,15:00,4.36
08-10-2024,16:00,3.88
08-10-2024,17:00,1.34
08-10-2024,18:00,2.52
08-10-2024,19:00,0.57
08-10-2024,20:00,0.61
08-10-2024,21:00,1.44
08-10-2024,22:00,0.63
08-10-2024,23:00,0.7
09-10-2024,00:00,0.82
09-10-2024,01:00,2.75
09-10-2024,02:00,0.08
09-10-2024,03:00,1.08
09-10-2024,04:00,1.15
09-10-2024,05:00,1.04
09-10-2024,06:00,3.6
09-10-2024,07:00,3.27
09-10-2024,08:00,1.66
09-10-2024,09:00,4.23
09-10-2024,10:00,2.83
09-10-2024,11:00,3.91
09-10-2024,12:00,2.02
09-10-2024,13:00,3.21
09-10-2024,14:00,3.85
09-10-2024,15:00,3.93
09-10-2024,16:00,1.4
09-10-2024,17:00,3.43
09-10-2024,18:00,1.96
09-10-2024,19:00,0.32
09-10-2024,20:00,0.91
09-10-2024,21:00,2.12
09-10-2024,22:00,0.88
09-10-2024,23:00,0
10-10-2024,00:00,2.75
10-10-2024,01:00,1.09
10-10-2024,02:00,2.55
10-10-2024,03:00,0.4
10-10-2024,04:00,0.68
10-10-2024,05:00,0.64
10-10-2024,06:00,1.66
10-10-2024,07:00,1.87
10-10-2024,08:00,3.21
10-10-2024,09:00,1.82
10-10-2024,10:00,4.29
10-10-2024,11:00,2.78
10-10-2024,12:00,4.19
10-10-2024,13:00,2.92
10-10-2024,14:00,3.65
10-10-2024,15:00,2.57
10-10-2024,16:00,0.97
10-10-2024,17:00,3.03
10-10-2024,18:00,2.65
10-10-2024,19:00,0
10-10-2024,20:00,1.64
10-10-2024,21:00,1.99
10-10-2024,22:00,1.91
10-10-2024,23:00,1.1
11-10-2024,00:00,1.18
11-10-2024,01:00,0.31
11-10-2024,02:00,1.33
11-10-2024,03:00,1.46
11-10-2024,04:00,0.45
11-10-2024,05:00,0.64
11-10-2024,06:00,3.82
11-10-2024,07:00,4.17
11-10-2024,08:00,4.45
11-10-2024,09:00,2.56
11-10-2024,10:00,0.84
11-10-2024,11:00,3.46
11-10-2024,12:00,3.86
11-10-2024,13:00,3.76
11-10-2024,14:00,3.11
11-10-2024,15:00,3.38
11-10-2024,16:00,2.5
11-10-2024,17:00,2.49
11-10-2024,18:00,3.29
11-10-2024,19:00,0.98
11-10-2024,20:00,2.59
11-10-2024,21:00,0.38
11-10-2024,22:00,1.44
11-10-2024,23:00,0
12-10-2024,00:00,1.57
12-10-2024,01:00,1.29
12-10-2024,02:00,0
12-10-2024,03:00,1.18
12-10-2024,04:00,0.13
12-10-2024,05:00,0.97
12-10-2024,06:00,5
12-10-2024,07:00,2.15
12-10-2024,08:00,2.51
12-10-2024,09:00,1.42
12-10-2024,10:00,3.33
12-10-2024,11:00,1.24
12-10-2024,12:00,1.56
12-10-2024,13:00,4.65
12-10-2024,14:00,3.53
12-10-2024,15:00,2.34
12-10-2024,16:00,3.16
12-10-2024,17:00,3.57
12-10-2024,18:00,3.87
12-10-2024,19:00,1.15
12-10-2024,20:00,0.78
12-10-2024,21:00,1.74
12-10-2024,22:00,2.05
12-10-2024,23:00,0.87
13-10-2024,00:00,0.86
13-10-2024,01:00,0
13-10-2024,02:00,0.92
13-10-2024,03:00,1.02
13-10-2024,04:00,0
13-10-2024,05:00,1.6
13-10-2024,06:00,2.69
13-10-2024,07:00,2.01
13-10-2024,08:00,3.37
13-10-2024,09:00,1.09
13-10-2024,10:00,4.61
13-10-2024,11:00,4.23
13-10-2024,12:00,2.55
13-10-2024,13:00,2.28
13-10-2024,14:00,2.56
13-10-2024,15:00,3.17
13-10-2024,16:00,0.35
13-10-2024,17:00,3.14
13-10-2024,18:00,1.86
13-10-2024,19:00,0.24
13-10-2024,20:00,1.0
13-10-2024,21:00,0.69
13-10-2024,22:00,0.66
13-10-2024,23:00,1.5
14-10-2024,00:00,0.31
14-10-2024,01:00,1.0
14-10-2024,02:00,0.46
14-10-2024,03:00,1.76
14-10-2024,04:00,0.24
14-10-2024,05:00,0
14-10-2024,06:00,2.88
14-10-2024,07:00,3.99
14-10-2024,08:00,2.33
14-10-2024,09:00,2.76
14-10-2024,10:00,3.86
14-10-2024,11:00,1.59
14-10-2024,12:00,2.22
14-10-2024,13:00,4.67
14-10-2024,14:00,4.12
14-10-2024,15:00,2.73
14-10-2024,16:00,4.37
14-10-2024,17:00,3.81
14-10-2024,18:00,4.98
14-10-2024,19:00,1.08
14-10-2024,20:00,1.1
14-10-2024,21:00,0.9
14-10-2024,22:00,2.0
14-10-2024,23:00,3.27
15-10-2024,00:00,0.75
15-10-2024,01:00,0.37
15-10-2024,02:00,0.95
15-10-2024,03:00,0.01
15-10-2024,04:00,0.14
15-10-2024,05:00,0
15-10-2024,06:00,2.79
15-10-2024,07:00,2.11
15-10-2024,08:00,3.14
15-10-2024,09:00,4.75
15-10-2024,10:00,1.56
15-10-2024,11:00,3.17
15-10-2024,12:00,3.75
15-10-2024,13:00,1.94
15-10-2024,14:00,3.95
15-10-2024,15:00,2.53
15-10-2024,16:00,3.3
15-10-2024,17:00,2.46
15-10-2024,18:00,5
15-10-2024,19:00,1.06
15-10-2024,20:00,0.21
15-10-2024,21:00,0.67
15-10-2024,22:00,0.4
15-10-2024,23:00,2.24
16-10-2024,00:00,0.92
16-10-2024,01:00,1.11
16-10-2024,02:00,0.39
16-10-2024,03:00,0.4
16-10-2024,04:00,0.95
16-10-2024,05:00,0.83
16-10-2024,06:00,2.23
16-10-2024,07:00,2.47
16-10-2024,08:00,3.85
16-10-2024,09:00,3.8
16-10-2024,10:00,5
16-10-2024,11:00,2.8
16-10-2024,12:00,2.29
16-10-2024,13:00,3.36
16-10-2024,14:00,2.29
16-10-2024,15:00,5
16-10-2024,16:00,2.33
16-10-2024,17:00,1.39
16-10-2024,18:00,3.18
16-10-2024,19:00,1.0
16-10-2024,20:00,0
16-10-2024,21:00,1.8
16-10-2024,22:00,0.92
16-10-2024,23:00,0.3
17-10-2024,00:00,1.27
17-10-2024,01:00,0.72
17-10-2024,02:00,1.26
17-10-2024,03:00,0
17-10-2024,04:00,0.35
17-10-2024,05:00,0
17-10-2024,06:00,2.61
17-10-2024,07:00,2.31
17-10-2024,08:00,3.47
17-10-2024,09:00,2.06
17-10-2024,10:00,2.81
17-10-2024,11:00,3.53
17-10-2024,12:00,3.68
17-10-2024,13:00,3.2
17-10-2024,14:00,3.99
17-10-2024,15:00,3.21
17-10-2024,16:00,4.45
17-10-2024,17:00,2.89
17-10-2024,18:00,4.17
17-10-2024,19:00,2.52
17-10-2024,20:00,0.28
17-10-2024,21:00,0
17-10-2024,22:00,0
17-10-2024,23:00,2.02
18-10-2024,00:00,1.22
18-10-2024,01:00,1.99
18-10-2024,02:00,2.76
18-10-2024,03:00,0.35
18-10-2024,04:00,2.24
18-10-2024,05:00,1.59
18-10-2024,06:00,3.3
18-10-2024,07:00,2.24
18-10-2024,08:00,1.91
18-10-2024,09:00,2.28
18-10-2024,10:00,4.22
18-10-2024,11:00,3.7
18-10-2024,12:00,1.57
18-10-2024,13:00,1.38
18-10-2024,14:00,1.49
18-10-2024,15:00,3.37
18-10-2024,16:00,3.19
18-10-2024,17:00,2.03
18-10-2024,18:00,4.77
18-10-2024,19:00,1.15
18-10-2024,20:00,1.52
18-10-2024,21:00,2.38
18-10-2024,22:00,0.21
18-10-2024,23:00,0.31
19-10-2024,00:00,0
19-10-2024,01:00,1.95
19-10-2024,02:00,0.87
19-10-2024,03:00,0.23
19-10-2024,04:00,0
19-10-2024,05:00,3.36
19-10-2024,06:00,1.92
19-10-2024,07:00,3.66
19-10-2024,08:00,2.76
19-10-2024,09:00,1.38
19-10-2024,10:00,2.67
19-10-2024,11:00,4.11
19-10-2024,12:00,3.38
19-10-2024,13:00,3.72
19-10-2024,14:00,2.73
19-10-2024,15:00,2.15
19-10-2024,16:00,3.53
19-10-2024,17:00,3.53
19-10-2024,18:00,4.35
19-10-2024,19:00,0.36
19-10-2024,20:00,0
19-10-2024,21:00,0
19-10-2024,22:00,0.28
19-10-2024,23:00,0
20-10-2024,00:00,3.18
20-10-2024,01:00,0.57
20-10-2024,02:00,1.93
20-10-2024,03:00,0.52
20-10-2024,04:00,1.06
20-10-2024,05:00,2.06
20-10-2024,06:00,3.24
20-10-2024,07:00,3.35
20-10-2024,08:00,2.2
20-10-2024,09:00,3.82
20-10-2024,10:00,3.52
20-10-2024,11:00,3.22
20-10-2024,12:00,2.42
20-10-2024,13:00,3.73
20-10-2024,14:00,2.21
20-10-2024,15:00,3.18
20-10-2024,16:00,2.39
20-10-2024,17:00,2.64
20-10-2024,18:00,3.54
20-10-2024,19:00,0.78
20-10-2024,20:00,3.92
20-10-2024,21:00,0.15
20-10-2024,22:00,0.77
20-10-2024,23:00,3.86
21-10-2024,00:00,0.42
21-10-2024,01:00,0.53
21-10-2024,02:00,0.34
21-10-2024,03:00,0.32
21-10-2024,04:00,0.82
21-10-2024,05:00,2.06
21-10-2024,06:00,2.27
21-10-2024,07:00,3.81
21-10-2024,08:00,3.11
21-10-2024,09:00,4.1
21-10-2024,10:00,1.35
21-10-2024,11:00,3.1
21-10-2024,12:00,1.67
21-10-2024,13:00,1.93
21-10-2024,14:00,3.06
21-10-2024,15:00,3.68
21-10-2024,16:00,1.96
21-10-2024,17:00,2.56
21-10-2024,18:00,1.5
21-10-2024,19:00,0.99
21-10-2024,20:00,1.59
21-10-2024,21:00,2.61
21-10-2024,22:00,2.45
21-10-2024,23:00,0.24
22-10-2024,00:00,1.26
22-10-2024,01:00,0
22-10-2024,02:00,0.93
22-10-2024,03:00,1.55
22-10-2024,04:00,1.15
22-10-2024,05:00,1.19
22-10-2024,06:00,5
22-10-2024,07:00,2.83
22-10-2024,08:00,3.35
22-10-2024,09:00,4.14
22-10-2024,10:00,2.27
22-10-2024,11:00,2.28
22-10-2024,12:00,2.48
22-10-2024,13:00,3.16
22-10-2024,14:00,3.93
22-10-2024,15:00,2.35
22-10-2024,16:00,4.4
22-10-2024,17:00,1.64
22-10-2024,18:00,4.11
22-10-2024,19:00,2.31
22-10-2024,20:00,0
22-10-2024,21:00,0.16
22-10-2024,22:00,1.39
22-10-2024,23:00,1.56
23-10-2024,00:00,2.24
23-10-2024,01:00,0.22
23-10-2024,02:00,0.37
23-10-2024,03:00,0.66
23-10-2024,04:00,1.77
23-10-2024,05:00,0.69
23-10-2024,06:00,4.22
23-10-2024,07:00,4.49
23-10-2024,08:00,0.43
23-10-2024,09:00,2.52
23-10-2024,10:00,2.64
23-10-2024,11:00,1.44
23-10-2024,12:00,1.74
23-10-2024,13:00,3.19
23-10-2024,14:00,3.87
23-10-2024,15:00,3.65
23-10-2024,16:00,1.93
23-10-2024,17:00,3.76
23-10-2024,18:00,1.91
23-10-2024,19:00,0.48
23-10-2024,20:00,1.36
23-10-2024,21:00,1.88
23-10-2024,22:00,0.54
23-10-2024,23:00,0.45
24-10-2024,00:00,0
24-10-2024,01:00,2.24
24-10-2024,02:00,1.53
24-10-2024,03:00,2.95
24-10-2024,04:00,0.87
24-10-2024,05:00,1.86
24-10-2024,06:00,3.1
24-10-2024,07:00,3.68
24-10-2024,08:00,3.8
24-10-2024,09:00,1.57
24-10-2024,10:00,5
24-10-2024,11:00,3.95
24-10-2024,12:00,3.02
24-10-2024,13:00,2.75
24-10-2024,14:00,2.17
24-10-2024,15:00,3.07
24-10-2024,16:00,4.34
24-10-2024,17:00,5.0
24-10-2024,18:00,4.35
24-10-2024,19:00,0.81
24-10-2024,20:00,0.16
24-10-2024,21:00,1.61
24-10-2024,22:00,1.46
24-10-2024,23:00,1.18
25-10-2024,00:00,0.46
25-10-2024,01:00,0.03
25-10-2024,02:00,0.95
25-10-2024,03:00,1.57
25-10-2024,04:00,1.21
25-10-2024,05:00,0
25-10-2024,06:00,3.56
25-10-2024,07:00,2.84
25-10-2024,08:00,3.23
25-10-2024,09:00,4.64
25-10-2024,10:00,1.51
25-10-2024,11:00,2.18
25-10-2024,12:00,3.34
25-10-2024,13:00,3.05
25-10-2024,14:00,3.65
25-10-2024,15:00,1.69
25-10-2024,16:00,2.9
25-10-2024,17:00,2.92
25-10-2024,18:00,3.47
25-10-2024,19:00,0.47
25-10-2024,20:00,0
25-10-2024,21:00,1.95
25-10-2024,22:00,0.83
25-10-2024,23:00,2.76
26-10-2024,00:00,0
26-10-2024,01:00,0.95
26-10-2024,02:00,1.04
26-10-2024,03:00,2.01
26-10-2024,04:00,3.79
26-10-2024,05:00,0.51
26-10-2024,06:00,3.05
26-10-2024,07:00,5
26-10-2024,08:00,2.51
26-10-2024,09:00,3.24
26-10-2024,10:00,4.02
26-10-2024,11:00,2.56
26-10-2024,12:00,0.62
26-10-2024,13:00,4.0
26-10-2024,14:00,3.06
26-10-2024,15:00,2.67
26-10-2024,16:00,3.07
26-10-2024,17:00,3.19
26-10-2024,18:00,3.95
26-10-2024,19:00,0.81
26-10-2024,20:00,0.72
26-10-2024,21:00,0.47
26-10-2024,22:00,2.18
26-10-2024,23:00,1.04
27-10-2024,00:00,0.73
27-10-2024,01:00,1.23
27-10-2024,02:00,1.52
27-10-2024,03:00,1.15
27-10-2024,04:00,2.15
27-10-2024,05:00,2.14
27-10-2024,06:00,1.79
27-10-2024,07:00,3.95
27-10-2024,08:00,4.52
27-10-2024,09:00,1.89
27-10-2024,10:00,5
27-10-2024,11:00,1.18
27-10-2024,12:00,2.57
27-10-2024,13:00,1.32
27-10-2024,14:00,2.19
27-10-2024,15:00,2.97
27-10-2024,16:00,0.9
27-10-2024,17:00,2.79
27-10-2024,18:00,1.9
27-10-2024,19:00,0.69
27-10-2024,20:00,0.3
27-10-2024,21:00,2.69
27-10-2024,22:00,2.07
27-10-2024,23:00,1.21
28-10-2024,00:00,0
28-10-2024,01:00,1.57
28-10-2024,02:00,1.02
28-10-2024,03:00,2.09
28-10-2024,04:00,0.35
28-10-2024,05:00,0
28-10-2024,06:00,3.11
28-10-2024,07:00,1.65
28-10-2024,08:00,3.92
28-10-2024,09:00,3.08
28-10-2024,10:00,3.03
28-10-2024,11:00,3.24
28-10-2024,12:00,2.14
28-10-2024,13:00,2.99
28-10-2024,14:00,4.11
28-10-2024,15:00,2.59
28-10-2024,16:00,2.78
28-10-2024,17:00,4.27
28-10-2024,18:00,1.52
28-10-2024,19:00,0.49
28-10-2024,20:00,1.85
28-10-2024,21:00,1.76
28-10-2024,22:00,2.13
28-10-2024,23:00,1.95
29-10-2024,00:00,1.21
29-10-2024,01:00,3.0
29-10-2024,02:00,1.74
29-10-2024,03:00,1.1
29-10-2024,04:00,0.77
29-10-2024,05:00,1.38
29-10-2024,06:00,4.04
29-10-2024,07:00,2.0
29-10-2024,08:00,1.5
29-10-2024,09:00,2.74
29-10-2024,10:00,2.7
29-10-2024,11:00,2.07
29-10-2024,12:00,2.81
29-10-2024,13:00,1.77
29-10-2024,14:00,3.33
29-10-2024,15:00,4.21
29-10-2024,16:00,3.48
29-10-2024,17:00,2.12
29-10-2024,18:00,1.49
29-10-2024,19:00,0.96
29-10-2024,20:00,0.1
29-10-2024,21:00,0
29-10-2024,22:00,0.72
29-10-2024,23:00,0.54
