floor,04
location,006
type,Light
02-10-2024,11:00,1.71
02-10-2024,12:00,2.94
02-10-2024,13:00,2.08
02-10-2024,14:00,3.11
02-10-2024,15:00,5
02-10-2024,16:00,4.57
02-10-2024,17:00,2.95
02-10-2024,18:00,2.94
02-10-2024,19:00,1.94
02-10-2024,20:00,2.29
02-10-2024,21:00,0.26
02-10-2024,22:00,1.49
02-10-2024,23:00,0.75
03-10-2024,00:00,1.11
03-10-2024,01:00,0.59
03-10-2024,02:00,0.26
03-10-2024,03:00,1.55
03-10-2024,04:00,0.41
03-10-2024,05:00,0.61
03-10-2024,06:00,2.12
03-10-2024,07:00,2.93
03-10-2024,08:00,2.91
03-10-2024,09:00,2.43
03-10-2024,10:00,3.46
03-10-2024,11:00,3.81
03-10-2024,12:00,3.09
03-10-2024,13:00,2.5
03-10-2024,14:00,1.6
03-10-2024,15:00,2.26
03-10-2024,16:00,2.69
03-10-2024,17:00,4.16
03-10-2024,18:00,4.96
03-10-2024,19:00,0.07
03-10-2024,20:00,0.97
03-10-2024,21:00,0.41
03-10-2024,22:00,0.04
03-10-2024,23:00,3.0
04-10-2024,00:00,0.39
04-10-2024,01:00,1.8
04-10-2024,02:00,0
04-10-2024,03:00,1.76
04-10-2024,04:00,0.64
04-10-2024,05:00,1.76
04-10-2024,06:00,3.06
04-10-2024,07:00,4.18
04-10-2024,08:00,4.77
04-10-2024,09:00,2.31
04-10-2024,10:00,2.71
04-10-2024,11:00,4.04
04-10-2024,12:00,3.6
04-10-2024,13:00,2.78
04-10-2024,14:00,5
04-10-2024,15:00,2.56
04-10-2024,16:00,4.0
04-10-2024,17:00,3.64
04-10-2024,18:00,4.21
04-10-2024,19:00,0.94
04-10-2024,20:00,0
04-10-2024,21:00,0
04-10-2024,22:00,2.42
04-10-2024,23:00,0.06
05-10-2024,00:00,0.81
05-10-2024,01:00,0.98
05-10-2024,02:00,1.39
05-10-2024,03:00,0
05-10-2024,04:00,0.33
05-10-2024,05:00,1.16
05-10-2024,06:00,2.84
05-10-2024,07:00,2.48
05-10-2024,08:00,2.7
05-10-2024,09:00,3.88
05-10-2024,10:00,5
05-10-2024,11:00,3.0
05-10-2024,12:00,3.09
05-10-2024,13:00,2.6
05-10-2024,14:00,1.06
05-10-2024,15:00,3.85
05-10-2024,16:00,2.62
05-10-2024,17:00,2.4
05-10-2024,18:00,2.1
05-10-2024,19:00,2.24
05-10-2024,20:00,1.13
05-10-2024,21:00,0.83
05-10-2024,22:00,2.4
05-10-2024,23:00,0.32
06-10-2024,00:00,0
06-10-2024,01:00,0
06-10-2024,02:00,0
06-10-2024,03:00,2.12
06-10-2024,04:00,0.84
06-10-2024,05:00,0.75
06-10-2024,06:00,2.48
06-10-2024,07:00,4.25
06-10-2024,08:00,1.85
06-10-2024,09:00,2.02
06-10-2024,10:00,2.8
06-10-2024,11:00,2.3
06-10-2024,12:00,3.45
06-10-2024,13:00,2.43
06-10-2024,14:00,3.16
06-10-2024,15:00,4.94
06-10-2024,16:00,2.15
06-10-2024,17:00,2.53
06-10-2024,18:00,2.94
06-10-2024,19:00,1.59
06-10-2024,20:00,1.01
06-10-2024,21:00,1.74
06-10-2024,22:00,2.35
06-10-2024,23:00,0.31
07-10-2024,00:00,0.67
07-10-2024,01:00,0.69
07-10-2024,02:00,0
07-10-2024,03:00,1.57
07-10-2024,04:00,0.53
07-10-2024,05:00,0.28
07-10-2024,06:00,1.69
07-10-2024,07:00,2.14
07-10-2024,08:00,3.38
07-10-2024,09:00,2.84
07-10-2024,10:00,4.33
07-10-2024,11:00,3.28
07-10-2024,12:00,3.06
07-10-2024,13:00,2.33
07-10-2024,14:00,4.05
07-10-2024,15:00,1.97
07-10-2024,16:00,3.83
07-10-2024,17:00,2.97
07-10-2024,18:00,2.18
07-10-2024,19:00,3.45
07-10-2024,20:00,0.57
07-10-2024,21:00,0.84
07-10-2024,22:00,0.53
07-10-2024,23:00,0.71
08-10-2024,00:00,1.34
08-10-2024,01:00,0.29
08-10-2024,02:00,2.23
08-10-2024,03:00,0.99
08-10-2024,04:00,1.93
08-10-2024,05:00,0
08-10-2024,06:00,2.24
08-10-2024,07:00,3.99
08-10-2024,08:00,3.62
08-10-2024,09:00,1.61
08-10-2024,10:00,0.8
08-10-2024,11:00,4.11
08-10-2024,12:00,2.42
08-10-2024,13:00,2.85
08-10-2024,14:00,4.65
08-10-2024,15:00,4.18
08-10-2024,16:00,3.66
08-10-2024,17:00,2.8
08-10-2024,18:00,2.06
08-10-2024,19:00,0.59
08-10-2024,20:00,0.68
08-10-2024,21:00,1.96
08-10-2024,22:00,0.31
08-10-2024,23:00,0.15
09-10-2024,00:00,1.73
09-10-2024,01:00,1.83
09-10-2024,02:00,1.11
09-10-2024,03:00,1.03
09-10-2024,04:00,1.59
09-10-2024,05:00,0.22
09-10-2024,06:00,2.78
09-10-2024,07:00,2.27
09-10-2024,08:00,4.43
09-10-2024,09:00,1.58
09-10-2024,10:00,2.27
09-10-2024,11:00,3.54
09-10-2024,12:00,3.71
09-10-2024,13:00,3.44
09-10-2024,14:00,3.96
09-10-2024,15:00,4.91
09-10-2024,16:00,2.41
09-10-2024,17:00,3.17
09-10-2024,18:00,3.45
09-10-2024,19:00,1.03
09-10-2024,20:00,0.28
09-10-2024,21:00,1.59
09-10-2024,22:00,0.1
09-10-2024,23:00,1.48
10-10-2024,00:00,2.45
10-10-2024,01:00,1.74
10-10-2024,02:00,0.19
10-10-2024,03:00,0.99
10-10-2024,04:00,0
10-10-2024,05:00,1.31
10-10-2024,06:00,2.85
10-10-2024,07:00,2.61
10-10-2024,08:00,3.81
10-10-2024,09:00,3.73
10-10-2024,10:00,2.71
10-10-2024,11:00,3.7
10-10-2024,12:00,3.85
10-10-2024,13:00,3.88
10-10-2024,14:00,2.63
10-10-2024,15:00,2.3
10-10-2024,16:00,3.04
10-10-2024,17:00,3.11
10-10-2024,18:00,2.4
10-10-2024,19:00,2.35
10-10-2024,20:00,1.4
10-10-2024,21:00,0.76
10-10-2024,22:00,2.48
10-10-2024,23:00,0.52
11-10-2024,00:00,0.99
11-10-2024,01:00,1.72
11-10-2024,02:00,0.79
11-10-2024,03:00,0.07
11-10-2024,04:00,0.89
11-10-2024,05:00,1.71
11-10-2024,06:00,2.12
11-10-2024,07:00,3.07
11-10-2024,08:00,4.07
11-10-2024,09:00,4.66
11-10-2024,10:00,4.89
11-10-2024,11:00,3.92
11-10-2024,12:00,2.86
11-10-2024,13:00,4.66
11-10-2024,14:00,2.62
11-10-2024,15:00,4.05
11-10-2024,16:00,2.45
11-10-2024,17:00,4.47
11-10-2024,18:00,4.64
11-10-2024,19:00,0.87
11-10-2024,20:00,0.71
11-10-2024,21:00,0.94
11-10-2024,22:00,0.49
11-10-2024,23:00,0
12-10-2024,00:00,1.62
12-10-2024,01:00,1.33
12-10-2024,02:00,0.09
12-10-2024,03:00,0
12-10-2024,04:00,2.0
12-10-2024,05:00,0.64
12-10-2024,06:00,2.59
12-10-2024,07:00,3.89
12-10-2024,08:00,3.25
12-10-2024,09:00,3.16
12-10-2024,10:00,3.77
12-10-2024,11:00,2.47
12-10-2024,12:00,2.13
12-10-2024,13:00,2.13
12-10-2024,14:00,0.44
12-10-2024,15:00,2.25
12-10-2024,16:00,3.47
12-10-2024,17:00,2.29
12-10-2024,18:00,3.2
12-10-2024,19:00,1.56
12-10-2024,20:00,1.46
12-10-2024,21:00,0.59
12-10-2024,22:00,2.27
12-10-2024,23:00,0.48
13-10-2024,00:00,1.24
13-10-2024,01:00,3.19
13-10-2024,02:00,0.25
13-10-2024,03:00,1.28
13-10-2024,04:00,0
13-10-2024,05:00,0.94
13-10-2024,06:00,1.78
13-10-2024,07:00,2.94
13-10-2024,08:00,4.1
13-10-2024,09:00,3.62
13-10-2024,10:00,3.32
13-10-2024,11:00,3.13
13-10-2024,12:00,3.8
13-10-2024,13:00,3.86
13-10-2024,14:00,2.18
13-10-2024,15:00,1.36
13-10-2024,16:00,4.01
13-10-2024,17:00,2.17
13-10-2024,18:00,3.66
13-10-2024,19:00,1.68
13-10-2024,20:00,1.95
13-10-2024,21:00,0
13-10-2024,22:00,1.69
13-10-2024,23:00,0.5
14-10-2024,00:00,0
14-10-2024,01:00,0.16
14-10-2024,02:00,0.64
14-10-2024,03:00,1.39
14-10-2024,04:00,0
14-10-2024,05:00,2.17
14-10-2024,06:00,4.08
14-10-2024,07:00,1.43
14-10-2024,08:00,2.18
14-10-2024,09:00,3.29
14-10-2024,10:00,3.7
14-10-2024,11:00,2.79
14-10-2024,12:00,3.02
14-10-2024,13:00,2.59
14-10-2024,14:00,2.41
14-10-2024,15:00,3.08
14-10-2024,16:00,3.29
14-10-2024,17:00,1.73
14-10-2024,18:00,4.38
14-10-2024,19:00,0.43
14-10-2024,20:00,1.12
14-10-2024,21:00,0.0
14-10-2024,22:00,0.88
14-10-2024,23:00,1.24
15-10-2024,00:00,1.33
15-10-2024,01:00,2.7
15-10-2024,02:00,0
15-10-2024,03:00,1.57
15-10-2024,04:00,3.01
15-10-2024,05:00,2.23
15-10-2024,06:00,3.68
15-10-2024,07:00,2.46
15-10-2024,08:00,3.88
15-10-2024,09:00,1.98
15-10-2024,10:00,3.2
15-10-2024,11:00,4.62
15-10-2024,12:00,3.94
15-10-2024,13:00,2.37
15-10-2024,14:00,2.84
15-10-2024,15:00,3.67
15-10-2024,16:00,3.65
15-10-2024,17:00,2.33
15-10-2024,18:00,2.58
15-10-2024,19:00,2.49
15-10-2024,20:00,1.94
15-10-2024,21:00,0
15-10-2024,22:00,0.02
15-10-2024,23:00,1.66
16-10-2024,00:00,2.39
16-10-2024,01:00,0.27
16-10-2024,02:00,2.8
16-10-2024,03:00,1.96
16-10-2024,04:00,0.29
16-10-2024,05:00,0.99
16-10-2024,06:00,0.24
16-10-2024,07:00,2.35
16-10-2024,08:00,0.83
16-10-2024,09:00,2.57
16-10-2024,10:00,2.25
16-10-2024,11:00,3.07
16-10-2024,12:00,4.03
16-10-2024,13:00,1.43
16-10-2024,14:00,2.48
16-10-2024,15:00,1.47
16-10-2024,16:00,1.36
16-10-2024,17:00,4.36
16-10-2024,18:00,3.27
16-10-2024,19:00,1.42
16-10-2024,20:00,0.25
16-10-2024,21:00,0
16-10-2024,22:00,0.91
16-10-2024,23:00,1.7
17-10-2024,00:00,0
17-10-2024,01:00,1.71
17-10-2024,02:00,1.46
17-10-2024,03:00,1.7
17-10-2024,04:00,0
17-10-2024,05:00,1.28
17-10-2024,06:00,2.17
17-10-2024,07:00,3.94
17-10-2024,08:00,1.77
17-10-2024,09:00,3.86
17-10-2024,10:00,2.43
17-10-2024,11:00,3.27
17-10-2024,12:00,4.24
17-10-2024,13:00,4.12
17-10-2024,14:00,5
17-10-2024,15:00,0.9
17-10-2024,16:00,2.34
17-10-2024,17:00,3.26
17-10-2024,18:00,3.26
17-10-2024,19:00,0.71
17-10-2024,20:00,0.85
17-10-2024,21:00,2.65
17-10-2024,22:00,0
17-10-2024,23:00,1.38
18-10-2024,00:00,2.42
18-10-2024,01:00,0.78
18-10-2024,02:00,0.22
18-10-2024,03:00,1.26
18-10-2024,04:00,0.76
18-10-2024,05:00,0.94
18-10-2024,06:00,3.24
18-10-2024,07:00,2.38
18-10-2024,08:00,2.78
18-10-2024,09:00,2.59
18-10-2024,10:00,3.07
18-10-2024,11:00,1.86
18-10-2024,12:00,3.58
18-10-2024,13:00,2.32
18-10-2024,14:00,2.2
18-10-2024,15:00,2.95
18-10-2024,16:00,3.5
18-10-2024,17:00,2.53
18-10-2024,18:00,3.15
18-10-2024,19:00,0.21
18-10-2024,20:00,0.85
18-10-2024,21:00,0
18-10-2024,22:00,0
18-10-2024,23:00,1.81
19-10-2024,00:00,0.54
19-10-2024,01:00,1.46
19-10-2024,02:00,0
19-10-2024,03:00,2.23
19-10-2024,04:00,0.1
19-10-2024,05:00,0.16
19-10-2024,06:00,2.25
19-10-2024,07:00,1.8
19-10-2024,08:00,3.12
19-10-2024,09:00,3.22
19-10-2024,10:00,5
19-10-2024,11:00,3.63
19-10-2024,12:00,3.73
19-10-2024,13:00,2.27
19-10-2024,14:00,3.48
19-10-2024,15:00,4.23
19-10-2024,16:00,3.1
19-10-2024,17:00,4.46
19-10-2024,18:00,3.14
19-10-2024,19:00,0.43
19-10-2024,20:00,0.53
19-10-2024,21:00,0.63
19-10-2024,22:00,0.96
19-10-2024,23:00,1.2
20-10-2024,00:00,0.3
20-10-2024,01:00,0.75
20-10-2024,02:00,0.9
20-10-2024,03:00,3.37
20-10-2024,04:00,0
20-10-2024,05:00,0.92
20-10-2024,06:00,1.95
20-10-2024,07:00,3.85
20-10-2024,08:00,5
20-10-2024,09:00,2.91
20-10-2024,10:00,2.9
20-10-2024,11:00,2.82
20-10-2024,12:00,2.9
20-10-2024,13:00,2.49
20-10-2024,14:00,3.4
20-10-2024,15:00,2.16
20-10-2024,16:00,2.34
20-10-2024,17:00,2.07
20-10-2024,18:00,3.52
20-10-2024,19:00,1.45
20-10-2024,20:00,0.59
20-10-2024,21:00,0.48
20-10-2024,22:00,2.71
20-10-2024,23:00,0.93
21-10-2024,00:00,1.22
21-10-2024,01:00,0
21-10-2024,02:00,1.3
21-10-2024,03:00,0.92
21-10-2024,04:00,1.31
21-10-2024,05:00,0.63
21-10-2024,06:00,0.98
21-10-2024,07:00,5
21-10-2024,08:00,1.66
21-10-2024,09:00,2.48
21-10-2024,10:00,2.01
21-10-2024,11:00,2.81
21-10-2024,12:00,2.75
21-10-2024,13:00,2.55
21-10-2024,14:00,2.19
21-10-2024,15:00,4.7
21-10-2024,16:00,3.98
21-10-2024,17:00,3.11
21-10-2024,18:00,3.39
21-10-2024,19:00,0.64
21-10-2024,20:00,2.34
21-10-2024,21:00,1.75
21-10-2024,22:00,0.31
21-10-2024,23:00,1.66
22-10-2024,00:00,2.79
22-10-2024,01:00,2.16
22-10-2024,02:00,1.38
22-10-2024,03:00,3.11
22-10-2024,04:00,1.58
22-10-2024,05:00,1.01
22-10-2024,06:00,3.63
22-10-2024,07:00,3.29
22-10-2024,08:00,2.58
22-10-2024,09:00,2.99
22-10-2024,10:00,1.51
22-10-2024,11:00,3.21
22-10-2024,12:00,2.26
22-10-2024,13:00,1.69
22-10-2024,14:00,2.49
22-10-2024,15:00,1.81
22-10-2024,16:00,3.65
22-10-2024,17:00,1.3
22-10-2024,18:00,1.35
22-10-2024,19:00,0.55
22-10-2024,20:00,0.14
22-10-2024,21:00,0.53
22-10-2024,22:00,1.19
22-10-2024,23:00,1.87
23-10-2024,00:00,0.75
23-10-2024,01:00,1.28
23-10-2024,02:00,2.0
23-10-2024,03:00,0.89
23-10-2024,04:00,1.98
23-10-2024,05:00,0
23-10-2024,06:00,2.8
23-10-2024,07:00,2.09
23-10-2024,08:00,3.8
23-10-2024,09:00,1.66
23-10-2024,10:00,2.27
23-10-2024,11:00,3.56
23-10-2024,12:00,1.49
23-10-2024,13:00,2.39
23-10-2024,14:00,2.99
23-10-2024,15:00,4.31
23-10-2024,16:00,3.72
23-10-2024,17:00,2.48
23-10-2024,18:00,3.15
23-10-2024,19:00,1.22
23-10-2024,20:00,0.64
23-10-2024,21:00,0.09
23-10-2024,22:00,0
23-10-2024,23:00,1.09
24-10-2024,00:00,1.08
24-10-2024,01:00,1.35
24-10-2024,02:00,0.44
24-10-2024,03:00,2.2
24-10-2024,04:00,1.59
24-10-2024,05:00,0.51
24-10-2024,06:00,3.43
24-10-2024,07:00,2.62
24-10-2024,08:00,1.42
24-10-2024,09:00,1.59
24-10-2024,10:00,3.93
24-10-2024,11:00,3.15
24-10-2024,12:00,4.09
24-10-2024,13:00,2.69
24-10-2024,14:00,4.23
24-10-2024,15:00,5
24-10-2024,16:00,4.47
24-10-2024,17:00,2.09
24-10-2024,18:00,2.77
24-10-2024,19:00,2.6
24-10-2024,20:00,1.84
24-10-2024,21:00,2.31
24-10-2024,22:00,1.81
24-10-2024,23:00,0.86
25-10-2024,00:00,1.12
25-10-2024,01:00,0.44
25-10-2024,02:00,0.3
25-10-2024,03:00,1.83
25-10-2024,04:00,0
25-10-2024,05:00,1.16
25-10-2024,06:00,3.05
25-10-2024,07:00,2.93
25-10-2024,08:00,3.21
25-10-2024,09:00,2.49
25-10-2024,10:00,3.29
25-10-2024,11:00,0.88
25-10-2024,12:00,1.78
25-10-2024,13:00,3.02
25-10-2024,14:00,1.95
25-10-2024,15:00,4.31
25-10-2024,16:00,3.05
25-10-2024,17:00,3.41
25-10-2024,18:00,2.99
25-10-2024,19:00,0.15
25-10-2024,20:00,1.25
25-10-2024,21:00,0.37
25-10-2024,22:00,1.69
25-10-2024,23:00,0
26-10-2024,00:00,0.82
26-10-2024,01:00,2.29
26-10-2024,02:00,0.6
26-10-2024,03:00,0.79
26-10-2024,04:00,0.61
26-10-2024,05:00,0
26-10-2024,06:00,3.44
26-10-2024,07:00,2.88
26-10-2024,08:00,2.39
26-10-2024,09:00,1.29
26-10-2024,10:00,2.79
26-10-2024,11:00,2.27
26-10-2024,12:00,2.38
26-10-2024,13:00,0.77
26-10-2024,14:00,4.46
26-10-2024,15:00,5
26-10-2024,16:00,2.74
26-10-2024,17:00,1.46
26-10-2024,18:00,3.64
26-10-2024,19:00,1.64
26-10-2024,20:00,2.53
26-10-2024,21:00,0
26-10-2024,22:00,0
26-10-2024,23:00,1.51
27-10-2024,00:00,2.53
27-10-2024,01:00,1.21
27-10-2024,02:00,0.91
27-10-2024,03:00,0.87
27-10-2024,04:00,2.18
27-10-2024,05:00,0.47
27-10-2024,06:00,3.58
27-10-2024,07:00,3.06
27-10-2024,08:00,2.82
27-10-2024,09:00,1.53
27-10-2024,10:00,3.12
27-10-2024,11:00,3.71
27-10-2024,12:00,3.83
27-10-2024,13:00,3.37
27-10-2024,14:00,2.89
27-10-2024,15:00,1.88
27-10-2024,16:00,4.56
27-10-2024,17:00,2.38
27-10-2024,18:00,3.03
27-10-2024,19:00,1.46
27-10-2024,20:00,0.35
27-10-2024,21:00,0.96
27-10-2024,22:00,0.53
27-10-2024,23:00,2.44
28-10-2024,00:00,0
28-10-2024,01:00,1.35
28-10-2024,02:00,1.04
28-10-2024,03:00,2.47
28-10-2024,04:00,0
28-10-2024,05:00,1.13
28-10-2024,06:00,3.25
28-10-2024,07:00,1.31
28-10-2024,08:00,3.51
28-10-2024,09:00,1.74
28-10-2024,10:00,4.35
28-10-2024,11:00,3.82
28-10-2024,12:00,4.14
28-10-2024,13:00,4.36
28-10-2024,14:00,2.24
28-10-2024,15:00,4.87
28-10-2024,16:00,2.81
28-10-2024,17:00,2.56
28-10-2024,18:00,1.97
28-10-2024,19:00,0
28-10-2024,20:00,0
28-10-2024,21:00,2.16
28-10-2024,22:00,3.89
28-10-2024,23:00,1.0
29-10-2024,00:00,0.45
29-10-2024,01:00,0.64
29-10-2024,02:00,1.71
29-10-2024,03:00,0.24
29-10-2024,04:00,0.82
29-10-2024,05:00,0.63
29-10-2024,06:00,3.88
29-10-2024,07:00,2.9
29-10-2024,08:00,3.85
29-10-2024,09:00,4.91
29-10-2024,10:00,1.41
29-10-2024,11:00,1.8
29-10-2024,12:00,4.1
29-10-2024,13:00,4.36
29-10-2024,14:00,3.76
29-10-2024,15:00,3.28
29-10-2024,16:00,3.33
29-10-2024,17:00,1.49
29-10-2024,18:00,2.65
29-10-2024,19:00,1.29
29-10-2024,20:00,1.29
29-10-2024,21:00,1.37
29-10-2024,22:00,0.89
29-10-2024,23:00,1.08
