floor,05
location,003
type,AC1
03-10-2024,16:00,3.48
03-10-2024,17:00,2.35
03-10-2024,18:00,3.1
03-10-2024,19:00,0.98
03-10-2024,20:00,1.46
03-10-2024,21:00,0.9
03-10-2024,22:00,1.54
03-10-2024,23:00,3.3
04-10-2024,00:00,0.27
04-10-2024,01:00,0.16
04-10-2024,02:00,1.91
04-10-2024,03:00,1.49
04-10-2024,04:00,0.48
04-10-2024,05:00,0.94
04-10-2024,06:00,2.8
04-10-2024,07:00,2.97
04-10-2024,08:00,2.29
04-10-2024,09:00,4.02
04-10-2024,10:00,3.75
04-10-2024,11:00,0.79
04-10-2024,12:00,3.22
04-10-2024,13:00,3.88
04-10-2024,14:00,4.01
04-10-2024,15:00,2.76
04-10-2024,16:00,2.56
04-10-2024,17:00,2.31
04-10-2024,18:00,4.46
04-10-2024,19:00,0
04-10-2024,20:00,1.63
04-10-2024,21:00,0.64
04-10-2024,22:00,1.43
04-10-2024,23:00,1.39
05-10-2024,00:00,0.61
05-10-2024,01:00,2.79
05-10-2024,02:00,0.53
05-10-2024,03:00,1.07
05-10-2024,04:00,1.56
05-10-2024,05:00,1.07
05-10-2024,06:00,3.15
05-10-2024,07:00,4.5
05-10-2024,08:00,2.88
05-10-2024,09:00,3.16
05-10-2024,10:00,4.66
05-10-2024,11:00,5
05-10-2024,12:00,4.01
05-10-2024,13:00,3.05
05-10-2024,14:00,3.38
05-10-2024,15:00,4.05
05-10-2024,16:00,4.33
05-10-2024,17:00,3.19
05-10-2024,18:00,4.57
05-10-2024,19:00,1.63
05-10-2024,20:00,3.14
05-10-2024,21:00,1.76
05-10-2024,22:00,0.65
05-10-2024,23:00,3.33
06-10-2024,00:00,0.05
06-10-2024,01:00,2.0
06-10-2024,02:00,2.61
06-10-2024,03:00,0.13
06-10-2024,04:00,0
06-10-2024,05:00,2.03
06-10-2024,06:00,3.65
06-10-2024,07:00,1.63
06-10-2024,08:00,1.96
06-10-2024,09:00,2.54
06-10-2024,10:00,3.24
06-10-2024,11:00,3.62
06-10-2024,12:00,1.76
06-10-2024,13:00,3.63
06-10-2024,14:00,2.79
06-10-2024,15:00,3.91
06-10-2024,16:00,2.23
06-10-2024,17:00,2.54
06-10-2024,18:00,1.42
06-10-2024,19:00,2.08
06-10-2024,20:00,0
06-10-2024,21:00,3.14
06-10-2024,22:00,0
06-10-2024,23:00,3.13
07-10-2024,00:00,0.97
07-10-2024,01:00,1.69
07-10-2024,02:00,2.12
07-10-2024,03:00,0.4
07-10-2024,04:00,1.08
07-10-2024,05:00,0.79
07-10-2024,06:00,2.36
07-10-2024,07:00,2.03
07-10-2024,08:00,3.99
07-10-2024,09:00,3.73
07-10-2024,10:00,3.21
07-10-2024,11:00,2.28
07-10-2024,12:00,3.19
07-10-2024,13:00,4.87
07-10-2024,14:00,2.74
07-10-2024,15:00,3.11
07-10-2024,16:00,1.76
07-10-2024,17:00,2.96
07-10-2024,18:00,2.88
07-10-2024,19:00,1.42
07-10-2024,20:00,2.09
07-10-2024,21:00,0
07-10-2024,22:00,1.4
07-10-2024,23:00,2.19
08-10-2024,00:00,0.28
08-10-2024,01:00,0.21
08-10-2024,02:00,1.66
08-10-2024,03:00,2.89
08-10-2024,04:00,1.21
08-10-2024,05:00,2.19
08-10-2024,06:00,3.02
08-10-2024,07:00,3.61
08-10-2024,08:00,3.34
08-10-2024,09:00,3.62
08-10-2024,10:00,2.15
08-10-2024,11:00,2.78
08-10-2024,12:00,4.39
08-10-2024,13:00,3.04
08-10-2024,14:00,3.72
08-10-2024,15:00,3.08
08-10-2024,16:00,3.6
08-10-2024,17:00,1.76
08-10-2024,18:00,3.76
08-10-2024,19:00,1.0
08-10-2024,20:00,0.09
08-10-2024,21:00,0.93
08-10-2024,22:00,1.81
08-10-2024,23:00,0.1
09-10-2024,00:00,0.55
09-10-2024,01:00,0.28
09-10-2024,02:00,0
09-10-2024,03:00,0
09-10-2024,04:00,0.44
09-10-2024,05:00,0
09-10-2024,06:00,3.34
09-10-2024,07:00,3.74
09-10-2024,08:00,4.09
09-10-2024,09:00,3.5
09-10-2024,10:00,4.39
09-10-2024,11:00,3.83
09-10-2024,12:00,3.22
09-10-2024,13:00,2.44
09-10-2024,14:00,2.76
09-10-2024,15:00,3.23
09-10-2024,16:00,3.11
09-10-2024,17:00,3.17
09-10-2024,18:00,1.37
09-10-2024,19:00,1.71
09-10-2024,20:00,0.54
09-10-2024,21:00,0
09-10-2024,22:00,0.39
09-10-2024,23:00,1.25
10-10-2024,00:00,1.9
10-10-2024,01:00,1.26
10-10-2024,02:00,2.23
10-10-2024,03:00,1.23
10-10-2024,04:00,2.48
10-10-2024,05:00,2.01
10-10-2024,06:00,3.67
10-10-2024,07:00,2.17
10-10-2024,08:00,2.66
10-10-2024,09:00,1.54
10-10-2024,10:00,2.2
10-10-2024,11:00,4.24
10-10-2024,12:00,4.42
10-10-2024,13:00,3.04
10-10-2024,14:00,4.18
10-10-2024,15:00,2.22
10-10-2024,16:00,3.52
10-10-2024,17:00,2.11
10-10-2024,18:00,4.59
10-10-2024,19:00,0.96
10-10-2024,20:00,0.68
10-10-2024,21:00,0
10-10-2024,22:00,2.32
10-10-2024,23:00,2.33
11-10-2024,00:00,0.3
11-10-2024,01:00,1.09
11-10-2024,02:00,0.54
11-10-2024,03:00,1.34
11-10-2024,04:00,2.0
11-10-2024,05:00,2.08
11-10-2024,06:00,2.47
11-10-2024,07:00,4.31
11-10-2024,08:00,4.03
11-10-2024,09:00,0.69
11-10-2024,10:00,2.05
11-10-2024,11:00,3.99
11-10-2024,12:00,2.44
11-10-2024,13:00,2.51
11-10-2024,14:00,3.4
11-10-2024,15:00,2.79
11-10-2024,16:00,3.29
11-10-2024,17:00,2.54
11-10-2024,18:00,3.19
11-10-2024,19:00,1.72
11-10-2024,20:00,1.47
11-10-2024,21:00,0.73
11-10-2024,22:00,1.42
11-10-2024,23:00,0.82
12-10-2024,00:00,0.36
12-10-2024,01:00,1.68
12-10-2024,02:00,0
12-10-2024,03:00,2.89
12-10-2024,04:00,0
12-10-2024,05:00,0.87
12-10-2024,06:00,2.74
12-10-2024,07:00,2.94
12-10-2024,08:00,2.02
12-10-2024,09:00,3.7
12-10-2024,10:00,4.76
12-10-2024,11:00,1.53
12-10-2024,12:00,3.6
12-10-2024,13:00,4.43
12-10-2024,14:00,2.75
12-10-2024,15:00,2.65
12-10-2024,16:00,1.81
12-10-2024,17:00,4.97
12-10-2024,18:00,2.67
12-10-2024,19:00,1.61
12-10-2024,20:00,2.71
12-10-2024,21:00,1.67
12-10-2024,22:00,0.42
12-10-2024,23:00,0
13-10-2024,00:00,2.36
13-10-2024,01:00,0.24
13-10-2024,02:00,3.3
13-10-2024,03:00,3.21
13-10-2024,04:00,0.37
13-10-2024,05:00,0
13-10-2024,06:00,3.75
13-10-2024,07:00,3.89
13-10-2024,08:00,2.85
13-10-2024,09:00,0.51
13-10-2024,10:00,5
13-10-2024,11:00,3.84
13-10-2024,12:00,5
13-10-2024,13:00,5
13-10-2024,14:00,1.74
13-10-2024,15:00,2.14
13-10-2024,16:00,3.13
13-10-2024,17:00,0.92
13-10-2024,18:00,3.72
13-10-2024,19:00,1.2
13-10-2024,20:00,1.0
13-10-2024,21:00,1.53
13-10-2024,22:00,0.89
13-10-2024,23:00,0
14-10-2024,00:00,0.12
14-10-2024,01:00,1.82
14-10-2024,02:00,0.42
14-10-2024,03:00,0.03
14-10-2024,04:00,0
14-10-2024,05:00,1.4
14-10-2024,06:00,3.65
14-10-2024,07:00,2.64
14-10-2024,08:00,2.45
14-10-2024,09:00,4.13
14-10-2024,10:00,4.22
14-10-2024,11:00,3.94
14-10-2024,12:00,2.82
14-10-2024,13:00,3.37
14-10-2024,14:00,3.11
14-10-2024,15:00,3.74
14-10-2024,16:00,3.64
14-10-2024,17:00,3.33
14-10-2024,18:00,2.42
14-10-2024,19:00,0.49
14-10-2024,20:00,2.29
14-10-2024,21:00,0.13
14-10-2024,22:00,0.23
14-10-2024,23:00,1.01
15-10-2024,00:00,1.37
15-10-2024,01:00,0.15
15-10-2024,02:00,0
15-10-2024,03:00,0.94
15-10-2024,04:00,0.99
15-10-2024,05:00,0.85
15-10-2024,06:00,5
15-10-2024,07:00,3.68
15-10-2024,08:00,1.97
15-10-2024,09:00,2.14
15-10-2024,10:00,3.69
15-10-2024,11:00,1.72
15-10-2024,12:00,2.74
15-10-2024,13:00,4.95
15-10-2024,14:00,2.82
15-10-2024,15:00,4.33
15-10-2024,16:00,2.76
15-10-2024,17:00,3.13
15-10-2024,18:00,1.34
15-10-2024,19:00,1.16
15-10-2024,20:00,3.19
15-10-2024,21:00,2.77
15-10-2024,22:00,0
15-10-2024,23:00,2.5
16-10-2024,00:00,0.07
16-10-2024,01:00,0.21
16-10-2024,02:00,0.28
16-10-2024,03:00,1.93
16-10-2024,04:00,1.68
16-10-2024,05:00,2.79
16-10-2024,06:00,2.43
16-10-2024,07:00,3.39
16-10-2024,08:00,3.51
16-10-2024,09:00,2.99
16-10-2024,10:00,2.1
16-10-2024,11:00,2.76
16-10-2024,12:00,3.74
16-10-2024,13:00,3.98
16-10-2024,14:00,3.31
16-10-2024,15:00,3.17
16-10-2024,16:00,1.88
16-10-2024,17:00,1.78
16-10-2024,18:00,3.36
16-10-2024,19:00,0
16-10-2024,20:00,0
16-10-2024,21:00,0
16-10-2024,22:00,0.37
16-10-2024,23:00,1.15
17-10-2024,00:00,0.37
17-10-2024,01:00,1.23
17-10-2024,02:00,1.22
17-10-2024,03:00,1.42
17-10-2024,04:00,0.9
17-10-2024,05:00,2.35
17-10-2024,06:00,2.34
17-10-2024,07:00,1.97
17-10-2024,08:00,2.35
17-10-2024,09:00,4.05
17-10-2024,10:00,3.65
17-10-2024,11:00,3.9
17-10-2024,12:00,3.11
17-10-2024,13:00,4.72
17-10-2024,14:00,0.31
17-10-2024,15:00,4.32
17-10-2024,16:00,4.0
17-10-2024,17:00,2.99
17-10-2024,18:00,0.93
17-10-2024,19:00,0
17-10-2024,20:00,1.43
17-10-2024,21:00,0
17-10-2024,22:00,0.66
17-10-2024,23:00,4.03
18-10-2024,00:00,1.48
18-10-2024,01:00,2.47
18-10-2024,02:00,0.84
18-10-2024,03:00,1.02
18-10-2024,04:00,0.42
18-10-2024,05:00,1.38
18-10-2024,06:00,3.54
18-10-2024,07:00,2.62
18-10-2024,08:00,3.36
18-10-2024,09:00,3.34
18-10-2024,10:00,3.34
18-10-2024,11:00,1.84
18-10-2024,12:00,3.71
18-10-2024,13:00,4.08
18-10-2024,14:00,3.64
18-10-2024,15:00,2.85
18-10-2024,16:00,4.65
18-10-2024,17:00,2.87
18-10-2024,18:00,5
18-10-2024,19:00,2.04
18-10-2024,20:00,1.47
18-10-2024,21:00,1.85
18-10-2024,22:00,1.23
18-10-2024,23:00,1.03
19-10-2024,00:00,0.6
19-10-2024,01:00,1.68
19-10-2024,02:00,0.31
19-10-2024,03:00,1.65
19-10-2024,04:00,1.8
19-10-2024,05:00,2.88
19-10-2024,06:00,2.33
19-10-2024,07:00,2.15
19-10-2024,08:00,2.09
19-10-2024,09:00,3.93
19-10-2024,10:00,4.09
19-10-2024,11:00,3.2
19-10-2024,12:00,3.99
19-10-2024,13:00,3.47
19-10-2024,14:00,2.6
19-10-2024,15:00,2.22
19-10-2024,16:00,3.56
19-10-2024,17:00,3.34
19-10-2024,18:00,2.01
19-10-2024,19:00,0.91
19-10-2024,20:00,2.95
19-10-2024,21:00,3.6
19-10-2024,22:00,2.61
19-10-2024,23:00,1.16
20-10-2024,00:00,1.2
20-10-2024,01:00,0.69
20-10-2024,02:00,1.71
20-10-2024,03:00,0.89
20-10-2024,04:00,0.25
20-10-2024,05:00,2.49
20-10-2024,06:00,3.95
20-10-2024,07:00,3.56
20-10-2024,08:00,2.87
20-10-2024,09:00,1.58
20-10-2024,10:00,4.49
20-10-2024,11:00,4.89
20-10-2024,12:00,2.03
20-10-2024,13:00,4.13
20-10-2024,14:00,2.16
20-10-2024,15:00,3.41
20-10-2024,16:00,3.74
20-10-2024,17:00,2.41
20-10-2024,18:00,1.52
20-10-2024,19:00,0.08
20-10-2024,20:00,1.86
20-10-2024,21:00,2.05
20-10-2024,22:00,1.91
20-10-2024,23:00,1.52
21-10-2024,00:00,0.8
21-10-2024,01:00,0.12
21-10-2024,02:00,1.13
21-10-2024,03:00,0
21-10-2024,04:00,0.87
21-10-2024,05:00,1.06
21-10-2024,06:00,3.25
21-10-2024,07:00,4.68
21-10-2024,08:00,3.55
21-10-2024,09:00,4.68
21-10-2024,10:00,2.75
21-10-2024,11:00,3.31
21-10-2024,12:00,3.47
21-10-2024,13:00,2.09
21-10-2024,14:00,2.71
21-10-2024,15:00,2.88
21-10-2024,16:00,4.74
21-10-2024,17:00,2.43
21-10-2024,18:00,3.0
21-10-2024,19:00,0.57
21-10-2024,20:00,0.91
21-10-2024,21:00,0
21-10-2024,22:00,0.57
21-10-2024,23:00,0
22-10-2024,00:00,2.27
22-10-2024,01:00,1.62
22-10-2024,02:00,1.3
22-10-2024,03:00,1.69
22-10-2024,04:00,1.21
22-10-2024,05:00,1.43
22-10-2024,06:00,3.18
22-10-2024,07:00,2.05
22-10-2024,08:00,3.21
22-10-2024,09:00,2.96
22-10-2024,10:00,2.22
22-10-2024,11:00,2.66
22-10-2024,12:00,3.09
22-10-2024,13:00,2.49
22-10-2024,14:00,3.51
22-10-2024,15:00,2.98
22-10-2024,16:00,2.27
22-10-2024,17:00,2.15
22-10-2024,18:00,3.82
22-10-2024,19:00,2.24
22-10-2024,20:00,1.68
22-10-2024,21:00,0.02
22-10-2024,22:00,1.68
22-10-2024,23:00,0.54
23-10-2024,00:00,0.74
23-10-2024,01:00,0
23-10-2024,02:00,1.31
23-10-2024,03:00,0.5
23-10-2024,04:00,1.28
23-10-2024,05:00,0.83
23-10-2024,06:00,2.71
23-10-2024,07:00,3.7
23-10-2024,08:00,4.41
23-10-2024,09:00,3.24
23-10-2024,10:00,2.89
23-10-2024,11:00,3.19
23-10-2024,12:00,4.03
23-10-2024,13:00,3.43
23-10-2024,14:00,3.68
23-10-2024,15:00,3.68
23-10-2024,16:00,1.89
23-10-2024,17:00,2.85
23-10-2024,18:00,3.74
23-10-2024,19:00,3.74
23-10-2024,20:00,0
23-10-2024,21:00,0.72
23-10-2024,22:00,0.46
23-10-2024,23:00,0
24-10-2024,00:00,2.0
24-10-2024,01:00,1.44
24-10-2024,02:00,0
24-10-2024,03:00,1.09
24-10-2024,04:00,1.64
24-10-2024,05:00,1.17
24-10-2024,06:00,0.41
24-10-2024,07:00,2.53
24-10-2024,08:00,4.37
24-10-2024,09:00,2.04
24-10-2024,10:00,3.29
24-10-2024,11:00,1.98
24-10-2024,12:00,3.3
24-10-2024,13:00,2.87
24-10-2024,14:00,3.08
24-10-2024,15:00,4.36
24-10-2024,16:00,3.85
24-10-2024,17:00,2.99
24-10-2024,18:00,3.07
24-10-2024,19:00,1.6
24-10-2024,20:00,0.92
24-10-2024,21:00,0.02
24-10-2024,22:00,0.7
24-10-2024,23:00,0.36
25-10-2024,00:00,0
25-10-2024,01:00,0.49
25-10-2024,02:00,0.44
25-10-2024,03:00,0.87
25-10-2024,04:00,0
25-10-2024,05:00,0
25-10-2024,06:00,1.38
25-10-2024,07:00,2.89
25-10-2024,08:00,4.31
25-10-2024,09:00,4.58
25-10-2024,10:00,2.54
25-10-2024,11:00,3.83
25-10-2024,12:00,4.16
25-10-2024,13:00,2.63
25-10-2024,14:00,2.28
25-10-2024,15:00,3.07
25-10-2024,16:00,3.66
25-10-2024,17:00,3.01
25-10-2024,18:00,3.48
25-10-2024,19:00,1.07
25-10-2024,20:00,0
25-10-2024,21:00,1.4
25-10-2024,22:00,2.35
25-10-2024,23:00,1.38
26-10-2024,00:00,2.07
26-10-2024,01:00,3.1
26-10-2024,02:00,1.8
26-10-2024,03:00,0
26-10-2024,04:00,1.94
26-10-2024,05:00,1.32
26-10-2024,06:00,2.74
26-10-2024,07:00,5
26-10-2024,08:00,0.68
26-10-2024,09:00,1.09
26-10-2024,10:00,2.18
26-10-2024,11:00,3.6
26-10-2024,12:00,3.18
26-10-2024,13:00,3.91
26-10-2024,14:00,3.91
26-10-2024,15:00,2.74
26-10-2024,16:00,2.71
26-10-2024,17:00,2.69
26-10-2024,18:00,3.59
26-10-2024,19:00,1.94
26-10-2024,20:00,0.68
26-10-2024,21:00,1.21
26-10-2024,22:00,0
26-10-2024,23:00,0
27-10-2024,00:00,0.18
27-10-2024,01:00,1.72
27-10-2024,02:00,1.02
27-10-2024,03:00,0.54
27-10-2024,04:00,1.26
27-10-2024,05:00,2.02
27-10-2024,06:00,2.33
27-10-2024,07:00,3.73
27-10-2024,08:00,3.74
27-10-2024,09:00,2.95
27-10-2024,10:00,2.42
27-10-2024,11:00,2.65
27-10-2024,12:00,3.42
27-10-2024,13:00,3.21
27-10-2024,14:00,1.86
27-10-2024,15:00,2.45
27-10-2024,16:00,3.25
27-10-2024,17:00,3.86
27-10-2024,18:00,3.52
27-10-2024,19:00,1.76
27-10-2024,20:00,2.05
27-10-2024,21:00,0.69
27-10-2024,22:00,0
27-10-2024,23:00,0.09
28-10-2024,00:00,0.85
28-10-2024,01:00,3.6
28-10-2024,02:00,1.2
28-10-2024,03:00,1.44
28-10-2024,04:00,0
28-10-2024,05:00,1.31
28-10-2024,06:00,3.06
28-10-2024,07:00,4.07
28-10-2024,08:00,2.89
28-10-2024,09:00,1.61
28-10-2024,10:00,4.23
28-10-2024,11:00,2.36
28-10-2024,12:00,1.46
28-10-2024,13:00,2.27
28-10-2024,14:00,3.81
28-10-2024,15:00,2.31
28-10-2024,16:00,3.46
28-10-2024,17:00,3.16
28-10-2024,18:00,1.03
28-10-2024,19:00,0.76
28-10-2024,20:00,0
28-10-2024,21:00,3.42
28-10-2024,22:00,2.32
28-10-2024,23:00,2.0
29-10-2024,00:00,1.24
29-10-2024,01:00,2.96
29-10-2024,02:00,2.0
29-10-2024,03:00,1.67
29-10-2024,04:00,2.13
29-10-2024,05:00,1.66
29-10-2024,06:00,3.6
29-10-2024,07:00,2.85
29-10-2024,08:00,2.18
29-10-2024,09:00,2.35
29-10-2024,10:00,2.16
29-10-2024,11:00,3.52
29-10-2024,12:00,1.92
29-10-2024,13:00,2.52
29-10-2024,14:00,3.76
29-10-2024,15:00,1.72
29-10-2024,16:00,2.2
29-10-2024,17:00,4.21
29-10-2024,18:00,3.34
29-10-2024,19:00,1.6
29-10-2024,20:00,2.16
29-10-2024,21:00,0
29-10-2024,22:00,1.03
29-10-2024,23:00,0.34
