floor,08
location,001
type,Light
11-10-2024,05:00,2.58
11-10-2024,06:00,3.02
11-10-2024,07:00,2.9
11-10-2024,08:00,2.84
11-10-2024,09:00,3.89
11-10-2024,10:00,1.65
11-10-2024,11:00,1.07
11-10-2024,12:00,3.45
11-10-2024,13:00,3.37
11-10-2024,14:00,2.77
11-10-2024,15:00,3.11
11-10-2024,16:00,1.88
11-10-2024,17:00,4.34
11-10-2024,18:00,3.05
11-10-2024,19:00,0.01
11-10-2024,20:00,0.25
11-10-2024,21:00,0
11-10-2024,22:00,3.06
11-10-2024,23:00,0.22
12-10-2024,00:00,1.86
12-10-2024,01:00,0
12-10-2024,02:00,3.67
12-10-2024,03:00,1.15
12-10-2024,04:00,0
12-10-2024,05:00,0.62
12-10-2024,06:00,3.65
12-10-2024,07:00,2.32
12-10-2024,08:00,3.02
12-10-2024,09:00,2.99
12-10-2024,10:00,2.23
12-10-2024,11:00,2.52
12-10-2024,12:00,1.27
12-10-2024,13:00,3.05
12-10-2024,14:00,2.53
12-10-2024,15:00,2.94
12-10-2024,16:00,2.32
12-10-2024,17:00,2.82
12-10-2024,18:00,2.05
12-10-2024,19:00,0
12-10-2024,20:00,1.83
12-10-2024,21:00,2.05
12-10-2024,22:00,2.02
12-10-2024,23:00,0.53
13-10-2024,00:00,1.1
13-10-2024,01:00,2.15
13-10-2024,02:00,2.66
13-10-2024,03:00,0
13-10-2024,04:00,1.04
13-10-2024,05:00,1.69
13-10-2024,06:00,1.91
13-10-2024,07:00,4.06
13-10-2024,08:00,3.06
13-10-2024,09:00,3.64
13-10-2024,10:00,2.67
13-10-2024,11:00,2.25
13-10-2024,12:00,4.13
13-10-2024,13:00,4.16
13-10-2024,14:00,3.44
13-10-2024,15:00,3.01
13-10-2024,16:00,2.86
13-10-2024,17:00,1.82
13-10-2024,18:00,3.23
13-10-2024,19:00,2.01
13-10-2024,20:00,1.81
13-10-2024,21:00,2.6
13-10-2024,22:00,0
13-10-2024,23:00,0.55
14-10-2024,00:00,0.63
14-10-2024,01:00,1.09
14-10-2024,02:00,1.78
14-10-2024,03:00,1.73
14-10-2024,04:00,2.23
14-10-2024,05:00,0
14-10-2024,06:00,4.46
14-10-2024,07:00,2.14
14-10-2024,08:00,2.74
14-10-2024,09:00,3.39
14-10-2024,10:00,4.66
14-10-2024,11:00,2.07
14-10-2024,12:00,5
14-10-2024,13:00,3.44
14-10-2024,14:00,1.66
14-10-2024,15:00,3.96
14-10-2024,16:00,2.46
14-10-2024,17:00,3.2
14-10-2024,18:00,1.85
14-10-2024,19:00,1.87
14-10-2024,20:00,1.85
14-10-2024,21:00,1.33
14-10-2024,22:00,1.81
14-10-2024,23:00,0.58
15-10-2024,00:00,1.05
15-10-2024,01:00,0
15-10-2024,02:00,1.15
15-10-2024,03:00,0
15-10-2024,04:00,2.36
15-10-2024,05:00,0.43
15-10-2024,06:00,4.39
15-10-2024,07:00,4.53
15-10-2024,08:00,1.91
15-10-2024,09:00,2.73
15-10-2024,10:00,3.49
15-10-2024,11:00,3.7
15-10-2024,12:00,3.94
15-10-2024,13:00,3.9
15-10-2024,14:00,3.09
15-10-2024,15:00,4.05
15-10-2024,16:00,2.21
15-10-2024,17:00,2.97
15-10-2024,18:00,2.8
15-10-2024,19:00,0.37
15-10-2024,20:00,2.37
15-10-2024,21:00,0
15-10-2024,22:00,0
15-10-2024,23:00,2.09
16-10-2024,00:00,0
16-10-2024,01:00,1.44
16-10-2024,02:00,0.47
16-10-2024,03:00,1.94
16-10-2024,04:00,0.8
16-10-2024,05:00,2.1
16-10-2024,06:00,2.14
16-10-2024,07:00,0.03
16-10-2024,08:00,3.52
16-10-2024,09:00,2.66
16-10-2024,10:00,2.79
16-10-2024,11:00,3.84
16-10-2024,12:00,2.57
16-10-2024,13:00,2.6
16-10-2024,14:00,3.55
16-10-2024,15:00,2.38
16-10-2024,16:00,4.22
16-10-2024,17:00,2.74
16-10-2024,18:00,1.67
16-10-2024,19:00,1.25
16-10-2024,20:00,1.21
16-10-2024,21:00,1.81
16-10-2024,22:00,0.24
16-10-2024,23:00,3.05
17-10-2024,00:00,0.49
17-10-2024,01:00,1.28
17-10-2024,02:00,0.32
17-10-2024,03:00,0
17-10-2024,04:00,0.85
17-10-2024,05:00,0.25
17-10-2024,06:00,1.43
17-10-2024,07:00,4.55
17-10-2024,08:00,2.74
17-10-2024,09:00,1.58
17-10-2024,10:00,3.0
17-10-2024,11:00,2.89
17-10-2024,12:00,2.06
17-10-2024,13:00,4.38
17-10-2024,14:00,3.75
17-10-2024,15:00,3.39
17-10-2024,16:00,2.79
17-10-2024,17:00,2.8
17-10-2024,18:00,3.36
17-10-2024,19:00,0
17-10-2024,20:00,1.27
17-10-2024,21:00,0.54
17-10-2024,22:00,0
17-10-2024,23:00,0.56
18-10-2024,00:00,1.73
18-10-2024,01:00,0
18-10-2024,02:00,0
18-10-2024,03:00,0
18-10-2024,04:00,3.28
18-10-2024,05:00,1.8
18-10-2024,06:00,2.9
18-10-2024,07:00,2.15
18-10-2024,08:00,4.23
18-10-2024,09:00,2.55
18-10-2024,10:00,2.47
18-10-2024,11:00,3.76
18-10-2024,12:00,2.12
18-10-2024,13:00,3.21
18-10-2024,14:00,2.75
18-10-2024,15:00,2.09
18-10-2024,16:00,3.05
18-10-2024,17:00,0.62
18-10-2024,18:00,1.19
18-10-2024,19:00,0.35
18-10-2024,20:00,0
18-10-2024,21:00,1.04
18-10-2024,22:00,1.69
18-10-2024,23:00,1.85
19-10-2024,00:00,1.44
19-10-2024,01:00,2.95
19-10-2024,02:00,0.07
19-10-2024,03:00,0.52
19-10-2024,04:00,0.29
19-10-2024,05:00,1.42
19-10-2024,06:00,1.66
19-10-2024,07:00,2.49
19-10-2024,08:00,5
19-10-2024,09:00,2.77
19-10-2024,10:00,3.84
19-10-2024,11:00,3.66
19-10-2024,12:00,4.32
19-10-2024,13:00,3.99
19-10-2024,14:00,2.52
19-10-2024,15:00,2.66
19-10-2024,16:00,3.69
19-10-2024,17:00,1.62
19-10-2024,18:00,2.59
19-10-2024,19:00,1.2
19-10-2024,20:00,1.13
19-10-2024,21:00,2.76
19-10-2024,22:00,0
19-10-2024,23:00,0
20-10-2024,00:00,0.1
20-10-2024,01:00,3.08
20-10-2024,02:00,1.15
20-10-2024,03:00,0.46
20-10-2024,04:00,1.48
20-10-2024,05:00,1.79
20-10-2024,06:00,3.21
20-10-2024,07:00,2.13
20-10-2024,08:00,3.68
20-10-2024,09:00,3.36
20-10-2024,10:00,2.22
20-10-2024,11:00,3.04
20-10-2024,12:00,1.42
20-10-2024,13:00,3.74
20-10-2024,14:00,4.48
20-10-2024,15:00,2.06
20-10-2024,16:00,3.54
20-10-2024,17:00,3.41
20-10-2024,18:00,2.58
20-10-2024,19:00,0.8
20-10-2024,20:00,0.5
20-10-2024,21:00,0.22
20-10-2024,22:00,0
20-10-2024,23:00,1.27
21-10-2024,00:00,0.98
21-10-2024,01:00,3.47
21-10-2024,02:00,2.77
21-10-2024,03:00,1.61
21-10-2024,04:00,1.89
21-10-2024,05:00,1.27
21-10-2024,06:00,4.06
21-10-2024,07:00,1.91
21-10-2024,08:00,2.41
21-10-2024,09:00,2.94
21-10-2024,10:00,1.53
21-10-2024,11:00,1.45
21-10-2024,12:00,4.2
21-10-2024,13:00,2.44
21-10-2024,14:00,3.67
21-10-2024,15:00,3.56
21-10-2024,16:00,3.25
21-10-2024,17:00,1.86
21-10-2024,18:00,2.28
21-10-2024,19:00,0.19
21-10-2024,20:00,0
21-10-2024,21:00,0.77
21-10-2024,22:00,0
21-10-2024,23:00,1.52
22-10-2024,00:00,1.21
22-10-2024,01:00,1.48
22-10-2024,02:00,1.21
22-10-2024,03:00,0.73
22-10-2024,04:00,1.55
22-10-2024,05:00,0.89
22-10-2024,06:00,2.72
22-10-2024,07:00,2.62
22-10-2024,08:00,2.96
22-10-2024,09:00,3.19
22-10-2024,10:00,3.4
22-10-2024,11:00,3.05
22-10-2024,12:00,2.05
22-10-2024,13:00,1.04
22-10-2024,14:00,2.93
22-10-2024,15:00,3.09
22-10-2024,16:00,2.39
22-10-2024,17:00,1.07
22-10-2024,18:00,4.07
22-10-2024,19:00,1.55
22-10-2024,20:00,0.78
22-10-2024,21:00,0
22-10-2024,22:00,0.46
22-10-2024,23:00,1.05
23-10-2024,00:00,0.75
23-10-2024,01:00,2.95
23-10-2024,02:00,0
23-10-2024,03:00,0.32
23-10-2024,04:00,2.39
23-10-2024,05:00,0.19
23-10-2024,06:00,3.09
23-10-2024,07:00,3.21
23-10-2024,08:00,1.54
23-10-2024,09:00,0.87
23-10-2024,10:00,1.67
23-10-2024,11:00,2.31
23-10-2024,12:00,2.56
23-10-2024,13:00,3.11
23-10-2024,14:00,1.04
23-10-2024,15:00,1.14
23-10-2024,16:00,4.12
23-10-2024,17:00,4.05
23-10-2024,18:00,2.11
23-10-2024,19:00,0
23-10-2024,20:00,1.94
23-10-2024,21:00,0.45
23-10-2024,22:00,1.84
23-10-2024,23:00,0.2
24-10-2024,00:00,2.29
24-10-2024,01:00,1.72
24-10-2024,02:00,1.19
24-10-2024,03:00,0.73
24-10-2024,04:00,0.78
24-10-2024,05:00,0
24-10-2024,06:00,3.49
24-10-2024,07:00,3.42
24-10-2024,08:00,5
24-10-2024,09:00,2.18
24-10-2024,10:00,3.36
24-10-2024,11:00,2.34
24-10-2024,12:00,2.69
24-10-2024,13:00,4.97
24-10-2024,14:00,3.01
24-10-2024,15:00,4.13
24-10-2024,16:00,2.8
24-10-2024,17:00,5
24-10-2024,18:00,2.3
24-10-2024,19:00,2.16
24-10-2024,20:00,0.26
24-10-2024,21:00,2.06
24-10-2024,22:00,1.26
24-10-2024,23:00,0
25-10-2024,00:00,1.78
25-10-2024,01:00,0
25-10-2024,02:00,0
25-10-2024,03:00,0
25-10-2024,04:00,2.97
25-10-2024,05:00,2.23
25-10-2024,06:00,4.82
25-10-2024,07:00,3.96
25-10-2024,08:00,3.55
25-10-2024,09:00,2.59
25-10-2024,10:00,1.48
25-10-2024,11:00,2.56
25-10-2024,12:00,3.19
25-10-2024,13:00,3.32
25-10-2024,14:00,2.9
25-10-2024,15:00,3.41
25-10-2024,16:00,3.01
25-10-2024,17:00,2.78
25-10-2024,18:00,4.37
25-10-2024,19:00,3.35
25-10-2024,20:00,-0.0
25-10-2024,21:00,0.11
25-10-2024,22:00,1.03
25-10-2024,23:00,0.16
26-10-2024,00:00,0
26-10-2024,01:00,0
26-10-2024,02:00,1.91
26-10-2024,03:00,0.42
26-10-2024,04:00,2.52
26-10-2024,05:00,1.17
26-10-2024,06:00,2.0
26-10-2024,07:00,3.86
26-10-2024,08:00,1.81
26-10-2024,09:00,4.3
26-10-2024,10:00,2.38
26-10-2024,11:00,3.78
26-10-2024,12:00,3.73
26-10-2024,13:00,2.8
26-10-2024,14:00,4.81
26-10-2024,15:00,2.8
26-10-2024,16:00,2.95
26-10-2024,17:00,0.82
26-10-2024,18:00,2.4
26-10-2024,19:00,0.13
26-10-2024,20:00,0.43
26-10-2024,21:00,1.52
26-10-2024,22:00,0.94
26-10-2024,23:00,2.09
27-10-2024,00:00,0.53
27-10-2024,01:00,0
27-10-2024,02:00,1.15
27-10-2024,03:00,1.97
27-10-2024,04:00,1.41
27-10-2024,05:00,0
27-10-2024,06:00,2.79
27-10-2024,07:00,1.66
27-10-2024,08:00,2.03
27-10-2024,09:00,1.86
27-10-2024,10:00,1.65
27-10-2024,11:00,1.57
27-10-2024,12:00,4.17
27-10-2024,13:00,5
27-10-2024,14:00,3.1
27-10-2024,15:00,4.16
27-10-2024,16:00,0.59
27-10-2024,17:00,0.74
27-10-2024,18:00,2.37
27-10-2024,19:00,2.35
27-10-2024,20:00,0.12
27-10-2024,21:00,1.02
27-10-2024,22:00,1.4
27-10-2024,23:00,0.94
28-10-2024,00:00,0.63
28-10-2024,01:00,1.74
28-10-2024,02:00,2.46
28-10-2024,03:00,0.88
28-10-2024,04:00,1.66
28-10-2024,05:00,1.59
28-10-2024,06:00,3.04
28-10-2024,07:00,2.66
28-10-2024,08:00,2.85
28-10-2024,09:00,1.87
28-10-2024,10:00,3.29
28-10-2024,11:00,3.39
28-10-2024,12:00,3.4
28-10-2024,13:00,2.14
28-10-2024,14:00,4.34
28-10-2024,15:00,3.83
28-10-2024,16:00,2.46
28-10-2024,17:00,2.74
28-10-2024,18:00,4.71
28-10-2024,19:00,0
28-10-2024,20:00,3.12
28-10-2024,21:00,0.33
28-10-2024,22:00,2.26
28-10-2024,23:00,0.85
29-10-2024,00:00,1.09
29-10-2024,01:00,1.79
29-10-2024,02:00,2.32
29-10-2024,03:00,0.23
29-10-2024,04:00,1.66
29-10-2024,05:00,0.73
29-10-2024,06:00,2.25
29-10-2024,07:00,2.11
29-10-2024,08:00,4.22
29-10-2024,09:00,3.4
29-10-2024,10:00,2.5
29-10-2024,11:00,2.36
29-10-2024,12:00,3.0
29-10-2024,13:00,3.6
29-10-2024,14:00,1.87
29-10-2024,15:00,4.48
29-10-2024,16:00,4.81
29-10-2024,17:00,3.52
29-10-2024,18:00,5
29-10-2024,19:00,0.01
29-10-2024,20:00,3.37
29-10-2024,21:00,2.21
29-10-2024,22:00,0.85
29-10-2024,23:00,1.1
