floor,06
location,001
type,Plug
05-10-2024,14:00,4.01
05-10-2024,15:00,3.73
05-10-2024,16:00,3.72
05-10-2024,17:00,0
05-10-2024,18:00,3.18
05-10-2024,19:00,1.09
05-10-2024,20:00,0.03
05-10-2024,21:00,0.65
05-10-2024,22:00,1.95
05-10-2024,23:00,0.17
06-10-2024,00:00,0
06-10-2024,01:00,1.02
06-10-2024,02:00,2.46
06-10-2024,03:00,2.68
06-10-2024,04:00,0.45
06-10-2024,05:00,1.97
06-10-2024,06:00,2.55
06-10-2024,07:00,4.22
06-10-2024,08:00,2.97
06-10-2024,09:00,3.13
06-10-2024,10:00,2.87
06-10-2024,11:00,4.73
06-10-2024,12:00,4.38
06-10-2024,13:00,3.36
06-10-2024,14:00,3.09
06-10-2024,15:00,3.05
06-10-2024,16:00,5
06-10-2024,17:00,3.35
06-10-2024,18:00,2.97
06-10-2024,19:00,1.02
06-10-2024,20:00,0
06-10-2024,21:00,0.12
06-10-2024,22:00,1.81
06-10-2024,23:00,0.34
07-10-2024,00:00,0
07-10-2024,01:00,0.32
07-10-2024,02:00,1.56
07-10-2024,03:00,0.11
07-10-2024,04:00,0.65
07-10-2024,05:00,0.01
07-10-2024,06:00,3.63
07-10-2024,07:00,3.57
07-10-2024,08:00,1.86
07-10-2024,09:00,1.19
07-10-2024,10:00,2.69
07-10-2024,11:00,2.73
07-10-2024,12:00,2.24
07-10-2024,13:00,3.33
07-10-2024,14:00,1.82
07-10-2024,15:00,2.84
07-10-2024,16:00,1.75
07-10-2024,17:00,2.35
07-10-2024,18:00,2.78
07-10-2024,19:00,0.46
07-10-2024,20:00,0.41
07-10-2024,21:00,0.57
07-10-2024,22:00,1.79
07-10-2024,23:00,1.8
08-10-2024,00:00,1.06
08-10-2024,01:00,0.16
08-10-2024,02:00,0.97
08-10-2024,03:00,0.68
08-10-2024,04:00,2.23
08-10-2024,05:00,0.85
08-10-2024,06:00,1.78
08-10-2024,07:00,3.35
08-10-2024,08:00,3.45
08-10-2024,09:00,3.15
08-10-2024,10:00,4.12
08-10-2024,11:00,3.24
08-10-2024,12:00,3.38
08-10-2024,13:00,2.65
08-10-2024,14:00,2.93
08-10-2024,15:00,2.63
08-10-2024,16:00,3.7
08-10-2024,17:00,2.33
08-10-2024,18:00,4.89
08-10-2024,19:00,0.91
08-10-2024,20:00,0.66
08-10-2024,21:00,2.48
08-10-2024,22:00,0.35
08-10-2024,23:00,1.21
09-10-2024,00:00,0.28
09-10-2024,01:00,0
09-10-2024,02:00,2.47
09-10-2024,03:00,1.36
09-10-2024,04:00,1.72
09-10-2024,05:00,1.87
09-10-2024,06:00,2.76
09-10-2024,07:00,0.68
09-10-2024,08:00,2.57
09-10-2024,09:00,3.43
09-10-2024,10:00,3.55
09-10-2024,11:00,4.34
09-10-2024,12:00,4.38
09-10-2024,13:00,3.24
09-10-2024,14:00,5
09-10-2024,15:00,3.79
09-10-2024,16:00,3.13
09-10-2024,17:00,2.25
09-10-2024,18:00,2.21
09-10-2024,19:00,0.84
09-10-2024,20:00,1.65
09-10-2024,21:00,0.08
09-10-2024,22:00,1.39
09-10-2024,23:00,0.52
10-10-2024,00:00,0
10-10-2024,01:00,0
10-10-2024,02:00,1.88
10-10-2024,03:00,0.31
10-10-2024,04:00,1.03
10-10-2024,05:00,1.04
10-10-2024,06:00,3.56
10-10-2024,07:00,4.19
10-10-2024,08:00,3.36
10-10-2024,09:00,3.42
10-10-2024,10:00,0.98
10-10-2024,11:00,1.86
10-10-2024,12:00,2.45
10-10-2024,13:00,3.49
10-10-2024,14:00,3.35
10-10-2024,15:00,2.72
10-10-2024,16:00,3.34
10-10-2024,17:00,5
10-10-2024,18:00,4.54
10-10-2024,19:00,1.25
10-10-2024,20:00,0.56
10-10-2024,21:00,1.32
10-10-2024,22:00,1.43
10-10-2024,23:00,0
11-10-2024,00:00,1.72
11-10-2024,01:00,0
11-10-2024,02:00,0.8
11-10-2024,03:00,0.25
11-10-2024,04:00,2.18
11-10-2024,05:00,2.72
11-10-2024,06:00,2.06
11-10-2024,07:00,2.45
11-10-2024,08:00,3.54
11-10-2024,09:00,4.02
11-10-2024,10:00,1.9
11-10-2024,11:00,4.26
11-10-2024,12:00,3.36
11-10-2024,13:00,3.45
11-10-2024,14:00,1.82
11-10-2024,15:00,1.91
11-10-2024,16:00,2.08
11-10-2024,17:00,4.78
11-10-2024,18:00,0.33
11-10-2024,19:00,0.01
11-10-2024,20:00,0.83
11-10-2024,21:00,1.2
11-10-2024,22:00,1.03
11-10-2024,23:00,0.96
12-10-2024,00:00,0.81
12-10-2024,01:00,0
12-10-2024,02:00,0.09
12-10-2024,03:00,0.6
12-10-2024,04:00,1.7
12-10-2024,05:00,0.87
12-10-2024,06:00,3.46
12-10-2024,07:00,3.69
12-10-2024,08:00,4.02
12-10-2024,09:00,3.86
12-10-2024,10:00,1.74
12-10-2024,11:00,2.35
12-10-2024,12:00,2.93
12-10-2024,13:00,3.83
12-10-2024,14:00,2.92
12-10-2024,15:00,2.21
12-10-2024,16:00,5
12-10-2024,17:00,0.21
12-10-2024,18:00,1.29
12-10-2024,19:00,1.53
12-10-2024,20:00,0.71
12-10-2024,21:00,1.82
12-10-2024,22:00,0.61
12-10-2024,23:00,2.2
13-10-2024,00:00,0
13-10-2024,01:00,1.94
13-10-2024,02:00,2.39
13-10-2024,03:00,0
13-10-2024,04:00,0.07
13-10-2024,05:00,1.27
13-10-2024,06:00,2.84
13-10-2024,07:00,4.32
13-10-2024,08:00,2.56
13-10-2024,09:00,3.66
13-10-2024,10:00,3.62
13-10-2024,11:00,2.45
13-10-2024,12:00,3.96
13-10-2024,13:00,2.61
13-10-2024,14:00,3.08
13-10-2024,15:00,3.92
13-10-2024,16:00,3.9
13-10-2024,17:00,3.58
13-10-2024,18:00,3.01
13-10-2024,19:00,0
13-10-2024,20:00,1.32
13-10-2024,21:00,0
13-10-2024,22:00,0
13-10-2024,23:00,0.7
14-10-2024,00:00,2.33
14-10-2024,01:00,0
14-10-2024,02:00,1.87
14-10-2024,03:00,0.3
14-10-2024,04:00,1.07
14-10-2024,05:00,0.02
14-10-2024,06:00,5
14-10-2024,07:00,3.68
14-10-2024,08:00,3.81
14-10-2024,09:00,1.32
14-10-2024,10:00,2.02
14-10-2024,11:00,4.45
14-10-2024,12:00,2.8
14-10-2024,13:00,3.61
14-10-2024,14:00,3.73
14-10-2024,15:00,3.39
14-10-2024,16:00,3.18
14-10-2024,17:00,4.29
14-10-2024,18:00,3.67
14-10-2024,19:00,1.06
14-10-2024,20:00,0.66
14-10-2024,21:00,2.36
14-10-2024,22:00,0
14-10-2024,23:00,0.39
15-10-2024,00:00,2.61
15-10-2024,01:00,1.72
15-10-2024,02:00,1.45
15-10-2024,03:00,0.99
15-10-2024,04:00,0.02
15-10-2024,05:00,0.21
15-10-2024,06:00,4.5
15-10-2024,07:00,3.83
15-10-2024,08:00,3.27
15-10-2024,09:00,2.79
15-10-2024,10:00,3.42
15-10-2024,11:00,3.14
15-10-2024,12:00,2.55
15-10-2024,13:00,2.23
15-10-2024,14:00,3.37
15-10-2024,15:00,2.72
15-10-2024,16:00,1.57
15-10-2024,17:00,2.7
15-10-2024,18:00,3.05
15-10-2024,19:00,0.22
15-10-2024,20:00,0
15-10-2024,21:00,2.5
15-10-2024,22:00,2.17
15-10-2024,23:00,0
16-10-2024,00:00,0.29
16-10-2024,01:00,0
16-10-2024,02:00,1.07
16-10-2024,03:00,0.66
16-10-2024,04:00,1.38
16-10-2024,05:00,1.53
16-10-2024,06:00,2.51
16-10-2024,07:00,4.52
16-10-2024,08:00,2.99
16-10-2024,09:00,3.7
16-10-2024,10:00,2.87
16-10-2024,11:00,2.46
16-10-2024,12:00,4.34
16-10-2024,13:00,4.76
16-10-2024,14:00,2.75
16-10-2024,15:00,3.82
16-10-2024,16:00,0.43
16-10-2024,17:00,2.99
16-10-2024,18:00,2.92
16-10-2024,19:00,1.52
16-10-2024,20:00,1.61
16-10-2024,21:00,0.64
16-10-2024,22:00,0.24
16-10-2024,23:00,0
17-10-2024,00:00,1.46
17-10-2024,01:00,1.52
17-10-2024,02:00,3.41
17-10-2024,03:00,2.26
17-10-2024,04:00,1.04
17-10-2024,05:00,1.06
17-10-2024,06:00,3.09
17-10-2024,07:00,5
17-10-2024,08:00,2.56
17-10-2024,09:00,2.82
17-10-2024,10:00,3.96
17-10-2024,11:00,5
17-10-2024,12:00,2.79
17-10-2024,13:00,3.31
17-10-2024,14:00,3.56
17-10-2024,15:00,2.49
17-10-2024,16:00,3.91
17-10-2024,17:00,3.3
17-10-2024,18:00,3.58
17-10-2024,19:00,0.37
17-10-2024,20:00,1.48
17-10-2024,21:00,0.51
17-10-2024,22:00,0.47
17-10-2024,23:00,1.2
18-10-2024,00:00,0
18-10-2024,01:00,2.61
18-10-2024,02:00,1.35
18-10-2024,03:00,0
18-10-2024,04:00,0.92
18-10-2024,05:00,2.51
18-10-2024,06:00,1.27
18-10-2024,07:00,2.83
18-10-2024,08:00,3.32
18-10-2024,09:00,2.55
18-10-2024,10:00,4.13
18-10-2024,11:00,3.63
18-10-2024,12:00,1.76
18-10-2024,13:00,2.64
18-10-2024,14:00,3.5
18-10-2024,15:00,3.08
18-10-2024,16:00,2.72
18-10-2024,17:00,4.47
18-10-2024,18:00,3.18
18-10-2024,19:00,0
18-10-2024,20:00,0.86
18-10-2024,21:00,0
18-10-2024,22:00,0.19
18-10-2024,23:00,0
19-10-2024,00:00,0.11
19-10-2024,01:00,0.68
19-10-2024,02:00,0.63
19-10-2024,03:00,1.54
19-10-2024,04:00,0.18
19-10-2024,05:00,1.43
19-10-2024,06:00,1.09
19-10-2024,07:00,2.06
19-10-2024,08:00,2.1
19-10-2024,09:00,4.91
19-10-2024,10:00,5
19-10-2024,11:00,1.71
19-10-2024,12:00,2.73
19-10-2024,13:00,3.44
19-10-2024,14:00,2.82
19-10-2024,15:00,2.56
19-10-2024,16:00,3.84
19-10-2024,17:00,0.85
19-10-2024,18:00,2.88
19-10-2024,19:00,0
19-10-2024,20:00,0.8
19-10-2024,21:00,3.1
19-10-2024,22:00,1.08
19-10-2024,23:00,1.19
20-10-2024,00:00,0.18
20-10-2024,01:00,2.01
20-10-2024,02:00,0.52
20-10-2024,03:00,0.1
20-10-2024,04:00,1.04
20-10-2024,05:00,0.35
20-10-2024,06:00,3.82
20-10-2024,07:00,1.98
20-10-2024,08:00,3.36
20-10-2024,09:00,1.79
20-10-2024,10:00,4.87
20-10-2024,11:00,3.55
20-10-2024,12:00,3.64
20-10-2024,13:00,1.23
20-10-2024,14:00,4.52
20-10-2024,15:00,4.87
20-10-2024,16:00,3.05
20-10-2024,17:00,1.13
20-10-2024,18:00,1.97
20-10-2024,19:00,0.67
20-10-2024,20:00,2.45
20-10-2024,21:00,1.76
20-10-2024,22:00,3.03
20-10-2024,23:00,2.52
21-10-2024,00:00,0.18
21-10-2024,01:00,1.5
21-10-2024,02:00,1.22
21-10-2024,03:00,0.62
21-10-2024,04:00,2.36
21-10-2024,05:00,0.25
21-10-2024,06:00,3.89
21-10-2024,07:00,2.23
21-10-2024,08:00,4.44
21-10-2024,09:00,1.29
21-10-2024,10:00,1.83
21-10-2024,11:00,1.59
21-10-2024,12:00,3.36
21-10-2024,13:00,2.03
21-10-2024,14:00,3.86
21-10-2024,15:00,2.9
21-10-2024,16:00,2.95
21-10-2024,17:00,1.67
21-10-2024,18:00,2.67
21-10-2024,19:00,1.49
21-10-2024,20:00,0.49
21-10-2024,21:00,1.08
21-10-2024,22:00,2.97
21-10-2024,23:00,2.19
22-10-2024,00:00,1.05
22-10-2024,01:00,0
22-10-2024,02:00,1.29
22-10-2024,03:00,2.73
22-10-2024,04:00,2.45
22-10-2024,05:00,1.0
22-10-2024,06:00,2.09
22-10-2024,07:00,3.4
22-10-2024,08:00,3.34
22-10-2024,09:00,4.48
22-10-2024,10:00,3.37
22-10-2024,11:00,3.87
22-10-2024,12:00,0.64
22-10-2024,13:00,1.73
22-10-2024,14:00,1.4
22-10-2024,15:00,3.03
22-10-2024,16:00,2.39
22-10-2024,17:00,3.6
22-10-2024,18:00,2.97
22-10-2024,19:00,0.48
22-10-2024,20:00,0.6
22-10-2024,21:00,0.89
22-10-2024,22:00,3.16
22-10-2024,23:00,0
23-10-2024,00:00,0.05
23-10-2024,01:00,1.33
23-10-2024,02:00,1.33
23-10-2024,03:00,2.05
23-10-2024,04:00,1.59
23-10-2024,05:00,0.98
23-10-2024,06:00,1.91
23-10-2024,07:00,3.68
23-10-2024,08:00,2.07
23-10-2024,09:00,4.21
23-10-2024,10:00,3.08
23-10-2024,11:00,3.22
23-10-2024,12:00,2.05
23-10-2024,13:00,2.73
23-10-2024,14:00,2.17
23-10-2024,15:00,2.67
23-10-2024,16:00,1.1
23-10-2024,17:00,1.68
23-10-2024,18:00,2.18
23-10-2024,19:00,1.31
23-10-2024,20:00,0.37
23-10-2024,21:00,2.63
23-10-2024,22:00,0
23-10-2024,23:00,1.68
24-10-2024,00:00,0
24-10-2024,01:00,0
24-10-2024,02:00,2.08
24-10-2024,03:00,3.22
24-10-2024,04:00,0.42
24-10-2024,05:00,0.52
24-10-2024,06:00,3.74
24-10-2024,07:00,3.92
24-10-2024,08:00,3.47
24-10-2024,09:00,1.74
24-10-2024,10:00,3.22
24-10-2024,11:00,3.79
24-10-2024,12:00,4.23
24-10-2024,13:00,4.28
24-10-2024,14:00,3.16
24-10-2024,15:00,1.91
24-10-2024,16:00,0.74
24-10-2024,17:00,2.64
24-10-2024,18:00,3.23
24-10-2024,19:00,1.24
24-10-2024,20:00,0.08
24-10-2024,21:00,0.9
24-10-2024,22:00,2.16
24-10-2024,23:00,0.36
25-10-2024,00:00,2.55
25-10-2024,01:00,1.88
25-10-2024,02:00,1.96
25-10-2024,03:00,0
25-10-2024,04:00,0
25-10-2024,05:00,1.38
25-10-2024,06:00,2.11
25-10-2024,07:00,2.59
25-10-2024,08:00,2.37
25-10-2024,09:00,3.29
25-10-2024,10:00,3.53
25-10-2024,11:00,3.14
25-10-2024,12:00,2.19
25-10-2024,13:00,1.97
25-10-2024,14:00,3.8
25-10-2024,15:00,3.15
25-10-2024,16:00,1.9
25-10-2024,17:00,3.68
25-10-2024,18:00,3.21
25-10-2024,19:00,1.16
25-10-2024,20:00,2.17
25-10-2024,21:00,1.43
25-10-2024,22:00,0
25-10-2024,23:00,1.79
26-10-2024,00:00,0
26-10-2024,01:00,1.77
26-10-2024,02:00,1.1
26-10-2024,03:00,1.67
26-10-2024,04:00,1.77
26-10-2024,05:00,2.61
26-10-2024,06:00,4.68
26-10-2024,07:00,3.52
26-10-2024,08:00,2.94
26-10-2024,09:00,3.29
26-10-2024,10:00,2.8
26-10-2024,11:00,3.07
26-10-2024,12:00,2.93
26-10-2024,13:00,2.6
26-10-2024,14:00,4.5
26-10-2024,15:00,3.19
26-10-2024,16:00,4.14
26-10-2024,17:00,2.44
26-10-2024,18:00,4.67
26-10-2024,19:00,1.56
26-10-2024,20:00,1.21
26-10-2024,21:00,1.54
26-10-2024,22:00,2.74
26-10-2024,23:00,1.08
27-10-2024,00:00,1.59
27-10-2024,01:00,1.6
27-10-2024,02:00,1.88
27-10-2024,03:00,0
27-10-2024,04:00,0.88
27-10-2024,05:00,1.66
27-10-2024,06:00,4.39
27-10-2024,07:00,2.81
27-10-2024,08:00,4.17
27-10-2024,09:00,3.22
27-10-2024,10:00,3.39
27-10-2024,11:00,4.12
27-10-2024,12:00,3.88
27-10-2024,13:00,1.92
27-10-2024,14:00,3.29
27-10-2024,15:00,1.84
27-10-2024,16:00,2.7
27-10-2024,17:00,3.04
27-10-2024,18:00,3.73
27-10-2024,19:00,0
27-10-2024,20:00,2.44
27-10-2024,21:00,2.43
27-10-2024,22:00,0
27-10-2024,23:00,2.02
28-10-2024,00:00,0.03
28-10-2024,01:00,0
28-10-2024,02:00,0
28-10-2024,03:00,0.48
28-10-2024,04:00,0.8
28-10-2024,05:00,2.34
28-10-2024,06:00,4.69
28-10-2024,07:00,1.56
28-10-2024,08:00,3.74
28-10-2024,09:00,3.46
28-10-2024,10:00,3.0
28-10-2024,11:00,4.46
28-10-2024,12:00,2.76
28-10-2024,13:00,3.37
28-10-2024,14:00,3.55
28-10-2024,15:00,3.75
28-10-2024,16:00,3.26
28-10-2024,17:00,3.04
28-10-2024,18:00,2.69
28-10-2024,19:00,1.02
28-10-2024,20:00,0.41
28-10-2024,21:00,1.57
28-10-2024,22:00,1.26
28-10-2024,23:00,0
29-10-2024,00:00,0.72
29-10-2024,01:00,0.81
29-10-2024,02:00,1.36
29-10-2024,03:00,0.52
29-10-2024,04:00,1.14
29-10-2024,05:00,2.15
29-10-2024,06:00,3.39
29-10-2024,07:00,3.6
29-10-2024,08:00,3.08
29-10-2024,09:00,3.2
29-10-2024,10:00,3.63
29-10-2024,11:00,4.16
29-10-2024,12:00,2.63
29-10-2024,13:00,4.03
29-10-2024,14:00,2.37
29-10-2024,15:00,2.71
29-10-2024,16:00,1.52
29-10-2024,17:00,3.95
29-10-2024,18:00,3.16
29-10-2024,19:00,2.37
29-10-2024,20:00,0.78
29-10-2024,21:00,0.63
29-10-2024,22:00,0.21
29-10-2024,23:00,2.61
