floor,03
location,007
type,Light
12-10-2024,04:00,2.06
12-10-2024,05:00,1.93
12-10-2024,06:00,1.7
12-10-2024,07:00,2.52
12-10-2024,08:00,2.84
12-10-2024,09:00,2.7
12-10-2024,10:00,4.15
12-10-2024,11:00,4.68
12-10-2024,12:00,4.44
12-10-2024,13:00,2.33
12-10-2024,14:00,2.33
12-10-2024,15:00,3.75
12-10-2024,16:00,2.68
12-10-2024,17:00,3.12
12-10-2024,18:00,3.01
12-10-2024,19:00,1.28
12-10-2024,20:00,2.03
12-10-2024,21:00,1.76
12-10-2024,22:00,1.3
12-10-2024,23:00,1.0
13-10-2024,00:00,0.0
13-10-2024,01:00,1.39
13-10-2024,02:00,0
13-10-2024,03:00,1.62
13-10-2024,04:00,2.07
13-10-2024,05:00,0.48
13-10-2024,06:00,1.87
13-10-2024,07:00,2.96
13-10-2024,08:00,3.96
13-10-2024,09:00,2.36
13-10-2024,10:00,0.86
13-10-2024,11:00,2.0
13-10-2024,12:00,3.53
13-10-2024,13:00,2.54
13-10-2024,14:00,4.35
13-10-2024,15:00,3.12
13-10-2024,16:00,2.05
13-10-2024,17:00,3.2
13-10-2024,18:00,1.35
13-10-2024,19:00,0.88
13-10-2024,20:00,0
13-10-2024,21:00,1.77
13-10-2024,22:00,0.85
13-10-2024,23:00,2.19
14-10-2024,00:00,2.93
14-10-2024,01:00,0.35
14-10-2024,02:00,0.89
14-10-2024,03:00,0.21
14-10-2024,04:00,1.94
14-10-2024,05:00,0.55
14-10-2024,06:00,2.36
14-10-2024,07:00,4.85
14-10-2024,08:00,4.15
14-10-2024,09:00,2.48
14-10-2024,10:00,2.75
14-10-2024,11:00,2.91
14-10-2024,12:00,3.21
14-10-2024,13:00,1.25
14-10-2024,14:00,2.69
14-10-2024,15:00,1.24
14-10-2024,16:00,0.68
14-10-2024,17:00,2.25
14-10-2024,18:00,2.45
14-10-2024,19:00,0.68
14-10-2024,20:00,0.72
14-10-2024,21:00,0.82
14-10-2024,22:00,1.64
14-10-2024,23:00,0
15-10-2024,00:00,0.36
15-10-2024,01:00,0
15-10-2024,02:00,0.33
15-10-2024,03:00,1.18
15-10-2024,04:00,2.72
15-10-2024,05:00,1.74
15-10-2024,06:00,4.21
15-10-2024,07:00,3.18
15-10-2024,08:00,2.21
15-10-2024,09:00,3.09
15-10-2024,10:00,3.87
15-10-2024,11:00,2.51
15-10-2024,12:00,3.96
15-10-2024,13:00,2.66
15-10-2024,14:00,3.88
15-10-2024,15:00,2.14
15-10-2024,16:00,1.7
15-10-2024,17:00,2.99
15-10-2024,18:00,3.33
15-10-2024,19:00,1.64
15-10-2024,20:00,0.2
15-10-2024,21:00,0
15-10-2024,22:00,0.09
15-10-2024,23:00,1.37
16-10-2024,00:00,2.7
16-10-2024,01:00,0
16-10-2024,02:00,2.4
16-10-2024,03:00,1.6
16-10-2024,04:00,0.14
16-10-2024,05:00,0.55
16-10-2024,06:00,2.98
16-10-2024,07:00,3.45
16-10-2024,08:00,5
16-10-2024,09:00,4.0
16-10-2024,10:00,3.8
16-10-2024,11:00,2.2
16-10-2024,12:00,2.97
16-10-2024,13:00,3.94
16-10-2024,14:00,2.64
16-10-2024,15:00,3.98
16-10-2024,16:00,1.73
16-10-2024,17:00,3.67
16-10-2024,18:00,3.26
16-10-2024,19:00,3.47
16-10-2024,20:00,0.63
16-10-2024,21:00,0.27
16-10-2024,22:00,1.1
16-10-2024,23:00,0.7
17-10-2024,00:00,1.03
17-10-2024,01:00,2.01
17-10-2024,02:00,0
17-10-2024,03:00,2.4
17-10-2024,04:00,1.09
17-10-2024,05:00,0.46
17-10-2024,06:00,3.09
17-10-2024,07:00,3.37
17-10-2024,08:00,3.73
17-10-2024,09:00,1.78
17-10-2024,10:00,0.48
17-10-2024,11:00,3.3
17-10-2024,12:00,3.16
17-10-2024,13:00,3.23
17-10-2024,14:00,2.92
17-10-2024,15:00,2.91
17-10-2024,16:00,3.73
17-10-2024,17:00,3.23
17-10-2024,18:00,2.67
17-10-2024,19:00,0
17-10-2024,20:00,2.15
17-10-2024,21:00,0
17-10-2024,22:00,1.03
17-10-2024,23:00,0.73
18-10-2024,00:00,1.64
18-10-2024,01:00,0.6
18-10-2024,02:00,0.82
18-10-2024,03:00,0
18-10-2024,04:00,2.1
18-10-2024,05:00,0.5
18-10-2024,06:00,2.36
18-10-2024,07:00,1.38
18-10-2024,08:00,2.9
18-10-2024,09:00,2.98
18-10-2024,10:00,2.86
18-10-2024,11:00,2.38
18-10-2024,12:00,4.28
18-10-2024,13:00,2.66
18-10-2024,14:00,3.47
18-10-2024,15:00,1.35
18-10-2024,16:00,2.35
18-10-2024,17:00,0.97
18-10-2024,18:00,3.62
18-10-2024,19:00,0.29
18-10-2024,20:00,0.06
18-10-2024,21:00,3.39
18-10-2024,22:00,1.41
18-10-2024,23:00,0.15
19-10-2024,00:00,2.05
19-10-2024,01:00,1.11
19-10-2024,02:00,1.96
19-10-2024,03:00,1.8
19-10-2024,04:00,0.65
19-10-2024,05:00,1.54
19-10-2024,06:00,5
19-10-2024,07:00,2.68
19-10-2024,08:00,3.83
19-10-2024,09:00,3.82
19-10-2024,10:00,1.17
19-10-2024,11:00,3.03
19-10-2024,12:00,4.35
19-10-2024,13:00,3.88
19-10-2024,14:00,3.43
19-10-2024,15:00,4.06
19-10-2024,16:00,2.52
19-10-2024,17:00,3.49
19-10-2024,18:00,4.03
19-10-2024,19:00,4.29
19-10-2024,20:00,2.47
19-10-2024,21:00,0.92
19-10-2024,22:00,1.2
19-10-2024,23:00,1.7
20-10-2024,00:00,0.91
20-10-2024,01:00,2.22
20-10-2024,02:00,0.77
20-10-2024,03:00,2.63
20-10-2024,04:00,1.3
20-10-2024,05:00,0
20-10-2024,06:00,2.92
20-10-2024,07:00,4.52
20-10-2024,08:00,1.89
20-10-2024,09:00,2.53
20-10-2024,10:00,3.23
20-10-2024,11:00,2.86
20-10-2024,12:00,3.53
20-10-2024,13:00,3.52
20-10-2024,14:00,1.85
20-10-2024,15:00,2.58
20-10-2024,16:00,1.42
20-10-2024,17:00,5.0
20-10-2024,18:00,4.94
20-10-2024,19:00,0.81
20-10-2024,20:00,0
20-10-2024,21:00,1.55
20-10-2024,22:00,0.93
20-10-2024,23:00,1.91
21-10-2024,00:00,0.88
21-10-2024,01:00,3.11
21-10-2024,02:00,2.13
21-10-2024,03:00,0.33
21-10-2024,04:00,0.14
21-10-2024,05:00,1.77
21-10-2024,06:00,2.81
21-10-2024,07:00,1.38
21-10-2024,08:00,1.94
21-10-2024,09:00,2.04
21-10-2024,10:00,3.41
21-10-2024,11:00,3.72
21-10-2024,12:00,2.28
21-10-2024,13:00,3.63
21-10-2024,14:00,3.41
21-10-2024,15:00,2.71
21-10-2024,16:00,3.01
21-10-2024,17:00,5
21-10-2024,18:00,4.88
21-10-2024,19:00,0.29
21-10-2024,20:00,0.81
21-10-2024,21:00,0.86
21-10-2024,22:00,0
21-10-2024,23:00,0
22-10-2024,00:00,0.17
22-10-2024,01:00,2.92
22-10-2024,02:00,1.25
22-10-2024,03:00,1.03
22-10-2024,04:00,1.87
22-10-2024,05:00,0.24
22-10-2024,06:00,4.14
22-10-2024,07:00,2.18
22-10-2024,08:00,3.97
22-10-2024,09:00,2.31
22-10-2024,10:00,2.8
22-10-2024,11:00,2.48
22-10-2024,12:00,1.98
22-10-2024,13:00,2.52
22-10-2024,14:00,3.64
22-10-2024,15:00,3.6
22-10-2024,16:00,4.07
22-10-2024,17:00,1.11
22-10-2024,18:00,0.61
22-10-2024,19:00,2.59
22-10-2024,20:00,0.53
22-10-2024,21:00,1.58
22-10-2024,22:00,1.06
22-10-2024,23:00,0.82
23-10-2024,00:00,0.9
23-10-2024,01:00,0.67
23-10-2024,02:00,2.84
23-10-2024,03:00,1.58
23-10-2024,04:00,0.29
23-10-2024,05:00,1.26
23-10-2024,06:00,3.22
23-10-2024,07:00,3.1
23-10-2024,08:00,4.65
23-10-2024,09:00,3.23
23-10-2024,10:00,1.71
23-10-2024,11:00,1.63
23-10-2024,12:00,3.55
23-10-2024,13:00,3.8
23-10-2024,14:00,3.57
23-10-2024,15:00,5
23-10-2024,16:00,2.09
23-10-2024,17:00,2.94
23-10-2024,18:00,1.78
23-10-2024,19:00,0.44
23-10-2024,20:00,1.76
23-10-2024,21:00,1.07
23-10-2024,22:00,0.41
23-10-2024,23:00,1.31
24-10-2024,00:00,0.61
24-10-2024,01:00,2.17
24-10-2024,02:00,2.75
24-10-2024,03:00,2.08
24-10-2024,04:00,1.34
24-10-2024,05:00,0
24-10-2024,06:00,3.96
24-10-2024,07:00,4.17
24-10-2024,08:00,2.38
24-10-2024,09:00,2.22
24-10-2024,10:00,2.64
24-10-2024,11:00,2.53
24-10-2024,12:00,3.35
24-10-2024,13:00,1.77
24-10-2024,14:00,2.31
24-10-2024,15:00,4.17
24-10-2024,16:00,1.86
24-10-2024,17:00,2.51
24-10-2024,18:00,2.26
24-10-2024,19:00,0.94
24-10-2024,20:00,0.44
24-10-2024,21:00,1.22
24-10-2024,22:00,2.66
24-10-2024,23:00,0.88
25-10-2024,00:00,0.7
25-10-2024,01:00,1.19
25-10-2024,02:00,2.71
25-10-2024,03:00,2.14
25-10-2024,04:00,1.7
25-10-2024,05:00,0.71
25-10-2024,06:00,1.4
25-10-2024,07:00,2.22
25-10-2024,08:00,2.73
25-10-2024,09:00,4.69
25-10-2024,10:00,1.34
25-10-2024,11:00,3.23
25-10-2024,12:00,3.19
25-10-2024,13:00,3.08
25-10-2024,14:00,4.16
25-10-2024,15:00,2.96
25-10-2024,16:00,2.92
25-10-2024,17:00,2.26
25-10-2024,18:00,2.8
25-10-2024,19:00,1.33
25-10-2024,20:00,1.19
25-10-2024,21:00,0.56
25-10-2024,22:00,0
25-10-2024,23:00,2.13
26-10-2024,00:00,1.44
26-10-2024,01:00,0.21
26-10-2024,02:00,0.48
26-10-2024,03:00,0
26-10-2024,04:00,1.84
26-10-2024,05:00,1.57
26-10-2024,06:00,2.42
26-10-2024,07:00,2.65
26-10-2024,08:00,4.47
26-10-2024,09:00,2.47
26-10-2024,10:00,3.1
26-10-2024,11:00,1.85
26-10-2024,12:00,5
26-10-2024,13:00,2.71
26-10-2024,14:00,3.16
26-10-2024,15:00,3.59
26-10-2024,16:00,4.54
26-10-2024,17:00,2.13
26-10-2024,18:00,2.94
26-10-2024,19:00,2.6
26-10-2024,20:00,1.07
26-10-2024,21:00,0.8
26-10-2024,22:00,2.7
26-10-2024,23:00,1.2
27-10-2024,00:00,0.39
27-10-2024,01:00,1.98
27-10-2024,02:00,2.76
27-10-2024,03:00,1.71
27-10-2024,04:00,0.51
27-10-2024,05:00,1.5
27-10-2024,06:00,2.95
27-10-2024,07:00,2.92
27-10-2024,08:00,2.93
27-10-2024,09:00,1.75
27-10-2024,10:00,2.95
27-10-2024,11:00,3.99
27-10-2024,12:00,1.11
27-10-2024,13:00,2.82
27-10-2024,14:00,1.93
27-10-2024,15:00,3.87
27-10-2024,16:00,2.66
27-10-2024,17:00,2.65
27-10-2024,18:00,3.92
27-10-2024,19:00,1.42
27-10-2024,20:00,0
27-10-2024,21:00,0.11
27-10-2024,22:00,1.65
27-10-2024,23:00,1.31
28-10-2024,00:00,0.07
28-10-2024,01:00,0
28-10-2024,02:00,2.65
28-10-2024,03:00,1.77
28-10-2024,04:00,1.42
28-10-2024,05:00,0.03
28-10-2024,06:00,3.7
28-10-2024,07:00,3.91
28-10-2024,08:00,3.21
28-10-2024,09:00,3.73
28-10-2024,10:00,2.51
28-10-2024,11:00,2.9
28-10-2024,12:00,1.54
28-10-2024,13:00,2.5
28-10-2024,14:00,2.66
28-10-2024,15:00,1.96
28-10-2024,16:00,4.46
28-10-2024,17:00,3.31
28-10-2024,18:00,1.88
28-10-2024,19:00,2.62
28-10-2024,20:00,0.87
28-10-2024,21:00,0.69
28-10-2024,22:00,0.08
28-10-2024,23:00,0
29-10-2024,00:00,1.07
29-10-2024,01:00,0.19
29-10-2024,02:00,0
29-10-2024,03:00,1.39
29-10-2024,04:00,2.61
29-10-2024,05:00,1.08
29-10-2024,06:00,0.9
29-10-2024,07:00,3.35
29-10-2024,08:00,2.47
29-10-2024,09:00,4.61
29-10-2024,10:00,2.16
29-10-2024,11:00,2.56
29-10-2024,12:00,2.37
29-10-2024,13:00,3.29
29-10-2024,14:00,2.67
29-10-2024,15:00,3.07
29-10-2024,16:00,3.14
29-10-2024,17:00,2.6
29-10-2024,18:00,1.22
29-10-2024,19:00,0.49
29-10-2024,20:00,2.87
29-10-2024,21:00,0
29-10-2024,22:00,0
29-10-2024,23:00,1.02
