floor,04
location,005
type,Light
04-10-2024,00:00,2.15
04-10-2024,01:00,2.36
04-10-2024,02:00,1.3
04-10-2024,03:00,1.05
04-10-2024,04:00,2.12
04-10-2024,05:00,0
04-10-2024,06:00,3.38
04-10-2024,07:00,4.11
04-10-2024,08:00,3.25
04-10-2024,09:00,3.68
04-10-2024,10:00,2.22
04-10-2024,11:00,2.07
04-10-2024,12:00,4.91
04-10-2024,13:00,3.1
04-10-2024,14:00,1.82
04-10-2024,15:00,3.26
04-10-2024,16:00,3.97
04-10-2024,17:00,3.9
04-10-2024,18:00,2.82
04-10-2024,19:00,0.41
04-10-2024,20:00,0
04-10-2024,21:00,0.86
04-10-2024,22:00,2.45
04-10-2024,23:00,0.29
05-10-2024,00:00,2.57
05-10-2024,01:00,1.28
05-10-2024,02:00,2.27
05-10-2024,03:00,0.42
05-10-2024,04:00,2.3
05-10-2024,05:00,1.31
05-10-2024,06:00,4.63
05-10-2024,07:00,3.18
05-10-2024,08:00,3.92
05-10-2024,09:00,3.54
05-10-2024,10:00,2.55
05-10-2024,11:00,3.33
05-10-2024,12:00,2.09
05-10-2024,13:00,2.23
05-10-2024,14:00,3.39
05-10-2024,15:00,2.48
05-10-2024,16:00,3.52
05-10-2024,17:00,2.6
05-10-2024,18:00,3.89
05-10-2024,19:00,0
05-10-2024,20:00,2.58
05-10-2024,21:00,0
05-10-2024,22:00,0
05-10-2024,23:00,0
06-10-2024,00:00,1.18
06-10-2024,01:00,2.41
06-10-2024,02:00,0.04
06-10-2024,03:00,0.69
06-10-2024,04:00,0.06
06-10-2024,05:00,1.31
06-10-2024,06:00,0.42
06-10-2024,07:00,4.97
06-10-2024,08:00,2.65
06-10-2024,09:00,4.01
06-10-2024,10:00,2.68
06-10-2024,11:00,3.01
06-10-2024,12:00,2.25
06-10-2024,13:00,2.53
06-10-2024,14:00,3.34
06-10-2024,15:00,3.45
06-10-2024,16:00,4.81
06-10-2024,17:00,4.57
06-10-2024,18:00,3.73
06-10-2024,19:00,0.91
06-10-2024,20:00,1.0
06-10-2024,21:00,1.9
06-10-2024,22:00,0
06-10-2024,23:00,0
07-10-2024,00:00,1.69
07-10-2024,01:00,1.01
07-10-2024,02:00,0.58
07-10-2024,03:00,2.03
07-10-2024,04:00,0
07-10-2024,05:00,0
07-10-2024,06:00,2.12
07-10-2024,07:00,2.16
07-10-2024,08:00,3.58
07-10-2024,09:00,2.3
07-10-2024,10:00,3.85
07-10-2024,11:00,1.82
07-10-2024,12:00,1.99
07-10-2024,13:00,3.45
07-10-2024,14:00,2.86
07-10-2024,15:00,2.73
07-10-2024,16:00,1.54
07-10-2024,17:00,4.74
07-10-2024,18:00,2.23
07-10-2024,19:00,0.01
07-10-2024,20:00,1.53
07-10-2024,21:00,0
07-10-2024,22:00,2.56
07-10-2024,23:00,0.64
08-10-2024,00:00,1.98
08-10-2024,01:00,1.7
08-10-2024,02:00,2.09
08-10-2024,03:00,0.95
08-10-2024,04:00,0.36
08-10-2024,05:00,1.74
08-10-2024,06:00,4.36
08-10-2024,07:00,2.29
08-10-2024,08:00,1.85
08-10-2024,09:00,2.22
08-10-2024,10:00,4.31
08-10-2024,11:00,1.72
08-10-2024,12:00,3.35
08-10-2024,13:00,3.08
08-10-2024,14:00,2.44
08-10-2024,15:00,2.54
08-10-2024,16:00,3.02
08-10-2024,17:00,4.57
08-10-2024,18:00,1.65
08-10-2024,19:00,0
08-10-2024,20:00,0.46
08-10-2024,21:00,0.6
08-10-2024,22:00,1.51
08-10-2024,23:00,0.97
09-10-2024,00:00,0
09-10-2024,01:00,2.16
09-10-2024,02:00,2.1
09-10-2024,03:00,0
09-10-2024,04:00,0.34
09-10-2024,05:00,0
09-10-2024,06:00,3.68
09-10-2024,07:00,2.04
09-10-2024,08:00,4.75
09-10-2024,09:00,3.0
09-10-2024,10:00,5
09-10-2024,11:00,2.7
09-10-2024,12:00,3.64
09-10-2024,13:00,1.94
09-10-2024,14:00,2.64
09-10-2024,15:00,1.73
09-10-2024,16:00,2.39
09-10-2024,17:00,4.84
09-10-2024,18:00,3.3
09-10-2024,19:00,0
09-10-2024,20:00,2.87
09-10-2024,21:00,0
09-10-2024,22:00,2.29
09-10-2024,23:00,1.11
10-10-2024,00:00,0.22
10-10-2024,01:00,1.39
10-10-2024,02:00,0.75
10-10-2024,03:00,1.6
10-10-2024,04:00,0.55
10-10-2024,05:00,0.71
10-10-2024,06:00,1.72
10-10-2024,07:00,3.37
10-10-2024,08:00,4.24
10-10-2024,09:00,2.35
10-10-2024,10:00,1.89
10-10-2024,11:00,5
10-10-2024,12:00,3.65
10-10-2024,13:00,2.73
10-10-2024,14:00,3.43
10-10-2024,15:00,3.25
10-10-2024,16:00,3.93
10-10-2024,17:00,2.18
10-10-2024,18:00,2.32
10-10-2024,19:00,0
10-10-2024,20:00,0
10-10-2024,21:00,0
10-10-2024,22:00,0.04
10-10-2024,23:00,0
11-10-2024,00:00,1.03
11-10-2024,01:00,1.64
11-10-2024,02:00,0.15
11-10-2024,03:00,0.79
11-10-2024,04:00,1.81
11-10-2024,05:00,1.78
11-10-2024,06:00,3.24
11-10-2024,07:00,0
11-10-2024,08:00,4.33
11-10-2024,09:00,1.98
11-10-2024,10:00,3.86
11-10-2024,11:00,2.46
11-10-2024,12:00,4.25
11-10-2024,13:00,2.32
11-10-2024,14:00,3.07
11-10-2024,15:00,3.05
11-10-2024,16:00,2.68
11-10-2024,17:00,2.56
11-10-2024,18:00,5
11-10-2024,19:00,0.62
11-10-2024,20:00,1.03
11-10-2024,21:00,0.25
11-10-2024,22:00,0.51
11-10-2024,23:00,0.53
12-10-2024,00:00,3.03
12-10-2024,01:00,0.7
12-10-2024,02:00,1.66
12-10-2024,03:00,1.07
12-10-2024,04:00,0
12-10-2024,05:00,1.58
12-10-2024,06:00,2.52
12-10-2024,07:00,2.9
12-10-2024,08:00,2.54
12-10-2024,09:00,4.11
12-10-2024,10:00,3.97
12-10-2024,11:00,4.14
12-10-2024,12:00,3.76
12-10-2024,13:00,3.41
12-10-2024,14:00,3.08
12-10-2024,15:00,4.65
12-10-2024,16:00,5
12-10-2024,17:00,2.7
12-10-2024,18:00,2.03
12-10-2024,19:00,0.34
12-10-2024,20:00,0.11
12-10-2024,21:00,1.42
12-10-2024,22:00,0
12-10-2024,23:00,2.1
13-10-2024,00:00,1.44
13-10-2024,01:00,1.8
13-10-2024,02:00,0.12
13-10-2024,03:00,0.97
13-10-2024,04:00,2.11
13-10-2024,05:00,1.98
13-10-2024,06:00,2.52
13-10-2024,07:00,3.96
13-10-2024,08:00,3.12
13-10-2024,09:00,2.98
13-10-2024,10:00,2.31
13-10-2024,11:00,2.15
13-10-2024,12:00,3.93
13-10-2024,13:00,2.55
13-10-2024,14:00,3.42
13-10-2024,15:00,3.49
13-10-2024,16:00,2.97
13-10-2024,17:00,3.01
13-10-2024,18:00,3.79
13-10-2024,19:00,0.96
13-10-2024,20:00,1.2
13-10-2024,21:00,1.18
13-10-2024,22:00,2.06
13-10-2024,23:00,1.98
14-10-2024,00:00,1.95
14-10-2024,01:00,0.29
14-10-2024,02:00,2.14
14-10-2024,03:00,1.8
14-10-2024,04:00,1.39
14-10-2024,05:00,0.47
14-10-2024,06:00,1.49
14-10-2024,07:00,4.2
14-10-2024,08:00,4.25
14-10-2024,09:00,3.05
14-10-2024,10:00,3.59
14-10-2024,11:00,4.12
14-10-2024,12:00,4.01
14-10-2024,13:00,4.14
14-10-2024,14:00,3.11
14-10-2024,15:00,4.63
14-10-2024,16:00,2.37
14-10-2024,17:00,3.06
14-10-2024,18:00,3.98
14-10-2024,19:00,0.86
14-10-2024,20:00,1.31
14-10-2024,21:00,1.32
14-10-2024,22:00,0
14-10-2024,23:00,0.84
15-10-2024,00:00,0
15-10-2024,01:00,0
15-10-2024,02:00,0.23
15-10-2024,03:00,0.79
15-10-2024,04:00,1.44
15-10-2024,05:00,1.03
15-10-2024,06:00,0.49
15-10-2024,07:00,1.46
15-10-2024,08:00,2.0
15-10-2024,09:00,2.92
15-10-2024,10:00,2.81
15-10-2024,11:00,0.67
15-10-2024,12:00,2.64
15-10-2024,13:00,1.96
15-10-2024,14:00,3.71
15-10-2024,15:00,4.58
15-10-2024,16:00,3.35
15-10-2024,17:00,2.6
15-10-2024,18:00,4.39
15-10-2024,19:00,0
15-10-2024,20:00,0.89
15-10-2024,21:00,1.79
15-10-2024,22:00,0.4
15-10-2024,23:00,1.17
16-10-2024,00:00,1.21
16-10-2024,01:00,1.61
16-10-2024,02:00,1.91
16-10-2024,03:00,0.52
16-10-2024,04:00,1.01
16-10-2024,05:00,1.57
16-10-2024,06:00,4.17
16-10-2024,07:00,3.01
16-10-2024,08:00,2.9
16-10-2024,09:00,2.45
16-10-2024,10:00,2.39
16-10-2024,11:00,2.35
16-10-2024,12:00,2.6
16-10-2024,13:00,4.07
16-10-2024,14:00,2.01
16-10-2024,15:00,4.32
16-10-2024,16:00,3.31
16-10-2024,17:00,3.42
16-10-2024,18:00,3.2
16-10-2024,19:00,2.3
16-10-2024,20:00,0.84
16-10-2024,21:00,0
16-10-2024,22:00,0.37
16-10-2024,23:00,2.15
17-10-2024,00:00,1.05
17-10-2024,01:00,0.4
17-10-2024,02:00,0
17-10-2024,03:00,1.07
17-10-2024,04:00,0
17-10-2024,05:00,1.36
17-10-2024,06:00,2.7
17-10-2024,07:00,2.91
17-10-2024,08:00,4.83
17-10-2024,09:00,3.78
17-10-2024,10:00,2.14
17-10-2024,11:00,4.12
17-10-2024,12:00,3.63
17-10-2024,13:00,2.69
17-10-2024,14:00,2.49
17-10-2024,15:00,2.37
17-10-2024,16:00,3.31
17-10-2024,17:00,1.8
17-10-2024,18:00,3.52
17-10-2024,19:00,0
17-10-2024,20:00,2.48
17-10-2024,21:00,1.67
17-10-2024,22:00,1.03
17-10-2024,23:00,2.06
18-10-2024,00:00,0.96
18-10-2024,01:00,1.23
18-10-2024,02:00,0
18-10-2024,03:00,1.26
18-10-2024,04:00,0.41
18-10-2024,05:00,0.81
18-10-2024,06:00,5
18-10-2024,07:00,2.15
18-10-2024,08:00,1.92
18-10-2024,09:00,2.69
18-10-2024,10:00,2.58
18-10-2024,11:00,1.8
18-10-2024,12:00,2.53
18-10-2024,13:00,3.96
18-10-2024,14:00,4.04
18-10-2024,15:00,2.48
18-10-2024,16:00,3.71
18-10-2024,17:00,3.2
18-10-2024,18:00,2.77
18-10-2024,19:00,1.13
18-10-2024,20:00,1.26
18-10-2024,21:00,3.45
18-10-2024,22:00,0.52
18-10-2024,23:00,1.51
19-10-2024,00:00,0.97
19-10-2024,01:00,0.37
19-10-2024,02:00,2.77
19-10-2024,03:00,0.27
19-10-2024,04:00,1.39
19-10-2024,05:00,0.08
19-10-2024,06:00,3.04
19-10-2024,07:00,2.7
19-10-2024,08:00,2.87
19-10-2024,09:00,2.47
19-10-2024,10:00,3.55
19-10-2024,11:00,3.42
19-10-2024,12:00,4.45
19-10-2024,13:00,3.18
19-10-2024,14:00,3.75
19-10-2024,15:00,3.34
19-10-2024,16:00,1.27
19-10-2024,17:00,2.83
19-10-2024,18:00,3.13
19-10-2024,19:00,0
19-10-2024,20:00,1.73
19-10-2024,21:00,0.21
19-10-2024,22:00,0.47
19-10-2024,23:00,0.7
20-10-2024,00:00,1.98
20-10-2024,01:00,0.33
20-10-2024,02:00,1.43
20-10-2024,03:00,2.52
20-10-2024,04:00,0
20-10-2024,05:00,0
20-10-2024,06:00,2.72
20-10-2024,07:00,2.69
20-10-2024,08:00,2.11
20-10-2024,09:00,1.14
20-10-2024,10:00,3.69
20-10-2024,11:00,3.48
20-10-2024,12:00,2.84
20-10-2024,13:00,1.57
20-10-2024,14:00,3.26
20-10-2024,15:00,1.18
20-10-2024,16:00,3.96
20-10-2024,17:00,4.53
20-10-2024,18:00,3.85
20-10-2024,19:00,3.14
20-10-2024,20:00,3.0
20-10-2024,21:00,0
20-10-2024,22:00,0.17
20-10-2024,23:00,0.93
21-10-2024,00:00,1.98
21-10-2024,01:00,2.42
21-10-2024,02:00,0.56
21-10-2024,03:00,0.28
21-10-2024,04:00,2.26
21-10-2024,05:00,0.25
21-10-2024,06:00,2.59
21-10-2024,07:00,2.04
21-10-2024,08:00,4.33
21-10-2024,09:00,4.63
21-10-2024,10:00,3.33
21-10-2024,11:00,2.33
21-10-2024,12:00,3.23
21-10-2024,13:00,4.23
21-10-2024,14:00,1.34
21-10-2024,15:00,2.55
21-10-2024,16:00,3.2
21-10-2024,17:00,2.44
21-10-2024,18:00,2.51
21-10-2024,19:00,1.6
21-10-2024,20:00,0.16
21-10-2024,21:00,2.01
21-10-2024,22:00,0.05
21-10-2024,23:00,2.26
22-10-2024,00:00,1.44
22-10-2024,01:00,0.15
22-10-2024,02:00,0.65
22-10-2024,03:00,1.19
22-10-2024,04:00,0.95
22-10-2024,05:00,1.65
22-10-2024,06:00,1.72
22-10-2024,07:00,2.94
22-10-2024,08:00,3.18
22-10-2024,09:00,1.39
22-10-2024,10:00,3.51
22-10-2024,11:00,2.56
22-10-2024,12:00,3.18
22-10-2024,13:00,2.26
22-10-2024,14:00,1.95
22-10-2024,15:00,3.2
22-10-2024,16:00,2.83
22-10-2024,17:00,2.03
22-10-2024,18:00,2.64
22-10-2024,19:00,1.0
22-10-2024,20:00,0.93
22-10-2024,21:00,1.0
22-10-2024,22:00,0.21
22-10-2024,23:00,0.04
23-10-2024,00:00,0
23-10-2024,01:00,1.18
23-10-2024,02:00,1.31
23-10-2024,03:00,0.3
23-10-2024,04:00,0.02
23-10-2024,05:00,0.66
23-10-2024,06:00,2.2
23-10-2024,07:00,4.68
23-10-2024,08:00,3.79
23-10-2024,09:00,3.41
23-10-2024,10:00,2.27
23-10-2024,11:00,3.41
23-10-2024,12:00,1.8
23-10-2024,13:00,3.31
23-10-2024,14:00,3.68
23-10-2024,15:00,3.64
23-10-2024,16:00,2.54
23-10-2024,17:00,0.94
23-10-2024,18:00,3.5
23-10-2024,19:00,0
23-10-2024,20:00,2.97
23-10-2024,21:00,0.4
23-10-2024,22:00,0.38
23-10-2024,23:00,2.13
24-10-2024,00:00,1.39
24-10-2024,01:00,1.14
24-10-2024,02:00,0.45
24-10-2024,03:00,2.3
24-10-2024,04:00,0
24-10-2024,05:00,1.54
24-10-2024,06:00,3.46
24-10-2024,07:00,2.57
24-10-2024,08:00,4.18
24-10-2024,09:00,2.9
24-10-2024,10:00,3.53
24-10-2024,11:00,2.55
24-10-2024,12:00,3.29
24-10-2024,13:00,2.27
24-10-2024,14:00,2.21
24-10-2024,15:00,3.33
24-10-2024,16:00,1.64
24-10-2024,17:00,4.07
24-10-2024,18:00,3.23
24-10-2024,19:00,0
24-10-2024,20:00,1.14
24-10-2024,21:00,0
24-10-2024,22:00,1.44
24-10-2024,23:00,0
25-10-2024,00:00,0.68
25-10-2024,01:00,2.67
25-10-2024,02:00,3.57
25-10-2024,03:00,1.41
25-10-2024,04:00,0.2
25-10-2024,05:00,0
25-10-2024,06:00,1.74
25-10-2024,07:00,3.65
25-10-2024,08:00,3.65
25-10-2024,09:00,2.79
25-10-2024,10:00,2.26
25-10-2024,11:00,4.73
25-10-2024,12:00,3.0
25-10-2024,13:00,2.12
25-10-2024,14:00,1.4
25-10-2024,15:00,3.35
25-10-2024,16:00,4.15
25-10-2024,17:00,3.84
25-10-2024,18:00,3.18
25-10-2024,19:00,1.46
25-10-2024,20:00,0.12
25-10-2024,21:00,2.7
25-10-2024,22:00,0.34
25-10-2024,23:00,0.73
26-10-2024,00:00,0.81
26-10-2024,01:00,0.32
26-10-2024,02:00,0
26-10-2024,03:00,1.5
26-10-2024,04:00,0.16
26-10-2024,05:00,0.03
26-10-2024,06:00,3.55
26-10-2024,07:00,3.39
26-10-2024,08:00,2.04
26-10-2024,09:00,1.67
26-10-2024,10:00,1.17
26-10-2024,11:00,3.21
26-10-2024,12:00,4.64
26-10-2024,13:00,2.77
26-10-2024,14:00,2.21
26-10-2024,15:00,0.77
26-10-2024,16:00,2.84
26-10-2024,17:00,1.51
26-10-2024,18:00,2.17
26-10-2024,19:00,0.65
26-10-2024,20:00,1.47
26-10-2024,21:00,0.87
26-10-2024,22:00,1.55
26-10-2024,23:00,1.02
27-10-2024,00:00,2.28
27-10-2024,01:00,2.17
27-10-2024,02:00,2.22
27-10-2024,03:00,0.32
27-10-2024,04:00,0
27-10-2024,05:00,2.33
27-10-2024,06:00,1.85
27-10-2024,07:00,4.21
27-10-2024,08:00,2.67
27-10-2024,09:00,4.19
27-10-2024,10:00,2.71
27-10-2024,11:00,2.66
27-10-2024,12:00,3.0
27-10-2024,13:00,3.35
27-10-2024,14:00,2.87
27-10-2024,15:00,3.0
27-10-2024,16:00,1.74
27-10-2024,17:00,2.89
27-10-2024,18:00,3.77
27-10-2024,19:00,2.34
27-10-2024,20:00,3.03
27-10-2024,21:00,0
27-10-2024,22:00,1.31
27-10-2024,23:00,1.78
28-10-2024,00:00,0
28-10-2024,01:00,2.68
28-10-2024,02:00,0.94
28-10-2024,03:00,1.07
28-10-2024,04:00,1.27
28-10-2024,05:00,0.54
28-10-2024,06:00,2.95
28-10-2024,07:00,2.19
28-10-2024,08:00,2.85
28-10-2024,09:00,4.8
28-10-2024,10:00,2.35
28-10-2024,11:00,3.61
28-10-2024,12:00,3.62
28-10-2024,13:00,2.69
28-10-2024,14:00,2.16
28-10-2024,15:00,2.65
28-10-2024,16:00,2.02
28-10-2024,17:00,4.21
28-10-2024,18:00,3.24
28-10-2024,19:00,0.23
28-10-2024,20:00,0.77
28-10-2024,21:00,1.62
28-10-2024,22:00,0
28-10-2024,23:00,1.13
29-10-2024,00:00,0
29-10-2024,01:00,0.94
29-10-2024,02:00,0.67
29-10-2024,03:00,1.13
29-10-2024,04:00,1.75
29-10-2024,05:00,0.88
29-10-2024,06:00,1.31
29-10-2024,07:00,3.47
29-10-2024,08:00,2.38
29-10-2024,09:00,3.33
29-10-2024,10:00,4.47
29-10-2024,11:00,1.19
29-10-2024,12:00,1.87
29-10-2024,13:00,2.13
29-10-2024,14:00,2.71
29-10-2024,15:00,0
29-10-2024,16:00,2.26
29-10-2024,17:00,2.94
29-10-2024,18:00,1.99
29-10-2024,19:00,1.15
29-10-2024,20:00,0
29-10-2024,21:00,2.04
29-10-2024,22:00,0
29-10-2024,23:00,0.37
