floor,07
location,002
type,Plug
01-10-2024,19:00,0
01-10-2024,20:00,2.57
01-10-2024,21:00,1.16
01-10-2024,22:00,0
01-10-2024,23:00,1.28
02-10-2024,00:00,0
02-10-2024,01:00,0.88
02-10-2024,02:00,0.36
02-10-2024,03:00,0.39
02-10-2024,04:00,1.65
02-10-2024,05:00,0.48
02-10-2024,06:00,1.2
02-10-2024,07:00,2.7
02-10-2024,08:00,3.84
02-10-2024,09:00,3.46
02-10-2024,10:00,4.05
02-10-2024,11:00,4.56
02-10-2024,12:00,2.66
02-10-2024,13:00,2.85
02-10-2024,14:00,1.61
02-10-2024,15:00,3.39
02-10-2024,16:00,0.98
02-10-2024,17:00,1.65
02-10-2024,18:00,2.21
02-10-2024,19:00,0.86
02-10-2024,20:00,0.17
02-10-2024,21:00,1.88
02-10-2024,22:00,1.81
02-10-2024,23:00,1.73
03-10-2024,00:00,0
03-10-2024,01:00,2.13
03-10-2024,02:00,4.19
03-10-2024,03:00,0.29
03-10-2024,04:00,0.54
03-10-2024,05:00,1.15
03-10-2024,06:00,5
03-10-2024,07:00,3.09
03-10-2024,08:00,3.55
03-10-2024,09:00,3.51
03-10-2024,10:00,2.82
03-10-2024,11:00,4.57
03-10-2024,12:00,3.6
03-10-2024,13:00,5
03-10-2024,14:00,3.17
03-10-2024,15:00,2.44
03-10-2024,16:00,3.7
03-10-2024,17:00,3.56
03-10-2024,18:00,3.13
03-10-2024,19:00,2.66
03-10-2024,20:00,2.0
03-10-2024,21:00,0.14
03-10-2024,22:00,1.24
03-10-2024,23:00,0.44
04-10-2024,00:00,2.43
04-10-2024,01:00,1.13
04-10-2024,02:00,1.23
04-10-2024,03:00,2.27
04-10-2024,04:00,2.09
04-10-2024,05:00,0.94
04-10-2024,06:00,3.46
04-10-2024,07:00,3.29
04-10-2024,08:00,3.0
04-10-2024,09:00,2.52
04-10-2024,10:00,1.99
04-10-2024,11:00,3.18
04-10-2024,12:00,2.65
04-10-2024,13:00,4.58
04-10-2024,14:00,5
04-10-2024,15:00,3.43
04-10-2024,16:00,3.51
04-10-2024,17:00,4.55
04-10-2024,18:00,1.46
04-10-2024,19:00,0
04-10-2024,20:00,0
04-10-2024,21:00,0.5
04-10-2024,22:00,1.28
04-10-2024,23:00,3.23
05-10-2024,00:00,1.63
05-10-2024,01:00,1.21
05-10-2024,02:00,0.49
05-10-2024,03:00,1.75
05-10-2024,04:00,2.35
05-10-2024,05:00,0.08
05-10-2024,06:00,3.91
05-10-2024,07:00,4.27
05-10-2024,08:00,2.92
05-10-2024,09:00,2.91
05-10-2024,10:00,4.18
05-10-2024,11:00,3.33
05-10-2024,12:00,2.26
05-10-2024,13:00,2.23
05-10-2024,14:00,1.93
05-10-2024,15:00,3.01
05-10-2024,16:00,3.29
05-10-2024,17:00,1.43
05-10-2024,18:00,2.81
05-10-2024,19:00,1.3
05-10-2024,20:00,0
05-10-2024,21:00,0.54
05-10-2024,22:00,1.41
05-10-2024,23:00,0.38
06-10-2024,00:00,0
06-10-2024,01:00,0
06-10-2024,02:00,0.12
06-10-2024,03:00,0.5
06-10-2024,04:00,0
06-10-2024,05:00,0.49
06-10-2024,06:00,2.3
06-10-2024,07:00,3.42
06-10-2024,08:00,2.3
06-10-2024,09:00,2.25
06-10-2024,10:00,2.29
06-10-2024,11:00,3.33
06-10-2024,12:00,3.23
06-10-2024,13:00,3.09
06-10-2024,14:00,2.24
06-10-2024,15:00,1.25
06-10-2024,16:00,2.19
06-10-2024,17:00,3.49
06-10-2024,18:00,2.13
06-10-2024,19:00,1.1
06-10-2024,20:00,1.64
06-10-2024,21:00,0.83
06-10-2024,22:00,1.84
06-10-2024,23:00,3.78
07-10-2024,00:00,2.17
07-10-2024,01:00,1.16
07-10-2024,02:00,0.65
07-10-2024,03:00,2.18
07-10-2024,04:00,1.16
07-10-2024,05:00,0.56
07-10-2024,06:00,2.8
07-10-2024,07:00,2.81
07-10-2024,08:00,2.47
07-10-2024,09:00,2.3
07-10-2024,10:00,1.7
07-10-2024,11:00,2.01
07-10-2024,12:00,2.71
07-10-2024,13:00,2.39
07-10-2024,14:00,2.51
07-10-2024,15:00,2.97
07-10-2024,16:00,1.05
07-10-2024,17:00,4.27
07-10-2024,18:00,3.43
07-10-2024,19:00,1.72
07-10-2024,20:00,1.42
07-10-2024,21:00,2.79
07-10-2024,22:00,1.88
07-10-2024,23:00,2.92
08-10-2024,00:00,1.17
08-10-2024,01:00,0
08-10-2024,02:00,0.03
08-10-2024,03:00,0
08-10-2024,04:00,1.85
08-10-2024,05:00,2.03
08-10-2024,06:00,3.86
08-10-2024,07:00,3.36
08-10-2024,08:00,1.22
08-10-2024,09:00,3.89
08-10-2024,10:00,3.02
08-10-2024,11:00,2.49
08-10-2024,12:00,4.87
08-10-2024,13:00,1.83
08-10-2024,14:00,3.65
08-10-2024,15:00,3.88
08-10-2024,16:00,4.84
08-10-2024,17:00,3.8
08-10-2024,18:00,2.44
08-10-2024,19:00,0
08-10-2024,20:00,1.69
08-10-2024,21:00,0
08-10-2024,22:00,0.95
08-10-2024,23:00,0.26
09-10-2024,00:00,0.17
09-10-2024,01:00,1.06
09-10-2024,02:00,0.84
09-10-2024,03:00,1.06
09-10-2024,04:00,0.94
09-10-2024,05:00,1.77
09-10-2024,06:00,3.2
09-10-2024,07:00,3.09
09-10-2024,08:00,4.28
09-10-2024,09:00,3.55
09-10-2024,10:00,4.38
09-10-2024,11:00,3.84
09-10-2024,12:00,3.96
09-10-2024,13:00,3.22
09-10-2024,14:00,3.63
09-10-2024,15:00,4.58
09-10-2024,16:00,2.68
09-10-2024,17:00,3.43
09-10-2024,18:00,4.48
09-10-2024,19:00,0.84
09-10-2024,20:00,1.48
09-10-2024,21:00,2.21
09-10-2024,22:00,0.06
09-10-2024,23:00,0
10-10-2024,00:00,0
10-10-2024,01:00,1.59
10-10-2024,02:00,0.75
10-10-2024,03:00,0.88
10-10-2024,04:00,0
10-10-2024,05:00,2.69
10-10-2024,06:00,1.83
10-10-2024,07:00,2.03
10-10-2024,08:00,0.91
10-10-2024,09:00,3.06
10-10-2024,10:00,4.0
10-10-2024,11:00,1.28
10-10-2024,12:00,2.88
10-10-2024,13:00,3.66
10-10-2024,14:00,4.6
10-10-2024,15:00,1.96
10-10-2024,16:00,3.58
10-10-2024,17:00,0.4
10-10-2024,18:00,3.05
10-10-2024,19:00,0.13
10-10-2024,20:00,2.13
10-10-2024,21:00,2.61
10-10-2024,22:00,1.66
10-10-2024,23:00,0.87
11-10-2024,00:00,0.64
11-10-2024,01:00,1.28
11-10-2024,02:00,0.75
11-10-2024,03:00,0.38
11-10-2024,04:00,1.12
11-10-2024,05:00,1.23
11-10-2024,06:00,1.5
11-10-2024,07:00,3.75
11-10-2024,08:00,1.81
11-10-2024,09:00,2.18
11-10-2024,10:00,3.3
11-10-2024,11:00,2.84
11-10-2024,12:00,2.52
11-10-2024,13:00,2.01
11-10-2024,14:00,2.74
11-10-2024,15:00,2.83
11-10-2024,16:00,2.88
11-10-2024,17:00,4.29
11-10-2024,18:00,3.19
11-10-2024,19:00,0.81
11-10-2024,20:00,1.83
11-10-2024,21:00,0.24
11-10-2024,22:00,0.28
11-10-2024,23:00,2.42
12-10-2024,00:00,1.77
12-10-2024,01:00,1.36
12-10-2024,02:00,1.86
12-10-2024,03:00,1.47
12-10-2024,04:00,2.16
12-10-2024,05:00,1.19
12-10-2024,06:00,3.77
12-10-2024,07:00,3.6
12-10-2024,08:00,2.77
12-10-2024,09:00,3.62
12-10-2024,10:00,3.1
12-10-2024,11:00,2.08
12-10-2024,12:00,-0.0
12-10-2024,13:00,2.89
12-10-2024,14:00,4.51
12-10-2024,15:00,4.07
12-10-2024,16:00,2.86
12-10-2024,17:00,2.06
12-10-2024,18:00,1.21
12-10-2024,19:00,1.28
12-10-2024,20:00,0
12-10-2024,21:00,1.22
12-10-2024,22:00,2.13
12-10-2024,23:00,0
13-10-2024,00:00,0.97
13-10-2024,01:00,1.54
13-10-2024,02:00,0.6
13-10-2024,03:00,0
13-10-2024,04:00,2.2
13-10-2024,05:00,1.08
13-10-2024,06:00,3.02
13-10-2024,07:00,4.05
13-10-2024,08:00,4.0
13-10-2024,09:00,2.03
13-10-2024,10:00,1.89
13-10-2024,11:00,2.68
13-10-2024,12:00,2.0
13-10-2024,13:00,2.35
13-10-2024,14:00,3.13
13-10-2024,15:00,5
13-10-2024,16:00,2.46
13-10-2024,17:00,1.28
13-10-2024,18:00,3.91
13-10-2024,19:00,0.11
13-10-2024,20:00,1.55
13-10-2024,21:00,0
13-10-2024,22:00,1.02
13-10-2024,23:00,3.04
14-10-2024,00:00,0.62
14-10-2024,01:00,1.29
14-10-2024,02:00,0
14-10-2024,03:00,0.14
14-10-2024,04:00,0
14-10-2024,05:00,0
14-10-2024,06:00,3.96
14-10-2024,07:00,2.28
14-10-2024,08:00,3.61
14-10-2024,09:00,2.58
14-10-2024,10:00,2.92
14-10-2024,11:00,2.63
14-10-2024,12:00,2.58
14-10-2024,13:00,3.08
14-10-2024,14:00,2.21
14-10-2024,15:00,3.86
14-10-2024,16:00,2.87
14-10-2024,17:00,4.42
14-10-2024,18:00,2.77
14-10-2024,19:00,0
14-10-2024,20:00,0.09
14-10-2024,21:00,1.86
14-10-2024,22:00,0.84
14-10-2024,23:00,2.16
15-10-2024,00:00,0.66
15-10-2024,01:00,0.25
15-10-2024,02:00,1.57
15-10-2024,03:00,2.57
15-10-2024,04:00,0.58
15-10-2024,05:00,1.1
15-10-2024,06:00,4.77
15-10-2024,07:00,2.91
15-10-2024,08:00,3.07
15-10-2024,09:00,3.48
15-10-2024,10:00,4.09
15-10-2024,11:00,2.77
15-10-2024,12:00,2.02
15-10-2024,13:00,3.52
15-10-2024,14:00,2.71
15-10-2024,15:00,3.09
15-10-2024,16:00,4.1
15-10-2024,17:00,1.35
15-10-2024,18:00,4.43
15-10-2024,19:00,2.59
15-10-2024,20:00,2.22
15-10-2024,21:00,0.53
15-10-2024,22:00,0.89
15-10-2024,23:00,1.74
16-10-2024,00:00,1.15
16-10-2024,01:00,0
16-10-2024,02:00,1.39
16-10-2024,03:00,0.69
16-10-2024,04:00,2.93
16-10-2024,05:00,0.62
16-10-2024,06:00,3.84
16-10-2024,07:00,1.85
16-10-2024,08:00,4.19
16-10-2024,09:00,4.19
16-10-2024,10:00,2.39
16-10-2024,11:00,3.25
16-10-2024,12:00,2.72
16-10-2024,13:00,3.67
16-10-2024,14:00,4.81
16-10-2024,15:00,3.2
16-10-2024,16:00,2.19
16-10-2024,17:00,2.16
16-10-2024,18:00,2.04
16-10-2024,19:00,2.94
16-10-2024,20:00,0.11
16-10-2024,21:00,1.6
16-10-2024,22:00,2.85
16-10-2024,23:00,0
17-10-2024,00:00,0.85
17-10-2024,01:00,1.18
17-10-2024,02:00,1.58
17-10-2024,03:00,0.5
17-10-2024,04:00,1.24
17-10-2024,05:00,1.25
17-10-2024,06:00,4.4
17-10-2024,07:00,3.03
17-10-2024,08:00,3.22
17-10-2024,09:00,4.45
17-10-2024,10:00,2.02
17-10-2024,11:00,2.53
17-10-2024,12:00,3.4
17-10-2024,13:00,3.12
17-10-2024,14:00,2.88
17-10-2024,15:00,3.4
17-10-2024,16:00,2.22
17-10-2024,17:00,0.42
17-10-2024,18:00,4.64
17-10-2024,19:00,0.57
17-10-2024,20:00,0.25
17-10-2024,21:00,0.45
17-10-2024,22:00,0
17-10-2024,23:00,0.89
18-10-2024,00:00,0.07
18-10-2024,01:00,1.45
18-10-2024,02:00,0.88
18-10-2024,03:00,2.57
18-10-2024,04:00,1.16
18-10-2024,05:00,1.39
18-10-2024,06:00,3.5
18-10-2024,07:00,2.78
18-10-2024,08:00,3.44
18-10-2024,09:00,2.68
18-10-2024,10:00,2.33
18-10-2024,11:00,3.96
18-10-2024,12:00,2.21
18-10-2024,13:00,1.84
18-10-2024,14:00,3.2
18-10-2024,15:00,3.33
18-10-2024,16:00,3.4
18-10-2024,17:00,2.59
18-10-2024,18:00,1.8
18-10-2024,19:00,2.61
18-10-2024,20:00,1.73
18-10-2024,21:00,0.96
18-10-2024,22:00,3.58
18-10-2024,23:00,1.33
19-10-2024,00:00,1.62
19-10-2024,01:00,0
19-10-2024,02:00,2.6
19-10-2024,03:00,1.01
19-10-2024,04:00,1.1
19-10-2024,05:00,0.24
19-10-2024,06:00,3.31
19-10-2024,07:00,1.57
19-10-2024,08:00,2.39
19-10-2024,09:00,0.9
19-10-2024,10:00,3.33
19-10-2024,11:00,3.34
19-10-2024,12:00,1.58
19-10-2024,13:00,1.66
19-10-2024,14:00,2.7
19-10-2024,15:00,3.28
19-10-2024,16:00,2.83
19-10-2024,17:00,4.62
19-10-2024,18:00,0.99
19-10-2024,19:00,0.81
19-10-2024,20:00,0.67
19-10-2024,21:00,1.33
19-10-2024,22:00,1.7
19-10-2024,23:00,2.07
20-10-2024,00:00,0.26
20-10-2024,01:00,0
20-10-2024,02:00,0.01
20-10-2024,03:00,0
20-10-2024,04:00,1.03
20-10-2024,05:00,1.63
20-10-2024,06:00,1.08
20-10-2024,07:00,3.21
20-10-2024,08:00,2.56
20-10-2024,09:00,3.2
20-10-2024,10:00,3.09
20-10-2024,11:00,3.7
20-10-2024,12:00,2.98
20-10-2024,13:00,3.9
20-10-2024,14:00,2.37
20-10-2024,15:00,3.33
20-10-2024,16:00,4.23
20-10-2024,17:00,1.59
20-10-2024,18:00,3.67
20-10-2024,19:00,2.02
20-10-2024,20:00,2.51
20-10-2024,21:00,1.78
20-10-2024,22:00,0.79
20-10-2024,23:00,1.3
21-10-2024,00:00,0.57
21-10-2024,01:00,1.5
21-10-2024,02:00,0
21-10-2024,03:00,1.16
21-10-2024,04:00,0.71
21-10-2024,05:00,0.62
21-10-2024,06:00,3.32
21-10-2024,07:00,4.53
21-10-2024,08:00,4.42
21-10-2024,09:00,2.4
21-10-2024,10:00,2.07
21-10-2024,11:00,2.63
21-10-2024,12:00,2.65
21-10-2024,13:00,2.76
21-10-2024,14:00,3.86
21-10-2024,15:00,2.66
21-10-2024,16:00,2.56
21-10-2024,17:00,0.98
21-10-2024,18:00,3.22
21-10-2024,19:00,0.58
21-10-2024,20:00,0.7
21-10-2024,21:00,0.7
21-10-2024,22:00,2.58
21-10-2024,23:00,0.56
22-10-2024,00:00,0.46
22-10-2024,01:00,1.35
22-10-2024,02:00,2.02
22-10-2024,03:00,0
22-10-2024,04:00,0.14
22-10-2024,05:00,1.87
22-10-2024,06:00,3.4
22-10-2024,07:00,2.65
22-10-2024,08:00,1.31
22-10-2024,09:00,4.41
22-10-2024,10:00,3.33
22-10-2024,11:00,3.94
22-10-2024,12:00,4.79
22-10-2024,13:00,2.41
22-10-2024,14:00,3.02
22-10-2024,15:00,3.39
22-10-2024,16:00,3.0
22-10-2024,17:00,2.34
22-10-2024,18:00,3.59
22-10-2024,19:00,2.92
22-10-2024,20:00,2.44
22-10-2024,21:00,0
22-10-2024,22:00,0.6
22-10-2024,23:00,1.63
23-10-2024,00:00,2.12
23-10-2024,01:00,2.68
23-10-2024,02:00,0.75
23-10-2024,03:00,1.33
23-10-2024,04:00,0.26
23-10-2024,05:00,0
23-10-2024,06:00,4.68
23-10-2024,07:00,2.89
23-10-2024,08:00,2.64
23-10-2024,09:00,3.67
23-10-2024,10:00,3.86
23-10-2024,11:00,4.26
23-10-2024,12:00,1.86
23-10-2024,13:00,3.17
23-10-2024,14:00,2.47
23-10-2024,15:00,1.86
23-10-2024,16:00,2.22
23-10-2024,17:00,3.42
23-10-2024,18:00,3.97
23-10-2024,19:00,0.89
23-10-2024,20:00,1.9
23-10-2024,21:00,0.71
23-10-2024,22:00,1.22
23-10-2024,23:00,0
24-10-2024,00:00,0.58
24-10-2024,01:00,1.3
24-10-2024,02:00,2.12
24-10-2024,03:00,1.41
24-10-2024,04:00,0.26
24-10-2024,05:00,0.3
24-10-2024,06:00,2.47
24-10-2024,07:00,2.05
24-10-2024,08:00,5
24-10-2024,09:00,2.42
24-10-2024,10:00,2.63
24-10-2024,11:00,2.72
24-10-2024,12:00,3.56
24-10-2024,13:00,2.37
24-10-2024,14:00,4.21
24-10-2024,15:00,2.04
24-10-2024,16:00,4.19
24-10-2024,17:00,3.09
24-10-2024,18:00,2.48
24-10-2024,19:00,0
24-10-2024,20:00,0.29
24-10-2024,21:00,2.28
24-10-2024,22:00,0
24-10-2024,23:00,0.65
25-10-2024,00:00,0
25-10-2024,01:00,1.49
25-10-2024,02:00,0.27
25-10-2024,03:00,0.88
25-10-2024,04:00,0
25-10-2024,05:00,0
25-10-2024,06:00,2.98
25-10-2024,07:00,1.97
25-10-2024,08:00,2.92
25-10-2024,09:00,4.42
25-10-2024,10:00,2.89
25-10-2024,11:00,1.67
25-10-2024,12:00,2.94
25-10-2024,13:00,4.06
25-10-2024,14:00,3.11
25-10-2024,15:00,1.48
25-10-2024,16:00,2.0
25-10-2024,17:00,3.36
25-10-2024,18:00,3.79
25-10-2024,19:00,0.26
25-10-2024,20:00,0.11
25-10-2024,21:00,0.71
25-10-2024,22:00,1.46
25-10-2024,23:00,0
26-10-2024,00:00,0
26-10-2024,01:00,1.67
26-10-2024,02:00,0
26-10-2024,03:00,0
26-10-2024,04:00,2.12
26-10-2024,05:00,0
26-10-2024,06:00,2.27
26-10-2024,07:00,4.25
26-10-2024,08:00,1.78
26-10-2024,09:00,4.07
26-10-2024,10:00,2.7
26-10-2024,11:00,1.51
26-10-2024,12:00,4.66
26-10-2024,13:00,1.17
26-10-2024,14:00,3.16
26-10-2024,15:00,2.46
26-10-2024,16:00,4.04
26-10-2024,17:00,1.45
26-10-2024,18:00,3.04
26-10-2024,19:00,2.31
26-10-2024,20:00,0.93
26-10-2024,21:00,0.84
26-10-2024,22:00,0.84
26-10-2024,23:00,0.82
27-10-2024,00:00,0.44
27-10-2024,01:00,0.09
27-10-2024,02:00,0
27-10-2024,03:00,0
27-10-2024,04:00,0
27-10-2024,05:00,1.89
27-10-2024,06:00,4.01
27-10-2024,07:00,3.58
27-10-2024,08:00,3.91
27-10-2024,09:00,4.92
27-10-2024,10:00,2.61
27-10-2024,11:00,2.36
27-10-2024,12:00,3.86
27-10-2024,13:00,2.89
27-10-2024,14:00,3.54
27-10-2024,15:00,1.99
27-10-2024,16:00,1.69
27-10-2024,17:00,3.7
27-10-2024,18:00,3.09
27-10-2024,19:00,0.41
27-10-2024,20:00,1.44
27-10-2024,21:00,1.03
27-10-2024,22:00,1.38
27-10-2024,23:00,0.99
28-10-2024,00:00,0.57
28-10-2024,01:00,0.94
28-10-2024,02:00,1.74
28-10-2024,03:00,2.13
28-10-2024,04:00,1.78
28-10-2024,05:00,0
28-10-2024,06:00,3.13
28-10-2024,07:00,2.79
28-10-2024,08:00,2.67
28-10-2024,09:00,2.41
28-10-2024,10:00,3.64
28-10-2024,11:00,3.94
28-10-2024,12:00,4.67
28-10-2024,13:00,2.42
28-10-2024,14:00,3.16
28-10-2024,15:00,3.98
28-10-2024,16:00,3.33
28-10-2024,17:00,1.2
28-10-2024,18:00,3.07
28-10-2024,19:00,0.76
28-10-2024,20:00,0.88
28-10-2024,21:00,0.23
28-10-2024,22:00,2.71
28-10-2024,23:00,2.19
29-10-2024,00:00,2.86
29-10-2024,01:00,0
29-10-2024,02:00,0.14
29-10-2024,03:00,0.18
29-10-2024,04:00,1.87
29-10-2024,05:00,0.85
29-10-2024,06:00,4.81
29-10-2024,07:00,3.5
29-10-2024,08:00,2.49
29-10-2024,09:00,4.47
29-10-2024,10:00,2.46
29-10-2024,11:00,3.29
29-10-2024,12:00,4.15
29-10-2024,13:00,3.08
29-10-2024,14:00,0.88
29-10-2024,15:00,3.77
29-10-2024,16:00,1.12
29-10-2024,17:00,1.94
29-10-2024,18:00,3.65
29-10-2024,19:00,1.28
29-10-2024,20:00,2.41
29-10-2024,21:00,2.57
29-10-2024,22:00,2.51
29-10-2024,23:00,1.02
