floor,01
location,005
type,AC2
14-10-2024,04:00,2.86
14-10-2024,05:00,0
14-10-2024,06:00,3.83
14-10-2024,07:00,1.78
14-10-2024,08:00,2.66
14-10-2024,09:00,4.81
14-10-2024,10:00,2.56
14-10-2024,11:00,4.43
14-10-2024,12:00,0.03
14-10-2024,13:00,2.58
14-10-2024,14:00,3.18
14-10-2024,15:00,4.3
14-10-2024,16:00,2.78
14-10-2024,17:00,2.93
14-10-2024,18:00,2.44
14-10-2024,19:00,0.64
14-10-2024,20:00,0.78
14-10-2024,21:00,0.8
14-10-2024,22:00,1.15
14-10-2024,23:00,0.16
15-10-2024,00:00,0
15-10-2024,01:00,0.48
15-10-2024,02:00,0.39
15-10-2024,03:00,0.15
15-10-2024,04:00,1.67
15-10-2024,05:00,2.51
15-10-2024,06:00,3.04
15-10-2024,07:00,3.51
15-10-2024,08:00,2.51
15-10-2024,09:00,0.37
15-10-2024,10:00,1.82
15-10-2024,11:00,1.25
15-10-2024,12:00,4.52
15-10-2024,13:00,3.02
15-10-2024,14:00,3.36
15-10-2024,15:00,3.62
15-10-2024,16:00,3.86
15-10-2024,17:00,1.25
15-10-2024,18:00,2.73
15-10-2024,19:00,2.32
15-10-2024,20:00,2.46
15-10-2024,21:00,0.71
15-10-2024,22:00,1.24
15-10-2024,23:00,2.82
16-10-2024,00:00,1.23
16-10-2024,01:00,2.53
16-10-2024,02:00,1.76
16-10-2024,03:00,1.95
16-10-2024,04:00,1.7
16-10-2024,05:00,1.56
16-10-2024,06:00,3.85
16-10-2024,07:00,3.32
16-10-2024,08:00,4.22
16-10-2024,09:00,4.57
16-10-2024,10:00,2.26
16-10-2024,11:00,3.74
16-10-2024,12:00,2.29
16-10-2024,13:00,2.03
16-10-2024,14:00,2.86
16-10-2024,15:00,3.19
16-10-2024,16:00,3.03
16-10-2024,17:00,1.16
16-10-2024,18:00,3.79
16-10-2024,19:00,1.78
16-10-2024,20:00,0
16-10-2024,21:00,1.62
16-10-2024,22:00,1.54
16-10-2024,23:00,2.53
17-10-2024,00:00,1.14
17-10-2024,01:00,1.7
17-10-2024,02:00,0.6
17-10-2024,03:00,2.06
17-10-2024,04:00,0
17-10-2024,05:00,0.9
17-10-2024,06:00,4.19
17-10-2024,07:00,1.23
17-10-2024,08:00,2.4
17-10-2024,09:00,4.75
17-10-2024,10:00,3.42
17-10-2024,11:00,4.27
17-10-2024,12:00,3.41
17-10-2024,13:00,2.59
17-10-2024,14:00,3.35
17-10-2024,15:00,1.35
17-10-2024,16:00,2.79
17-10-2024,17:00,2.39
17-10-2024,18:00,2.21
17-10-2024,19:00,1.69
17-10-2024,20:00,0.57
17-10-2024,21:00,0.58
17-10-2024,22:00,1.16
17-10-2024,23:00,2.87
18-10-2024,00:00,0
18-10-2024,01:00,0.19
18-10-2024,02:00,1.08
18-10-2024,03:00,1.44
18-10-2024,04:00,0.15
18-10-2024,05:00,2.34
18-10-2024,06:00,4.19
18-10-2024,07:00,2.8
18-10-2024,08:00,3.18
18-10-2024,09:00,4.06
18-10-2024,10:00,2.85
18-10-2024,11:00,3.83
18-10-2024,12:00,2.72
18-10-2024,13:00,2.44
18-10-2024,14:00,2.6
18-10-2024,15:00,2.18
18-10-2024,16:00,4.36
18-10-2024,17:00,3.25
18-10-2024,18:00,2.17
18-10-2024,19:00,0
18-10-2024,20:00,3.0
18-10-2024,21:00,0.55
18-10-2024,22:00,0
18-10-2024,23:00,2.46
19-10-2024,00:00,0.33
19-10-2024,01:00,0.22
19-10-2024,02:00,1.09
19-10-2024,03:00,0.89
19-10-2024,04:00,1.77
19-10-2024,05:00,2.28
19-10-2024,06:00,2.32
19-10-2024,07:00,3.19
19-10-2024,08:00,1.36
19-10-2024,09:00,1.83
19-10-2024,10:00,2.48
19-10-2024,11:00,2.65
19-10-2024,12:00,2.19
19-10-2024,13:00,3.1
19-10-2024,14:00,4.65
19-10-2024,15:00,3.05
19-10-2024,16:00,2.84
19-10-2024,17:00,5
19-10-2024,18:00,3.88
19-10-2024,19:00,1.17
19-10-2024,20:00,0.33
19-10-2024,21:00,0.61
19-10-2024,22:00,2.21
19-10-2024,23:00,0.16
20-10-2024,00:00,0.1
20-10-2024,01:00,0.71
20-10-2024,02:00,2.45
20-10-2024,03:00,1.4
20-10-2024,04:00,1.26
20-10-2024,05:00,1.26
20-10-2024,06:00,3.46
20-10-2024,07:00,1.66
20-10-2024,08:00,3.65
20-10-2024,09:00,2.23
20-10-2024,10:00,2.58
20-10-2024,11:00,2.93
20-10-2024,12:00,3.78
20-10-2024,13:00,3.55
20-10-2024,14:00,1.68
20-10-2024,15:00,4.47
20-10-2024,16:00,1.39
20-10-2024,17:00,4.38
20-10-2024,18:00,1.93
20-10-2024,19:00,1.07
20-10-2024,20:00,3.12
20-10-2024,21:00,1.47
20-10-2024,22:00,1.39
20-10-2024,23:00,0.92
21-10-2024,00:00,0
21-10-2024,01:00,0.33
21-10-2024,02:00,0.1
21-10-2024,03:00,1.18
21-10-2024,04:00,0.88
21-10-2024,05:00,0
21-10-2024,06:00,1.88
21-10-2024,07:00,3.16
21-10-2024,08:00,3.55
21-10-2024,09:00,2.91
21-10-2024,10:00,1.04
21-10-2024,11:00,1.26
21-10-2024,12:00,0.81
21-10-2024,13:00,2.97
21-10-2024,14:00,2.16
21-10-2024,15:00,2.28
21-10-2024,16:00,1.15
21-10-2024,17:00,5
21-10-2024,18:00,3.68
21-10-2024,19:00,1.13
21-10-2024,20:00,1.04
21-10-2024,21:00,0
21-10-2024,22:00,0.89
21-10-2024,23:00,1.78
22-10-2024,00:00,0.89
22-10-2024,01:00,0.73
22-10-2024,02:00,0
22-10-2024,03:00,0
22-10-2024,04:00,0.74
22-10-2024,05:00,0
22-10-2024,06:00,4.5
22-10-2024,07:00,5
22-10-2024,08:00,3.25
22-10-2024,09:00,3.38
22-10-2024,10:00,1.3
22-10-2024,11:00,1.9
22-10-2024,12:00,1.19
22-10-2024,13:00,1.36
22-10-2024,14:00,3.71
22-10-2024,15:00,1.4
22-10-2024,16:00,1.02
22-10-2024,17:00,2.48
22-10-2024,18:00,3.26
22-10-2024,19:00,0
22-10-2024,20:00,2.07
22-10-2024,21:00,1.4
22-10-2024,22:00,1.97
22-10-2024,23:00,0.4
23-10-2024,00:00,1.64
23-10-2024,01:00,0
23-10-2024,02:00,2.3
23-10-2024,03:00,1.77
23-10-2024,04:00,2.08
23-10-2024,05:00,2.03
23-10-2024,06:00,3.81
23-10-2024,07:00,4.89
23-10-2024,08:00,4.32
23-10-2024,09:00,3.01
23-10-2024,10:00,2.86
23-10-2024,11:00,2.26
23-10-2024,12:00,3.63
23-10-2024,13:00,3.85
23-10-2024,14:00,1.76
23-10-2024,15:00,3.79
23-10-2024,16:00,2.89
23-10-2024,17:00,2.87
23-10-2024,18:00,2.6
23-10-2024,19:00,0.46
23-10-2024,20:00,1.77
23-10-2024,21:00,1.74
23-10-2024,22:00,1.09
23-10-2024,23:00,1.26
24-10-2024,00:00,0.05
24-10-2024,01:00,2.11
24-10-2024,02:00,1.38
24-10-2024,03:00,0.85
24-10-2024,04:00,1.64
24-10-2024,05:00,1.34
24-10-2024,06:00,3.0
24-10-2024,07:00,3.12
24-10-2024,08:00,2.95
24-10-2024,09:00,5
24-10-2024,10:00,2.72
24-10-2024,11:00,1.11
24-10-2024,12:00,2.94
24-10-2024,13:00,4.06
24-10-2024,14:00,4.07
24-10-2024,15:00,2.61
24-10-2024,16:00,3.66
24-10-2024,17:00,1.23
24-10-2024,18:00,1.83
24-10-2024,19:00,2.15
24-10-2024,20:00,1.92
24-10-2024,21:00,0.78
24-10-2024,22:00,1.97
24-10-2024,23:00,1.6
25-10-2024,00:00,1.75
25-10-2024,01:00,0
25-10-2024,02:00,0.47
25-10-2024,03:00,0
25-10-2024,04:00,0.98
25-10-2024,05:00,0
25-10-2024,06:00,1.41
25-10-2024,07:00,2.81
25-10-2024,08:00,5
25-10-2024,09:00,3.94
25-10-2024,10:00,2.25
25-10-2024,11:00,3.34
25-10-2024,12:00,4.71
25-10-2024,13:00,2.79
25-10-2024,14:00,3.08
25-10-2024,15:00,3.56
25-10-2024,16:00,2.4
25-10-2024,17:00,2.37
25-10-2024,18:00,1.88
25-10-2024,19:00,0
25-10-2024,20:00,0
25-10-2024,21:00,0
25-10-2024,22:00,0
25-10-2024,23:00,1.35
26-10-2024,00:00,0
26-10-2024,01:00,1.37
26-10-2024,02:00,2.02
26-10-2024,03:00,0.73
26-10-2024,04:00,2.3
26-10-2024,05:00,0
26-10-2024,06:00,1.65
26-10-2024,07:00,1.8
26-10-2024,08:00,4.39
26-10-2024,09:00,2.56
26-10-2024,10:00,2.09
26-10-2024,11:00,2.77
26-10-2024,12:00,2.91
26-10-2024,13:00,3.31
26-10-2024,14:00,3.13
26-10-2024,15:00,1.54
26-10-2024,16:00,4.54
26-10-2024,17:00,3.76
26-10-2024,18:00,3.83
26-10-2024,19:00,1.65
26-10-2024,20:00,0.78
26-10-2024,21:00,1.07
26-10-2024,22:00,2.41
26-10-2024,23:00,0
27-10-2024,00:00,0.3
27-10-2024,01:00,0
27-10-2024,02:00,0.34
27-10-2024,03:00,0
27-10-2024,04:00,1.41
27-10-2024,05:00,1.91
27-10-2024,06:00,4.09
27-10-2024,07:00,3.21
27-10-2024,08:00,4.86
27-10-2024,09:00,2.33
27-10-2024,10:00,3.01
27-10-2024,11:00,3.5
27-10-2024,12:00,3.1
27-10-2024,13:00,1.9
27-10-2024,14:00,3.19
27-10-2024,15:00,1.77
27-10-2024,16:00,5
27-10-2024,17:00,4.4
27-10-2024,18:00,2.41
27-10-2024,19:00,0
27-10-2024,20:00,3.6
27-10-2024,21:00,2.03
27-10-2024,22:00,1.09
27-10-2024,23:00,0
28-10-2024,00:00,0.44
28-10-2024,01:00,0
28-10-2024,02:00,2.28
28-10-2024,03:00,1.72
28-10-2024,04:00,1.84
28-10-2024,05:00,2.43
28-10-2024,06:00,3.84
28-10-2024,07:00,4.33
28-10-2024,08:00,3.91
28-10-2024,09:00,3.74
28-10-2024,10:00,3.37
28-10-2024,11:00,1.96
28-10-2024,12:00,4.43
28-10-2024,13:00,4.4
28-10-2024,14:00,2.53
28-10-2024,15:00,2.71
28-10-2024,16:00,1.74
28-10-2024,17:00,2.06
28-10-2024,18:00,3.22
28-10-2024,19:00,0.91
28-10-2024,20:00,1.6
28-10-2024,21:00,1.04
28-10-2024,22:00,0.63
28-10-2024,23:00,0.95
29-10-2024,00:00,0.31
29-10-2024,01:00,0.48
29-10-2024,02:00,0.46
29-10-2024,03:00,1.67
29-10-2024,04:00,1.25
29-10-2024,05:00,0
29-10-2024,06:00,2.1
29-10-2024,07:00,3.45
29-10-2024,08:00,2.38
29-10-2024,09:00,1.76
29-10-2024,10:00,3.79
29-10-2024,11:00,1.81
29-10-2024,12:00,3.01
29-10-2024,13:00,2.91
29-10-2024,14:00,1.76
29-10-2024,15:00,2.3
29-10-2024,16:00,3.71
29-10-2024,17:00,2.36
29-10-2024,18:00,3.9
29-10-2024,19:00,0
29-10-2024,20:00,2.15
29-10-2024,21:00,1.23
29-10-2024,22:00,1.48
29-10-2024,23:00,0.83
