floor,09
location,003
type,AC2
07-10-2024,05:00,1.65
07-10-2024,06:00,3.12
07-10-2024,07:00,4.55
07-10-2024,08:00,4.28
07-10-2024,09:00,3.43
07-10-2024,10:00,2.7
07-10-2024,11:00,1.35
07-10-2024,12:00,3.29
07-10-2024,13:00,3.09
07-10-2024,14:00,2.81
07-10-2024,15:00,1.53
07-10-2024,16:00,2.9
07-10-2024,17:00,3.95
07-10-2024,18:00,2.12
07-10-2024,19:00,1.53
07-10-2024,20:00,0.06
07-10-2024,21:00,0
07-10-2024,22:00,2.54
07-10-2024,23:00,1.59
08-10-2024,00:00,1.36
08-10-2024,01:00,0
08-10-2024,02:00,1.57
08-10-2024,03:00,0.81
08-10-2024,04:00,0
08-10-2024,05:00,0.9
08-10-2024,06:00,2.73
08-10-2024,07:00,3.57
08-10-2024,08:00,2.62
08-10-2024,09:00,2.67
08-10-2024,10:00,3.92
08-10-2024,11:00,2.61
08-10-2024,12:00,4.59
08-10-2024,13:00,3.4
08-10-2024,14:00,1.81
08-10-2024,15:00,0.53
08-10-2024,16:00,3.77
08-10-2024,17:00,2.72
08-10-2024,18:00,2.79
08-10-2024,19:00,0
08-10-2024,20:00,0.73
08-10-2024,21:00,1.93
08-10-2024,22:00,0.03
08-10-2024,23:00,1.15
09-10-2024,00:00,0.9
09-10-2024,01:00,2.3
09-10-2024,02:00,2.15
09-10-2024,03:00,1.74
09-10-2024,04:00,0.95
09-10-2024,05:00,1.97
09-10-2024,06:00,1.58
09-10-2024,07:00,3.65
09-10-2024,08:00,0
09-10-2024,09:00,3.69
09-10-2024,10:00,4.38
09-10-2024,11:00,4.57
09-10-2024,12:00,2.33
09-10-2024,13:00,2.78
09-10-2024,14:00,2.67
09-10-2024,15:00,2.59
09-10-2024,16:00,3.29
09-10-2024,17:00,3.16
09-10-2024,18:00,3.04
09-10-2024,19:00,1.23
09-10-2024,20:00,0
09-10-2024,21:00,0.46
09-10-2024,22:00,1.37
09-10-2024,23:00,0.01
10-10-2024,00:00,2.1
10-10-2024,01:00,0.28
10-10-2024,02:00,1.23
10-10-2024,03:00,1.57
10-10-2024,04:00,1.64
10-10-2024,05:00,0.86
10-10-2024,06:00,2.51
10-10-2024,07:00,2.56
10-10-2024,08:00,3.08
10-10-2024,09:00,5
10-10-2024,10:00,3.02
10-10-2024,11:00,3.26
10-10-2024,12:00,2.17
10-10-2024,13:00,2.7
10-10-2024,14:00,3.19
10-10-2024,15:00,3.66
10-10-2024,16:00,2.57
10-10-2024,17:00,3.6
10-10-2024,18:00,3.72
10-10-2024,19:00,0.57
10-10-2024,20:00,1.19
10-10-2024,21:00,1.29
10-10-2024,22:00,1.79
10-10-2024,23:00,0.53
11-10-2024,00:00,0.52
11-10-2024,01:00,2.33
11-10-2024,02:00,0.69
11-10-2024,03:00,1.62
11-10-2024,04:00,1.97
11-10-2024,05:00,0.31
11-10-2024,06:00,2.45
11-10-2024,07:00,3.57
11-10-2024,08:00,2.79
11-10-2024,09:00,4.09
11-10-2024,10:00,1.26
11-10-2024,11:00,3.61
11-10-2024,12:00,3.68
11-10-2024,13:00,2.02
11-10-2024,14:00,2.03
11-10-2024,15:00,3.0
11-10-2024,16:00,2.31
11-10-2024,17:00,2.72
11-10-2024,18:00,3.46
11-10-2024,19:00,0
11-10-2024,20:00,1.71
11-10-2024,21:00,0
11-10-2024,22:00,0.96
11-10-2024,23:00,1.1
12-10-2024,00:00,1.75
12-10-2024,01:00,1.34
12-10-2024,02:00,0.89
12-10-2024,03:00,0
12-10-2024,04:00,0.43
12-10-2024,05:00,1.22
12-10-2024,06:00,3.39
12-10-2024,07:00,3.55
12-10-2024,08:00,3.93
12-10-2024,09:00,4.92
12-10-2024,10:00,2.38
12-10-2024,11:00,3.42
12-10-2024,12:00,3.54
12-10-2024,13:00,2.73
12-10-2024,14:00,2.34
12-10-2024,15:00,2.43
12-10-2024,16:00,1.6
12-10-2024,17:00,3.18
12-10-2024,18:00,4.92
12-10-2024,19:00,2.75
12-10-2024,20:00,0
12-10-2024,21:00,0.6
12-10-2024,22:00,0.34
12-10-2024,23:00,0
13-10-2024,00:00,0.53
13-10-2024,01:00,1.91
13-10-2024,02:00,0.28
13-10-2024,03:00,0.91
13-10-2024,04:00,0
13-10-2024,05:00,1.43
13-10-2024,06:00,3.15
13-10-2024,07:00,2.95
13-10-2024,08:00,4.72
13-10-2024,09:00,4.52
13-10-2024,10:00,1.77
13-10-2024,11:00,2.85
13-10-2024,12:00,3.3
13-10-2024,13:00,2.34
13-10-2024,14:00,2.86
13-10-2024,15:00,1.02
13-10-2024,16:00,2.97
13-10-2024,17:00,3.22
13-10-2024,18:00,3.46
13-10-2024,19:00,0.38
13-10-2024,20:00,1.39
13-10-2024,21:00,0.97
13-10-2024,22:00,1.06
13-10-2024,23:00,0.68
14-10-2024,00:00,2.32
14-10-2024,01:00,0.89
14-10-2024,02:00,0
14-10-2024,03:00,0
14-10-2024,04:00,2.69
14-10-2024,05:00,3.04
14-10-2024,06:00,2.86
14-10-2024,07:00,5
14-10-2024,08:00,2.05
14-10-2024,09:00,2.79
14-10-2024,10:00,3.57
14-10-2024,11:00,3.43
14-10-2024,12:00,1.6
14-10-2024,13:00,3.23
14-10-2024,14:00,4.38
14-10-2024,15:00,2.53
14-10-2024,16:00,4.43
14-10-2024,17:00,2.64
14-10-2024,18:00,2.31
14-10-2024,19:00,2.56
14-10-2024,20:00,1.23
14-10-2024,21:00,2.63
14-10-2024,22:00,1.14
14-10-2024,23:00,0
15-10-2024,00:00,0.86
15-10-2024,01:00,0.93
15-10-2024,02:00,1.57
15-10-2024,03:00,3.33
15-10-2024,04:00,0
15-10-2024,05:00,2.03
15-10-2024,06:00,0.92
15-10-2024,07:00,2.52
15-10-2024,08:00,3.39
15-10-2024,09:00,4.59
15-10-2024,10:00,2.61
15-10-2024,11:00,2.4
15-10-2024,12:00,1.8
15-10-2024,13:00,2.09
15-10-2024,14:00,4.65
15-10-2024,15:00,1.23
15-10-2024,16:00,1.87
15-10-2024,17:00,3.01
15-10-2024,18:00,2.1
15-10-2024,19:00,1.46
15-10-2024,20:00,2.56
15-10-2024,21:00,0
15-10-2024,22:00,0
15-10-2024,23:00,1.01
16-10-2024,00:00,0
16-10-2024,01:00,1.7
16-10-2024,02:00,1.72
16-10-2024,03:00,1.3
16-10-2024,04:00,0
16-10-2024,05:00,2.13
16-10-2024,06:00,5
16-10-2024,07:00,3.82
16-10-2024,08:00,3.77
16-10-2024,09:00,3.57
16-10-2024,10:00,4.21
16-10-2024,11:00,2.06
16-10-2024,12:00,3.45
16-10-2024,13:00,0.99
16-10-2024,14:00,3.0
16-10-2024,15:00,3.8
16-10-2024,16:00,2.33
16-10-2024,17:00,2.78
16-10-2024,18:00,1.39
16-10-2024,19:00,1.01
16-10-2024,20:00,0.71
16-10-2024,21:00,3.86
16-10-2024,22:00,1.77
16-10-2024,23:00,2.1
17-10-2024,00:00,0
17-10-2024,01:00,0
17-10-2024,02:00,1.43
17-10-2024,03:00,1.67
17-10-2024,04:00,1.59
17-10-2024,05:00,1.38
17-10-2024,06:00,4.83
17-10-2024,07:00,3.13
17-10-2024,08:00,4.21
17-10-2024,09:00,4.1
17-10-2024,10:00,4.39
17-10-2024,11:00,2.8
17-10-2024,12:00,2.46
17-10-2024,13:00,2.66
17-10-2024,14:00,1.95
17-10-2024,15:00,1.93
17-10-2024,16:00,3.75
17-10-2024,17:00,2.29
17-10-2024,18:00,3.29
17-10-2024,19:00,0
17-10-2024,20:00,1.58
17-10-2024,21:00,0
17-10-2024,22:00,1.58
17-10-2024,23:00,1.67
18-10-2024,00:00,0.6
18-10-2024,01:00,1.22
18-10-2024,02:00,0
18-10-2024,03:00,2.31
18-10-2024,04:00,1.56
18-10-2024,05:00,0.38
18-10-2024,06:00,2.36
18-10-2024,07:00,3.63
18-10-2024,08:00,3.09
18-10-2024,09:00,2.43
18-10-2024,10:00,1.97
18-10-2024,11:00,3.58
18-10-2024,12:00,3.02
18-10-2024,13:00,2.0
18-10-2024,14:00,2.22
18-10-2024,15:00,1.18
18-10-2024,16:00,4.08
18-10-2024,17:00,3.34
18-10-2024,18:00,2.92
18-10-2024,19:00,2.64
18-10-2024,20:00,1.71
18-10-2024,21:00,0
18-10-2024,22:00,1.12
18-10-2024,23:00,2.45
19-10-2024,00:00,2.47
19-10-2024,01:00,1.13
19-10-2024,02:00,1.63
19-10-2024,03:00,0.36
19-10-2024,04:00,1.5
19-10-2024,05:00,1.75
19-10-2024,06:00,2.87
19-10-2024,07:00,1.36
19-10-2024,08:00,1.29
19-10-2024,09:00,0.9
19-10-2024,10:00,3.35
19-10-2024,11:00,4.06
19-10-2024,12:00,2.9
19-10-2024,13:00,2.34
19-10-2024,14:00,3.96
19-10-2024,15:00,2.44
19-10-2024,16:00,3.43
19-10-2024,17:00,2.13
19-10-2024,18:00,0.97
19-10-2024,19:00,0
19-10-2024,20:00,0.98
19-10-2024,21:00,1.16
19-10-2024,22:00,1.58
19-10-2024,23:00,0.9
20-10-2024,00:00,2.41
20-10-2024,01:00,2.05
20-10-2024,02:00,0.5
20-10-2024,03:00,0.69
20-10-2024,04:00,4.12
20-10-2024,05:00,2.03
20-10-2024,06:00,3.04
20-10-2024,07:00,2.85
20-10-2024,08:00,2.15
20-10-2024,09:00,3.47
20-10-2024,10:00,3.53
20-10-2024,11:00,2.95
20-10-2024,12:00,3.42
20-10-2024,13:00,3.76
20-10-2024,14:00,3.36
20-10-2024,15:00,1.22
20-10-2024,16:00,2.53
20-10-2024,17:00,2.99
20-10-2024,18:00,3.02
20-10-2024,19:00,0.13
20-10-2024,20:00,1.53
20-10-2024,21:00,2.54
20-10-2024,22:00,0
20-10-2024,23:00,2.06
21-10-2024,00:00,1.3
21-10-2024,01:00,1.24
21-10-2024,02:00,0.69
21-10-2024,03:00,1.82
21-10-2024,04:00,4.12
21-10-2024,05:00,0.2
21-10-2024,06:00,1.71
21-10-2024,07:00,3.03
21-10-2024,08:00,4.38
21-10-2024,09:00,2.26
21-10-2024,10:00,3.26
21-10-2024,11:00,3.6
21-10-2024,12:00,3.2
21-10-2024,13:00,4.11
21-10-2024,14:00,3.65
21-10-2024,15:00,2.83
21-10-2024,16:00,2.08
21-10-2024,17:00,2.66
21-10-2024,18:00,2.11
21-10-2024,19:00,0.74
21-10-2024,20:00,2.29
21-10-2024,21:00,1.62
21-10-2024,22:00,1.33
21-10-2024,23:00,1.3
22-10-2024,00:00,0
22-10-2024,01:00,1.23
22-10-2024,02:00,2.53
22-10-2024,03:00,1.61
22-10-2024,04:00,1.23
22-10-2024,05:00,1.4
22-10-2024,06:00,3.77
22-10-2024,07:00,2.56
22-10-2024,08:00,3.4
22-10-2024,09:00,2.73
22-10-2024,10:00,3.65
22-10-2024,11:00,1.54
22-10-2024,12:00,1.86
22-10-2024,13:00,2.61
22-10-2024,14:00,4.35
22-10-2024,15:00,2.62
22-10-2024,16:00,2.67
22-10-2024,17:00,4.85
22-10-2024,18:00,2.01
22-10-2024,19:00,2.02
22-10-2024,20:00,1.27
22-10-2024,21:00,2.88
22-10-2024,22:00,2.27
22-10-2024,23:00,1.78
23-10-2024,00:00,2.08
23-10-2024,01:00,0.38
23-10-2024,02:00,0.75
23-10-2024,03:00,2.53
23-10-2024,04:00,0.36
23-10-2024,05:00,3.69
23-10-2024,06:00,2.41
23-10-2024,07:00,0.94
23-10-2024,08:00,1.2
23-10-2024,09:00,3.58
23-10-2024,10:00,2.59
23-10-2024,11:00,0.9
23-10-2024,12:00,1.38
23-10-2024,13:00,2.16
23-10-2024,14:00,2.7
23-10-2024,15:00,2.92
23-10-2024,16:00,2.5
23-10-2024,17:00,2.43
23-10-2024,18:00,1.25
23-10-2024,19:00,3.78
23-10-2024,20:00,0.67
23-10-2024,21:00,0
23-10-2024,22:00,0.53
23-10-2024,23:00,1.01
24-10-2024,00:00,0
24-10-2024,01:00,2.17
24-10-2024,02:00,2.29
24-10-2024,03:00,3.11
24-10-2024,04:00,0.45
24-10-2024,05:00,2.24
24-10-2024,06:00,1.55
24-10-2024,07:00,3.23
24-10-2024,08:00,4.95
24-10-2024,09:00,4.3
24-10-2024,10:00,3.01
24-10-2024,11:00,3.74
24-10-2024,12:00,3.44
24-10-2024,13:00,2.56
24-10-2024,14:00,4.83
24-10-2024,15:00,2.77
24-10-2024,16:00,2.79
24-10-2024,17:00,3.64
24-10-2024,18:00,2.83
24-10-2024,19:00,1.98
24-10-2024,20:00,0.52
24-10-2024,21:00,1.49
24-10-2024,22:00,2.73
24-10-2024,23:00,1.65
25-10-2024,00:00,0.36
25-10-2024,01:00,2.65
25-10-2024,02:00,3.66
25-10-2024,03:00,0.74
25-10-2024,04:00,0
25-10-2024,05:00,0
25-10-2024,06:00,2.57
25-10-2024,07:00,4.22
25-10-2024,08:00,3.59
25-10-2024,09:00,2.51
25-10-2024,10:00,3.6
25-10-2024,11:00,2.91
25-10-2024,12:00,1.86
25-10-2024,13:00,2.74
25-10-2024,14:00,1.66
25-10-2024,15:00,3.87
25-10-2024,16:00,3.86
25-10-2024,17:00,4.59
25-10-2024,18:00,4.04
25-10-2024,19:00,2.34
25-10-2024,20:00,2.38
25-10-2024,21:00,0.24
25-10-2024,22:00,0
25-10-2024,23:00,2.46
26-10-2024,00:00,1.33
26-10-2024,01:00,0.39
26-10-2024,02:00,1.69
26-10-2024,03:00,0.07
26-10-2024,04:00,1.01
26-10-2024,05:00,2.99
26-10-2024,06:00,3.62
26-10-2024,07:00,1.8
26-10-2024,08:00,3.25
26-10-2024,09:00,2.96
26-10-2024,10:00,3.65
26-10-2024,11:00,4.23
26-10-2024,12:00,2.77
26-10-2024,13:00,2.26
26-10-2024,14:00,1.98
26-10-2024,15:00,2.85
26-10-2024,16:00,2.75
26-10-2024,17:00,3.64
26-10-2024,18:00,1.6
26-10-2024,19:00,0.7
26-10-2024,20:00,0.71
26-10-2024,21:00,0.65
26-10-2024,22:00,0
26-10-2024,23:00,0
27-10-2024,00:00,0.45
27-10-2024,01:00,0
27-10-2024,02:00,0.77
27-10-2024,03:00,0.35
27-10-2024,04:00,0
27-10-2024,05:00,0.37
27-10-2024,06:00,3.35
27-10-2024,07:00,4.0
27-10-2024,08:00,3.38
27-10-2024,09:00,2.66
27-10-2024,10:00,0.9
27-10-2024,11:00,3.39
27-10-2024,12:00,2.4
27-10-2024,13:00,2.72
27-10-2024,14:00,1.51
27-10-2024,15:00,3.86
27-10-2024,16:00,3.72
27-10-2024,17:00,3.53
27-10-2024,18:00,2.9
27-10-2024,19:00,0
27-10-2024,20:00,1.22
27-10-2024,21:00,2.23
27-10-2024,22:00,2.05
27-10-2024,23:00,1.32
28-10-2024,00:00,1.45
28-10-2024,01:00,1.29
28-10-2024,02:00,0
28-10-2024,03:00,0.33
28-10-2024,04:00,0.8
28-10-2024,05:00,2.01
28-10-2024,06:00,2.6
28-10-2024,07:00,1.76
28-10-2024,08:00,2.71
28-10-2024,09:00,2.36
28-10-2024,10:00,3.14
28-10-2024,11:00,2.48
28-10-2024,12:00,2.41
28-10-2024,13:00,2.77
28-10-2024,14:00,3.11
28-10-2024,15:00,2.95
28-10-2024,16:00,2.94
28-10-2024,17:00,1.15
28-10-2024,18:00,3.25
28-10-2024,19:00,1.54
28-10-2024,20:00,0.79
28-10-2024,21:00,1.67
28-10-2024,22:00,0.94
28-10-2024,23:00,2.63
29-10-2024,00:00,0.65
29-10-2024,01:00,0.37
29-10-2024,02:00,0.66
29-10-2024,03:00,1.53
29-10-2024,04:00,0.53
29-10-2024,05:00,0
29-10-2024,06:00,2.16
29-10-2024,07:00,2.67
29-10-2024,08:00,2.92
29-10-2024,09:00,3.17
29-10-2024,10:00,2.7
29-10-2024,11:00,1.17
29-10-2024,12:00,3.84
29-10-2024,13:00,2.65
29-10-2024,14:00,2.32
29-10-2024,15:00,3.0
29-10-2024,16:00,3.77
29-10-2024,17:00,3.0
29-10-2024,18:00,4.31
29-10-2024,19:00,0.58
29-10-2024,20:00,0.87
29-10-2024,21:00,0
29-10-2024,22:00,1.62
29-10-2024,23:00,0
