floor,03
location,001
type,AC1
02-10-2024,19:00,0.32
02-10-2024,20:00,0.34
02-10-2024,21:00,1.76
02-10-2024,22:00,0.16
02-10-2024,23:00,0.97
03-10-2024,00:00,0.59
03-10-2024,01:00,1.44
03-10-2024,02:00,0.39
03-10-2024,03:00,0.24
03-10-2024,04:00,0.13
03-10-2024,05:00,1.06
03-10-2024,06:00,2.0
03-10-2024,07:00,2.63
03-10-2024,08:00,3.31
03-10-2024,09:00,5
03-10-2024,10:00,3.74
03-10-2024,11:00,2.88
03-10-2024,12:00,2.93
03-10-2024,13:00,3.2
03-10-2024,14:00,1.57
03-10-2024,15:00,3.66
03-10-2024,16:00,4.14
03-10-2024,17:00,1.6
03-10-2024,18:00,3.43
03-10-2024,19:00,1.29
03-10-2024,20:00,3.59
03-10-2024,21:00,1.13
03-10-2024,22:00,1.94
03-10-2024,23:00,0
04-10-2024,00:00,1.13
04-10-2024,01:00,1.05
04-10-2024,02:00,0.77
04-10-2024,03:00,0
04-10-2024,04:00,1.77
04-10-2024,05:00,1.78
04-10-2024,06:00,3.86
04-10-2024,07:00,3.72
04-10-2024,08:00,2.33
04-10-2024,09:00,3.01
04-10-2024,10:00,3.42
04-10-2024,11:00,1.88
04-10-2024,12:00,2.6
04-10-2024,13:00,4.22
04-10-2024,14:00,2.99
04-10-2024,15:00,4.32
04-10-2024,16:00,3.94
04-10-2024,17:00,2.63
04-10-2024,18:00,3.81
04-10-2024,19:00,0
04-10-2024,20:00,1.36
04-10-2024,21:00,0.49
04-10-2024,22:00,0.0
04-10-2024,23:00,1.06
05-10-2024,00:00,0.81
05-10-2024,01:00,0.3
05-10-2024,02:00,1.37
05-10-2024,03:00,0
05-10-2024,04:00,0.67
05-10-2024,05:00,1.56
05-10-2024,06:00,1.87
05-10-2024,07:00,3.5
05-10-2024,08:00,2.91
05-10-2024,09:00,3.63
05-10-2024,10:00,1.59
05-10-2024,11:00,3.03
05-10-2024,12:00,2.71
05-10-2024,13:00,0.91
05-10-2024,14:00,2.93
05-10-2024,15:00,4.06
05-10-2024,16:00,1.87
05-10-2024,17:00,3.02
05-10-2024,18:00,2.56
05-10-2024,19:00,0.28
05-10-2024,20:00,1.2
05-10-2024,21:00,0.46
05-10-2024,22:00,1.67
05-10-2024,23:00,0.1
06-10-2024,00:00,3.0
06-10-2024,01:00,0
06-10-2024,02:00,0
06-10-2024,03:00,0.59
06-10-2024,04:00,2.12
06-10-2024,05:00,1.43
06-10-2024,06:00,3.09
06-10-2024,07:00,2.07
06-10-2024,08:00,3.3
06-10-2024,09:00,4.8
06-10-2024,10:00,2.49
06-10-2024,11:00,3.32
06-10-2024,12:00,1.89
06-10-2024,13:00,3.22
06-10-2024,14:00,2.36
06-10-2024,15:00,4.9
06-10-2024,16:00,4.19
06-10-2024,17:00,3.39
06-10-2024,18:00,3.15
06-10-2024,19:00,2.26
06-10-2024,20:00,0
06-10-2024,21:00,1.37
06-10-2024,22:00,0.18
06-10-2024,23:00,1.85
07-10-2024,00:00,0
07-10-2024,01:00,3.44
07-10-2024,02:00,0.38
07-10-2024,03:00,0.77
07-10-2024,04:00,1.08
07-10-2024,05:00,0
07-10-2024,06:00,3.1
07-10-2024,07:00,2.13
07-10-2024,08:00,2.7
07-10-2024,09:00,1.19
07-10-2024,10:00,3.85
07-10-2024,11:00,4.23
07-10-2024,12:00,3.98
07-10-2024,13:00,2.38
07-10-2024,14:00,2.72
07-10-2024,15:00,2.8
07-10-2024,16:00,1.97
07-10-2024,17:00,2.48
07-10-2024,18:00,3.57
07-10-2024,19:00,1.37
07-10-2024,20:00,0.68
07-10-2024,21:00,1.54
07-10-2024,22:00,1.75
07-10-2024,23:00,0.63
08-10-2024,00:00,2.04
08-10-2024,01:00,3.1
08-10-2024,02:00,2.04
08-10-2024,03:00,1.11
08-10-2024,04:00,2.9
08-10-2024,05:00,2.2
08-10-2024,06:00,3.21
08-10-2024,07:00,3.77
08-10-2024,08:00,3.9
08-10-2024,09:00,2.27
08-10-2024,10:00,2.15
08-10-2024,11:00,4.01
08-10-2024,12:00,1.67
08-10-2024,13:00,3.54
08-10-2024,14:00,3.33
08-10-2024,15:00,3.14
08-10-2024,16:00,3.26
08-10-2024,17:00,2.27
08-10-2024,18:00,4.9
08-10-2024,19:00,2.78
08-10-2024,20:00,0.58
08-10-2024,21:00,0
08-10-2024,22:00,0
08-10-2024,23:00,0.0
09-10-2024,00:00,1.28
09-10-2024,01:00,0
09-10-2024,02:00,1.06
09-10-2024,03:00,1.2
09-10-2024,04:00,2.23
09-10-2024,05:00,0.29
09-10-2024,06:00,4.83
09-10-2024,07:00,2.95
09-10-2024,08:00,3.31
09-10-2024,09:00,4.02
09-10-2024,10:00,4.29
09-10-2024,11:00,1.92
09-10-2024,12:00,2.36
09-10-2024,13:00,1.31
09-10-2024,14:00,5
09-10-2024,15:00,2.19
09-10-2024,16:00,3.96
09-10-2024,17:00,2.86
09-10-2024,18:00,3.06
09-10-2024,19:00,0.38
09-10-2024,20:00,1.36
09-10-2024,21:00,2.54
09-10-2024,22:00,0.34
09-10-2024,23:00,2.74
10-10-2024,00:00,0.57
10-10-2024,01:00,1.54
10-10-2024,02:00,0.58
10-10-2024,03:00,1.81
10-10-2024,04:00,1.54
10-10-2024,05:00,0
10-10-2024,06:00,4.46
10-10-2024,07:00,1.72
10-10-2024,08:00,2.61
10-10-2024,09:00,2.36
10-10-2024,10:00,3.38
10-10-2024,11:00,3.09
10-10-2024,12:00,4.38
10-10-2024,13:00,3.94
10-10-2024,14:00,3.94
10-10-2024,15:00,2.84
10-10-2024,16:00,2.85
10-10-2024,17:00,1.7
10-10-2024,18:00,2.81
10-10-2024,19:00,0.99
10-10-2024,20:00,0.56
10-10-2024,21:00,1.62
10-10-2024,22:00,1.29
10-10-2024,23:00,0.04
11-10-2024,00:00,0.89
11-10-2024,01:00,0.84
11-10-2024,02:00,0
11-10-2024,03:00,0.5
11-10-2024,04:00,0.63
11-10-2024,05:00,1.14
11-10-2024,06:00,4.58
11-10-2024,07:00,2.12
11-10-2024,08:00,2.97
11-10-2024,09:00,3.08
11-10-2024,10:00,4.13
11-10-2024,11:00,2.16
11-10-2024,12:00,3.48
11-10-2024,13:00,3.12
11-10-2024,14:00,4.32
11-10-2024,15:00,5
11-10-2024,16:00,0.99
11-10-2024,17:00,3.24
11-10-2024,18:00,1.76
11-10-2024,19:00,2.27
11-10-2024,20:00,1.02
11-10-2024,21:00,0
11-10-2024,22:00,2.1
11-10-2024,23:00,0.41
12-10-2024,00:00,0
12-10-2024,01:00,0.99
12-10-2024,02:00,0.41
12-10-2024,03:00,0.58
12-10-2024,04:00,0.89
12-10-2024,05:00,1.52
12-10-2024,06:00,1.63
12-10-2024,07:00,4.22
12-10-2024,08:00,2.52
12-10-2024,09:00,2.17
12-10-2024,10:00,4.09
12-10-2024,11:00,2.55
12-10-2024,12:00,3.79
12-10-2024,13:00,4.24
12-10-2024,14:00,2.67
12-10-2024,15:00,3.98
12-10-2024,16:00,2.86
12-10-2024,17:00,4.63
12-10-2024,18:00,1.82
12-10-2024,19:00,0
12-10-2024,20:00,1.55
12-10-2024,21:00,1.45
12-10-2024,22:00,1.08
12-10-2024,23:00,0.83
13-10-2024,00:00,1.23
13-10-2024,01:00,2.08
13-10-2024,02:00,0.61
13-10-2024,03:00,0.23
13-10-2024,04:00,0
13-10-2024,05:00,0
13-10-2024,06:00,1.63
13-10-2024,07:00,1.04
13-10-2024,08:00,3.81
13-10-2024,09:00,3.81
13-10-2024,10:00,2.67
13-10-2024,11:00,0.07
13-10-2024,12:00,3.39
13-10-2024,13:00,2.95
13-10-2024,14:00,3.16
13-10-2024,15:00,1.78
13-10-2024,16:00,2.23
13-10-2024,17:00,2.71
13-10-2024,18:00,4.01
13-10-2024,19:00,1.2
13-10-2024,20:00,0
13-10-2024,21:00,2.01
13-10-2024,22:00,0.03
13-10-2024,23:00,1.39
14-10-2024,00:00,0.05
14-10-2024,01:00,0.78
14-10-2024,02:00,1.33
14-10-2024,03:00,1.47
14-10-2024,04:00,0
14-10-2024,05:00,2.96
14-10-2024,06:00,2.56
14-10-2024,07:00,2.15
14-10-2024,08:00,2.68
14-10-2024,09:00,2.58
14-10-2024,10:00,3.04
14-10-2024,11:00,4.53
14-10-2024,12:00,2.69
14-10-2024,13:00,1.49
14-10-2024,14:00,3.21
14-10-2024,15:00,2.97
14-10-2024,16:00,2.5
14-10-2024,17:00,3.84
14-10-2024,18:00,2.97
14-10-2024,19:00,0.06
14-10-2024,20:00,0.61
14-10-2024,21:00,0
14-10-2024,22:00,2.25
14-10-2024,23:00,1.8
15-10-2024,00:00,0.12
15-10-2024,01:00,1.57
15-10-2024,02:00,1.78
15-10-2024,03:00,0.68
15-10-2024,04:00,1.47
15-10-2024,05:00,1.67
15-10-2024,06:00,4.71
15-10-2024,07:00,5
15-10-2024,08:00,3.41
15-10-2024,09:00,0.71
15-10-2024,10:00,1.29
15-10-2024,11:00,2.61
15-10-2024,12:00,3.87
15-10-2024,13:00,2.9
15-10-2024,14:00,1.78
15-10-2024,15:00,4.07
15-10-2024,16:00,2.61
15-10-2024,17:00,2.75
15-10-2024,18:00,2.0
15-10-2024,19:00,0.31
15-10-2024,20:00,0.96
15-10-2024,21:00,2.8
15-10-2024,22:00,0.8
15-10-2024,23:00,0.9
16-10-2024,00:00,0.11
16-10-2024,01:00,2.02
16-10-2024,02:00,1.9
16-10-2024,03:00,2.6
16-10-2024,04:00,0
16-10-2024,05:00,0.84
16-10-2024,06:00,3.17
16-10-2024,07:00,2.76
16-10-2024,08:00,4.18
16-10-2024,09:00,1.28
16-10-2024,10:00,1.93
16-10-2024,11:00,3.9
16-10-2024,12:00,4.75
16-10-2024,13:00,3.2
16-10-2024,14:00,2.9
16-10-2024,15:00,2.68
16-10-2024,16:00,2.74
16-10-2024,17:00,2.84
16-10-2024,18:00,3.43
16-10-2024,19:00,1.44
16-10-2024,20:00,1.51
16-10-2024,21:00,1.52
16-10-2024,22:00,0.9
16-10-2024,23:00,0
17-10-2024,00:00,0.86
17-10-2024,01:00,1.14
17-10-2024,02:00,1.12
17-10-2024,03:00,1.16
17-10-2024,04:00,1.86
17-10-2024,05:00,1.11
17-10-2024,06:00,3.16
17-10-2024,07:00,2.48
17-10-2024,08:00,2.95
17-10-2024,09:00,5
17-10-2024,10:00,3.29
17-10-2024,11:00,3.6
17-10-2024,12:00,1.71
17-10-2024,13:00,4.36
17-10-2024,14:00,2.2
17-10-2024,15:00,3.59
17-10-2024,16:00,1.52
17-10-2024,17:00,2.64
17-10-2024,18:00,4.42
17-10-2024,19:00,2.15
17-10-2024,20:00,1.49
17-10-2024,21:00,1.49
17-10-2024,22:00,2.42
17-10-2024,23:00,3.06
18-10-2024,00:00,2.86
18-10-2024,01:00,1.75
18-10-2024,02:00,2.47
18-10-2024,03:00,0
18-10-2024,04:00,1.63
18-10-2024,05:00,0.01
18-10-2024,06:00,3.43
18-10-2024,07:00,3.27
18-10-2024,08:00,5
18-10-2024,09:00,4.82
18-10-2024,10:00,1.74
18-10-2024,11:00,2.9
18-10-2024,12:00,4.53
18-10-2024,13:00,2.54
18-10-2024,14:00,1.56
18-10-2024,15:00,1.4
18-10-2024,16:00,2.89
18-10-2024,17:00,2.66
18-10-2024,18:00,3.65
18-10-2024,19:00,0
18-10-2024,20:00,1.72
18-10-2024,21:00,1.11
18-10-2024,22:00,0.63
18-10-2024,23:00,0.92
19-10-2024,00:00,1.1
19-10-2024,01:00,1.45
19-10-2024,02:00,0
19-10-2024,03:00,0.43
19-10-2024,04:00,1.95
19-10-2024,05:00,1.38
19-10-2024,06:00,4.57
19-10-2024,07:00,4.19
19-10-2024,08:00,2.57
19-10-2024,09:00,2.66
19-10-2024,10:00,2.37
19-10-2024,11:00,2.2
19-10-2024,12:00,4.62
19-10-2024,13:00,2.69
19-10-2024,14:00,2.21
19-10-2024,15:00,2.4
19-10-2024,16:00,4.09
19-10-2024,17:00,2.4
19-10-2024,18:00,1.55
19-10-2024,19:00,1.82
19-10-2024,20:00,1.6
19-10-2024,21:00,1.62
19-10-2024,22:00,1.11
19-10-2024,23:00,0
20-10-2024,00:00,1.13
20-10-2024,01:00,0
20-10-2024,02:00,0.1
20-10-2024,03:00,0.15
20-10-2024,04:00,2.11
20-10-2024,05:00,0
20-10-2024,06:00,3.77
20-10-2024,07:00,3.63
20-10-2024,08:00,3.63
20-10-2024,09:00,3.62
20-10-2024,10:00,3.24
20-10-2024,11:00,3.83
20-10-2024,12:00,2.43
20-10-2024,13:00,2.64
20-10-2024,14:00,2.09
20-10-2024,15:00,2.8
20-10-2024,16:00,1.81
20-10-2024,17:00,2.85
20-10-2024,18:00,2.45
20-10-2024,19:00,0
20-10-2024,20:00,1.64
20-10-2024,21:00,0.31
20-10-2024,22:00,2.24
20-10-2024,23:00,2.46
21-10-2024,00:00,2.03
21-10-2024,01:00,3.55
21-10-2024,02:00,0.24
21-10-2024,03:00,0.28
21-10-2024,04:00,0
21-10-2024,05:00,1.49
21-10-2024,06:00,3.34
21-10-2024,07:00,2.89
21-10-2024,08:00,1.78
21-10-2024,09:00,4.5
21-10-2024,10:00,3.6
21-10-2024,11:00,3.29
21-10-2024,12:00,1.11
21-10-2024,13:00,3.41
21-10-2024,14:00,2.68
21-10-2024,15:00,1.36
21-10-2024,16:00,2.91
21-10-2024,17:00,2.11
21-10-2024,18:00,3.38
21-10-2024,19:00,0.98
21-10-2024,20:00,0
21-10-2024,21:00,0
21-10-2024,22:00,0
21-10-2024,23:00,0.68
22-10-2024,00:00,0
22-10-2024,01:00,0
22-10-2024,02:00,1.74
22-10-2024,03:00,0.88
22-10-2024,04:00,1.04
22-10-2024,05:00,0.83
22-10-2024,06:00,3.68
22-10-2024,07:00,1.22
22-10-2024,08:00,3.89
22-10-2024,09:00,3.83
22-10-2024,10:00,4.19
22-10-2024,11:00,2.1
22-10-2024,12:00,3.12
22-10-2024,13:00,2.16
22-10-2024,14:00,2.17
22-10-2024,15:00,4.29
22-10-2024,16:00,1.08
22-10-2024,17:00,3.06
22-10-2024,18:00,3.06
22-10-2024,19:00,0.71
22-10-2024,20:00,0.89
22-10-2024,21:00,1.87
22-10-2024,22:00,1.19
22-10-2024,23:00,0.75
23-10-2024,00:00,0
23-10-2024,01:00,1.08
23-10-2024,02:00,0.64
23-10-2024,03:00,0.92
23-10-2024,04:00,1.73
23-10-2024,05:00,0.56
23-10-2024,06:00,2.5
23-10-2024,07:00,3.12
23-10-2024,08:00,2.48
23-10-2024,09:00,4.19
23-10-2024,10:00,3.6
23-10-2024,11:00,4.61
23-10-2024,12:00,2.47
23-10-2024,13:00,2.96
23-10-2024,14:00,3.27
23-10-2024,15:00,5
23-10-2024,16:00,2.84
23-10-2024,17:00,2.46
23-10-2024,18:00,1.83
23-10-2024,19:00,0.05
23-10-2024,20:00,1.43
23-10-2024,21:00,0.45
23-10-2024,22:00,0.02
23-10-2024,23:00,1.43
24-10-2024,00:00,1.6
24-10-2024,01:00,2.27
24-10-2024,02:00,0
24-10-2024,03:00,0.35
24-10-2024,04:00,1.03
24-10-2024,05:00,0.84
24-10-2024,06:00,2.72
24-10-2024,07:00,4.85
24-10-2024,08:00,3.55
24-10-2024,09:00,2.81
24-10-2024,10:00,2.13
24-10-2024,11:00,5
24-10-2024,12:00,3.69
24-10-2024,13:00,2.97
24-10-2024,14:00,3.46
24-10-2024,15:00,4.01
24-10-2024,16:00,1.31
24-10-2024,17:00,3.45
24-10-2024,18:00,3.45
24-10-2024,19:00,2.25
24-10-2024,20:00,1.59
24-10-2024,21:00,-0.0
24-10-2024,22:00,0
24-10-2024,23:00,1.87
25-10-2024,00:00,1.17
25-10-2024,01:00,0.45
25-10-2024,02:00,0.22
25-10-2024,03:00,1.0
25-10-2024,04:00,0.93
25-10-2024,05:00,1.44
25-10-2024,06:00,5
25-10-2024,07:00,3.0
25-10-2024,08:00,3.02
25-10-2024,09:00,0.7
25-10-2024,10:00,2.6
25-10-2024,11:00,2.4
25-10-2024,12:00,3.15
25-10-2024,13:00,3.17
25-10-2024,14:00,2.91
25-10-2024,15:00,2.39
25-10-2024,16:00,2.13
25-10-2024,17:00,2.3
25-10-2024,18:00,3.95
25-10-2024,19:00,2.16
25-10-2024,20:00,0.0
25-10-2024,21:00,0
25-10-2024,22:00,1.27
25-10-2024,23:00,0.41
26-10-2024,00:00,0
26-10-2024,01:00,0.08
26-10-2024,02:00,1.7
26-10-2024,03:00,1.74
26-10-2024,04:00,0.06
26-10-2024,05:00,0.48
26-10-2024,06:00,3.7
26-10-2024,07:00,3.29
26-10-2024,08:00,2.87
26-10-2024,09:00,3.68
26-10-2024,10:00,4.33
26-10-2024,11:00,1.83
26-10-2024,12:00,3.74
26-10-2024,13:00,2.82
26-10-2024,14:00,2.48
26-10-2024,15:00,3.55
26-10-2024,16:00,3.17
26-10-2024,17:00,3.32
26-10-2024,18:00,3.04
26-10-2024,19:00,0.73
26-10-2024,20:00,0.16
26-10-2024,21:00,1.25
26-10-2024,22:00,1.46
26-10-2024,23:00,0.81
27-10-2024,00:00,1.0
27-10-2024,01:00,0
27-10-2024,02:00,0.77
27-10-2024,03:00,0
27-10-2024,04:00,1.98
27-10-2024,05:00,2.23
27-10-2024,06:00,2.41
27-10-2024,07:00,1.85
27-10-2024,08:00,3.74
27-10-2024,09:00,3.02
27-10-2024,10:00,3.69
27-10-2024,11:00,1.36
27-10-2024,12:00,1.56
27-10-2024,13:00,3.29
27-10-2024,14:00,1.83
27-10-2024,15:00,2.71
27-10-2024,16:00,2.48
27-10-2024,17:00,3.88
27-10-2024,18:00,2.7
27-10-2024,19:00,1.54
27-10-2024,20:00,1.89
27-10-2024,21:00,0
27-10-2024,22:00,1.1
27-10-2024,23:00,1.12
28-10-2024,00:00,2.23
28-10-2024,01:00,0
28-10-2024,02:00,0.48
28-10-2024,03:00,0.73
28-10-2024,04:00,1.18
28-10-2024,05:00,1.6
28-10-2024,06:00,2.38
28-10-2024,07:00,3.81
28-10-2024,08:00,3.89
28-10-2024,09:00,3.17
28-10-2024,10:00,4.76
28-10-2024,11:00,4.36
28-10-2024,12:00,1.83
28-10-2024,13:00,3.66
28-10-2024,14:00,3.11
28-10-2024,15:00,2.77
28-10-2024,16:00,3.07
28-10-2024,17:00,2.65
28-10-2024,18:00,2.12
28-10-2024,19:00,0.84
28-10-2024,20:00,0.92
28-10-2024,21:00,0.65
28-10-2024,22:00,1.26
28-10-2024,23:00,0.23
29-10-2024,00:00,0.53
29-10-2024,01:00,0.42
29-10-2024,02:00,2.12
29-10-2024,03:00,1.7
29-10-2024,04:00,0
29-10-2024,05:00,1.47
29-10-2024,06:00,3.39
29-10-2024,07:00,0.83
29-10-2024,08:00,1.72
29-10-2024,09:00,3.88
29-10-2024,10:00,2.83
29-10-2024,11:00,0.9
29-10-2024,12:00,3.25
29-10-2024,13:00,3.54
29-10-2024,14:00,2.5
29-10-2024,15:00,1.97
29-10-2024,16:00,1.58
29-10-2024,17:00,1.54
29-10-2024,18:00,3.25
29-10-2024,19:00,0
29-10-2024,20:00,2.21
29-10-2024,21:00,0.47
29-10-2024,22:00,0
29-10-2024,23:00,1.97
