floor,07
location,008
type,AC2
14-10-2024,03:00,0.73
14-10-2024,04:00,2.25
14-10-2024,05:00,0
14-10-2024,06:00,3.71
14-10-2024,07:00,3.69
14-10-2024,08:00,2.41
14-10-2024,09:00,2.95
14-10-2024,10:00,3.0
14-10-2024,11:00,3.29
14-10-2024,12:00,1.92
14-10-2024,13:00,3.4
14-10-2024,14:00,2.08
14-10-2024,15:00,2.25
14-10-2024,16:00,3.45
14-10-2024,17:00,3.0
14-10-2024,18:00,2.31
14-10-2024,19:00,0.26
14-10-2024,20:00,0.06
14-10-2024,21:00,0.79
14-10-2024,22:00,0.92
14-10-2024,23:00,1.49
15-10-2024,00:00,0
15-10-2024,01:00,0.75
15-10-2024,02:00,0.28
15-10-2024,03:00,1.32
15-10-2024,04:00,1.09
15-10-2024,05:00,1.79
15-10-2024,06:00,2.58
15-10-2024,07:00,3.99
15-10-2024,08:00,3.54
15-10-2024,09:00,3.58
15-10-2024,10:00,2.1
15-10-2024,11:00,2.5
15-10-2024,12:00,2.8
15-10-2024,13:00,3.28
15-10-2024,14:00,3.5
15-10-2024,15:00,3.91
15-10-2024,16:00,2.88
15-10-2024,17:00,4.06
15-10-2024,18:00,2.02
15-10-2024,19:00,0.07
15-10-2024,20:00,1.01
15-10-2024,21:00,1.54
15-10-2024,22:00,0.81
15-10-2024,23:00,1.58
16-10-2024,00:00,0.28
16-10-2024,01:00,2.97
16-10-2024,02:00,0.68
16-10-2024,03:00,3.35
16-10-2024,04:00,0.98
16-10-2024,05:00,0.85
16-10-2024,06:00,2.37
16-10-2024,07:00,3.57
16-10-2024,08:00,1.56
16-10-2024,09:00,2.87
16-10-2024,10:00,3.3
16-10-2024,11:00,2.28
16-10-2024,12:00,2.12
16-10-2024,13:00,3.27
16-10-2024,14:00,4.61
16-10-2024,15:00,3.93
16-10-2024,16:00,4.04
16-10-2024,17:00,3.16
16-10-2024,18:00,4.17
16-10-2024,19:00,3.21
16-10-2024,20:00,0.76
16-10-2024,21:00,0
16-10-2024,22:00,1.86
16-10-2024,23:00,0
17-10-2024,00:00,1.55
17-10-2024,01:00,0.58
17-10-2024,02:00,1.73
17-10-2024,03:00,0.48
17-10-2024,04:00,0.57
17-10-2024,05:00,0.75
17-10-2024,06:00,5
17-10-2024,07:00,1.92
17-10-2024,08:00,3.68
17-10-2024,09:00,2.61
17-10-2024,10:00,4.17
17-10-2024,11:00,1.54
17-10-2024,12:00,3.79
17-10-2024,13:00,2.57
17-10-2024,14:00,3.87
17-10-2024,15:00,1.23
17-10-2024,16:00,0.54
17-10-2024,17:00,1.16
17-10-2024,18:00,4.03
17-10-2024,19:00,0
17-10-2024,20:00,1.03
17-10-2024,21:00,0
17-10-2024,22:00,0.07
17-10-2024,23:00,2.16
18-10-2024,00:00,1.05
18-10-2024,01:00,2.25
18-10-2024,02:00,2.06
18-10-2024,03:00,0.35
18-10-2024,04:00,3.65
18-10-2024,05:00,0.31
18-10-2024,06:00,3.54
18-10-2024,07:00,2.69
18-10-2024,08:00,2.35
18-10-2024,09:00,3.4
18-10-2024,10:00,3.02
18-10-2024,11:00,3.12
18-10-2024,12:00,2.25
18-10-2024,13:00,4.11
18-10-2024,14:00,1.8
18-10-2024,15:00,4.0
18-10-2024,16:00,0.48
18-10-2024,17:00,0.78
18-10-2024,18:00,2.56
18-10-2024,19:00,0.08
18-10-2024,20:00,0
18-10-2024,21:00,1.12
18-10-2024,22:00,0
18-10-2024,23:00,0.36
19-10-2024,00:00,1.9
19-10-2024,01:00,1.19
19-10-2024,02:00,1.27
19-10-2024,03:00,0.73
19-10-2024,04:00,1.06
19-10-2024,05:00,1.85
19-10-2024,06:00,2.06
19-10-2024,07:00,0.92
19-10-2024,08:00,2.66
19-10-2024,09:00,3.46
19-10-2024,10:00,5
19-10-2024,11:00,1.59
19-10-2024,12:00,2.93
19-10-2024,13:00,2.42
19-10-2024,14:00,0.8
19-10-2024,15:00,2.72
19-10-2024,16:00,3.0
19-10-2024,17:00,2.93
19-10-2024,18:00,4.0
19-10-2024,19:00,1.51
19-10-2024,20:00,1.11
19-10-2024,21:00,1.99
19-10-2024,22:00,0.13
19-10-2024,23:00,1.01
20-10-2024,00:00,1.18
20-10-2024,01:00,1.14
20-10-2024,02:00,1.03
20-10-2024,03:00,0.34
20-10-2024,04:00,0
20-10-2024,05:00,1.98
20-10-2024,06:00,1.67
20-10-2024,07:00,3.29
20-10-2024,08:00,4.39
20-10-2024,09:00,2.48
20-10-2024,10:00,2.98
20-10-2024,11:00,1.54
20-10-2024,12:00,3.78
20-10-2024,13:00,2.41
20-10-2024,14:00,2.4
20-10-2024,15:00,2.8
20-10-2024,16:00,3.01
20-10-2024,17:00,3.65
20-10-2024,18:00,2.7
20-10-2024,19:00,1.44
20-10-2024,20:00,0.93
20-10-2024,21:00,0
20-10-2024,22:00,2.91
20-10-2024,23:00,0.67
21-10-2024,00:00,0
21-10-2024,01:00,1.28
21-10-2024,02:00,3.51
21-10-2024,03:00,1.41
21-10-2024,04:00,1.7
21-10-2024,05:00,0
21-10-2024,06:00,4.76
21-10-2024,07:00,3.2
21-10-2024,08:00,3.7
21-10-2024,09:00,3.55
21-10-2024,10:00,2.41
21-10-2024,11:00,3.72
21-10-2024,12:00,3.72
21-10-2024,13:00,3.04
21-10-2024,14:00,3.26
21-10-2024,15:00,1.16
21-10-2024,16:00,3.64
21-10-2024,17:00,3.12
21-10-2024,18:00,2.97
21-10-2024,19:00,0.5
21-10-2024,20:00,1.3
21-10-2024,21:00,0.5
21-10-2024,22:00,0.8
21-10-2024,23:00,0.92
22-10-2024,00:00,0.38
22-10-2024,01:00,1.09
22-10-2024,02:00,0.71
22-10-2024,03:00,1.39
22-10-2024,04:00,1.19
22-10-2024,05:00,1.42
22-10-2024,06:00,2.81
22-10-2024,07:00,1.23
22-10-2024,08:00,3.04
22-10-2024,09:00,3.25
22-10-2024,10:00,3.17
22-10-2024,11:00,2.44
22-10-2024,12:00,4.27
22-10-2024,13:00,3.39
22-10-2024,14:00,5
22-10-2024,15:00,3.16
22-10-2024,16:00,1.44
22-10-2024,17:00,2.4
22-10-2024,18:00,1.89
22-10-2024,19:00,1.4
22-10-2024,20:00,0
22-10-2024,21:00,0.56
22-10-2024,22:00,1.28
22-10-2024,23:00,1.78
23-10-2024,00:00,0.11
23-10-2024,01:00,2.48
23-10-2024,02:00,0
23-10-2024,03:00,0.77
23-10-2024,04:00,0
23-10-2024,05:00,0.67
23-10-2024,06:00,2.9
23-10-2024,07:00,3.01
23-10-2024,08:00,2.47
23-10-2024,09:00,3.6
23-10-2024,10:00,2.52
23-10-2024,11:00,3.39
23-10-2024,12:00,3.23
23-10-2024,13:00,1.43
23-10-2024,14:00,1.19
23-10-2024,15:00,1.85
23-10-2024,16:00,4.67
23-10-2024,17:00,1.84
23-10-2024,18:00,3.69
23-10-2024,19:00,2.6
23-10-2024,20:00,0
23-10-2024,21:00,0.12
23-10-2024,22:00,3.38
23-10-2024,23:00,2.58
24-10-2024,00:00,2.1
24-10-2024,01:00,0.9
24-10-2024,02:00,0.02
24-10-2024,03:00,0.07
24-10-2024,04:00,0
24-10-2024,05:00,0.45
24-10-2024,06:00,1.87
24-10-2024,07:00,3.65
24-10-2024,08:00,3.38
24-10-2024,09:00,3.15
24-10-2024,10:00,5
24-10-2024,11:00,3.15
24-10-2024,12:00,4.06
24-10-2024,13:00,2.12
24-10-2024,14:00,2.49
24-10-2024,15:00,4.15
24-10-2024,16:00,3.94
24-10-2024,17:00,3.06
24-10-2024,18:00,5
24-10-2024,19:00,1.05
24-10-2024,20:00,0
24-10-2024,21:00,1.7
24-10-2024,22:00,0.38
24-10-2024,23:00,0.04
25-10-2024,00:00,1.3
25-10-2024,01:00,1.67
25-10-2024,02:00,0.11
25-10-2024,03:00,1.9
25-10-2024,04:00,1.09
25-10-2024,05:00,2.48
25-10-2024,06:00,3.53
25-10-2024,07:00,3.13
25-10-2024,08:00,3.54
25-10-2024,09:00,2.54
25-10-2024,10:00,1.75
25-10-2024,11:00,3.13
25-10-2024,12:00,2.93
25-10-2024,13:00,3.55
25-10-2024,14:00,0.43
25-10-2024,15:00,1.98
25-10-2024,16:00,3.52
25-10-2024,17:00,3.74
25-10-2024,18:00,3.83
25-10-2024,19:00,0.49
25-10-2024,20:00,0
25-10-2024,21:00,1.22
25-10-2024,22:00,0.2
25-10-2024,23:00,1.51
26-10-2024,00:00,1.42
26-10-2024,01:00,2.48
26-10-2024,02:00,0.4
26-10-2024,03:00,1.93
26-10-2024,04:00,1.26
26-10-2024,05:00,1.55
26-10-2024,06:00,1.79
26-10-2024,07:00,4.45
26-10-2024,08:00,4.56
26-10-2024,09:00,3.05
26-10-2024,10:00,1.67
26-10-2024,11:00,5
26-10-2024,12:00,2.72
26-10-2024,13:00,2.91
26-10-2024,14:00,3.25
26-10-2024,15:00,2.49
26-10-2024,16:00,3.38
26-10-2024,17:00,4.57
26-10-2024,18:00,1.81
26-10-2024,19:00,0.38
26-10-2024,20:00,1.08
26-10-2024,21:00,1.16
26-10-2024,22:00,1.43
26-10-2024,23:00,0.4
27-10-2024,00:00,2.06
27-10-2024,01:00,0.67
27-10-2024,02:00,1.62
27-10-2024,03:00,1.54
27-10-2024,04:00,0.63
27-10-2024,05:00,0.71
27-10-2024,06:00,4.01
27-10-2024,07:00,3.92
27-10-2024,08:00,3.9
27-10-2024,09:00,2.57
27-10-2024,10:00,2.8
27-10-2024,11:00,2.89
27-10-2024,12:00,2.18
27-10-2024,13:00,2.4
27-10-2024,14:00,4.58
27-10-2024,15:00,2.29
27-10-2024,16:00,3.37
27-10-2024,17:00,3.08
27-10-2024,18:00,1.99
27-10-2024,19:00,1.5
27-10-2024,20:00,1.72
27-10-2024,21:00,0.42
27-10-2024,22:00,0
27-10-2024,23:00,0
28-10-2024,00:00,1.67
28-10-2024,01:00,0.37
28-10-2024,02:00,0.52
28-10-2024,03:00,0.43
28-10-2024,04:00,0.37
28-10-2024,05:00,0
28-10-2024,06:00,2.81
28-10-2024,07:00,4.23
28-10-2024,08:00,4.34
28-10-2024,09:00,2.08
28-10-2024,10:00,0.6
28-10-2024,11:00,3.95
28-10-2024,12:00,2.45
28-10-2024,13:00,3.0
28-10-2024,14:00,3.07
28-10-2024,15:00,4.41
28-10-2024,16:00,3.35
28-10-2024,17:00,3.27
28-10-2024,18:00,2.13
28-10-2024,19:00,0.64
28-10-2024,20:00,0.89
28-10-2024,21:00,1.05
28-10-2024,22:00,2.64
28-10-2024,23:00,1.87
29-10-2024,00:00,1.42
29-10-2024,01:00,1.19
29-10-2024,02:00,1.1
29-10-2024,03:00,0.28
29-10-2024,04:00,1.28
29-10-2024,05:00,1.42
29-10-2024,06:00,4.26
29-10-2024,07:00,0.61
29-10-2024,08:00,3.06
29-10-2024,09:00,3.61
29-10-2024,10:00,2.11
29-10-2024,11:00,1.39
29-10-2024,12:00,3.16
29-10-2024,13:00,2.58
29-10-2024,14:00,1.73
29-10-2024,15:00,2.15
29-10-2024,16:00,2.99
29-10-2024,17:00,3.96
29-10-2024,18:00,2.9
29-10-2024,19:00,0.83
29-10-2024,20:00,0.28
29-10-2024,21:00,3.07
29-10-2024,22:00,0.66
29-10-2024,23:00,1.0
