floor,02
location,008
type,Light
04-10-2024,02:00,2.33
04-10-2024,03:00,1.82
04-10-2024,04:00,0
04-10-2024,05:00,0.83
04-10-2024,06:00,4.14
04-10-2024,07:00,2.67
04-10-2024,08:00,4.44
04-10-2024,09:00,4.29
04-10-2024,10:00,1.53
04-10-2024,11:00,1.78
04-10-2024,12:00,4.46
04-10-2024,13:00,3.4
04-10-2024,14:00,4.57
04-10-2024,15:00,2.29
04-10-2024,16:00,3.06
04-10-2024,17:00,3.06
04-10-2024,18:00,4.32
04-10-2024,19:00,1.4
04-10-2024,20:00,2.31
04-10-2024,21:00,0.84
04-10-2024,22:00,2.23
04-10-2024,23:00,0.07
05-10-2024,00:00,1.03
05-10-2024,01:00,0
05-10-2024,02:00,2.24
05-10-2024,03:00,1.3
05-10-2024,04:00,0.08
05-10-2024,05:00,1.02
05-10-2024,06:00,1.78
05-10-2024,07:00,2.57
05-10-2024,08:00,3.39
05-10-2024,09:00,4.8
05-10-2024,10:00,2.6
05-10-2024,11:00,2.81
05-10-2024,12:00,0.65
05-10-2024,13:00,3.85
05-10-2024,14:00,1.01
05-10-2024,15:00,2.97
05-10-2024,16:00,4.71
05-10-2024,17:00,2.43
05-10-2024,18:00,1.76
05-10-2024,19:00,0.89
05-10-2024,20:00,2.8
05-10-2024,21:00,0
05-10-2024,22:00,2.36
05-10-2024,23:00,0.54
06-10-2024,00:00,0
06-10-2024,01:00,0
06-10-2024,02:00,1.05
06-10-2024,03:00,0
06-10-2024,04:00,2.19
06-10-2024,05:00,0.12
06-10-2024,06:00,1.53
06-10-2024,07:00,3.55
06-10-2024,08:00,2.28
06-10-2024,09:00,2.69
06-10-2024,10:00,2.84
06-10-2024,11:00,2.46
06-10-2024,12:00,2.68
06-10-2024,13:00,2.55
06-10-2024,14:00,3.28
06-10-2024,15:00,1.3
06-10-2024,16:00,4.65
06-10-2024,17:00,4.28
06-10-2024,18:00,1.7
06-10-2024,19:00,0.04
06-10-2024,20:00,1.54
06-10-2024,21:00,1.12
06-10-2024,22:00,2.04
06-10-2024,23:00,1.85
07-10-2024,00:00,1.77
07-10-2024,01:00,0
07-10-2024,02:00,2.07
07-10-2024,03:00,1.69
07-10-2024,04:00,0.76
07-10-2024,05:00,0.4
07-10-2024,06:00,0.41
07-10-2024,07:00,2.58
07-10-2024,08:00,3.97
07-10-2024,09:00,2.12
07-10-2024,10:00,2.59
07-10-2024,11:00,4.08
07-10-2024,12:00,3.23
07-10-2024,13:00,1.73
07-10-2024,14:00,3.15
07-10-2024,15:00,1.48
07-10-2024,16:00,2.69
07-10-2024,17:00,2.22
07-10-2024,18:00,3.69
07-10-2024,19:00,1.39
07-10-2024,20:00,0.19
07-10-2024,21:00,1.81
07-10-2024,22:00,2.6
07-10-2024,23:00,0.95
08-10-2024,00:00,0.42
08-10-2024,01:00,0
08-10-2024,02:00,1.48
08-10-2024,03:00,0.87
08-10-2024,04:00,0.32
08-10-2024,05:00,0.91
08-10-2024,06:00,4.71
08-10-2024,07:00,3.48
08-10-2024,08:00,1.95
08-10-2024,09:00,2.97
08-10-2024,10:00,3.39
08-10-2024,11:00,5
08-10-2024,12:00,1.67
08-10-2024,13:00,1.8
08-10-2024,14:00,2.52
08-10-2024,15:00,4.41
08-10-2024,16:00,2.19
08-10-2024,17:00,2.9
08-10-2024,18:00,4.03
08-10-2024,19:00,1.4
08-10-2024,20:00,0.69
08-10-2024,21:00,1.26
08-10-2024,22:00,0.59
08-10-2024,23:00,2.21
09-10-2024,00:00,0
09-10-2024,01:00,1.66
09-10-2024,02:00,0
09-10-2024,03:00,0.33
09-10-2024,04:00,1.54
09-10-2024,05:00,0.58
09-10-2024,06:00,2.12
09-10-2024,07:00,1.96
09-10-2024,08:00,3.14
09-10-2024,09:00,4.66
09-10-2024,10:00,3.64
09-10-2024,11:00,4.42
09-10-2024,12:00,3.33
09-10-2024,13:00,2.52
09-10-2024,14:00,0.7
09-10-2024,15:00,1.88
09-10-2024,16:00,3.51
09-10-2024,17:00,1.83
09-10-2024,18:00,3.72
09-10-2024,19:00,1.69
09-10-2024,20:00,0
09-10-2024,21:00,1.73
09-10-2024,22:00,1.24
09-10-2024,23:00,2.11
10-10-2024,00:00,3.06
10-10-2024,01:00,2.19
10-10-2024,02:00,0.82
10-10-2024,03:00,1.16
10-10-2024,04:00,1.05
10-10-2024,05:00,0.31
10-10-2024,06:00,3.8
10-10-2024,07:00,4.1
10-10-2024,08:00,2.55
10-10-2024,09:00,2.09
10-10-2024,10:00,2.19
10-10-2024,11:00,3.29
10-10-2024,12:00,2.56
10-10-2024,13:00,5
10-10-2024,14:00,2.42
10-10-2024,15:00,4.03
10-10-2024,16:00,2.03
10-10-2024,17:00,1.77
10-10-2024,18:00,3.57
10-10-2024,19:00,0.31
10-10-2024,20:00,0
10-10-2024,21:00,1.5
10-10-2024,22:00,0.36
10-10-2024,23:00,0
11-10-2024,00:00,0.19
11-10-2024,01:00,0.76
11-10-2024,02:00,0.76
11-10-2024,03:00,0.16
11-10-2024,04:00,0.62
11-10-2024,05:00,2.75
11-10-2024,06:00,1.71
11-10-2024,07:00,3.27
11-10-2024,08:00,2.21
11-10-2024,09:00,3.86
11-10-2024,10:00,2.84
11-10-2024,11:00,1.69
11-10-2024,12:00,4.03
11-10-2024,13:00,2.94
11-10-2024,14:00,2.3
11-10-2024,15:00,0
11-10-2024,16:00,2.71
11-10-2024,17:00,4.99
11-10-2024,18:00,4.76
11-10-2024,19:00,0.06
11-10-2024,20:00,1.23
11-10-2024,21:00,1.79
11-10-2024,22:00,2.08
11-10-2024,23:00,1.34
12-10-2024,00:00,1.76
12-10-2024,01:00,0.63
12-10-2024,02:00,0.07
12-10-2024,03:00,2.32
12-10-2024,04:00,0.89
12-10-2024,05:00,0.75
12-10-2024,06:00,2.23
12-10-2024,07:00,3.51
12-10-2024,08:00,4.28
12-10-2024,09:00,3.89
12-10-2024,10:00,1.8
12-10-2024,11:00,2.61
12-10-2024,12:00,5
12-10-2024,13:00,3.25
12-10-2024,14:00,2.65
12-10-2024,15:00,4.62
12-10-2024,16:00,2.79
12-10-2024,17:00,4.98
12-10-2024,18:00,2.51
12-10-2024,19:00,0
12-10-2024,20:00,2.34
12-10-2024,21:00,1.8
12-10-2024,22:00,1.07
12-10-2024,23:00,0.33
13-10-2024,00:00,0.24
13-10-2024,01:00,3.01
13-10-2024,02:00,1.07
13-10-2024,03:00,1.13
13-10-2024,04:00,1.96
13-10-2024,05:00,0
13-10-2024,06:00,3.6
13-10-2024,07:00,3.37
13-10-2024,08:00,1.7
13-10-2024,09:00,2.05
13-10-2024,10:00,2.37
13-10-2024,11:00,2.65
13-10-2024,12:00,3.51
13-10-2024,13:00,2.83
13-10-2024,14:00,2.82
13-10-2024,15:00,2.8
13-10-2024,16:00,2.8
13-10-2024,17:00,3.74
13-10-2024,18:00,1.9
13-10-2024,19:00,0.53
13-10-2024,20:00,1.71
13-10-2024,21:00,0.08
13-10-2024,22:00,1.8
13-10-2024,23:00,0.51
14-10-2024,00:00,1.1
14-10-2024,01:00,0.72
14-10-2024,02:00,0
14-10-2024,03:00,1.49
14-10-2024,04:00,0
14-10-2024,05:00,1.76
14-10-2024,06:00,3.21
14-10-2024,07:00,4.2
14-10-2024,08:00,3.52
14-10-2024,09:00,4.22
14-10-2024,10:00,1.66
14-10-2024,11:00,3.17
14-10-2024,12:00,4.26
14-10-2024,13:00,2.75
14-10-2024,14:00,3.12
14-10-2024,15:00,3.25
14-10-2024,16:00,3.79
14-10-2024,17:00,5
14-10-2024,18:00,2.89
14-10-2024,19:00,1.98
14-10-2024,20:00,1.12
14-10-2024,21:00,2.37
14-10-2024,22:00,0.82
14-10-2024,23:00,0.41
15-10-2024,00:00,1.98
15-10-2024,01:00,0
15-10-2024,02:00,0
15-10-2024,03:00,1.59
15-10-2024,04:00,0.86
15-10-2024,05:00,0.26
15-10-2024,06:00,2.95
15-10-2024,07:00,4.04
15-10-2024,08:00,2.8
15-10-2024,09:00,2.38
15-10-2024,10:00,1.73
15-10-2024,11:00,2.58
15-10-2024,12:00,4.45
15-10-2024,13:00,3.87
15-10-2024,14:00,1.97
15-10-2024,15:00,3.39
15-10-2024,16:00,4.7
15-10-2024,17:00,4.28
15-10-2024,18:00,1.38
15-10-2024,19:00,0
15-10-2024,20:00,0.54
15-10-2024,21:00,0.7
15-10-2024,22:00,0
15-10-2024,23:00,1.76
16-10-2024,00:00,0
16-10-2024,01:00,1.56
16-10-2024,02:00,0.48
16-10-2024,03:00,2.25
16-10-2024,04:00,2.63
16-10-2024,05:00,0
16-10-2024,06:00,4.42
16-10-2024,07:00,0.63
16-10-2024,08:00,4.3
16-10-2024,09:00,3.28
16-10-2024,10:00,3.72
16-10-2024,11:00,3.21
16-10-2024,12:00,2.2
16-10-2024,13:00,3.27
16-10-2024,14:00,3.57
16-10-2024,15:00,3.79
16-10-2024,16:00,4.11
16-10-2024,17:00,2.28
16-10-2024,18:00,2.13
16-10-2024,19:00,0
16-10-2024,20:00,2.01
16-10-2024,21:00,0.73
16-10-2024,22:00,2.39
16-10-2024,23:00,0.33
17-10-2024,00:00,2.12
17-10-2024,01:00,0.5
17-10-2024,02:00,2.52
17-10-2024,03:00,0.02
17-10-2024,04:00,2.06
17-10-2024,05:00,0.37
17-10-2024,06:00,2.15
17-10-2024,07:00,3.4
17-10-2024,08:00,0.98
17-10-2024,09:00,3.08
17-10-2024,10:00,3.11
17-10-2024,11:00,3.44
17-10-2024,12:00,3.15
17-10-2024,13:00,3.98
17-10-2024,14:00,3.7
17-10-2024,15:00,4.52
17-10-2024,16:00,0.84
17-10-2024,17:00,3.27
17-10-2024,18:00,1.87
17-10-2024,19:00,0
17-10-2024,20:00,2.29
17-10-2024,21:00,0.31
17-10-2024,22:00,0.69
17-10-2024,23:00,2.0
18-10-2024,00:00,0
18-10-2024,01:00,0.95
18-10-2024,02:00,1.51
18-10-2024,03:00,0.61
18-10-2024,04:00,1.83
18-10-2024,05:00,2.2
18-10-2024,06:00,1.61
18-10-2024,07:00,3.35
18-10-2024,08:00,2.07
18-10-2024,09:00,4.35
18-10-2024,10:00,3.91
18-10-2024,11:00,1.18
18-10-2024,12:00,3.34
18-10-2024,13:00,4.85
18-10-2024,14:00,4.44
18-10-2024,15:00,3.1
18-10-2024,16:00,3.74
18-10-2024,17:00,3.83
18-10-2024,18:00,4.02
18-10-2024,19:00,1.6
18-10-2024,20:00,0.37
18-10-2024,21:00,2.61
18-10-2024,22:00,0.57
18-10-2024,23:00,0.91
19-10-2024,00:00,0.31
19-10-2024,01:00,0
19-10-2024,02:00,3.46
19-10-2024,03:00,0.92
19-10-2024,04:00,0.93
19-10-2024,05:00,0.59
19-10-2024,06:00,0.82
19-10-2024,07:00,2.99
19-10-2024,08:00,2.82
19-10-2024,09:00,1.35
19-10-2024,10:00,2.45
19-10-2024,11:00,2.87
19-10-2024,12:00,3.48
19-10-2024,13:00,4.17
19-10-2024,14:00,1.86
19-10-2024,15:00,2.93
19-10-2024,16:00,1.98
19-10-2024,17:00,2.4
19-10-2024,18:00,3.59
19-10-2024,19:00,1.06
19-10-2024,20:00,0
19-10-2024,21:00,0.87
19-10-2024,22:00,2.21
19-10-2024,23:00,1.44
20-10-2024,00:00,0
20-10-2024,01:00,2.6
20-10-2024,02:00,0
20-10-2024,03:00,0.43
20-10-2024,04:00,0
20-10-2024,05:00,0.93
20-10-2024,06:00,2.95
20-10-2024,07:00,2.44
20-10-2024,08:00,3.45
20-10-2024,09:00,2.62
20-10-2024,10:00,2.78
20-10-2024,11:00,3.01
20-10-2024,12:00,4.5
20-10-2024,13:00,2.32
20-10-2024,14:00,1.07
20-10-2024,15:00,1.48
20-10-2024,16:00,3.15
20-10-2024,17:00,1.62
20-10-2024,18:00,3.49
20-10-2024,19:00,0
20-10-2024,20:00,1.86
20-10-2024,21:00,0.25
20-10-2024,22:00,0.72
20-10-2024,23:00,0
21-10-2024,00:00,0.35
21-10-2024,01:00,0
21-10-2024,02:00,0.12
21-10-2024,03:00,2.75
21-10-2024,04:00,1.59
21-10-2024,05:00,1.16
21-10-2024,06:00,2.86
21-10-2024,07:00,3.53
21-10-2024,08:00,3.77
21-10-2024,09:00,2.39
21-10-2024,10:00,3.63
21-10-2024,11:00,2.14
21-10-2024,12:00,2.6
21-10-2024,13:00,1.29
21-10-2024,14:00,2.43
21-10-2024,15:00,4.38
21-10-2024,16:00,1.85
21-10-2024,17:00,3.27
21-10-2024,18:00,2.94
21-10-2024,19:00,0.96
21-10-2024,20:00,0.39
21-10-2024,21:00,0.48
21-10-2024,22:00,0.23
21-10-2024,23:00,0
22-10-2024,00:00,0.32
22-10-2024,01:00,0.39
22-10-2024,02:00,1.21
22-10-2024,03:00,0.19
22-10-2024,04:00,1.12
22-10-2024,05:00,0.53
22-10-2024,06:00,3.53
22-10-2024,07:00,4.79
22-10-2024,08:00,1.46
22-10-2024,09:00,2.49
22-10-2024,10:00,3.81
22-10-2024,11:00,4.35
22-10-2024,12:00,3.58
22-10-2024,13:00,2.26
22-10-2024,14:00,2.38
22-10-2024,15:00,2.88
22-10-2024,16:00,1.92
22-10-2024,17:00,3.81
22-10-2024,18:00,2.53
22-10-2024,19:00,0.19
22-10-2024,20:00,0
22-10-2024,21:00,0.93
22-10-2024,22:00,1.97
22-10-2024,23:00,2.19
23-10-2024,00:00,1.8
23-10-2024,01:00,0
23-10-2024,02:00,0
23-10-2024,03:00,0.8
23-10-2024,04:00,1.68
23-10-2024,05:00,0.83
23-10-2024,06:00,2.63
23-10-2024,07:00,0.99
23-10-2024,08:00,3.87
23-10-2024,09:00,2.95
23-10-2024,10:00,3.93
23-10-2024,11:00,3.31
23-10-2024,12:00,2.88
23-10-2024,13:00,2.8
23-10-2024,14:00,3.5
23-10-2024,15:00,3.91
23-10-2024,16:00,2.88
23-10-2024,17:00,3.39
23-10-2024,18:00,3.59
23-10-2024,19:00,1.95
23-10-2024,20:00,1.52
23-10-2024,21:00,1.77
23-10-2024,22:00,1.67
23-10-2024,23:00,0.42
24-10-2024,00:00,1.41
24-10-2024,01:00,0.24
24-10-2024,02:00,0.42
24-10-2024,03:00,0.51
24-10-2024,04:00,1.53
24-10-2024,05:00,1.9
24-10-2024,06:00,4.25
24-10-2024,07:00,3.37
24-10-2024,08:00,3.65
24-10-2024,09:00,3.7
24-10-2024,10:00,2.5
24-10-2024,11:00,3.92
24-10-2024,12:00,2.96
24-10-2024,13:00,2.98
24-10-2024,14:00,3.59
24-10-2024,15:00,2.4
24-10-2024,16:00,2.69
24-10-2024,17:00,2.16
24-10-2024,18:00,4.4
24-10-2024,19:00,0.68
24-10-2024,20:00,1.1
24-10-2024,21:00,0
24-10-2024,22:00,0.65
24-10-2024,23:00,1.59
25-10-2024,00:00,2.19
25-10-2024,01:00,1.33
25-10-2024,02:00,1.34
25-10-2024,03:00,0.65
25-10-2024,04:00,0.07
25-10-2024,05:00,0.57
25-10-2024,06:00,3.12
25-10-2024,07:00,2.43
25-10-2024,08:00,2.64
25-10-2024,09:00,2.16
25-10-2024,10:00,2.72
25-10-2024,11:00,2.15
25-10-2024,12:00,3.55
25-10-2024,13:00,4.72
25-10-2024,14:00,1.04
25-10-2024,15:00,3.04
25-10-2024,16:00,4.24
25-10-2024,17:00,4.23
25-10-2024,18:00,2.41
25-10-2024,19:00,0.75
25-10-2024,20:00,0.63
25-10-2024,21:00,1.11
25-10-2024,22:00,1.18
25-10-2024,23:00,0
26-10-2024,00:00,0.27
26-10-2024,01:00,2.69
26-10-2024,02:00,1.09
26-10-2024,03:00,1.28
26-10-2024,04:00,0.76
26-10-2024,05:00,0.32
26-10-2024,06:00,1.22
26-10-2024,07:00,2.91
26-10-2024,08:00,1.2
26-10-2024,09:00,2.99
26-10-2024,10:00,3.66
26-10-2024,11:00,2.3
26-10-2024,12:00,4.39
26-10-2024,13:00,4.26
26-10-2024,14:00,3.74
26-10-2024,15:00,3.29
26-10-2024,16:00,2.81
26-10-2024,17:00,2.28
26-10-2024,18:00,3.24
26-10-2024,19:00,1.07
26-10-2024,20:00,2.18
26-10-2024,21:00,0
26-10-2024,22:00,1.35
26-10-2024,23:00,1.27
27-10-2024,00:00,2.01
27-10-2024,01:00,0
27-10-2024,02:00,2.47
27-10-2024,03:00,0.93
27-10-2024,04:00,1.77
27-10-2024,05:00,1.34
27-10-2024,06:00,3.89
27-10-2024,07:00,3.18
27-10-2024,08:00,2.91
27-10-2024,09:00,1.97
27-10-2024,10:00,3.31
27-10-2024,11:00,1.05
27-10-2024,12:00,3.87
27-10-2024,13:00,5
27-10-2024,14:00,2.82
27-10-2024,15:00,2.27
27-10-2024,16:00,2.79
27-10-2024,17:00,2.96
27-10-2024,18:00,4.55
27-10-2024,19:00,3.46
27-10-2024,20:00,0.58
27-10-2024,21:00,1.67
27-10-2024,22:00,0
27-10-2024,23:00,1.6
28-10-2024,00:00,1.1
28-10-2024,01:00,1.7
28-10-2024,02:00,1.56
28-10-2024,03:00,0.56
28-10-2024,04:00,0.7
28-10-2024,05:00,0.76
28-10-2024,06:00,3.82
28-10-2024,07:00,3.65
28-10-2024,08:00,3.38
28-10-2024,09:00,3.92
28-10-2024,10:00,3.29
28-10-2024,11:00,3.85
28-10-2024,12:00,4.0
28-10-2024,13:00,2.4
28-10-2024,14:00,1.85
28-10-2024,15:00,2.46
28-10-2024,16:00,2.37
28-10-2024,17:00,4.93
28-10-2024,18:00,3.33
28-10-2024,19:00,1.18
28-10-2024,20:00,0.28
28-10-2024,21:00,1.51
28-10-2024,22:00,0.83
28-10-2024,23:00,1.02
29-10-2024,00:00,0.57
29-10-2024,01:00,0
29-10-2024,02:00,0
29-10-2024,03:00,2.7
29-10-2024,04:00,2.77
29-10-2024,05:00,1.47
29-10-2024,06:00,2.58
29-10-2024,07:00,3.47
29-10-2024,08:00,5
29-10-2024,09:00,2.79
29-10-2024,10:00,2.76
29-10-2024,11:00,3.5
29-10-2024,12:00,2.64
29-10-2024,13:00,2.24
29-10-2024,14:00,5
29-10-2024,15:00,2.7
29-10-2024,16:00,3.24
29-10-2024,17:00,2.37
29-10-2024,18:00,3.86
29-10-2024,19:00,1.11
29-10-2024,20:00,0.23
29-10-2024,21:00,1.16
29-10-2024,22:00,0.52
29-10-2024,23:00,0.55
