floor,02
location,008
type,Light
07-10-2024,22:00,2.49
07-10-2024,23:00,0.34
08-10-2024,00:00,2.37
08-10-2024,01:00,0.01
08-10-2024,02:00,1.11
08-10-2024,03:00,1.23
08-10-2024,04:00,1.6
08-10-2024,05:00,1.33
08-10-2024,06:00,2.1
08-10-2024,07:00,3.41
08-10-2024,08:00,1.71
08-10-2024,09:00,2.82
08-10-2024,10:00,2.71
08-10-2024,11:00,3.6
08-10-2024,12:00,3.46
08-10-2024,13:00,2.79
08-10-2024,14:00,0.72
08-10-2024,15:00,4.04
08-10-2024,16:00,4.0
08-10-2024,17:00,3.32
08-10-2024,18:00,3.23
08-10-2024,19:00,0.9
08-10-2024,20:00,1.29
08-10-2024,21:00,0.27
08-10-2024,22:00,0.54
08-10-2024,23:00,0
09-10-2024,00:00,1.81
09-10-2024,01:00,1.09
09-10-2024,02:00,1.23
09-10-2024,03:00,0.15
09-10-2024,04:00,0.75
09-10-2024,05:00,0.84
09-10-2024,06:00,2.51
09-10-2024,07:00,3.38
09-10-2024,08:00,3.83
09-10-2024,09:00,3.86
09-10-2024,10:00,4.17
09-10-2024,11:00,1.33
09-10-2024,12:00,0.92
09-10-2024,13:00,2.45
09-10-2024,14:00,4.5
09-10-2024,15:00,3.36
09-10-2024,16:00,3.37
09-10-2024,17:00,3.11
09-10-2024,18:00,4.41
09-10-2024,19:00,0.97
09-10-2024,20:00,0.24
09-10-2024,21:00,2.35
09-10-2024,22:00,1.61
09-10-2024,23:00,2.43
10-10-2024,00:00,1.37
10-10-2024,01:00,0.53
10-10-2024,02:00,0
10-10-2024,03:00,1.01
10-10-2024,04:00,0
10-10-2024,05:00,0.17
10-10-2024,06:00,2.41
10-10-2024,07:00,3.36
10-10-2024,08:00,2.62
10-10-2024,09:00,3.59
10-10-2024,10:00,1.53
10-10-2024,11:00,2.51
10-10-2024,12:00,1.85
10-10-2024,13:00,4.3
10-10-2024,14:00,1.44
10-10-2024,15:00,2.64
10-10-2024,16:00,5
10-10-2024,17:00,2.91
10-10-2024,18:00,2.99
10-10-2024,19:00,1.03
10-10-2024,20:00,2.82
10-10-2024,21:00,0.68
10-10-2024,22:00,1.19
10-10-2024,23:00,1.62
11-10-2024,00:00,2.12
11-10-2024,01:00,0.44
11-10-2024,02:00,4.18
11-10-2024,03:00,0.98
11-10-2024,04:00,0.74
11-10-2024,05:00,0
11-10-2024,06:00,3.53
11-10-2024,07:00,2.49
11-10-2024,08:00,4.01
11-10-2024,09:00,2.52
11-10-2024,10:00,3.48
11-10-2024,11:00,1.64
11-10-2024,12:00,2.89
11-10-2024,13:00,3.96
11-10-2024,14:00,3.56
11-10-2024,15:00,2.77
11-10-2024,16:00,4.34
11-10-2024,17:00,3.49
11-10-2024,18:00,2.87
11-10-2024,19:00,1.83
11-10-2024,20:00,1.88
11-10-2024,21:00,2.27
11-10-2024,22:00,0.82
11-10-2024,23:00,1.11
12-10-2024,00:00,0.1
12-10-2024,01:00,0
12-10-2024,02:00,2.71
12-10-2024,03:00,2.82
12-10-2024,04:00,1.4
12-10-2024,05:00,2.8
12-10-2024,06:00,2.89
12-10-2024,07:00,3.59
12-10-2024,08:00,2.69
12-10-2024,09:00,3.47
12-10-2024,10:00,2.63
12-10-2024,11:00,3.46
12-10-2024,12:00,3.28
12-10-2024,13:00,3.37
12-10-2024,14:00,1.42
12-10-2024,15:00,2.71
12-10-2024,16:00,3.0
12-10-2024,17:00,2.7
12-10-2024,18:00,3.98
12-10-2024,19:00,0.22
12-10-2024,20:00,2.56
12-10-2024,21:00,1.11
12-10-2024,22:00,1.73
12-10-2024,23:00,0.52
13-10-2024,00:00,1.87
13-10-2024,01:00,0.98
13-10-2024,02:00,1.92
13-10-2024,03:00,1.66
13-10-2024,04:00,1.08
13-10-2024,05:00,1.54
13-10-2024,06:00,3.45
13-10-2024,07:00,2.9
13-10-2024,08:00,2.68
13-10-2024,09:00,2.91
13-10-2024,10:00,2.09
13-10-2024,11:00,1.34
13-10-2024,12:00,2.31
13-10-2024,13:00,2.75
13-10-2024,14:00,3.18
13-10-2024,15:00,3.07
13-10-2024,16:00,2.32
13-10-2024,17:00,3.87
13-10-2024,18:00,4.3
13-10-2024,19:00,1.39
13-10-2024,20:00,1.94
13-10-2024,21:00,2.29
13-10-2024,22:00,0.79
13-10-2024,23:00,1.3
14-10-2024,00:00,1.39
14-10-2024,01:00,2.36
14-10-2024,02:00,0.88
14-10-2024,03:00,1.67
14-10-2024,04:00,2.02
14-10-2024,05:00,1.48
14-10-2024,06:00,1.66
14-10-2024,07:00,4.38
14-10-2024,08:00,3.79
14-10-2024,09:00,3.18
14-10-2024,10:00,2.8
14-10-2024,11:00,3.77
14-10-2024,12:00,1.49
14-10-2024,13:00,5
14-10-2024,14:00,3.87
14-10-2024,15:00,3.72
14-10-2024,16:00,2.71
14-10-2024,17:00,2.22
14-10-2024,18:00,3.0
14-10-2024,19:00,1.9
14-10-2024,20:00,1.02
14-10-2024,21:00,3.42
14-10-2024,22:00,2.71
14-10-2024,23:00,1.47
15-10-2024,00:00,1.29
15-10-2024,01:00,1.12
15-10-2024,02:00,0.7
15-10-2024,03:00,0.09
15-10-2024,04:00,0.88
15-10-2024,05:00,0.89
15-10-2024,06:00,2.93
15-10-2024,07:00,2.65
15-10-2024,08:00,3.48
15-10-2024,09:00,5
15-10-2024,10:00,3.96
15-10-2024,11:00,2.51
15-10-2024,12:00,2.5
15-10-2024,13:00,1.74
15-10-2024,14:00,3.71
15-10-2024,15:00,2.18
15-10-2024,16:00,2.49
15-10-2024,17:00,3.36
15-10-2024,18:00,2.77
15-10-2024,19:00,1.63
15-10-2024,20:00,0.29
15-10-2024,21:00,0.93
15-10-2024,22:00,1.09
15-10-2024,23:00,1.63
16-10-2024,00:00,2.2
16-10-2024,01:00,1.44
16-10-2024,02:00,0.12
16-10-2024,03:00,0.65
16-10-2024,04:00,2.07
16-10-2024,05:00,0.82
16-10-2024,06:00,1.77
16-10-2024,07:00,4.66
16-10-2024,08:00,1.8
16-10-2024,09:00,3.51
16-10-2024,10:00,2.03
16-10-2024,11:00,2.86
16-10-2024,12:00,1.49
16-10-2024,13:00,2.79
16-10-2024,14:00,4.19
16-10-2024,15:00,3.06
16-10-2024,16:00,3.64
16-10-2024,17:00,4.31
16-10-2024,18:00,4.38
16-10-2024,19:00,2.9
16-10-2024,20:00,2.84
16-10-2024,21:00,1.11
16-10-2024,22:00,0.2
16-10-2024,23:00,2.05
17-10-2024,00:00,0
17-10-2024,01:00,1.71
17-10-2024,02:00,0.54
17-10-2024,03:00,0
17-10-2024,04:00,1.12
17-10-2024,05:00,2.64
17-10-2024,06:00,2.51
17-10-2024,07:00,3.71
17-10-2024,08:00,2.62
17-10-2024,09:00,2.94
17-10-2024,10:00,1.63
17-10-2024,11:00,1.54
17-10-2024,12:00,3.81
17-10-2024,13:00,3.08
17-10-2024,14:00,3.1
17-10-2024,15:00,2.44
17-10-2024,16:00,4.13
17-10-2024,17:00,3.49
17-10-2024,18:00,1.34
17-10-2024,19:00,0.47
17-10-2024,20:00,1.92
17-10-2024,21:00,0.82
17-10-2024,22:00,2.06
17-10-2024,23:00,0.35
18-10-2024,00:00,1.59
18-10-2024,01:00,1.59
18-10-2024,02:00,1.25
18-10-2024,03:00,0.58
18-10-2024,04:00,1.01
18-10-2024,05:00,0.72
18-10-2024,06:00,4.44
18-10-2024,07:00,2.74
18-10-2024,08:00,1.79
18-10-2024,09:00,1.86
18-10-2024,10:00,1.05
18-10-2024,11:00,0.82
18-10-2024,12:00,2.77
18-10-2024,13:00,4.28
18-10-2024,14:00,1.91
18-10-2024,15:00,2.1
18-10-2024,16:00,4.07
18-10-2024,17:00,3.58
18-10-2024,18:00,3.25
18-10-2024,19:00,0.89
18-10-2024,20:00,2.93
18-10-2024,21:00,0
18-10-2024,22:00,1.24
18-10-2024,23:00,1.98
19-10-2024,00:00,1.78
19-10-2024,01:00,2.72
19-10-2024,02:00,1.48
19-10-2024,03:00,0.52
19-10-2024,04:00,1.06
19-10-2024,05:00,0.57
19-10-2024,06:00,3.47
19-10-2024,07:00,4.28
19-10-2024,08:00,3.42
19-10-2024,09:00,3.36
19-10-2024,10:00,2.63
19-10-2024,11:00,4.23
19-10-2024,12:00,4.11
19-10-2024,13:00,3.76
19-10-2024,14:00,1.45
19-10-2024,15:00,3.89
19-10-2024,16:00,3.8
19-10-2024,17:00,2.38
19-10-2024,18:00,4.28
19-10-2024,19:00,0
19-10-2024,20:00,1.23
19-10-2024,21:00,0.62
19-10-2024,22:00,1.54
19-10-2024,23:00,1.63
20-10-2024,00:00,1.06
20-10-2024,01:00,0.2
20-10-2024,02:00,2.69
20-10-2024,03:00,0.84
20-10-2024,04:00,0.5
20-10-2024,05:00,1.01
20-10-2024,06:00,3.01
20-10-2024,07:00,2.97
20-10-2024,08:00,3.03
20-10-2024,09:00,3.21
20-10-2024,10:00,3.13
20-10-2024,11:00,4.06
20-10-2024,12:00,5
20-10-2024,13:00,2.6
20-10-2024,14:00,2.97
20-10-2024,15:00,2.29
20-10-2024,16:00,4.13
20-10-2024,17:00,3.9
20-10-2024,18:00,3.44
20-10-2024,19:00,2.2
20-10-2024,20:00,1.28
20-10-2024,21:00,0
20-10-2024,22:00,1.93
20-10-2024,23:00,1.49
21-10-2024,00:00,0.38
21-10-2024,01:00,2.41
21-10-2024,02:00,1.87
21-10-2024,03:00,3.15
21-10-2024,04:00,0
21-10-2024,05:00,2.13
21-10-2024,06:00,3.17
21-10-2024,07:00,2.01
21-10-2024,08:00,2.37
21-10-2024,09:00,3.53
21-10-2024,10:00,3.68
21-10-2024,11:00,3.24
21-10-2024,12:00,3.41
21-10-2024,13:00,1.39
21-10-2024,14:00,4.17
21-10-2024,15:00,4.04
21-10-2024,16:00,2.89
21-10-2024,17:00,3.4
21-10-2024,18:00,2.27
21-10-2024,19:00,0
21-10-2024,20:00,2.21
21-10-2024,21:00,1.45
21-10-2024,22:00,2.54
21-10-2024,23:00,0.9
22-10-2024,00:00,0.89
22-10-2024,01:00,0.64
22-10-2024,02:00,1.05
22-10-2024,03:00,1.24
22-10-2024,04:00,0.67
22-10-2024,05:00,2.13
22-10-2024,06:00,2.04
22-10-2024,07:00,2.87
22-10-2024,08:00,3.06
22-10-2024,09:00,2.68
22-10-2024,10:00,3.19
22-10-2024,11:00,3.49
22-10-2024,12:00,1.91
22-10-2024,13:00,3.16
22-10-2024,14:00,2.55
22-10-2024,15:00,2.78
22-10-2024,16:00,3.28
22-10-2024,17:00,3.04
22-10-2024,18:00,4.59
22-10-2024,19:00,3.06
22-10-2024,20:00,0.7
22-10-2024,21:00,1.78
22-10-2024,22:00,0.51
22-10-2024,23:00,0.8
23-10-2024,00:00,0
23-10-2024,01:00,2.12
23-10-2024,02:00,0.74
23-10-2024,03:00,0
23-10-2024,04:00,1.08
23-10-2024,05:00,0.35
23-10-2024,06:00,2.19
23-10-2024,07:00,3.26
23-10-2024,08:00,2.56
23-10-2024,09:00,2.78
23-10-2024,10:00,2.83
23-10-2024,11:00,2.67
23-10-2024,12:00,3.16
23-10-2024,13:00,3.75
23-10-2024,14:00,1.16
23-10-2024,15:00,3.72
23-10-2024,16:00,1.58
23-10-2024,17:00,1.98
23-10-2024,18:00,3.31
23-10-2024,19:00,1.07
23-10-2024,20:00,0.27
23-10-2024,21:00,2.25
23-10-2024,22:00,0
23-10-2024,23:00,1.31
24-10-2024,00:00,0.55
24-10-2024,01:00,1.69
24-10-2024,02:00,0.11
24-10-2024,03:00,1.03
24-10-2024,04:00,0.67
24-10-2024,05:00,0.82
24-10-2024,06:00,3.62
24-10-2024,07:00,2.11
24-10-2024,08:00,3.56
24-10-2024,09:00,2.27
24-10-2024,10:00,2.56
24-10-2024,11:00,1.62
24-10-2024,12:00,2.99
24-10-2024,13:00,3.48
24-10-2024,14:00,3.64
24-10-2024,15:00,2.74
24-10-2024,16:00,4.24
24-10-2024,17:00,3.07
24-10-2024,18:00,2.08
24-10-2024,19:00,1.88
24-10-2024,20:00,2.09
24-10-2024,21:00,0.54
24-10-2024,22:00,0.1
24-10-2024,23:00,1.83
25-10-2024,00:00,0
25-10-2024,01:00,1.53
25-10-2024,02:00,2.2
25-10-2024,03:00,0.83
25-10-2024,04:00,1.84
25-10-2024,05:00,1.79
25-10-2024,06:00,4.83
25-10-2024,07:00,2.99
25-10-2024,08:00,2.38
25-10-2024,09:00,2.7
25-10-2024,10:00,3.34
25-10-2024,11:00,4.06
25-10-2024,12:00,2.48
25-10-2024,13:00,3.01
25-10-2024,14:00,2.57
25-10-2024,15:00,3.43
25-10-2024,16:00,4.62
25-10-2024,17:00,3.0
25-10-2024,18:00,1.72
25-10-2024,19:00,1.05
25-10-2024,20:00,1.11
25-10-2024,21:00,1.25
25-10-2024,22:00,2.9
25-10-2024,23:00,2.03
26-10-2024,00:00,1.8
26-10-2024,01:00,0.59
26-10-2024,02:00,0
26-10-2024,03:00,0.87
26-10-2024,04:00,0.77
26-10-2024,05:00,1.63
26-10-2024,06:00,4.68
26-10-2024,07:00,4.72
26-10-2024,08:00,1.76
26-10-2024,09:00,2.77
26-10-2024,10:00,0.32
26-10-2024,11:00,3.59
26-10-2024,12:00,5
26-10-2024,13:00,4.3
26-10-2024,14:00,2.71
26-10-2024,15:00,3.43
26-10-2024,16:00,3.67
26-10-2024,17:00,2.68
26-10-2024,18:00,5
26-10-2024,19:00,2.38
26-10-2024,20:00,1.68
26-10-2024,21:00,0.21
26-10-2024,22:00,0.47
26-10-2024,23:00,0
27-10-2024,00:00,0
27-10-2024,01:00,0.89
27-10-2024,02:00,0
27-10-2024,03:00,2.35
27-10-2024,04:00,1.65
27-10-2024,05:00,2.77
27-10-2024,06:00,3.89
27-10-2024,07:00,1.42
27-10-2024,08:00,2.36
27-10-2024,09:00,3.51
27-10-2024,10:00,3.92
27-10-2024,11:00,1.97
27-10-2024,12:00,3.94
27-10-2024,13:00,4.89
27-10-2024,14:00,3.86
27-10-2024,15:00,2.3
27-10-2024,16:00,3.05
27-10-2024,17:00,3.27
27-10-2024,18:00,2.54
27-10-2024,19:00,0.9
27-10-2024,20:00,2.92
27-10-2024,21:00,0
27-10-2024,22:00,0.28
27-10-2024,23:00,1.25
28-10-2024,00:00,0.66
28-10-2024,01:00,1.09
28-10-2024,02:00,0
28-10-2024,03:00,1.44
28-10-2024,04:00,1.11
28-10-2024,05:00,0.05
28-10-2024,06:00,4.13
28-10-2024,07:00,4.68
28-10-2024,08:00,4.59
28-10-2024,09:00,1.42
28-10-2024,10:00,3.64
28-10-2024,11:00,2.93
28-10-2024,12:00,2.42
28-10-2024,13:00,4.11
28-10-2024,14:00,5
28-10-2024,15:00,2.32
28-10-2024,16:00,1.87
28-10-2024,17:00,1.88
28-10-2024,18:00,3.56
28-10-2024,19:00,1.48
28-10-2024,20:00,2.04
28-10-2024,21:00,0.42
28-10-2024,22:00,1.34
28-10-2024,23:00,0.14
29-10-2024,00:00,0.79
29-10-2024,01:00,1.77
29-10-2024,02:00,0.37
29-10-2024,03:00,1.61
29-10-2024,04:00,1.23
29-10-2024,05:00,0.88
29-10-2024,06:00,3.1
29-10-2024,07:00,3.59
29-10-2024,08:00,4.86
29-10-2024,09:00,2.53
29-10-2024,10:00,2.03
29-10-2024,11:00,2.54
29-10-2024,12:00,3.42
29-10-2024,13:00,3.48
29-10-2024,14:00,4.17
29-10-2024,15:00,4.11
29-10-2024,16:00,3.16
29-10-2024,17:00,3.74
29-10-2024,18:00,3.38
29-10-2024,19:00,0.88
29-10-2024,20:00,1.24
29-10-2024,21:00,0
29-10-2024,22:00,0
29-10-2024,23:00,1.01
