floor,06
location,006
type,AC1
02-10-2024,15:00,1.61
02-10-2024,16:00,3.86
02-10-2024,17:00,1.93
02-10-2024,18:00,2.92
02-10-2024,19:00,2.13
02-10-2024,20:00,1.11
02-10-2024,21:00,0.18
02-10-2024,22:00,1.02
02-10-2024,23:00,0.75
03-10-2024,00:00,2.51
03-10-2024,01:00,1.97
03-10-2024,02:00,0.51
03-10-2024,03:00,1.5
03-10-2024,04:00,0
03-10-2024,05:00,1.06
03-10-2024,06:00,3.88
03-10-2024,07:00,2.6
03-10-2024,08:00,1.68
03-10-2024,09:00,1.49
03-10-2024,10:00,3.01
03-10-2024,11:00,2.0
03-10-2024,12:00,3.06
03-10-2024,13:00,2.5
03-10-2024,14:00,2.04
03-10-2024,15:00,3.24
03-10-2024,16:00,3.89
03-10-2024,17:00,2.7
03-10-2024,18:00,3.1
03-10-2024,19:00,1.8
03-10-2024,20:00,0.75
03-10-2024,21:00,2.13
03-10-2024,22:00,2.39
03-10-2024,23:00,0.4
04-10-2024,00:00,2.58
04-10-2024,01:00,2.0
04-10-2024,02:00,1.32
04-10-2024,03:00,2.31
04-10-2024,04:00,1.42
04-10-2024,05:00,0.95
04-10-2024,06:00,3.68
04-10-2024,07:00,2.57
04-10-2024,08:00,2.15
04-10-2024,09:00,3.77
04-10-2024,10:00,3.43
04-10-2024,11:00,4.82
04-10-2024,12:00,2.89
04-10-2024,13:00,2.36
04-10-2024,14:00,1.48
04-10-2024,15:00,3.19
04-10-2024,16:00,3.23
04-10-2024,17:00,1.19
04-10-2024,18:00,4.74
04-10-2024,19:00,1.04
04-10-2024,20:00,1.96
04-10-2024,21:00,0.76
04-10-2024,22:00,0
04-10-2024,23:00,0
05-10-2024,00:00,0.45
05-10-2024,01:00,0.19
05-10-2024,02:00,0.48
05-10-2024,03:00,1.44
05-10-2024,04:00,0.77
05-10-2024,05:00,1.92
05-10-2024,06:00,3.59
05-10-2024,07:00,4.4
05-10-2024,08:00,3.96
05-10-2024,09:00,4.37
05-10-2024,10:00,2.02
05-10-2024,11:00,2.41
05-10-2024,12:00,4.5
05-10-2024,13:00,2.12
05-10-2024,14:00,3.05
05-10-2024,15:00,2.82
05-10-2024,16:00,3.95
05-10-2024,17:00,1.39
05-10-2024,18:00,3.03
05-10-2024,19:00,1.47
05-10-2024,20:00,2.52
05-10-2024,21:00,0.1
05-10-2024,22:00,0
05-10-2024,23:00,1.54
06-10-2024,00:00,0.4
06-10-2024,01:00,1.97
06-10-2024,02:00,0
06-10-2024,03:00,0.03
06-10-2024,04:00,0.45
06-10-2024,05:00,0
06-10-2024,06:00,2.83
06-10-2024,07:00,2.06
06-10-2024,08:00,4.85
06-10-2024,09:00,3.79
06-10-2024,10:00,2.65
06-10-2024,11:00,2.22
06-10-2024,12:00,2.83
06-10-2024,13:00,2.76
06-10-2024,14:00,4.55
06-10-2024,15:00,3.3
06-10-2024,16:00,2.33
06-10-2024,17:00,2.38
06-10-2024,18:00,1.91
06-10-2024,19:00,1.63
06-10-2024,20:00,1.05
06-10-2024,21:00,0.95
06-10-2024,22:00,1.6
06-10-2024,23:00,0.91
07-10-2024,00:00,0.52
07-10-2024,01:00,0.81
07-10-2024,02:00,0
07-10-2024,03:00,0
07-10-2024,04:00,0
07-10-2024,05:00,0
07-10-2024,06:00,1.96
07-10-2024,07:00,2.6
07-10-2024,08:00,4.7
07-10-2024,09:00,2.17
07-10-2024,10:00,4.17
07-10-2024,11:00,4.96
07-10-2024,12:00,3.67
07-10-2024,13:00,3.14
07-10-2024,14:00,4.61
07-10-2024,15:00,3.19
07-10-2024,16:00,1.78
07-10-2024,17:00,3.32
07-10-2024,18:00,2.46
07-10-2024,19:00,0.22
07-10-2024,20:00,0
07-10-2024,21:00,0.47
07-10-2024,22:00,0.79
07-10-2024,23:00,1.42
08-10-2024,00:00,0
08-10-2024,01:00,2.18
08-10-2024,02:00,0.55
08-10-2024,03:00,0.98
08-10-2024,04:00,0.29
08-10-2024,05:00,0
08-10-2024,06:00,2.21
08-10-2024,07:00,3.06
08-10-2024,08:00,3.6
08-10-2024,09:00,3.7
08-10-2024,10:00,2.8
08-10-2024,11:00,0.47
08-10-2024,12:00,3.54
08-10-2024,13:00,2.41
08-10-2024,14:00,3.26
08-10-2024,15:00,2.03
08-10-2024,16:00,4.32
08-10-2024,17:00,1.99
08-10-2024,18:00,3.19
08-10-2024,19:00,0
08-10-2024,20:00,1.21
08-10-2024,21:00,0
08-10-2024,22:00,2.81
08-10-2024,23:00,1.74
09-10-2024,00:00,0
09-10-2024,01:00,1.39
09-10-2024,02:00,1.56
09-10-2024,03:00,2.54
09-10-2024,04:00,0
09-10-2024,05:00,0.27
09-10-2024,06:00,3.99
09-10-2024,07:00,3.19
09-10-2024,08:00,2.94
09-10-2024,09:00,4.39
09-10-2024,10:00,4.92
09-10-2024,11:00,3.49
09-10-2024,12:00,2.88
09-10-2024,13:00,2.2
09-10-2024,14:00,3.36
09-10-2024,15:00,2.75
09-10-2024,16:00,4.15
09-10-2024,17:00,3.87
09-10-2024,18:00,3.66
09-10-2024,19:00,2.39
09-10-2024,20:00,0
09-10-2024,21:00,0
09-10-2024,22:00,0
09-10-2024,23:00,0
10-10-2024,00:00,1.3
10-10-2024,01:00,1.53
10-10-2024,02:00,0.91
10-10-2024,03:00,0.35
10-10-2024,04:00,0.29
10-10-2024,05:00,0
10-10-2024,06:00,3.69
10-10-2024,07:00,1.65
10-10-2024,08:00,2.77
10-10-2024,09:00,4.86
10-10-2024,10:00,1.58
10-10-2024,11:00,3.44
10-10-2024,12:00,1.77
10-10-2024,13:00,3.21
10-10-2024,14:00,4.43
10-10-2024,15:00,2.32
10-10-2024,16:00,3.91
10-10-2024,17:00,4.12
10-10-2024,18:00,2.07
10-10-2024,19:00,0.12
10-10-2024,20:00,0.86
10-10-2024,21:00,1.26
10-10-2024,22:00,0.77
10-10-2024,23:00,1.93
11-10-2024,00:00,1.03
11-10-2024,01:00,0
11-10-2024,02:00,0.05
11-10-2024,03:00,0.47
11-10-2024,04:00,1.94
11-10-2024,05:00,2.5
11-10-2024,06:00,3.02
11-10-2024,07:00,3.38
11-10-2024,08:00,3.8
11-10-2024,09:00,4.36
11-10-2024,10:00,1.19
11-10-2024,11:00,2.45
11-10-2024,12:00,1.12
11-10-2024,13:00,2.28
11-10-2024,14:00,4.33
11-10-2024,15:00,2.14
11-10-2024,16:00,2.53
11-10-2024,17:00,2.52
11-10-2024,18:00,2.38
11-10-2024,19:00,1.89
11-10-2024,20:00,0.74
11-10-2024,21:00,2.04
11-10-2024,22:00,0.47
11-10-2024,23:00,0.55
12-10-2024,00:00,1.87
12-10-2024,01:00,0.03
12-10-2024,02:00,1.76
12-10-2024,03:00,0.75
12-10-2024,04:00,1.57
12-10-2024,05:00,1.09
12-10-2024,06:00,2.93
12-10-2024,07:00,4.29
12-10-2024,08:00,3.34
12-10-2024,09:00,3.53
12-10-2024,10:00,3.61
12-10-2024,11:00,2.11
12-10-2024,12:00,4.56
12-10-2024,13:00,3.31
12-10-2024,14:00,1.91
12-10-2024,15:00,3.91
12-10-2024,16:00,4.89
12-10-2024,17:00,3.07
12-10-2024,18:00,3.08
12-10-2024,19:00,0.82
12-10-2024,20:00,0.69
12-10-2024,21:00,0.35
12-10-2024,22:00,0
12-10-2024,23:00,0.26
13-10-2024,00:00,0.2
13-10-2024,01:00,1.35
13-10-2024,02:00,1.18
13-10-2024,03:00,0.27
13-10-2024,04:00,0.47
13-10-2024,05:00,0.23
13-10-2024,06:00,3.15
13-10-2024,07:00,3.95
13-10-2024,08:00,3.0
13-10-2024,09:00,3.72
13-10-2024,10:00,2.46
13-10-2024,11:00,4.09
13-10-2024,12:00,1.6
13-10-2024,13:00,3.12
13-10-2024,14:00,4.17
13-10-2024,15:00,3.79
13-10-2024,16:00,3.58
13-10-2024,17:00,3.95
13-10-2024,18:00,5
13-10-2024,19:00,0.47
13-10-2024,20:00,0.77
13-10-2024,21:00,0
13-10-2024,22:00,2.03
13-10-2024,23:00,0
14-10-2024,00:00,0
14-10-2024,01:00,1.62
14-10-2024,02:00,0.99
14-10-2024,03:00,1.81
14-10-2024,04:00,1.37
14-10-2024,05:00,0.24
14-10-2024,06:00,3.19
14-10-2024,07:00,3.37
14-10-2024,08:00,4.81
14-10-2024,09:00,3.54
14-10-2024,10:00,3.38
14-10-2024,11:00,4.33
14-10-2024,12:00,4.07
14-10-2024,13:00,4.83
14-10-2024,14:00,3.2
14-10-2024,15:00,3.07
14-10-2024,16:00,3.34
14-10-2024,17:00,2.46
14-10-2024,18:00,2.71
14-10-2024,19:00,0.58
14-10-2024,20:00,2.89
14-10-2024,21:00,1.72
14-10-2024,22:00,3.66
14-10-2024,23:00,1.32
15-10-2024,00:00,1.02
15-10-2024,01:00,0.72
15-10-2024,02:00,0
15-10-2024,03:00,0
15-10-2024,04:00,0
15-10-2024,05:00,0
15-10-2024,06:00,3.61
15-10-2024,07:00,4.34
15-10-2024,08:00,1.82
15-10-2024,09:00,3.27
15-10-2024,10:00,5
15-10-2024,11:00,3.46
15-10-2024,12:00,3.77
15-10-2024,13:00,2.31
15-10-2024,14:00,3.82
15-10-2024,15:00,2.59
15-10-2024,16:00,1.65
15-10-2024,17:00,1.84
15-10-2024,18:00,2.84
15-10-2024,19:00,1.33
15-10-2024,20:00,1.29
15-10-2024,21:00,2.16
15-10-2024,22:00,0
15-10-2024,23:00,1.31
16-10-2024,00:00,1.57
16-10-2024,01:00,1.43
16-10-2024,02:00,2.8
16-10-2024,03:00,1.44
16-10-2024,04:00,1.63
16-10-2024,05:00,1.37
16-10-2024,06:00,3.74
16-10-2024,07:00,3.43
16-10-2024,08:00,3.52
16-10-2024,09:00,3.86
16-10-2024,10:00,2.3
16-10-2024,11:00,1.53
16-10-2024,12:00,4.47
16-10-2024,13:00,3.66
16-10-2024,14:00,3.4
16-10-2024,15:00,2.21
16-10-2024,16:00,2.62
16-10-2024,17:00,2.23
16-10-2024,18:00,3.75
16-10-2024,19:00,1.69
16-10-2024,20:00,2.06
16-10-2024,21:00,1.56
16-10-2024,22:00,0.68
16-10-2024,23:00,0.29
17-10-2024,00:00,0
17-10-2024,01:00,0
17-10-2024,02:00,0.21
17-10-2024,03:00,1.94
17-10-2024,04:00,0.42
17-10-2024,05:00,0.39
17-10-2024,06:00,3.54
17-10-2024,07:00,2.62
17-10-2024,08:00,2.23
17-10-2024,09:00,3.36
17-10-2024,10:00,3.98
17-10-2024,11:00,2.08
17-10-2024,12:00,2.26
17-10-2024,13:00,4.11
17-10-2024,14:00,1.81
17-10-2024,15:00,4.41
17-10-2024,16:00,3.73
17-10-2024,17:00,3.26
17-10-2024,18:00,3.04
17-10-2024,19:00,0.23
17-10-2024,20:00,1.09
17-10-2024,21:00,0.78
17-10-2024,22:00,0
17-10-2024,23:00,1.76
18-10-2024,00:00,0
18-10-2024,01:00,0
18-10-2024,02:00,1.23
18-10-2024,03:00,0.35
18-10-2024,04:00,0.78
18-10-2024,05:00,2.59
18-10-2024,06:00,3.85
18-10-2024,07:00,2.36
18-10-2024,08:00,3.32
18-10-2024,09:00,5
18-10-2024,10:00,3.24
18-10-2024,11:00,3.51
18-10-2024,12:00,1.93
18-10-2024,13:00,3.34
18-10-2024,14:00,2.8
18-10-2024,15:00,3.64
18-10-2024,16:00,2.7
18-10-2024,17:00,2.75
18-10-2024,18:00,2.95
18-10-2024,19:00,3.1
18-10-2024,20:00,0.86
18-10-2024,21:00,0.09
18-10-2024,22:00,2.09
18-10-2024,23:00,1.4
19-10-2024,00:00,1.11
19-10-2024,01:00,2.91
19-10-2024,02:00,0.39
19-10-2024,03:00,0.49
19-10-2024,04:00,2.28
19-10-2024,05:00,1.54
19-10-2024,06:00,4.14
19-10-2024,07:00,1.62
19-10-2024,08:00,2.4
19-10-2024,09:00,5
19-10-2024,10:00,3.54
19-10-2024,11:00,2.01
19-10-2024,12:00,2.77
19-10-2024,13:00,0.59
19-10-2024,14:00,3.44
19-10-2024,15:00,1.53
19-10-2024,16:00,3.34
19-10-2024,17:00,2.36
19-10-2024,18:00,1.87
19-10-2024,19:00,0.33
19-10-2024,20:00,1.9
19-10-2024,21:00,1.18
19-10-2024,22:00,1.86
19-10-2024,23:00,2.03
20-10-2024,00:00,2.81
20-10-2024,01:00,0
20-10-2024,02:00,1.66
20-10-2024,03:00,0.56
20-10-2024,04:00,1.94
20-10-2024,05:00,0.18
20-10-2024,06:00,2.8
20-10-2024,07:00,2.28
20-10-2024,08:00,4.15
20-10-2024,09:00,1.64
20-10-2024,10:00,3.36
20-10-2024,11:00,3.43
20-10-2024,12:00,5
20-10-2024,13:00,2.17
20-10-2024,14:00,1.94
20-10-2024,15:00,2.96
20-10-2024,16:00,2.66
20-10-2024,17:00,1.86
20-10-2024,18:00,1.24
20-10-2024,19:00,0
20-10-2024,20:00,1.19
20-10-2024,21:00,0
20-10-2024,22:00,2.15
20-10-2024,23:00,1.22
21-10-2024,00:00,0.89
21-10-2024,01:00,0.53
21-10-2024,02:00,1.63
21-10-2024,03:00,0.7
21-10-2024,04:00,1.03
21-10-2024,05:00,0.18
21-10-2024,06:00,1.4
21-10-2024,07:00,2.87
21-10-2024,08:00,0.88
21-10-2024,09:00,1.17
21-10-2024,10:00,3.33
21-10-2024,11:00,4.53
21-10-2024,12:00,2.86
21-10-2024,13:00,2.48
21-10-2024,14:00,3.45
21-10-2024,15:00,3.01
21-10-2024,16:00,3.12
21-10-2024,17:00,2.51
21-10-2024,18:00,2.13
21-10-2024,19:00,0
21-10-2024,20:00,1.75
21-10-2024,21:00,0
21-10-2024,22:00,0.72
21-10-2024,23:00,0.33
22-10-2024,00:00,1.84
22-10-2024,01:00,0.09
22-10-2024,02:00,3.11
22-10-2024,03:00,1.51
22-10-2024,04:00,0
22-10-2024,05:00,2.46
22-10-2024,06:00,3.17
22-10-2024,07:00,5
22-10-2024,08:00,3.08
22-10-2024,09:00,2.95
22-10-2024,10:00,1.77
22-10-2024,11:00,3.2
22-10-2024,12:00,2.66
22-10-2024,13:00,2.24
22-10-2024,14:00,3.03
22-10-2024,15:00,2.66
22-10-2024,16:00,4.16
22-10-2024,17:00,3.65
22-10-2024,18:00,2.75
22-10-2024,19:00,0.65
22-10-2024,20:00,2.11
22-10-2024,21:00,0.72
22-10-2024,22:00,1.0
22-10-2024,23:00,0
23-10-2024,00:00,0.38
23-10-2024,01:00,1.29
23-10-2024,02:00,1.53
23-10-2024,03:00,1.51
23-10-2024,04:00,2.26
23-10-2024,05:00,2.14
23-10-2024,06:00,4.68
23-10-2024,07:00,4.02
23-10-2024,08:00,3.32
23-10-2024,09:00,4.61
23-10-2024,10:00,4.07
23-10-2024,11:00,3.07
23-10-2024,12:00,3.81
23-10-2024,13:00,3.21
23-10-2024,14:00,2.32
23-10-2024,15:00,4.87
23-10-2024,16:00,3.1
23-10-2024,17:00,3.29
23-10-2024,18:00,3.55
23-10-2024,19:00,1.88
23-10-2024,20:00,0.7
23-10-2024,21:00,1.59
23-10-2024,22:00,0
23-10-2024,23:00,0
24-10-2024,00:00,1.62
24-10-2024,01:00,0
24-10-2024,02:00,0.6
24-10-2024,03:00,0.58
24-10-2024,04:00,0
24-10-2024,05:00,1.29
24-10-2024,06:00,1.8
24-10-2024,07:00,3.33
24-10-2024,08:00,1.94
24-10-2024,09:00,1.75
24-10-2024,10:00,3.65
24-10-2024,11:00,4.13
24-10-2024,12:00,1.94
24-10-2024,13:00,2.44
24-10-2024,14:00,3.26
24-10-2024,15:00,3.23
24-10-2024,16:00,3.26
24-10-2024,17:00,3.15
24-10-2024,18:00,3.09
24-10-2024,19:00,0
24-10-2024,20:00,2.05
24-10-2024,21:00,2.4
24-10-2024,22:00,0
24-10-2024,23:00,1.39
25-10-2024,00:00,0
25-10-2024,01:00,1.15
25-10-2024,02:00,1.44
25-10-2024,03:00,0.29
25-10-2024,04:00,0
25-10-2024,05:00,0.1
25-10-2024,06:00,3.83
25-10-2024,07:00,4.5
25-10-2024,08:00,1.92
25-10-2024,09:00,3.06
25-10-2024,10:00,2.01
25-10-2024,11:00,3.96
25-10-2024,12:00,1.95
25-10-2024,13:00,5
25-10-2024,14:00,3.06
25-10-2024,15:00,2.01
25-10-2024,16:00,1.3
25-10-2024,17:00,4.34
25-10-2024,18:00,3.95
25-10-2024,19:00,0.03
25-10-2024,20:00,1.39
25-10-2024,21:00,2.7
25-10-2024,22:00,0
25-10-2024,23:00,0
26-10-2024,00:00,2.52
26-10-2024,01:00,0
26-10-2024,02:00,0.77
26-10-2024,03:00,1.65
26-10-2024,04:00,0.08
26-10-2024,05:00,0.11
26-10-2024,06:00,3.06
26-10-2024,07:00,3.46
26-10-2024,08:00,3.08
26-10-2024,09:00,4.88
26-10-2024,10:00,2.17
26-10-2024,11:00,4.4
26-10-2024,12:00,5
26-10-2024,13:00,4.52
26-10-2024,14:00,2.82
26-10-2024,15:00,3.0
26-10-2024,16:00,5
26-10-2024,17:00,3.55
26-10-2024,18:00,3.59
26-10-2024,19:00,2.26
26-10-2024,20:00,2.1
26-10-2024,21:00,0.34
26-10-2024,22:00,0.75
26-10-2024,23:00,1.64
27-10-2024,00:00,0.22
27-10-2024,01:00,0.62
27-10-2024,02:00,1.66
27-10-2024,03:00,0.05
27-10-2024,04:00,1.43
27-10-2024,05:00,1.48
27-10-2024,06:00,0.89
27-10-2024,07:00,2.48
27-10-2024,08:00,4.5
27-10-2024,09:00,3.61
27-10-2024,10:00,2.92
27-10-2024,11:00,1.15
27-10-2024,12:00,3.41
27-10-2024,13:00,3.85
27-10-2024,14:00,3.24
27-10-2024,15:00,4.5
27-10-2024,16:00,4.47
27-10-2024,17:00,3.51
27-10-2024,18:00,2.85
27-10-2024,19:00,2.76
27-10-2024,20:00,1.7
27-10-2024,21:00,2.54
27-10-2024,22:00,0
27-10-2024,23:00,1.75
28-10-2024,00:00,0
28-10-2024,01:00,0
28-10-2024,02:00,1.45
28-10-2024,03:00,0
28-10-2024,04:00,0.97
28-10-2024,05:00,0
28-10-2024,06:00,4.73
28-10-2024,07:00,0
28-10-2024,08:00,1.61
28-10-2024,09:00,1.04
28-10-2024,10:00,3.88
28-10-2024,11:00,0.73
28-10-2024,12:00,2.13
28-10-2024,13:00,1.84
28-10-2024,14:00,3.89
28-10-2024,15:00,4.65
28-10-2024,16:00,3.05
28-10-2024,17:00,3.26
28-10-2024,18:00,3.2
28-10-2024,19:00,0
28-10-2024,20:00,2.82
28-10-2024,21:00,0.63
28-10-2024,22:00,1.1
28-10-2024,23:00,0.32
29-10-2024,00:00,1.65
29-10-2024,01:00,1.28
29-10-2024,02:00,0
29-10-2024,03:00,3.71
29-10-2024,04:00,0.65
29-10-2024,05:00,0
29-10-2024,06:00,3.81
29-10-2024,07:00,3.59
29-10-2024,08:00,2.19
29-10-2024,09:00,3.83
29-10-2024,10:00,3.93
29-10-2024,11:00,2.88
29-10-2024,12:00,3.45
29-10-2024,13:00,1.65
29-10-2024,14:00,1.97
29-10-2024,15:00,2.97
29-10-2024,16:00,3.28
29-10-2024,17:00,3.49
29-10-2024,18:00,2.35
29-10-2024,19:00,0.45
29-10-2024,20:00,1.58
29-10-2024,21:00,0.5
29-10-2024,22:00,0
29-10-2024,23:00,3.05
