floor,09
location,001
type,Light
07-10-2024,00:00,1.62
07-10-2024,01:00,0.97
07-10-2024,02:00,1.49
07-10-2024,03:00,2.44
07-10-2024,04:00,0.48
07-10-2024,05:00,0.71
07-10-2024,06:00,3.52
07-10-2024,07:00,1.62
07-10-2024,08:00,2.83
07-10-2024,09:00,2.66
07-10-2024,10:00,3.08
07-10-2024,11:00,3.54
07-10-2024,12:00,1.15
07-10-2024,13:00,4.55
07-10-2024,14:00,2.83
07-10-2024,15:00,2.67
07-10-2024,16:00,4.46
07-10-2024,17:00,3.64
07-10-2024,18:00,2.58
07-10-2024,19:00,0.69
07-10-2024,20:00,0.38
07-10-2024,21:00,0
07-10-2024,22:00,1.62
07-10-2024,23:00,1.54
08-10-2024,00:00,0
08-10-2024,01:00,1.96
08-10-2024,02:00,1.3
08-10-2024,03:00,1.71
08-10-2024,04:00,1.28
08-10-2024,05:00,1.47
08-10-2024,06:00,1.86
08-10-2024,07:00,2.06
08-10-2024,08:00,4.84
08-10-2024,09:00,5
08-10-2024,10:00,5
08-10-2024,11:00,3.14
08-10-2024,12:00,3.45
08-10-2024,13:00,3.03
08-10-2024,14:00,4.11
08-10-2024,15:00,4.83
08-10-2024,16:00,3.56
08-10-2024,17:00,2.44
08-10-2024,18:00,3.49
08-10-2024,19:00,1.27
08-10-2024,20:00,0.95
08-10-2024,21:00,0
08-10-2024,22:00,1.4
08-10-2024,23:00,0.53
09-10-2024,00:00,1.93
09-10-2024,01:00,1.72
09-10-2024,02:00,0
09-10-2024,03:00,0
09-10-2024,04:00,2.21
09-10-2024,05:00,2.33
09-10-2024,06:00,1.38
09-10-2024,07:00,3.01
09-10-2024,08:00,4.09
09-10-2024,09:00,1.75
09-10-2024,10:00,1.43
09-10-2024,11:00,3.34
09-10-2024,12:00,5
09-10-2024,13:00,3.6
09-10-2024,14:00,2.76
09-10-2024,15:00,4.04
09-10-2024,16:00,2.94
09-10-2024,17:00,4.45
09-10-2024,18:00,4.18
09-10-2024,19:00,2.76
09-10-2024,20:00,1.38
09-10-2024,21:00,0.54
09-10-2024,22:00,2.08
09-10-2024,23:00,0.54
10-10-2024,00:00,0.69
10-10-2024,01:00,0
10-10-2024,02:00,0.88
10-10-2024,03:00,0
10-10-2024,04:00,1.51
10-10-2024,05:00,1.59
10-10-2024,06:00,4.19
10-10-2024,07:00,2.99
10-10-2024,08:00,2.37
10-10-2024,09:00,1.41
10-10-2024,10:00,4.0
10-10-2024,11:00,3.76
10-10-2024,12:00,1.61
10-10-2024,13:00,2.73
10-10-2024,14:00,2.36
10-10-2024,15:00,1.77
10-10-2024,16:00,2.92
10-10-2024,17:00,2.22
10-10-2024,18:00,3.78
10-10-2024,19:00,2.01
10-10-2024,20:00,1.5
10-10-2024,21:00,3.0
10-10-2024,22:00,0.47
10-10-2024,23:00,0
11-10-2024,00:00,2.12
11-10-2024,01:00,0
11-10-2024,02:00,0.31
11-10-2024,03:00,0.75
11-10-2024,04:00,0
11-10-2024,05:00,1.89
11-10-2024,06:00,1.53
11-10-2024,07:00,3.07
11-10-2024,08:00,3.18
11-10-2024,09:00,3.59
11-10-2024,10:00,3.53
11-10-2024,11:00,2.81
11-10-2024,12:00,0.55
11-10-2024,13:00,2.22
11-10-2024,14:00,2.21
11-10-2024,15:00,4.78
11-10-2024,16:00,2.07
11-10-2024,17:00,4.25
11-10-2024,18:00,0.97
11-10-2024,19:00,1.72
11-10-2024,20:00,0.39
11-10-2024,21:00,0.99
11-10-2024,22:00,1.78
11-10-2024,23:00,2.15
12-10-2024,00:00,0.08
12-10-2024,01:00,1.39
12-10-2024,02:00,0.63
12-10-2024,03:00,2.17
12-10-2024,04:00,0
12-10-2024,05:00,0.06
12-10-2024,06:00,2.87
12-10-2024,07:00,2.6
12-10-2024,08:00,3.81
12-10-2024,09:00,2.76
12-10-2024,10:00,3.93
12-10-2024,11:00,4.84
12-10-2024,12:00,3.68
12-10-2024,13:00,3.16
12-10-2024,14:00,4.16
12-10-2024,15:00,1.54
12-10-2024,16:00,2.45
12-10-2024,17:00,2.08
12-10-2024,18:00,3.09
12-10-2024,19:00,1.33
12-10-2024,20:00,1.26
12-10-2024,21:00,2.08
12-10-2024,22:00,0.69
12-10-2024,23:00,1.02
13-10-2024,00:00,1.05
13-10-2024,01:00,1.2
13-10-2024,02:00,1.13
13-10-2024,03:00,1.49
13-10-2024,04:00,1.35
13-10-2024,05:00,1.07
13-10-2024,06:00,4.11
13-10-2024,07:00,4.09
13-10-2024,08:00,3.34
13-10-2024,09:00,2.76
13-10-2024,10:00,1.66
13-10-2024,11:00,3.58
13-10-2024,12:00,3.6
13-10-2024,13:00,3.29
13-10-2024,14:00,2.59
13-10-2024,15:00,1.37
13-10-2024,16:00,4.03
13-10-2024,17:00,3.21
13-10-2024,18:00,2.53
13-10-2024,19:00,0.8
13-10-2024,20:00,0.43
13-10-2024,21:00,0
13-10-2024,22:00,2.26
13-10-2024,23:00,0.59
14-10-2024,00:00,1.43
14-10-2024,01:00,1.12
14-10-2024,02:00,1.47
14-10-2024,03:00,0.92
14-10-2024,04:00,0.31
14-10-2024,05:00,1.05
14-10-2024,06:00,2.11
14-10-2024,07:00,2.42
14-10-2024,08:00,3.94
14-10-2024,09:00,2.19
14-10-2024,10:00,4.26
14-10-2024,11:00,4.09
14-10-2024,12:00,2.05
14-10-2024,13:00,3.69
14-10-2024,14:00,2.75
14-10-2024,15:00,4.05
14-10-2024,16:00,2.35
14-10-2024,17:00,4.33
14-10-2024,18:00,2.91
14-10-2024,19:00,1.11
14-10-2024,20:00,0.66
14-10-2024,21:00,0.76
14-10-2024,22:00,0.56
14-10-2024,23:00,0
15-10-2024,00:00,0.26
15-10-2024,01:00,0.91
15-10-2024,02:00,0.8
15-10-2024,03:00,1.52
15-10-2024,04:00,1.41
15-10-2024,05:00,0.23
15-10-2024,06:00,2.56
15-10-2024,07:00,3.41
15-10-2024,08:00,4.74
15-10-2024,09:00,3.21
15-10-2024,10:00,2.76
15-10-2024,11:00,4.65
15-10-2024,12:00,3.91
15-10-2024,13:00,3.34
15-10-2024,14:00,2.99
15-10-2024,15:00,3.96
15-10-2024,16:00,2.6
15-10-2024,17:00,4.56
15-10-2024,18:00,2.92
15-10-2024,19:00,1.0
15-10-2024,20:00,0
15-10-2024,21:00,0.94
15-10-2024,22:00,2.0
15-10-2024,23:00,1.03
16-10-2024,00:00,0
16-10-2024,01:00,0.06
16-10-2024,02:00,0.92
16-10-2024,03:00,1.35
16-10-2024,04:00,0
16-10-2024,05:00,0
16-10-2024,06:00,1.62
16-10-2024,07:00,3.36
16-10-2024,08:00,2.69
16-10-2024,09:00,3.12
16-10-2024,10:00,2.55
16-10-2024,11:00,4.25
16-10-2024,12:00,4.46
16-10-2024,13:00,3.8
16-10-2024,14:00,3.26
16-10-2024,15:00,2.44
16-10-2024,16:00,1.5
16-10-2024,17:00,3.13
16-10-2024,18:00,3.74
16-10-2024,19:00,2.23
16-10-2024,20:00,3.01
16-10-2024,21:00,1.59
16-10-2024,22:00,0
16-10-2024,23:00,0.62
17-10-2024,00:00,0.9
17-10-2024,01:00,0.97
17-10-2024,02:00,1.44
17-10-2024,03:00,0
17-10-2024,04:00,0.48
17-10-2024,05:00,1.17
17-10-2024,06:00,3.15
17-10-2024,07:00,2.4
17-10-2024,08:00,3.08
17-10-2024,09:00,2.88
17-10-2024,10:00,2.29
17-10-2024,11:00,4.36
17-10-2024,12:00,2.67
17-10-2024,13:00,2.84
17-10-2024,14:00,3.74
17-10-2024,15:00,2.48
17-10-2024,16:00,2.11
17-10-2024,17:00,1.61
17-10-2024,18:00,4.67
17-10-2024,19:00,0.7
17-10-2024,20:00,0.65
17-10-2024,21:00,0.13
17-10-2024,22:00,0
17-10-2024,23:00,0.95
18-10-2024,00:00,1.12
18-10-2024,01:00,0
18-10-2024,02:00,2.52
18-10-2024,03:00,0
18-10-2024,04:00,1.12
18-10-2024,05:00,0.86
18-10-2024,06:00,2.18
18-10-2024,07:00,1.93
18-10-2024,08:00,2.66
18-10-2024,09:00,0.94
18-10-2024,10:00,3.02
18-10-2024,11:00,1.6
18-10-2024,12:00,2.09
18-10-2024,13:00,3.62
18-10-2024,14:00,3.21
18-10-2024,15:00,2.36
18-10-2024,16:00,3.7
18-10-2024,17:00,1.11
18-10-2024,18:00,1.72
18-10-2024,19:00,1.34
18-10-2024,20:00,0.3
18-10-2024,21:00,1.63
18-10-2024,22:00,0.43
18-10-2024,23:00,0.73
19-10-2024,00:00,2.82
19-10-2024,01:00,0
19-10-2024,02:00,3.07
19-10-2024,03:00,0
19-10-2024,04:00,0
19-10-2024,05:00,0.94
19-10-2024,06:00,2.14
19-10-2024,07:00,3.49
19-10-2024,08:00,2.1
19-10-2024,09:00,2.15
19-10-2024,10:00,1.05
19-10-2024,11:00,2.6
19-10-2024,12:00,1.23
19-10-2024,13:00,3.31
19-10-2024,14:00,3.42
19-10-2024,15:00,2.82
19-10-2024,16:00,4.08
19-10-2024,17:00,3.53
19-10-2024,18:00,1.99
19-10-2024,19:00,1.73
19-10-2024,20:00,0
19-10-2024,21:00,2.05
19-10-2024,22:00,2.07
19-10-2024,23:00,1.77
20-10-2024,00:00,1.0
20-10-2024,01:00,1.2
20-10-2024,02:00,0.1
20-10-2024,03:00,0
20-10-2024,04:00,0
20-10-2024,05:00,2.26
20-10-2024,06:00,3.66
20-10-2024,07:00,4.53
20-10-2024,08:00,4.71
20-10-2024,09:00,4.16
20-10-2024,10:00,3.67
20-10-2024,11:00,1.36
20-10-2024,12:00,1.98
20-10-2024,13:00,2.86
20-10-2024,14:00,4.51
20-10-2024,15:00,2.68
20-10-2024,16:00,2.86
20-10-2024,17:00,2.85
20-10-2024,18:00,3.7
20-10-2024,19:00,0
20-10-2024,20:00,1.71
20-10-2024,21:00,3.1
20-10-2024,22:00,1.08
20-10-2024,23:00,0
21-10-2024,00:00,0
21-10-2024,01:00,2.18
21-10-2024,02:00,0.9
21-10-2024,03:00,2.27
21-10-2024,04:00,0.2
21-10-2024,05:00,0
21-10-2024,06:00,3.8
21-10-2024,07:00,3.49
21-10-2024,08:00,3.24
21-10-2024,09:00,3.1
21-10-2024,10:00,3.01
21-10-2024,11:00,2.47
21-10-2024,12:00,1.79
21-10-2024,13:00,2.55
21-10-2024,14:00,4.78
21-10-2024,15:00,2.59
21-10-2024,16:00,2.41
21-10-2024,17:00,1.49
21-10-2024,18:00,1.9
21-10-2024,19:00,0.09
21-10-2024,20:00,1.44
21-10-2024,21:00,1.29
21-10-2024,22:00,1.19
21-10-2024,23:00,0.29
22-10-2024,00:00,2.1
22-10-2024,01:00,0.98
22-10-2024,02:00,1.12
22-10-2024,03:00,0.36
22-10-2024,04:00,0.17
22-10-2024,05:00,0.32
22-10-2024,06:00,3.68
22-10-2024,07:00,2.95
22-10-2024,08:00,4.35
22-10-2024,09:00,4.58
22-10-2024,10:00,2.24
22-10-2024,11:00,2.16
22-10-2024,12:00,2.38
22-10-2024,13:00,1.68
22-10-2024,14:00,3.56
22-10-2024,15:00,2.08
22-10-2024,16:00,3.33
22-10-2024,17:00,3.11
22-10-2024,18:00,3.93
22-10-2024,19:00,1.45
22-10-2024,20:00,1.41
22-10-2024,21:00,1.0
22-10-2024,22:00,0
22-10-2024,23:00,1.17
23-10-2024,00:00,0
23-10-2024,01:00,0.48
23-10-2024,02:00,2.59
23-10-2024,03:00,1.48
23-10-2024,04:00,0.9
23-10-2024,05:00,0.02
23-10-2024,06:00,3.92
23-10-2024,07:00,1.72
23-10-2024,08:00,3.21
23-10-2024,09:00,2.87
23-10-2024,10:00,3.14
23-10-2024,11:00,1.69
23-10-2024,12:00,2.27
23-10-2024,13:00,3.77
23-10-2024,14:00,0.93
23-10-2024,15:00,3.13
23-10-2024,16:00,3.27
23-10-2024,17:00,2.85
23-10-2024,18:00,3.01
23-10-2024,19:00,1.56
23-10-2024,20:00,0.71
23-10-2024,21:00,2.06
23-10-2024,22:00,0.72
23-10-2024,23:00,0
24-10-2024,00:00,1.09
24-10-2024,01:00,1.74
24-10-2024,02:00,0.34
24-10-2024,03:00,1.4
24-10-2024,04:00,0.56
24-10-2024,05:00,1.18
24-10-2024,06:00,3.91
24-10-2024,07:00,4.53
24-10-2024,08:00,4.1
24-10-2024,09:00,2.61
24-10-2024,10:00,2.34
24-10-2024,11:00,4.51
24-10-2024,12:00,4.05
24-10-2024,13:00,4.65
24-10-2024,14:00,0.34
24-10-2024,15:00,0.77
24-10-2024,16:00,2.27
24-10-2024,17:00,1.68
24-10-2024,18:00,3.37
24-10-2024,19:00,0.3
24-10-2024,20:00,0.08
24-10-2024,21:00,0.33
24-10-2024,22:00,2.22
24-10-2024,23:00,1.3
25-10-2024,00:00,1.98
25-10-2024,01:00,3.04
25-10-2024,02:00,0.33
25-10-2024,03:00,0.64
25-10-2024,04:00,1.98
25-10-2024,05:00,3.49
25-10-2024,06:00,4.8
25-10-2024,07:00,1.7
25-10-2024,08:00,2.28
25-10-2024,09:00,2.82
25-10-2024,10:00,3.95
25-10-2024,11:00,5
25-10-2024,12:00,2.11
25-10-2024,13:00,2.7
25-10-2024,14:00,2.21
25-10-2024,15:00,3.07
25-10-2024,16:00,3.18
25-10-2024,17:00,4.52
25-10-2024,18:00,2.53
25-10-2024,19:00,2.7
25-10-2024,20:00,0
25-10-2024,21:00,0
25-10-2024,22:00,2.51
25-10-2024,23:00,0
26-10-2024,00:00,1.59
26-10-2024,01:00,2.11
26-10-2024,02:00,1.62
26-10-2024,03:00,1.2
26-10-2024,04:00,0
26-10-2024,05:00,0
26-10-2024,06:00,2.43
26-10-2024,07:00,3.94
26-10-2024,08:00,3.38
26-10-2024,09:00,4.18
26-10-2024,10:00,2.49
26-10-2024,11:00,2.67
26-10-2024,12:00,2.86
26-10-2024,13:00,4.97
26-10-2024,14:00,2.47
26-10-2024,15:00,4.9
26-10-2024,16:00,3.42
26-10-2024,17:00,3.1
26-10-2024,18:00,3.71
26-10-2024,19:00,0
26-10-2024,20:00,0.65
26-10-2024,21:00,0.81
26-10-2024,22:00,2.27
26-10-2024,23:00,0.71
27-10-2024,00:00,1.32
27-10-2024,01:00,0
27-10-2024,02:00,1.81
27-10-2024,03:00,2.96
27-10-2024,04:00,1.47
27-10-2024,05:00,0.75
27-10-2024,06:00,2.59
27-10-2024,07:00,3.93
27-10-2024,08:00,2.9
27-10-2024,09:00,2.41
27-10-2024,10:00,4.38
27-10-2024,11:00,4.15
27-10-2024,12:00,3.23
27-10-2024,13:00,3.64
27-10-2024,14:00,2.97
27-10-2024,15:00,3.26
27-10-2024,16:00,4.3
27-10-2024,17:00,2.47
27-10-2024,18:00,5
27-10-2024,19:00,0.94
27-10-2024,20:00,1.25
27-10-2024,21:00,0
27-10-2024,22:00,0.83
27-10-2024,23:00,1.54
28-10-2024,00:00,0.97
28-10-2024,01:00,0.72
28-10-2024,02:00,0.61
28-10-2024,03:00,0
28-10-2024,04:00,0.53
28-10-2024,05:00,0.52
28-10-2024,06:00,1.36
28-10-2024,07:00,1.95
28-10-2024,08:00,3.02
28-10-2024,09:00,3.51
28-10-2024,10:00,1.25
28-10-2024,11:00,3.89
28-10-2024,12:00,3.23
28-10-2024,13:00,2.9
28-10-2024,14:00,3.48
28-10-2024,15:00,2.73
28-10-2024,16:00,2.87
28-10-2024,17:00,3.79
28-10-2024,18:00,3.27
28-10-2024,19:00,2.77
28-10-2024,20:00,0.68
28-10-2024,21:00,2.05
28-10-2024,22:00,2.78
28-10-2024,23:00,1.24
29-10-2024,00:00,0.46
29-10-2024,01:00,1.96
29-10-2024,02:00,0.14
29-10-2024,03:00,0.08
29-10-2024,04:00,0
29-10-2024,05:00,1.64
29-10-2024,06:00,3.7
29-10-2024,07:00,1.82
29-10-2024,08:00,2.57
29-10-2024,09:00,3.16
29-10-2024,10:00,2.48
29-10-2024,11:00,4.88
29-10-2024,12:00,1.8
29-10-2024,13:00,2.63
29-10-2024,14:00,3.62
29-10-2024,15:00,1.28
29-10-2024,16:00,2.55
29-10-2024,17:00,3.28
29-10-2024,18:00,3.19
29-10-2024,19:00,0.86
29-10-2024,20:00,1.19
29-10-2024,21:00,3.0
29-10-2024,22:00,0.98
29-10-2024,23:00,2.6
