floor,05
location,007
type,AC2
14-10-2024,04:00,0.25
14-10-2024,05:00,2.26
14-10-2024,06:00,2.29
14-10-2024,07:00,4.9
14-10-2024,08:00,2.11
14-10-2024,09:00,3.21
14-10-2024,10:00,3.68
14-10-2024,11:00,3.35
14-10-2024,12:00,4.43
14-10-2024,13:00,1.28
14-10-2024,14:00,2.63
14-10-2024,15:00,3.09
14-10-2024,16:00,3.24
14-10-2024,17:00,2.58
14-10-2024,18:00,2.25
14-10-2024,19:00,1.14
14-10-2024,20:00,1.24
14-10-2024,21:00,1.57
14-10-2024,22:00,1.34
14-10-2024,23:00,1.5
15-10-2024,00:00,0.06
15-10-2024,01:00,0.73
15-10-2024,02:00,0
15-10-2024,03:00,0.06
15-10-2024,04:00,0
15-10-2024,05:00,0.11
15-10-2024,06:00,3.63
15-10-2024,07:00,2.16
15-10-2024,08:00,4.24
15-10-2024,09:00,5
15-10-2024,10:00,3.59
15-10-2024,11:00,1.01
15-10-2024,12:00,2.14
15-10-2024,13:00,3.6
15-10-2024,14:00,1.61
15-10-2024,15:00,2.24
15-10-2024,16:00,4.37
15-10-2024,17:00,2.67
15-10-2024,18:00,2.14
15-10-2024,19:00,0.41
15-10-2024,20:00,0.4
15-10-2024,21:00,0.6
15-10-2024,22:00,0.86
15-10-2024,23:00,0.15
16-10-2024,00:00,0.32
16-10-2024,01:00,2.55
16-10-2024,02:00,0.85
16-10-2024,03:00,2.17
16-10-2024,04:00,1.68
16-10-2024,05:00,0.93
16-10-2024,06:00,4.23
16-10-2024,07:00,2.03
16-10-2024,08:00,3.98
16-10-2024,09:00,4.03
16-10-2024,10:00,4.26
16-10-2024,11:00,3.11
16-10-2024,12:00,3.98
16-10-2024,13:00,1.68
16-10-2024,14:00,3.03
16-10-2024,15:00,4.18
16-10-2024,16:00,2.64
16-10-2024,17:00,3.64
16-10-2024,18:00,4.27
16-10-2024,19:00,0
16-10-2024,20:00,1.72
16-10-2024,21:00,1.2
16-10-2024,22:00,0.52
16-10-2024,23:00,0.22
17-10-2024,00:00,0.55
17-10-2024,01:00,1.74
17-10-2024,02:00,0
17-10-2024,03:00,0.62
17-10-2024,04:00,0.26
17-10-2024,05:00,0.81
17-10-2024,06:00,1.02
17-10-2024,07:00,3.08
17-10-2024,08:00,2.17
17-10-2024,09:00,3.38
17-10-2024,10:00,3.84
17-10-2024,11:00,3.7
17-10-2024,12:00,1.21
17-10-2024,13:00,1.41
17-10-2024,14:00,4.04
17-10-2024,15:00,2.98
17-10-2024,16:00,3.61
17-10-2024,17:00,3.47
17-10-2024,18:00,3.06
17-10-2024,19:00,0.97
17-10-2024,20:00,0
17-10-2024,21:00,0.17
17-10-2024,22:00,0.04
17-10-2024,23:00,1.8
18-10-2024,00:00,0.8
18-10-2024,01:00,0.41
18-10-2024,02:00,1.98
18-10-2024,03:00,0
18-10-2024,04:00,0.19
18-10-2024,05:00,0.67
18-10-2024,06:00,2.22
18-10-2024,07:00,2.82
18-10-2024,08:00,3.8
18-10-2024,09:00,3.03
18-10-2024,10:00,3.99
18-10-2024,11:00,4.11
18-10-2024,12:00,4.77
18-10-2024,13:00,3.79
18-10-2024,14:00,3.35
18-10-2024,15:00,2.17
18-10-2024,16:00,4.6
18-10-2024,17:00,4.5
18-10-2024,18:00,1.61
18-10-2024,19:00,0
18-10-2024,20:00,0
18-10-2024,21:00,0
18-10-2024,22:00,2.72
18-10-2024,23:00,1.58
19-10-2024,00:00,1.55
19-10-2024,01:00,1.25
19-10-2024,02:00,1.6
19-10-2024,03:00,0.45
19-10-2024,04:00,2.04
19-10-2024,05:00,0.64
19-10-2024,06:00,1.99
19-10-2024,07:00,2.91
19-10-2024,08:00,3.01
19-10-2024,09:00,2.48
19-10-2024,10:00,3.22
19-10-2024,11:00,4.1
19-10-2024,12:00,3.67
19-10-2024,13:00,3.27
19-10-2024,14:00,3.32
19-10-2024,15:00,2.63
19-10-2024,16:00,1.85
19-10-2024,17:00,4.69
19-10-2024,18:00,2.0
19-10-2024,19:00,1.59
19-10-2024,20:00,1.2
19-10-2024,21:00,1.9
19-10-2024,22:00,0.33
19-10-2024,23:00,3.38
20-10-2024,00:00,0
20-10-2024,01:00,0.46
20-10-2024,02:00,0
20-10-2024,03:00,0.56
20-10-2024,04:00,1.26
20-10-2024,05:00,0.3
20-10-2024,06:00,5
20-10-2024,07:00,3.33
20-10-2024,08:00,2.51
20-10-2024,09:00,3.35
20-10-2024,10:00,2.48
20-10-2024,11:00,4.54
20-10-2024,12:00,5
20-10-2024,13:00,2.5
20-10-2024,14:00,2.07
20-10-2024,15:00,2.89
20-10-2024,16:00,2.64
20-10-2024,17:00,3.77
20-10-2024,18:00,4.11
20-10-2024,19:00,0
20-10-2024,20:00,0.16
20-10-2024,21:00,1.56
20-10-2024,22:00,2.56
20-10-2024,23:00,0.42
21-10-2024,00:00,1.17
21-10-2024,01:00,1.92
21-10-2024,02:00,0.73
21-10-2024,03:00,2.74
21-10-2024,04:00,0.28
21-10-2024,05:00,1.65
21-10-2024,06:00,3.3
21-10-2024,07:00,2.6
21-10-2024,08:00,2.27
21-10-2024,09:00,2.13
21-10-2024,10:00,3.41
21-10-2024,11:00,2.47
21-10-2024,12:00,4.06
21-10-2024,13:00,2.91
21-10-2024,14:00,3.0
21-10-2024,15:00,2.78
21-10-2024,16:00,2.87
21-10-2024,17:00,4.36
21-10-2024,18:00,1.44
21-10-2024,19:00,1.6
21-10-2024,20:00,1.26
21-10-2024,21:00,2.88
21-10-2024,22:00,0.49
21-10-2024,23:00,0
22-10-2024,00:00,1.05
22-10-2024,01:00,0
22-10-2024,02:00,0.51
22-10-2024,03:00,2.28
22-10-2024,04:00,2.04
22-10-2024,05:00,1.03
22-10-2024,06:00,1.14
22-10-2024,07:00,5
22-10-2024,08:00,2.34
22-10-2024,09:00,3.0
22-10-2024,10:00,3.82
22-10-2024,11:00,2.17
22-10-2024,12:00,2.04
22-10-2024,13:00,2.5
22-10-2024,14:00,3.36
22-10-2024,15:00,4.13
22-10-2024,16:00,3.96
22-10-2024,17:00,3.16
22-10-2024,18:00,3.34
22-10-2024,19:00,0
22-10-2024,20:00,0.57
22-10-2024,21:00,0
22-10-2024,22:00,1.0
22-10-2024,23:00,0
23-10-2024,00:00,1.33
23-10-2024,01:00,1.2
23-10-2024,02:00,1.16
23-10-2024,03:00,1.65
23-10-2024,04:00,1.71
23-10-2024,05:00,0.35
23-10-2024,06:00,4.83
23-10-2024,07:00,3.62
23-10-2024,08:00,3.61
23-10-2024,09:00,3.68
23-10-2024,10:00,3.79
23-10-2024,11:00,3.55
23-10-2024,12:00,3.45
23-10-2024,13:00,2.86
23-10-2024,14:00,4.26
23-10-2024,15:00,1.9
23-10-2024,16:00,3.18
23-10-2024,17:00,2.93
23-10-2024,18:00,2.14
23-10-2024,19:00,2.9
23-10-2024,20:00,0.67
23-10-2024,21:00,1.13
23-10-2024,22:00,0.68
23-10-2024,23:00,1.18
24-10-2024,00:00,1.43
24-10-2024,01:00,1.32
24-10-2024,02:00,0.08
24-10-2024,03:00,1.38
24-10-2024,04:00,2.44
24-10-2024,05:00,0.86
24-10-2024,06:00,0.81
24-10-2024,07:00,2.43
24-10-2024,08:00,2.34
24-10-2024,09:00,2.59
24-10-2024,10:00,1.83
24-10-2024,11:00,2.65
24-10-2024,12:00,3.56
24-10-2024,13:00,2.82
24-10-2024,14:00,2.38
24-10-2024,15:00,2.31
24-10-2024,16:00,3.77
24-10-2024,17:00,1.88
24-10-2024,18:00,2.88
24-10-2024,19:00,1.84
24-10-2024,20:00,2.17
24-10-2024,21:00,0
24-10-2024,22:00,1.11
24-10-2024,23:00,2.54
25-10-2024,00:00,2.17
25-10-2024,01:00,0
25-10-2024,02:00,1.33
25-10-2024,03:00,1.56
25-10-2024,04:00,0.51
25-10-2024,05:00,1.21
25-10-2024,06:00,3.64
25-10-2024,07:00,2.34
25-10-2024,08:00,3.18
25-10-2024,09:00,4.73
25-10-2024,10:00,1.47
25-10-2024,11:00,2.04
25-10-2024,12:00,0.52
25-10-2024,13:00,3.64
25-10-2024,14:00,2.27
25-10-2024,15:00,3.18
25-10-2024,16:00,3.6
25-10-2024,17:00,2.8
25-10-2024,18:00,2.25
25-10-2024,19:00,0.49
25-10-2024,20:00,0.66
25-10-2024,21:00,0.89
25-10-2024,22:00,0.6
25-10-2024,23:00,1.13
26-10-2024,00:00,0.96
26-10-2024,01:00,1.28
26-10-2024,02:00,1.73
26-10-2024,03:00,1.17
26-10-2024,04:00,1.16
26-10-2024,05:00,1.26
26-10-2024,06:00,2.39
26-10-2024,07:00,2.29
26-10-2024,08:00,2.55
26-10-2024,09:00,5
26-10-2024,10:00,2.57
26-10-2024,11:00,0.73
26-10-2024,12:00,1.43
26-10-2024,13:00,2.19
26-10-2024,14:00,1.15
26-10-2024,15:00,4.07
26-10-2024,16:00,1.53
26-10-2024,17:00,2.93
26-10-2024,18:00,3.51
26-10-2024,19:00,1.65
26-10-2024,20:00,1.13
26-10-2024,21:00,0
26-10-2024,22:00,0.03
26-10-2024,23:00,1.73
27-10-2024,00:00,0.27
27-10-2024,01:00,0.53
27-10-2024,02:00,0.96
27-10-2024,03:00,0.52
27-10-2024,04:00,2.07
27-10-2024,05:00,0.03
27-10-2024,06:00,3.97
27-10-2024,07:00,1.39
27-10-2024,08:00,1.9
27-10-2024,09:00,2.7
27-10-2024,10:00,4.34
27-10-2024,11:00,1.55
27-10-2024,12:00,3.38
27-10-2024,13:00,2.81
27-10-2024,14:00,2.73
27-10-2024,15:00,4.61
27-10-2024,16:00,2.68
27-10-2024,17:00,2.68
27-10-2024,18:00,3.38
27-10-2024,19:00,1.46
27-10-2024,20:00,3.47
27-10-2024,21:00,2.64
27-10-2024,22:00,0.89
27-10-2024,23:00,2.16
28-10-2024,00:00,0.35
28-10-2024,01:00,2.16
28-10-2024,02:00,0
28-10-2024,03:00,1.02
28-10-2024,04:00,0
28-10-2024,05:00,1.42
28-10-2024,06:00,2.8
28-10-2024,07:00,3.61
28-10-2024,08:00,3.85
28-10-2024,09:00,2.76
28-10-2024,10:00,3.34
28-10-2024,11:00,3.72
28-10-2024,12:00,3.92
28-10-2024,13:00,3.76
28-10-2024,14:00,2.56
28-10-2024,15:00,3.07
28-10-2024,16:00,4.23
28-10-2024,17:00,2.89
28-10-2024,18:00,0.68
28-10-2024,19:00,3.69
28-10-2024,20:00,0.27
28-10-2024,21:00,2.26
28-10-2024,22:00,1.17
28-10-2024,23:00,0
29-10-2024,00:00,3.16
29-10-2024,01:00,2.61
29-10-2024,02:00,0
29-10-2024,03:00,1.73
29-10-2024,04:00,2.87
29-10-2024,05:00,1.32
29-10-2024,06:00,4.89
29-10-2024,07:00,5
29-10-2024,08:00,1.8
29-10-2024,09:00,3.48
29-10-2024,10:00,2.69
29-10-2024,11:00,3.6
29-10-2024,12:00,1.36
29-10-2024,13:00,4.06
29-10-2024,14:00,2.95
29-10-2024,15:00,2.52
29-10-2024,16:00,3.45
29-10-2024,17:00,1.84
29-10-2024,18:00,4.02
29-10-2024,19:00,1.65
29-10-2024,20:00,2.57
29-10-2024,21:00,0.87
29-10-2024,22:00,1.3
29-10-2024,23:00,2.23
