floor,04
location,005
type,AC2
03-10-2024,16:00,1.28
03-10-2024,17:00,2.89
03-10-2024,18:00,3.02
03-10-2024,19:00,2.02
03-10-2024,20:00,1.52
03-10-2024,21:00,1.83
03-10-2024,22:00,0
03-10-2024,23:00,1.19
04-10-2024,00:00,0.95
04-10-2024,01:00,1.18
04-10-2024,02:00,1.16
04-10-2024,03:00,0
04-10-2024,04:00,2.12
04-10-2024,05:00,0
04-10-2024,06:00,2.3
04-10-2024,07:00,1.85
04-10-2024,08:00,3.17
04-10-2024,09:00,2.64
04-10-2024,10:00,4.25
04-10-2024,11:00,3.84
04-10-2024,12:00,3.4
04-10-2024,13:00,1.96
04-10-2024,14:00,1.78
04-10-2024,15:00,2.75
04-10-2024,16:00,4.05
04-10-2024,17:00,2.14
04-10-2024,18:00,2.52
04-10-2024,19:00,0
04-10-2024,20:00,2.14
04-10-2024,21:00,1.38
04-10-2024,22:00,0.96
04-10-2024,23:00,1.63
05-10-2024,00:00,0.44
05-10-2024,01:00,1.37
05-10-2024,02:00,1.48
05-10-2024,03:00,1.72
05-10-2024,04:00,0
05-10-2024,05:00,2.89
05-10-2024,06:00,3.67
05-10-2024,07:00,3.74
05-10-2024,08:00,1.9
05-10-2024,09:00,1.78
05-10-2024,10:00,3.2
05-10-2024,11:00,4.07
05-10-2024,12:00,3.65
05-10-2024,13:00,4.12
05-10-2024,14:00,2.25
05-10-2024,15:00,2.58
05-10-2024,16:00,3.33
05-10-2024,17:00,1.59
05-10-2024,18:00,3.08
05-10-2024,19:00,0.25
05-10-2024,20:00,1.34
05-10-2024,21:00,0.91
05-10-2024,22:00,0
05-10-2024,23:00,1.3
06-10-2024,00:00,1.21
06-10-2024,01:00,0.28
06-10-2024,02:00,0
06-10-2024,03:00,2.37
06-10-2024,04:00,0.71
06-10-2024,05:00,0.37
06-10-2024,06:00,2.69
06-10-2024,07:00,3.37
06-10-2024,08:00,3.05
06-10-2024,09:00,3.57
06-10-2024,10:00,3.91
06-10-2024,11:00,2.96
06-10-2024,12:00,2.63
06-10-2024,13:00,1.92
06-10-2024,14:00,5
06-10-2024,15:00,2.1
06-10-2024,16:00,2.05
06-10-2024,17:00,2.65
06-10-2024,18:00,1.4
06-10-2024,19:00,0
06-10-2024,20:00,0.89
06-10-2024,21:00,1.32
06-10-2024,22:00,1.96
06-10-2024,23:00,1.88
07-10-2024,00:00,1.5
07-10-2024,01:00,1.67
07-10-2024,02:00,0
07-10-2024,03:00,0.84
07-10-2024,04:00,0.16
07-10-2024,05:00,3.01
07-10-2024,06:00,3.78
07-10-2024,07:00,4.36
07-10-2024,08:00,3.46
07-10-2024,09:00,4.15
07-10-2024,10:00,2.76
07-10-2024,11:00,2.87
07-10-2024,12:00,2.46
07-10-2024,13:00,4.13
07-10-2024,14:00,2.75
07-10-2024,15:00,3.26
07-10-2024,16:00,1.24
07-10-2024,17:00,2.52
07-10-2024,18:00,5
07-10-2024,19:00,0
07-10-2024,20:00,0.5
07-10-2024,21:00,0.81
07-10-2024,22:00,1.2
07-10-2024,23:00,2.32
08-10-2024,00:00,0
08-10-2024,01:00,1.82
08-10-2024,02:00,2.1
08-10-2024,03:00,0
08-10-2024,04:00,3.45
08-10-2024,05:00,0
08-10-2024,06:00,3.52
08-10-2024,07:00,3.0
08-10-2024,08:00,3.36
08-10-2024,09:00,2.52
08-10-2024,10:00,2.16
08-10-2024,11:00,2.79
08-10-2024,12:00,3.07
08-10-2024,13:00,1.53
08-10-2024,14:00,3.42
08-10-2024,15:00,3.26
08-10-2024,16:00,1.11
08-10-2024,17:00,3.33
08-10-2024,18:00,1.74
08-10-2024,19:00,0
08-10-2024,20:00,0
08-10-2024,21:00,2.59
08-10-2024,22:00,0.24
08-10-2024,23:00,1.87
09-10-2024,00:00,0.39
09-10-2024,01:00,1.61
09-10-2024,02:00,0.12
09-10-2024,03:00,0.27
09-10-2024,04:00,0
09-10-2024,05:00,0.51
09-10-2024,06:00,2.59
09-10-2024,07:00,2.49
09-10-2024,08:00,0.95
09-10-2024,09:00,4.13
09-10-2024,10:00,1.6
09-10-2024,11:00,2.13
09-10-2024,12:00,4.79
09-10-2024,13:00,3.33
09-10-2024,14:00,2.82
09-10-2024,15:00,1.13
09-10-2024,16:00,3.62
09-10-2024,17:00,0.43
09-10-2024,18:00,1.4
09-10-2024,19:00,0.59
09-10-2024,20:00,0.67
09-10-2024,21:00,1.16
09-10-2024,22:00,0.11
09-10-2024,23:00,0
10-10-2024,00:00,0.58
10-10-2024,01:00,0
10-10-2024,02:00,0
10-10-2024,03:00,1.75
10-10-2024,04:00,1.21
10-10-2024,05:00,1.48
10-10-2024,06:00,3.53
10-10-2024,07:00,4.48
10-10-2024,08:00,3.99
10-10-2024,09:00,2.42
10-10-2024,10:00,4.41
10-10-2024,11:00,4.75
10-10-2024,12:00,2.94
10-10-2024,13:00,2.96
10-10-2024,14:00,3.82
10-10-2024,15:00,1.7
10-10-2024,16:00,4.26
10-10-2024,17:00,3.15
10-10-2024,18:00,1.77
10-10-2024,19:00,0.88
10-10-2024,20:00,1.15
10-10-2024,21:00,1.9
10-10-2024,22:00,0.46
10-10-2024,23:00,1.77
11-10-2024,00:00,1.18
11-10-2024,01:00,1.95
11-10-2024,02:00,1.18
11-10-2024,03:00,0.63
11-10-2024,04:00,0.68
11-10-2024,05:00,1.98
11-10-2024,06:00,1.95
11-10-2024,07:00,5
11-10-2024,08:00,2.6
11-10-2024,09:00,0.93
11-10-2024,10:00,3.47
11-10-2024,11:00,2.07
11-10-2024,12:00,2.09
11-10-2024,13:00,2.24
11-10-2024,14:00,1.79
11-10-2024,15:00,2.01
11-10-2024,16:00,1.9
11-10-2024,17:00,4.04
11-10-2024,18:00,2.37
11-10-2024,19:00,0.37
11-10-2024,20:00,0.56
11-10-2024,21:00,1.81
11-10-2024,22:00,0.64
11-10-2024,23:00,1.18
12-10-2024,00:00,2.89
12-10-2024,01:00,1.35
12-10-2024,02:00,0.84
12-10-2024,03:00,0.25
12-10-2024,04:00,1.28
12-10-2024,05:00,1.67
12-10-2024,06:00,3.84
12-10-2024,07:00,2.81
12-10-2024,08:00,2.61
12-10-2024,09:00,2.99
12-10-2024,10:00,3.25
12-10-2024,11:00,3.22
12-10-2024,12:00,3.08
12-10-2024,13:00,2.24
12-10-2024,14:00,2.37
12-10-2024,15:00,2.54
12-10-2024,16:00,1.97
12-10-2024,17:00,4.96
12-10-2024,18:00,3.49
12-10-2024,19:00,1.41
12-10-2024,20:00,0.93
12-10-2024,21:00,1.25
12-10-2024,22:00,2.38
12-10-2024,23:00,0.8
13-10-2024,00:00,2.34
13-10-2024,01:00,2.59
13-10-2024,02:00,0.03
13-10-2024,03:00,1.17
13-10-2024,04:00,0.5
13-10-2024,05:00,0.15
13-10-2024,06:00,3.46
13-10-2024,07:00,2.12
13-10-2024,08:00,2.94
13-10-2024,09:00,2.35
13-10-2024,10:00,4.73
13-10-2024,11:00,4.08
13-10-2024,12:00,2.64
13-10-2024,13:00,2.08
13-10-2024,14:00,2.76
13-10-2024,15:00,4.7
13-10-2024,16:00,2.87
13-10-2024,17:00,1.36
13-10-2024,18:00,3.84
13-10-2024,19:00,0
13-10-2024,20:00,1.82
13-10-2024,21:00,1.39
13-10-2024,22:00,1.88
13-10-2024,23:00,0.77
14-10-2024,00:00,0.32
14-10-2024,01:00,0
14-10-2024,02:00,1.2
14-10-2024,03:00,1.39
14-10-2024,04:00,0.16
14-10-2024,05:00,1.44
14-10-2024,06:00,1.94
14-10-2024,07:00,2.47
14-10-2024,08:00,3.56
14-10-2024,09:00,3.6
14-10-2024,10:00,3.56
14-10-2024,11:00,2.17
14-10-2024,12:00,4.52
14-10-2024,13:00,2.02
14-10-2024,14:00,3.47
14-10-2024,15:00,1.37
14-10-2024,16:00,2.25
14-10-2024,17:00,3.28
14-10-2024,18:00,2.37
14-10-2024,19:00,2.38
14-10-2024,20:00,1.8
14-10-2024,21:00,0.48
14-10-2024,22:00,1.84
14-10-2024,23:00,1.62
15-10-2024,00:00,0.38
15-10-2024,01:00,1.0
15-10-2024,02:00,0.26
15-10-2024,03:00,1.12
15-10-2024,04:00,0.85
15-10-2024,05:00,1.93
15-10-2024,06:00,3.5
15-10-2024,07:00,2.06
15-10-2024,08:00,2.86
15-10-2024,09:00,0.75
15-10-2024,10:00,2.35
15-10-2024,11:00,2.01
15-10-2024,12:00,2.78
15-10-2024,13:00,5
15-10-2024,14:00,4.7
15-10-2024,15:00,3.12
15-10-2024,16:00,2.68
15-10-2024,17:00,3.68
15-10-2024,18:00,2.86
15-10-2024,19:00,1.8
15-10-2024,20:00,0.43
15-10-2024,21:00,1.57
15-10-2024,22:00,0.91
15-10-2024,23:00,0.7
16-10-2024,00:00,0.94
16-10-2024,01:00,2.35
16-10-2024,02:00,2.36
16-10-2024,03:00,1.53
16-10-2024,04:00,0
16-10-2024,05:00,1.8
16-10-2024,06:00,4.27
16-10-2024,07:00,3.79
16-10-2024,08:00,3.71
16-10-2024,09:00,1.93
16-10-2024,10:00,2.93
16-10-2024,11:00,3.82
16-10-2024,12:00,2.47
16-10-2024,13:00,2.62
16-10-2024,14:00,3.15
16-10-2024,15:00,3.46
16-10-2024,16:00,1.57
16-10-2024,17:00,4.46
16-10-2024,18:00,0.61
16-10-2024,19:00,1.22
16-10-2024,20:00,0.18
16-10-2024,21:00,0.39
16-10-2024,22:00,1.37
16-10-2024,23:00,1.24
17-10-2024,00:00,0.07
17-10-2024,01:00,0.44
17-10-2024,02:00,0.78
17-10-2024,03:00,1.29
17-10-2024,04:00,1.3
17-10-2024,05:00,1.47
17-10-2024,06:00,2.47
17-10-2024,07:00,3.72
17-10-2024,08:00,1.91
17-10-2024,09:00,4.12
17-10-2024,10:00,1.08
17-10-2024,11:00,2.16
17-10-2024,12:00,2.97
17-10-2024,13:00,2.77
17-10-2024,14:00,1.73
17-10-2024,15:00,1.88
17-10-2024,16:00,2.17
17-10-2024,17:00,4.12
17-10-2024,18:00,3.1
17-10-2024,19:00,0
17-10-2024,20:00,1.2
17-10-2024,21:00,0
17-10-2024,22:00,3.41
17-10-2024,23:00,0.84
18-10-2024,00:00,1.23
18-10-2024,01:00,2.25
18-10-2024,02:00,1.83
18-10-2024,03:00,0.66
18-10-2024,04:00,0.26
18-10-2024,05:00,1.9
18-10-2024,06:00,4.45
18-10-2024,07:00,3.47
18-10-2024,08:00,3.28
18-10-2024,09:00,3.37
18-10-2024,10:00,3.2
18-10-2024,11:00,3.65
18-10-2024,12:00,2.73
18-10-2024,13:00,1.04
18-10-2024,14:00,2.04
18-10-2024,15:00,3.68
18-10-2024,16:00,2.18
18-10-2024,17:00,1.26
18-10-2024,18:00,0.81
18-10-2024,19:00,1.26
18-10-2024,20:00,1.97
18-10-2024,21:00,2.29
18-10-2024,22:00,0.21
18-10-2024,23:00,1.41
19-10-2024,00:00,1.48
19-10-2024,01:00,0.95
19-10-2024,02:00,1.1
19-10-2024,03:00,1.59
19-10-2024,04:00,1.35
19-10-2024,05:00,0.86
19-10-2024,06:00,2.58
19-10-2024,07:00,2.92
19-10-2024,08:00,2.69
19-10-2024,09:00,2.48
19-10-2024,10:00,4.13
19-10-2024,11:00,4.8
19-10-2024,12:00,2.76
19-10-2024,13:00,3.33
19-10-2024,14:00,3.38
19-10-2024,15:00,3.9
19-10-2024,16:00,4.63
19-10-2024,17:00,3.49
19-10-2024,18:00,2.02
19-10-2024,19:00,0.57
19-10-2024,20:00,0
19-10-2024,21:00,3.79
19-10-2024,22:00,0
19-10-2024,23:00,0.47
20-10-2024,00:00,0.35
20-10-2024,01:00,0
20-10-2024,02:00,1.5
20-10-2024,03:00,0
20-10-2024,04:00,0.74
20-10-2024,05:00,2.08
20-10-2024,06:00,2.58
20-10-2024,07:00,2.74
20-10-2024,08:00,1.34
20-10-2024,09:00,2.2
20-10-2024,10:00,3.63
20-10-2024,11:00,3.39
20-10-2024,12:00,4.18
20-10-2024,13:00,2.59
20-10-2024,14:00,3.83
20-10-2024,15:00,3.43
20-10-2024,16:00,3.65
20-10-2024,17:00,2.76
20-10-2024,18:00,2.86
20-10-2024,19:00,3.74
20-10-2024,20:00,2.67
20-10-2024,21:00,0.1
20-10-2024,22:00,0.46
20-10-2024,23:00,1.68
21-10-2024,00:00,0.35
21-10-2024,01:00,1.79
21-10-2024,02:00,0.89
21-10-2024,03:00,0.86
21-10-2024,04:00,1.17
21-10-2024,05:00,1.96
21-10-2024,06:00,3.04
21-10-2024,07:00,4.53
21-10-2024,08:00,2.42
21-10-2024,09:00,2.61
21-10-2024,10:00,1.44
21-10-2024,11:00,1.81
21-10-2024,12:00,4.5
21-10-2024,13:00,2.37
21-10-2024,14:00,2.26
21-10-2024,15:00,3.79
21-10-2024,16:00,4.3
21-10-2024,17:00,2.68
21-10-2024,18:00,2.64
21-10-2024,19:00,2.66
21-10-2024,20:00,1.65
21-10-2024,21:00,1.15
21-10-2024,22:00,1.03
21-10-2024,23:00,1.69
22-10-2024,00:00,2.22
22-10-2024,01:00,1.29
22-10-2024,02:00,0
22-10-2024,03:00,0.52
22-10-2024,04:00,0.77
22-10-2024,05:00,1.96
22-10-2024,06:00,3.58
22-10-2024,07:00,3.33
22-10-2024,08:00,2.57
22-10-2024,09:00,3.05
22-10-2024,10:00,2.87
22-10-2024,11:00,3.34
22-10-2024,12:00,4.7
22-10-2024,13:00,3.89
22-10-2024,14:00,1.66
22-10-2024,15:00,3.34
22-10-2024,16:00,1.57
22-10-2024,17:00,2.76
22-10-2024,18:00,4.08
22-10-2024,19:00,1.32
22-10-2024,20:00,1.39
22-10-2024,21:00,0.31
22-10-2024,22:00,1.26
22-10-2024,23:00,0
23-10-2024,00:00,0.91
23-10-2024,01:00,2.18
23-10-2024,02:00,1.39
23-10-2024,03:00,1.1
23-10-2024,04:00,1.34
23-10-2024,05:00,0
23-10-2024,06:00,1.5
23-10-2024,07:00,3.84
23-10-2024,08:00,4.07
23-10-2024,09:00,4.98
23-10-2024,10:00,2.07
23-10-2024,11:00,1.82
23-10-2024,12:00,1.64
23-10-2024,13:00,2.83
23-10-2024,14:00,1.42
23-10-2024,15:00,1.53
23-10-2024,16:00,3.1
23-10-2024,17:00,3.25
23-10-2024,18:00,3.84
23-10-2024,19:00,1.32
23-10-2024,20:00,0
23-10-2024,21:00,0
23-10-2024,22:00,0.95
23-10-2024,23:00,0.66
24-10-2024,00:00,0
24-10-2024,01:00,1.23
24-10-2024,02:00,1.68
24-10-2024,03:00,1.01
24-10-2024,04:00,1.21
24-10-2024,05:00,2.38
24-10-2024,06:00,2.96
24-10-2024,07:00,2.66
24-10-2024,08:00,2.95
24-10-2024,09:00,4.95
24-10-2024,10:00,4.91
24-10-2024,11:00,4.55
24-10-2024,12:00,3.51
24-10-2024,13:00,1.7
24-10-2024,14:00,2.51
24-10-2024,15:00,2.54
24-10-2024,16:00,2.01
24-10-2024,17:00,3.86
24-10-2024,18:00,1.84
24-10-2024,19:00,0.37
24-10-2024,20:00,1.03
24-10-2024,21:00,0
24-10-2024,22:00,0.86
24-10-2024,23:00,1.97
25-10-2024,00:00,1.97
25-10-2024,01:00,1.45
25-10-2024,02:00,0.72
25-10-2024,03:00,1.2
25-10-2024,04:00,0.11
25-10-2024,05:00,1.15
25-10-2024,06:00,3.85
25-10-2024,07:00,5
25-10-2024,08:00,3.08
25-10-2024,09:00,3.52
25-10-2024,10:00,3.01
25-10-2024,11:00,4.68
25-10-2024,12:00,3.79
25-10-2024,13:00,4.01
25-10-2024,14:00,3.14
25-10-2024,15:00,2.29
25-10-2024,16:00,3.31
25-10-2024,17:00,2.84
25-10-2024,18:00,3.05
25-10-2024,19:00,1.22
25-10-2024,20:00,2.02
25-10-2024,21:00,1.27
25-10-2024,22:00,0.26
25-10-2024,23:00,0.38
26-10-2024,00:00,1.12
26-10-2024,01:00,1.21
26-10-2024,02:00,2.26
26-10-2024,03:00,2.44
26-10-2024,04:00,0.9
26-10-2024,05:00,1.98
26-10-2024,06:00,1.89
26-10-2024,07:00,1.18
26-10-2024,08:00,1.27
26-10-2024,09:00,3.35
26-10-2024,10:00,3.16
26-10-2024,11:00,3.78
26-10-2024,12:00,3.94
26-10-2024,13:00,4.25
26-10-2024,14:00,1.87
26-10-2024,15:00,4.0
26-10-2024,16:00,2.35
26-10-2024,17:00,3.13
26-10-2024,18:00,2.99
26-10-2024,19:00,0.08
26-10-2024,20:00,1.17
26-10-2024,21:00,1.55
26-10-2024,22:00,0
26-10-2024,23:00,0.9
27-10-2024,00:00,0.76
27-10-2024,01:00,0
27-10-2024,02:00,1.3
27-10-2024,03:00,1.09
27-10-2024,04:00,0.29
27-10-2024,05:00,0.88
27-10-2024,06:00,2.92
27-10-2024,07:00,3.96
27-10-2024,08:00,2.07
27-10-2024,09:00,3.31
27-10-2024,10:00,3.78
27-10-2024,11:00,2.76
27-10-2024,12:00,2.97
27-10-2024,13:00,3.03
27-10-2024,14:00,3.49
27-10-2024,15:00,0.71
27-10-2024,16:00,3.49
27-10-2024,17:00,3.07
27-10-2024,18:00,3.08
27-10-2024,19:00,1.12
27-10-2024,20:00,1.48
27-10-2024,21:00,1.62
27-10-2024,22:00,2.04
27-10-2024,23:00,0.57
28-10-2024,00:00,0.69
28-10-2024,01:00,1.74
28-10-2024,02:00,1.46
28-10-2024,03:00,0.29
28-10-2024,04:00,3.04
28-10-2024,05:00,0.56
28-10-2024,06:00,2.46
28-10-2024,07:00,3.9
28-10-2024,08:00,2.36
28-10-2024,09:00,2.47
28-10-2024,10:00,1.67
28-10-2024,11:00,4.83
28-10-2024,12:00,3.71
28-10-2024,13:00,3.22
28-10-2024,14:00,2.87
28-10-2024,15:00,2.18
28-10-2024,16:00,3.67
28-10-2024,17:00,3.93
28-10-2024,18:00,2.08
28-10-2024,19:00,1.56
28-10-2024,20:00,1.29
28-10-2024,21:00,0.15
28-10-2024,22:00,1.7
28-10-2024,23:00,0.05
29-10-2024,00:00,2.55
29-10-2024,01:00,0.62
29-10-2024,02:00,1.58
29-10-2024,03:00,1.64
29-10-2024,04:00,0.43
29-10-2024,05:00,2.44
29-10-2024,06:00,3.81
29-10-2024,07:00,2.59
29-10-2024,08:00,2.09
29-10-2024,09:00,1.1
29-10-2024,10:00,2.47
29-10-2024,11:00,4.09
29-10-2024,12:00,1.98
29-10-2024,13:00,2.27
29-10-2024,14:00,2.98
29-10-2024,15:00,2.01
29-10-2024,16:00,1.81
29-10-2024,17:00,2.49
29-10-2024,18:00,2.98
29-10-2024,19:00,1.64
29-10-2024,20:00,1.04
29-10-2024,21:00,0.75
29-10-2024,22:00,1.85
29-10-2024,23:00,1.12
