floor,05
location,001
type,Light
17-10-2024,13:00,4.08
17-10-2024,14:00,3.79
17-10-2024,15:00,2.31
17-10-2024,16:00,3.36
17-10-2024,17:00,2.61
17-10-2024,18:00,3.45
17-10-2024,19:00,0.23
17-10-2024,20:00,0
17-10-2024,21:00,1.68
17-10-2024,22:00,0.59
17-10-2024,23:00,0.79
18-10-2024,00:00,0.59
18-10-2024,01:00,0.75
18-10-2024,02:00,0
18-10-2024,03:00,0.66
18-10-2024,04:00,0.33
18-10-2024,05:00,0.41
18-10-2024,06:00,2.01
18-10-2024,07:00,2.67
18-10-2024,08:00,2.76
18-10-2024,09:00,3.28
18-10-2024,10:00,3.68
18-10-2024,11:00,3.48
18-10-2024,12:00,4.03
18-10-2024,13:00,3.41
18-10-2024,14:00,2.47
18-10-2024,15:00,2.98
18-10-2024,16:00,2.2
18-10-2024,17:00,2.34
18-10-2024,18:00,1.66
18-10-2024,19:00,2.83
18-10-2024,20:00,1.72
18-10-2024,21:00,1.73
18-10-2024,22:00,3.36
18-10-2024,23:00,0.81
19-10-2024,00:00,3.64
19-10-2024,01:00,1.71
19-10-2024,02:00,1.05
19-10-2024,03:00,0.04
19-10-2024,04:00,0.98
19-10-2024,05:00,0
19-10-2024,06:00,3.87
19-10-2024,07:00,1.73
19-10-2024,08:00,3.22
19-10-2024,09:00,4.18
19-10-2024,10:00,1.77
19-10-2024,11:00,2.54
19-10-2024,12:00,2.88
19-10-2024,13:00,2.57
19-10-2024,14:00,1.23
19-10-2024,15:00,3.66
19-10-2024,16:00,1.92
19-10-2024,17:00,4.36
19-10-2024,18:00,5
19-10-2024,19:00,2.54
19-10-2024,20:00,0.31
19-10-2024,21:00,0
19-10-2024,22:00,1.14
19-10-2024,23:00,0.94
20-10-2024,00:00,0.33
20-10-2024,01:00,1.11
20-10-2024,02:00,3.01
20-10-2024,03:00,0.87
20-10-2024,04:00,2.07
20-10-2024,05:00,0.95
20-10-2024,06:00,2.79
20-10-2024,07:00,2.64
20-10-2024,08:00,1.05
20-10-2024,09:00,1.96
20-10-2024,10:00,3.52
20-10-2024,11:00,3.71
20-10-2024,12:00,2.99
20-10-2024,13:00,1.34
20-10-2024,14:00,4.75
20-10-2024,15:00,1.56
20-10-2024,16:00,1.12
20-10-2024,17:00,3.25
20-10-2024,18:00,3.91
20-10-2024,19:00,0.13
20-10-2024,20:00,0.07
20-10-2024,21:00,0.85
20-10-2024,22:00,1.24
20-10-2024,23:00,2.0
21-10-2024,00:00,1.93
21-10-2024,01:00,1.7
21-10-2024,02:00,0.05
21-10-2024,03:00,0
21-10-2024,04:00,1.85
21-10-2024,05:00,0.81
21-10-2024,06:00,2.07
21-10-2024,07:00,4.15
21-10-2024,08:00,2.69
21-10-2024,09:00,3.2
21-10-2024,10:00,3.18
21-10-2024,11:00,3.55
21-10-2024,12:00,2.64
21-10-2024,13:00,3.1
21-10-2024,14:00,1.28
21-10-2024,15:00,3.72
21-10-2024,16:00,1.02
21-10-2024,17:00,3.74
21-10-2024,18:00,3.74
21-10-2024,19:00,1.12
21-10-2024,20:00,2.24
21-10-2024,21:00,1.53
21-10-2024,22:00,1.32
21-10-2024,23:00,0.06
22-10-2024,00:00,0.51
22-10-2024,01:00,2.09
22-10-2024,02:00,2.0
22-10-2024,03:00,0.18
22-10-2024,04:00,0.1
22-10-2024,05:00,1.42
22-10-2024,06:00,5
22-10-2024,07:00,3.43
22-10-2024,08:00,5
22-10-2024,09:00,0.75
22-10-2024,10:00,2.56
22-10-2024,11:00,1.53
22-10-2024,12:00,4.12
22-10-2024,13:00,2.61
22-10-2024,14:00,0.08
22-10-2024,15:00,2.81
22-10-2024,16:00,2.97
22-10-2024,17:00,3.31
22-10-2024,18:00,1.95
22-10-2024,19:00,0
22-10-2024,20:00,2.15
22-10-2024,21:00,1.17
22-10-2024,22:00,0.55
22-10-2024,23:00,0
23-10-2024,00:00,1.52
23-10-2024,01:00,1.51
23-10-2024,02:00,1.14
23-10-2024,03:00,1.29
23-10-2024,04:00,0.94
23-10-2024,05:00,0.75
23-10-2024,06:00,2.15
23-10-2024,07:00,2.85
23-10-2024,08:00,3.53
23-10-2024,09:00,2.51
23-10-2024,10:00,1.72
23-10-2024,11:00,3.42
23-10-2024,12:00,3.86
23-10-2024,13:00,1.89
23-10-2024,14:00,3.55
23-10-2024,15:00,2.84
23-10-2024,16:00,4.22
23-10-2024,17:00,3.56
23-10-2024,18:00,3.63
23-10-2024,19:00,0
23-10-2024,20:00,0
23-10-2024,21:00,1.19
23-10-2024,22:00,1.19
23-10-2024,23:00,1.69
24-10-2024,00:00,0.39
24-10-2024,01:00,1.13
24-10-2024,02:00,1.59
24-10-2024,03:00,1.9
24-10-2024,04:00,0.84
24-10-2024,05:00,2.4
24-10-2024,06:00,2.43
24-10-2024,07:00,3.66
24-10-2024,08:00,3.52
24-10-2024,09:00,2.87
24-10-2024,10:00,4.63
24-10-2024,11:00,2.93
24-10-2024,12:00,3.11
24-10-2024,13:00,3.92
24-10-2024,14:00,3.96
24-10-2024,15:00,4.38
24-10-2024,16:00,2.41
24-10-2024,17:00,1.0
24-10-2024,18:00,2.32
24-10-2024,19:00,1.37
24-10-2024,20:00,0.53
24-10-2024,21:00,0.34
24-10-2024,22:00,1.83
24-10-2024,23:00,1.43
25-10-2024,00:00,1.28
25-10-2024,01:00,1.01
25-10-2024,02:00,0.48
25-10-2024,03:00,2.03
25-10-2024,04:00,2.5
25-10-2024,05:00,0.5
25-10-2024,06:00,2.46
25-10-2024,07:00,2.39
25-10-2024,08:00,2.68
25-10-2024,09:00,2.65
25-10-2024,10:00,2.75
25-10-2024,11:00,3.24
25-10-2024,12:00,2.22
25-10-2024,13:00,3.99
25-10-2024,14:00,2.38
25-10-2024,15:00,3.57
25-10-2024,16:00,4.3
25-10-2024,17:00,0.7
25-10-2024,18:00,1.92
25-10-2024,19:00,3.38
25-10-2024,20:00,0.3
25-10-2024,21:00,0.82
25-10-2024,22:00,0
25-10-2024,23:00,1.67
26-10-2024,00:00,0.53
26-10-2024,01:00,0
26-10-2024,02:00,0
26-10-2024,03:00,0.36
26-10-2024,04:00,0.17
26-10-2024,05:00,1.41
26-10-2024,06:00,1.18
26-10-2024,07:00,1.1
26-10-2024,08:00,3.25
26-10-2024,09:00,2.49
26-10-2024,10:00,2.24
26-10-2024,11:00,2.83
26-10-2024,12:00,1.75
26-10-2024,13:00,3.37
26-10-2024,14:00,1.65
26-10-2024,15:00,5
26-10-2024,16:00,3.66
26-10-2024,17:00,2.85
26-10-2024,18:00,3.61
26-10-2024,19:00,0.92
26-10-2024,20:00,1.84
26-10-2024,21:00,1.47
26-10-2024,22:00,1.62
26-10-2024,23:00,0.79
27-10-2024,00:00,1.09
27-10-2024,01:00,0.63
27-10-2024,02:00,1.06
27-10-2024,03:00,0.09
27-10-2024,04:00,2.09
27-10-2024,05:00,0
27-10-2024,06:00,2.78
27-10-2024,07:00,2.18
27-10-2024,08:00,2.25
27-10-2024,09:00,1.92
27-10-2024,10:00,1.68
27-10-2024,11:00,4.2
27-10-2024,12:00,3.49
27-10-2024,13:00,1.98
27-10-2024,14:00,2.2
27-10-2024,15:00,0.13
27-10-2024,16:00,3.31
27-10-2024,17:00,2.47
27-10-2024,18:00,1.78
27-10-2024,19:00,0.9
27-10-2024,20:00,0.96
27-10-2024,21:00,0.66
27-10-2024,22:00,2.18
27-10-2024,23:00,0
28-10-2024,00:00,0.15
28-10-2024,01:00,2.15
28-10-2024,02:00,1.81
28-10-2024,03:00,2.25
28-10-2024,04:00,3.1
28-10-2024,05:00,1.98
28-10-2024,06:00,4.34
28-10-2024,07:00,1.36
28-10-2024,08:00,4.75
28-10-2024,09:00,5
28-10-2024,10:00,4.41
28-10-2024,11:00,1.85
28-10-2024,12:00,1.69
28-10-2024,13:00,2.45
28-10-2024,14:00,5
28-10-2024,15:00,3.62
28-10-2024,16:00,3.76
28-10-2024,17:00,4.11
28-10-2024,18:00,3.08
28-10-2024,19:00,3.14
28-10-2024,20:00,0.13
28-10-2024,21:00,0.78
28-10-2024,22:00,3.0
28-10-2024,23:00,2.01
29-10-2024,00:00,0.46
29-10-2024,01:00,1.44
29-10-2024,02:00,0.47
29-10-2024,03:00,0.32
29-10-2024,04:00,2.19
29-10-2024,05:00,2.97
29-10-2024,06:00,2.52
29-10-2024,07:00,2.28
29-10-2024,08:00,3.52
29-10-2024,09:00,3.84
29-10-2024,10:00,3.79
29-10-2024,11:00,3.45
29-10-2024,12:00,3.68
29-10-2024,13:00,4.11
29-10-2024,14:00,2.9
29-10-2024,15:00,3.34
29-10-2024,16:00,3.0
29-10-2024,17:00,3.75
29-10-2024,18:00,3.41
29-10-2024,19:00,1.48
29-10-2024,20:00,0.65
29-10-2024,21:00,0
29-10-2024,22:00,0.28
29-10-2024,23:00,0.6
