floor,07
location,003
type,AC1
13-10-2024,15:00,2.2
13-10-2024,16:00,2.36
13-10-2024,17:00,1.98
13-10-2024,18:00,2.59
13-10-2024,19:00,1.95
13-10-2024,20:00,1.91
13-10-2024,21:00,0
13-10-2024,22:00,1.28
13-10-2024,23:00,1.76
14-10-2024,00:00,0
14-10-2024,01:00,1.03
14-10-2024,02:00,0.5
14-10-2024,03:00,1.61
14-10-2024,04:00,1.9
14-10-2024,05:00,0.37
14-10-2024,06:00,2.23
14-10-2024,07:00,2.06
14-10-2024,08:00,1.93
14-10-2024,09:00,4.22
14-10-2024,10:00,3.9
14-10-2024,11:00,3.12
14-10-2024,12:00,2.0
14-10-2024,13:00,3.2
14-10-2024,14:00,3.17
14-10-2024,15:00,4.37
14-10-2024,16:00,0.58
14-10-2024,17:00,5
14-10-2024,18:00,2.75
14-10-2024,19:00,1.96
14-10-2024,20:00,1.41
14-10-2024,21:00,1.52
14-10-2024,22:00,0.9
14-10-2024,23:00,0.46
15-10-2024,00:00,0.44
15-10-2024,01:00,2.4
15-10-2024,02:00,2.87
15-10-2024,03:00,1.87
15-10-2024,04:00,1.83
15-10-2024,05:00,0
15-10-2024,06:00,3.26
15-10-2024,07:00,3.75
15-10-2024,08:00,1.96
15-10-2024,09:00,4.51
15-10-2024,10:00,1.46
15-10-2024,11:00,4.29
15-10-2024,12:00,3.56
15-10-2024,13:00,1.78
15-10-2024,14:00,4.22
15-10-2024,15:00,3.14
15-10-2024,16:00,3.66
15-10-2024,17:00,3.85
15-10-2024,18:00,1.98
15-10-2024,19:00,2.1
15-10-2024,20:00,1.41
15-10-2024,21:00,1.91
15-10-2024,22:00,0.34
15-10-2024,23:00,1.01
16-10-2024,00:00,0
16-10-2024,01:00,1.04
16-10-2024,02:00,1.1
16-10-2024,03:00,1.56
16-10-2024,04:00,0
16-10-2024,05:00,1.84
16-10-2024,06:00,4.12
16-10-2024,07:00,3.55
16-10-2024,08:00,3.71
16-10-2024,09:00,3.04
16-10-2024,10:00,2.81
16-10-2024,11:00,2.09
16-10-2024,12:00,3.1
16-10-2024,13:00,3.13
16-10-2024,14:00,4.34
16-10-2024,15:00,4.79
16-10-2024,16:00,4.32
16-10-2024,17:00,3.62
16-10-2024,18:00,4.81
16-10-2024,19:00,2.47
16-10-2024,20:00,1.65
16-10-2024,21:00,1.96
16-10-2024,22:00,0.44
16-10-2024,23:00,1.18
17-10-2024,00:00,1.76
17-10-2024,01:00,0.37
17-10-2024,02:00,0.95
17-10-2024,03:00,2.33
17-10-2024,04:00,1.84
17-10-2024,05:00,0.22
17-10-2024,06:00,3.48
17-10-2024,07:00,5
17-10-2024,08:00,2.22
17-10-2024,09:00,3.29
17-10-2024,10:00,4.07
17-10-2024,11:00,3.89
17-10-2024,12:00,3.33
17-10-2024,13:00,4.98
17-10-2024,14:00,3.37
17-10-2024,15:00,0.68
17-10-2024,16:00,2.94
17-10-2024,17:00,3.08
17-10-2024,18:00,3.89
17-10-2024,19:00,1.84
17-10-2024,20:00,1.54
17-10-2024,21:00,0.21
17-10-2024,22:00,0.27
17-10-2024,23:00,0.02
18-10-2024,00:00,1.11
18-10-2024,01:00,0.93
18-10-2024,02:00,1.06
18-10-2024,03:00,1.8
18-10-2024,04:00,0.79
18-10-2024,05:00,0.46
18-10-2024,06:00,1.49
18-10-2024,07:00,2.91
18-10-2024,08:00,3.46
18-10-2024,09:00,4.82
18-10-2024,10:00,1.86
18-10-2024,11:00,2.88
18-10-2024,12:00,4.09
18-10-2024,13:00,4.95
18-10-2024,14:00,1.08
18-10-2024,15:00,3.52
18-10-2024,16:00,4.67
18-10-2024,17:00,1.31
18-10-2024,18:00,3.07
18-10-2024,19:00,2.15
18-10-2024,20:00,1.56
18-10-2024,21:00,1.85
18-10-2024,22:00,0.74
18-10-2024,23:00,0.45
19-10-2024,00:00,0.84
19-10-2024,01:00,1.12
19-10-2024,02:00,0.97
19-10-2024,03:00,1.07
19-10-2024,04:00,1.99
19-10-2024,05:00,0.44
19-10-2024,06:00,3.78
19-10-2024,07:00,4.06
19-10-2024,08:00,3.13
19-10-2024,09:00,2.21
19-10-2024,10:00,0.48
19-10-2024,11:00,3.53
19-10-2024,12:00,1.3
19-10-2024,13:00,1.24
19-10-2024,14:00,4.83
19-10-2024,15:00,2.03
19-10-2024,16:00,3.28
19-10-2024,17:00,2.11
19-10-2024,18:00,0.19
19-10-2024,19:00,2.13
19-10-2024,20:00,1.16
19-10-2024,21:00,1.36
19-10-2024,22:00,0
19-10-2024,23:00,1.96
20-10-2024,00:00,0
20-10-2024,01:00,0.72
20-10-2024,02:00,0.08
20-10-2024,03:00,0.04
20-10-2024,04:00,0.12
20-10-2024,05:00,0.92
20-10-2024,06:00,3.78
20-10-2024,07:00,3.18
20-10-2024,08:00,2.22
20-10-2024,09:00,0.73
20-10-2024,10:00,4.69
20-10-2024,11:00,3.75
20-10-2024,12:00,3.11
20-10-2024,13:00,2.09
20-10-2024,14:00,3.57
20-10-2024,15:00,2.44
20-10-2024,16:00,3.46
20-10-2024,17:00,2.72
20-10-2024,18:00,3.89
20-10-2024,19:00,0
20-10-2024,20:00,1.95
20-10-2024,21:00,1.15
20-10-2024,22:00,0.93
20-10-2024,23:00,0.62
21-10-2024,00:00,0
21-10-2024,01:00,1.23
21-10-2024,02:00,0.88
21-10-2024,03:00,2.17
21-10-2024,04:00,1.46
21-10-2024,05:00,0.67
21-10-2024,06:00,4.35
21-10-2024,07:00,5
21-10-2024,08:00,1.81
21-10-2024,09:00,3.52
21-10-2024,10:00,1.57
21-10-2024,11:00,1.98
21-10-2024,12:00,3.23
21-10-2024,13:00,2.71
21-10-2024,14:00,1.17
21-10-2024,15:00,1.77
21-10-2024,16:00,3.25
21-10-2024,17:00,2.12
21-10-2024,18:00,3.76
21-10-2024,19:00,2.29
21-10-2024,20:00,1.84
21-10-2024,21:00,0.24
21-10-2024,22:00,1.45
21-10-2024,23:00,0
22-10-2024,00:00,0.16
22-10-2024,01:00,1.1
22-10-2024,02:00,1.08
22-10-2024,03:00,0.25
22-10-2024,04:00,3.41
22-10-2024,05:00,0.49
22-10-2024,06:00,2.25
22-10-2024,07:00,3.33
22-10-2024,08:00,2.87
22-10-2024,09:00,3.2
22-10-2024,10:00,3.46
22-10-2024,11:00,3.48
22-10-2024,12:00,3.13
22-10-2024,13:00,3.02
22-10-2024,14:00,4.41
22-10-2024,15:00,2.65
22-10-2024,16:00,2.22
22-10-2024,17:00,2.31
22-10-2024,18:00,3.96
22-10-2024,19:00,2.18
22-10-2024,20:00,1.13
22-10-2024,21:00,2.04
22-10-2024,22:00,0.73
22-10-2024,23:00,3.17
23-10-2024,00:00,0.4
23-10-2024,01:00,2.17
23-10-2024,02:00,0.75
23-10-2024,03:00,0.15
23-10-2024,04:00,1.76
23-10-2024,05:00,0.96
23-10-2024,06:00,2.57
23-10-2024,07:00,4.03
23-10-2024,08:00,4.27
23-10-2024,09:00,2.22
23-10-2024,10:00,2.29
23-10-2024,11:00,3.03
23-10-2024,12:00,3.77
23-10-2024,13:00,4.34
23-10-2024,14:00,3.67
23-10-2024,15:00,3.44
23-10-2024,16:00,4.49
23-10-2024,17:00,3.08
23-10-2024,18:00,3.17
23-10-2024,19:00,0.44
23-10-2024,20:00,1.55
23-10-2024,21:00,0.27
23-10-2024,22:00,0.89
23-10-2024,23:00,0.93
24-10-2024,00:00,2.25
24-10-2024,01:00,2.01
24-10-2024,02:00,1.36
24-10-2024,03:00,0
24-10-2024,04:00,0.98
24-10-2024,05:00,0.16
24-10-2024,06:00,1.73
24-10-2024,07:00,3.57
24-10-2024,08:00,2.16
24-10-2024,09:00,2.58
24-10-2024,10:00,3.56
24-10-2024,11:00,3.38
24-10-2024,12:00,4.94
24-10-2024,13:00,3.4
24-10-2024,14:00,3.54
24-10-2024,15:00,1.4
24-10-2024,16:00,2.08
24-10-2024,17:00,2.32
24-10-2024,18:00,4.19
24-10-2024,19:00,1.67
24-10-2024,20:00,2.12
24-10-2024,21:00,2.18
24-10-2024,22:00,2.03
24-10-2024,23:00,0
25-10-2024,00:00,0.77
25-10-2024,01:00,1.8
25-10-2024,02:00,0
25-10-2024,03:00,0.87
25-10-2024,04:00,0.75
25-10-2024,05:00,1.88
25-10-2024,06:00,1.6
25-10-2024,07:00,4.25
25-10-2024,08:00,2.55
25-10-2024,09:00,1.36
25-10-2024,10:00,1.59
25-10-2024,11:00,2.17
25-10-2024,12:00,2.52
25-10-2024,13:00,2.21
25-10-2024,14:00,3.53
25-10-2024,15:00,2.67
25-10-2024,16:00,1.82
25-10-2024,17:00,3.04
25-10-2024,18:00,3.61
25-10-2024,19:00,0.36
25-10-2024,20:00,1.55
25-10-2024,21:00,2.07
25-10-2024,22:00,0.71
25-10-2024,23:00,1.12
26-10-2024,00:00,1.25
26-10-2024,01:00,1.26
26-10-2024,02:00,0.23
26-10-2024,03:00,0.05
26-10-2024,04:00,1.1
26-10-2024,05:00,1.81
26-10-2024,06:00,2.94
26-10-2024,07:00,2.28
26-10-2024,08:00,4.57
26-10-2024,09:00,5
26-10-2024,10:00,3.51
26-10-2024,11:00,4.49
26-10-2024,12:00,3.17
26-10-2024,13:00,2.82
26-10-2024,14:00,2.6
26-10-2024,15:00,2.86
26-10-2024,16:00,0.37
26-10-2024,17:00,3.09
26-10-2024,18:00,2.81
26-10-2024,19:00,0.44
26-10-2024,20:00,0
26-10-2024,21:00,0.8
26-10-2024,22:00,1.84
26-10-2024,23:00,0.08
27-10-2024,00:00,1.4
27-10-2024,01:00,1.38
27-10-2024,02:00,2.76
27-10-2024,03:00,0.52
27-10-2024,04:00,0.75
27-10-2024,05:00,1.47
27-10-2024,06:00,3.62
27-10-2024,07:00,3.24
27-10-2024,08:00,1.82
27-10-2024,09:00,2.03
27-10-2024,10:00,3.82
27-10-2024,11:00,4.19
27-10-2024,12:00,1.62
27-10-2024,13:00,2.06
27-10-2024,14:00,2.72
27-10-2024,15:00,3.69
27-10-2024,16:00,3.69
27-10-2024,17:00,2.46
27-10-2024,18:00,2.63
27-10-2024,19:00,1.4
27-10-2024,20:00,0.36
27-10-2024,21:00,0.64
27-10-2024,22:00,2.27
27-10-2024,23:00,0.16
28-10-2024,00:00,1.13
28-10-2024,01:00,1.18
28-10-2024,02:00,0.87
28-10-2024,03:00,0
28-10-2024,04:00,0.75
28-10-2024,05:00,0.95
28-10-2024,06:00,2.98
28-10-2024,07:00,2.97
28-10-2024,08:00,4.16
28-10-2024,09:00,2.37
28-10-2024,10:00,4.13
28-10-2024,11:00,2.81
28-10-2024,12:00,2.84
28-10-2024,13:00,3.47
28-10-2024,14:00,1.81
28-10-2024,15:00,2.55
28-10-2024,16:00,3.62
28-10-2024,17:00,4.38
28-10-2024,18:00,3.13
28-10-2024,19:00,0.43
28-10-2024,20:00,1.65
28-10-2024,21:00,0.12
28-10-2024,22:00,0.61
28-10-2024,23:00,1.49
29-10-2024,00:00,1.28
29-10-2024,01:00,0
29-10-2024,02:00,1.4
29-10-2024,03:00,1.43
29-10-2024,04:00,1.48
29-10-2024,05:00,0.73
29-10-2024,06:00,3.78
29-10-2024,07:00,3.01
29-10-2024,08:00,3.3
29-10-2024,09:00,3.19
29-10-2024,10:00,1.34
29-10-2024,11:00,2.52
29-10-2024,12:00,3.41
29-10-2024,13:00,4.25
29-10-2024,14:00,3.13
29-10-2024,15:00,2.31
29-10-2024,16:00,3.04
29-10-2024,17:00,2.42
29-10-2024,18:00,2.23
29-10-2024,19:00,0.37
29-10-2024,20:00,0.53
29-10-2024,21:00,0.78
29-10-2024,22:00,0.68
29-10-2024,23:00,0.35
